#TimeStamp;TripTime;Type
17;8;O
21;11;O
22;14;O
23;14;O
27;14;I
37;22;I
38;23;I
45;25;I
63;45;I
121;16;I
141;9;O
178;15;I
194;16;I
196;10;I
247;20;O
255;26;I
285;25;I
294;8;I
332;11;O
346;15;I
347;16;O
347;17;O
348;14;O
354;18;O
372;10;O
389;12;O
454;12;O
483;15;I
624;7;O
667;4;O
709;10;O
731;9;O
811;12;O
813;9;O
846;16;O
873;14;I
937;7;O
973;14;O
1111;18;O
1169;12;O
1207;16;O
1230;16;I
1233;19;I
1234;12;I
1234;17;I
1254;30;I
1286;20;O
1303;25;I
1315;20;O
1328;20;I
1329;10;O
1337;16;O
1369;16;I
1396;25;I
1429;21;I
1455;15;O
1562;20;O
1652;10;O
1665;20;O
1700;16;O
1756;17;O
1892;18;O
1907;10;O
1929;7;O
1940;17;O
2022;16;O
2048;10;O
2131;8;O
2171;14;I
2182;24;I
2184;21;I
2187;19;O
2188;26;I
2190;25;I
2196;21;O
2199;11;O
2245;13;I
2256;14;I
2273;20;I
2291;12;I
2293;8;O
2294;10;O
2310;18;O
2316;32;I
2322;16;I
2332;15;I
2344;24;I
2357;17;O
2360;24;O
2401;28;I
2425;27;I
2425;16;O
2457;20;O
2470;11;I
2502;20;I
2534;17;O
2540;15;I
2563;16;I
2586;20;O
2602;12;O
2603;18;I
2620;12;I
2670;17;I
2685;16;I
2731;13;I
2768;14;O
2790;10;O
2830;19;O
2837;27;O
2904;20;O
3021;15;O
3066;7;O
3154;16;O
3161;31;O
3216;18;O
3236;13;O
3262;26;I
3269;12;O
3317;8;O
3374;14;I
3384;22;I
3384;24;I
3385;26;I
3448;23;I
3476;24;I
3484;11;O
3506;10;I
3534;9;O
3541;22;I
3592;18;O
3629;20;O
3703;12;O
3763;17;O
3892;16;O
3936;16;O
3940;15;O
3975;9;O
4032;4;O
4112;14;O
4126;18;O
4172;24;O
4173;10;O
4230;15;O
4294;10;I
4296;12;I
4302;15;I
4308;14;O
4316;28;I
4321;29;I
4362;14;I
4368;23;O
4377;15;I
4386;13;I
4402;22;O
4404;24;I
4415;14;I
4416;32;O
4439;20;O
4445;14;I
4451;27;O
4479;21;I
4514;21;I
4514;14;O
4543;15;I
4555;22;I
4560;16;O
4585;21;I
4592;11;O
4602;11;O
4630;22;I
4642;16;I
4691;19;O
4706;26;O
4710;22;I
4731;13;O
4735;45;I
4762;10;O
4772;15;I
4786;11;I
4790;16;O
4834;16;I
4850;15;I
4870;13;O
4907;11;O
4913;15;I
4941;10;O
4975;14;O
4990;16;I
4999;12;O
5054;16;O
5063;9;O
5122;8;O
5127;11;O
5129;20;O
5232;11;O
5237;9;O
5281;25;I
5320;20;O
5322;11;O
5351;7;O
5381;22;O
5466;7;O
5479;19;O
5490;11;I
5509;20;I
5512;24;I
5533;48;I
5537;13;O
5568;7;O
5589;13;I
5593;16;O
5628;32;I
5652;23;I
5654;21;O
5664;10;O
5666;18;I
5690;22;I
5714;20;I
5719;19;O
5752;8;O
5773;13;O
5798;20;O
5808;19;O
5850;18;O
5883;17;O
5916;23;O
5922;14;O
6030;14;O
6055;26;O
6107;10;O
6150;16;O
6230;7;O
6260;8;O
6346;12;O
6360;18;O
6370;14;I
6384;16;I
