Tag;Instance;Setting;Config;Seed;Timestamp
n.a.;Material\Instances\CoreBenchmark\test.xlayo;Material\Instances\CoreBenchmark\test_mu1000_28800_off.xsett;Material\Instances\CoreBenchmark\sequ_whcan_priority.xconf;0;20260526-015734
n.a.;Material\Instances\CoreBenchmark\test.xlayo;Material\Instances\CoreBenchmark\test_mu1000_28800_on.xsett;Material\Instances\CoreBenchmark\sequ_whcan_priority.xconf;0;20260526-024802
n.a.;Material\Instances\CoreBenchmark\test.xlayo;Material\Instances\CoreBenchmark\test_mu1000_28800_on.xsett;Material\Instances\CoreBenchmark\sequ_whcan_priority.xconf;0;20260526-091734
n.a.;Material\Instances\CoreBenchmark\test.xlayo;Material\Instances\CoreBenchmark\test_mu1000_28800_on.xsett;Material\Instances\CoreBenchmark\sequ_whcan_priority.xconf;0;20260526-111840
