Tag;Instance;Setting;Config;Seed;Timestamp
n.a.;experiments\formal\2026-09-16_canon_v2_large_packing_stations_m5\runs\m5_pk1_45b_s1\config\large_45b_12p_6r.xlayo;experiments\formal\2026-09-16_canon_v2_large_packing_stations_m5\runs\m5_pk1_45b_s1\config\large_fill200_mu1000_2h_inv70.xsett;experiments\formal\2026-09-16_canon_v2_large_packing_stations_m5\runs\m5_pk1_45b_s1\config\hgs_m5_k10_pk1.xconf;1;20260916-184605
