Tag;Instance;Setting;Config;Seed;Timestamp
m1g_seed1;Material\Instances\CoreBenchmark\benchmark_ss_layout.xlayo;Material\Instances\CoreBenchmark\small_sett.xsett;Material\Instances\CoreBenchmark\m1g_fixed.xconf;1;20260516-164139
