time_sec;type;bot_id;from_node;stop_node;to_node;x;y;tier;energy_kJ;decel_kJ;accel_kJ;queue_terminal_node;destination_node;loaded
97.6444444444495;queue_manager_creep;12;148;20;21;1.5;5.5;0;0.080634382715;0.017263572687;0.063370810028;22;22;true
116.088888888897;queue_manager_creep;2;9;13;14;23.5;10.5;0;0.063610575836;0.012400617672;0.051209958164;14;14;true
136.044444444455;queue_manager_creep;7;328;28;29;1.5;11.5;0;0.083276981948;0.016234501896;0.067042480052;30;30;true
164.355555555571;queue_manager_creep;7;28;29;30;0.5;11.5;0;0.075159731;0.008117250948;0.067042480052;30;30;true
203.600000000022;queue_manager_creep;12;20;21;22;0.5;5.5;0;0.071043509;0.007672698972;0.063370810028;22;22;true
247.644444444473;queue_manager_creep;1;328;28;29;1.5;11.5;0;0.085904010614;0.016746630228;0.069157380386;30;30;true
279.244444444463;queue_manager_creep;4;148;20;21;1.5;5.5;0;0.08593597793;0.018398627874;0.067537350056;22;22;true
325.111111111108;queue_manager_creep;1;28;29;30;0.5;11.5;0;0.0775306955;0.008373315114;0.069157380386;30;30;true
334.355555555547;queue_manager_creep;4;20;21;22;0.5;5.5;0;0.075714518;0.008177167944;0.067537350056;22;22;true
365.73333333331;queue_manager_creep;13;340;20;21;1.5;5.5;0;0.076640114024;0.014940672048;0.061699441976;22;22;true
383.733333333301;queue_manager_creep;7;17;18;19;0.5;4.5;0;0.0732551915;0.007911560682;0.065343630818;22;22;true
386.444444444411;queue_manager_creep;7;18;19;20;1.5;4.5;0;0.0732551915;0.007911560682;0.065343630818;22;22;true
403.688888888847;queue_manager_creep;5;328;28;29;1.5;11.5;0;0.085551206794;0.016677852588;0.068873354206;30;30;true
420.622222222172;queue_manager_creep;8;309;12;13;22.5;10.5;0;0.059584862;0.006435165096;0.053149696904;14;14;true
422.666666666616;queue_manager_creep;8;12;13;14;23.5;10.5;0;0.059584862;0.006435165096;0.053149696904;14;14;true
445.11111111105;queue_manager_creep;13;20;21;22;0.5;5.5;0;0.069169778;0.007470336024;0.061699441976;22;22;true
446.133333333271;queue_manager_creep;5;28;29;30;0.5;11.5;0;0.0772122805;0.008338926294;0.068873354206;30;30;true
447.199999999937;queue_manager_creep;7;19;20;21;1.5;5.5;0;0.0732551915;0.007911560682;0.065343630818;22;22;true
498.533333333246;queue_manager_creep;3;328;28;29;1.5;11.5;0;0.081081902096;0.015806580192;0.065275321904;30;30;true
528.933333333253;whca_planned_wait;0;164;166;1;9.5;6.5;0;0.1329635087235;0.012919531212;0.1200439775115;-1;6;true
534.133333333257;queue_manager_creep;1;25;26;27;0.5;10.5;0;0.069685298;0.007526012184;0.062159285816;30;30;true
536.84444444437;queue_manager_creep;1;26;27;28;1.5;10.5;0;0.069685298;0.007526012184;0.062159285816;30;30;true
555.599999999941;queue_manager_creep;7;20;21;22;0.5;5.5;0;0.0732551915;0.007911560682;0.065343630818;22;22;true
560.711111111056;queue_manager_creep;12;17;18;19;0.5;4.5;0;0.076996631;0.008315636148;0.068680994852;22;22;true
563.422222222169;queue_manager_creep;12;18;19;20;1.5;4.5;0;0.076996631;0.008315636148;0.068680994852;22;22;true
564.177777777725;queue_manager_creep;9;296;4;5;22.5;4.5;0;0.067434761384;0.013146126768;0.054288634616;6;6;true
566.088888888838;queue_manager_creep;12;19;20;21;1.5;5.5;0;0.076996631;0.008315636148;0.068680994852;22;22;true
567.733333333284;queue_manager_creep;11;25;26;27;0.5;10.5;0;0.077928654;0.008416294632;0.069512359368;30;30;true
568.399999999951;queue_manager_creep;9;4;5;6;23.5;4.5;0;0.060861698;0.006573063384;0.054288634616;6;6;true
599.866666666643;queue_manager_creep;13;17;18;19;0.5;4.5;0;0.075238412;0.008125748496;0.067112663504;22;22;true
602.577777777756;queue_manager_creep;13;18;19;20;1.5;4.5;0;0.075238412;0.008125748496;0.067112663504;22;22;true
635.777777777782;queue_manager_creep;12;20;21;22;0.5;5.5;0;0.076996631;0.008315636148;0.068680994852;22;22;true
636.800000000005;queue_manager_creep;3;28;29;30;0.5;11.5;0;0.073178612;0.007903290096;0.065275321904;30;30;true
637.822222222228;queue_manager_creep;13;19;20;21;1.5;5.5;0;0.075238412;0.008125748496;0.067112663504;22;22;true
638.844444444451;queue_manager_creep;1;27;28;29;1.5;11.5;0;0.069685298;0.007526012184;0.062159285816;30;30;true
640.888888888898;queue_manager_creep;11;26;27;28;1.5;10.5;0;0.077928654;0.008416294632;0.069512359368;30;30;true
656.622222222243;queue_manager_creep;1;28;29;30;0.5;11.5;0;0.069685298;0.007526012184;0.062159285816;30;30;true
658.666666666689;queue_manager_creep;11;27;28;29;1.5;11.5;0;0.077928654;0.008416294632;0.069512359368;30;30;true
679.466666666706;queue_manager_creep;10;294;17;18;0.5;3.5;0;0.0835808092325;0.0178943935185;0.065686415714;22;22;true
682.133333333375;queue_manager_creep;10;17;18;19;0.5;4.5;0;0.0736394795;0.007953063786;0.065686415714;22;22;true
684.800000000044;queue_manager_creep;10;18;19;20;1.5;4.5;0;0.0736394795;0.007953063786;0.065686415714;22;22;true
686.711111111156;queue_manager_creep;11;28;29;30;0.5;11.5;0;0.077928654;0.008416294632;0.069512359368;30;30;true
728.088888888967;queue_manager_creep;5;328;28;29;1.5;11.5;0;0.083995818554;0.016374636108;0.067621182446;30;30;true
755.955555555656;queue_manager_creep;13;20;21;22;0.5;5.5;0;0.075238412;0.008125748496;0.067112663504;22;22;true
758.000000000102;queue_manager_creep;10;19;20;21;1.5;5.5;0;0.0736394795;0.007953063786;0.065686415714;22;22;true
768.933333333444;queue_manager_creep;8;309;12;13;22.5;10.5;0;0.0628853525;0.00679161807;0.05609373443;14;14;true
774.533333333448;queue_manager_creep;8;12;13;14;23.5;10.5;0;0.0628853525;0.00679161807;0.05609373443;14;14;true
796.133333333466;queue_manager_creep;10;20;21;22;0.5;5.5;0;0.0736394795;0.007953063786;0.065686415714;22;22;true
798.75555555569;whca_planned_wait;4;178;192;206;7.5;8.5;0;0.02875;0.003105;0.025645;-1;220;false
802.755555555693;whca_planned_wait;4;192;206;220;7.5;9.5;0;0.02875;0.003105;0.025645;-1;220;false
806.444444444585;queue_manager_creep;14;17;18;19;0.5;4.5;0;0.076671059;0.008280474372;0.068390584628;22;22;true
809.155555555698;queue_manager_creep;14;18;19;20;1.5;4.5;0;0.076671059;0.008280474372;0.068390584628;22;22;true
811.822222222367;queue_manager_creep;14;19;20;21;1.5;5.5;0;0.076671059;0.008280474372;0.068390584628;22;22;true
818.355555555705;queue_manager_creep;12;25;26;27;0.5;10.5;0;0.078589269;0.008487641052;0.070101627948;30;30;true
821.066666666819;queue_manager_creep;12;26;27;28;1.5;10.5;0;0.078589269;0.008487641052;0.070101627948;30;30;true
824.133333333488;queue_manager_creep;4;62;16;17;1.5;3.5;0;0.08255684231;0.017675165358;0.064881676952;22;22;true
826.133333333489;queue_manager_creep;4;16;17;18;0.5;3.5;0;0.072737306;0.007855629048;0.064881676952;22;22;true
828.800000000158;queue_manager_creep;4;17;18;19;0.5;4.5;0;0.072737306;0.007855629048;0.064881676952;22;22;true
831.466666666827;queue_manager_creep;4;18;19;20;1.5;4.5;0;0.072737306;0.007855629048;0.064881676952;22;22;true
842.755555555725;queue_manager_creep;8;71;8;9;22.5;12.5;0;0.0718951488725;0.0153925296705;0.056502619202;14;14;true
844.755555555726;queue_manager_creep;8;8;9;14;23.5;12.5;0;0.1339720175025;0.006841124298;0.1271308932045;14;14;true
887.022222222427;queue_manager_creep;5;28;29;30;0.5;11.5;0;0.0758085005;0.008187318054;0.067621182446;30;30;true
889.066666666873;queue_manager_creep;12;27;28;29;1.5;11.5;0;0.078589269;0.008487641052;0.070101627948;30;30;true
917.91111111134;queue_manager_creep;1;17;18;19;0.5;4.5;0;0.0747391545;0.008071828686;0.066667325814;22;22;true
946.488888889141;queue_manager_creep;14;20;21;22;0.5;5.5;0;0.076671059;0.008280474372;0.068390584628;22;22;true
946.97777777803;queue_manager_creep;11;25;26;27;0.5;10.5;0;0.069826385;0.00754124958;0.06228513542;30;30;true
948.533333333587;queue_manager_creep;4;19;20;21;1.5;5.5;0;0.072737306;0.007855629048;0.064881676952;22;22;true
949.688888889143;queue_manager_creep;11;26;27;28;1.5;10.5;0;0.069826385;0.00754124958;0.06228513542;30;30;true
950.577777778033;queue_manager_creep;1;18;19;20;1.5;4.5;0;0.0747391545;0.008071828686;0.066667325814;22;22;true
956.088888889148;queue_manager_creep;7;131;17;18;0.5;3.5;0;0.0867750874025;0.0185782786245;0.068196808778;22;22;true
958.755555555817;queue_manager_creep;7;17;18;19;0.5;4.5;0;0.0764538215;0.008257012722;0.068196808778;22;22;true
