#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;47.89;0.1;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
60;129.82;3.07;PP/0.04,TA/0.02,IS/0,PS/0,RB/0,OB/2.77,RP/0
119.96;174.87;4.81;PP/0.05,TA/0.02,IS/0,PS/0,RB/0.01,OB/4.46,RP/0
179.96;230.68;6.31;PP/0.05,TA/0.03,IS/0,PS/0.01,RB/0.01,OB/5.91,RP/0
239.96;265.79;7.78;PP/0.05,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/7.35,RP/0
299.96;294.88;8.76;PP/0.05,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/8.3,RP/0
360;358.88;11.01;PP/0.05,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/10.53,RP/0
420;453.8;15.24;PP/0.06,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/14.72,RP/0
480;466.12;15.88;PP/0.06,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/15.33,RP/0
540;517.47;18.07;PP/0.06,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/17.49,RP/0
600;550.84;19.72;PP/0.07,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/19.07,RP/0
659.96;578.72;20.58;PP/0.07,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/19.89,RP/0
719.96;609.65;21.92;PP/0.07,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/21.2,RP/0
779.96;625.2;22.61;PP/0.07,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/21.87,RP/0
839.96;663.71;24.2;PP/0.08,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/23.42,RP/0
899.96;679.52;24.73;PP/0.08,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/23.92,RP/0
959.96;705.86;25.75;PP/0.19,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/24.79,RP/0
1019.96;713.75;26.23;PP/0.2,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/25.22,RP/0
1079.96;742.57;27.14;PP/0.2,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/26.1,RP/0
1139.96;777.73;29.11;PP/0.2,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/28.04,RP/0
1199.96;857.26;32.4;PP/0.21,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/31.29,RP/0
1259.96;884.86;33.47;PP/0.21,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/32.33,RP/0
1319.96;923.74;36.25;PP/0.22,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/35.03,RP/0
1379.96;950.19;37.69;PP/0.22,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/36.43,RP/0
1439.96;1002.43;39.44;PP/0.22,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/38.15,RP/0
1499.96;1052.2;41.33;PP/0.22,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/39.99,RP/0
1559.96;1088.79;42.66;PP/0.23,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/41.29,RP/0
1619.96;1131.44;44.52;PP/0.23,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/43.12,RP/0
1679.96;1159.57;45.6;PP/0.23,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/44.16,RP/0
1739.96;1183.73;46.91;PP/0.23,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/45.43,RP/0
1799.96;1203.3;47.9;PP/0.24,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/46.38,RP/0
1859.96;1221.18;48.82;PP/0.24,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/47.27,RP/0
1919.96;1262.4;50.08;PP/0.25,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/48.5,RP/0
1979.96;1291.76;51.86;PP/0.25,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/50.25,RP/0
2039.96;1354.19;54.48;PP/0.25,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/52.83,RP/0
2099.96;1422.19;57.88;PP/0.25,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/56.19,RP/0
2159.96;1517.1;62.28;PP/0.26,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/60.54,RP/0
2219.96;1560.09;64.48;PP/0.27,TA/0.09,IS/0,PS/0.05,RB/0.01,OB/62.71,RP/0
2279.96;1624.47;67.25;PP/0.27,TA/0.09,IS/0,PS/0.05,RB/0.01,OB/65.43,RP/0
2340;1643.56;67.93;PP/0.27,TA/0.09,IS/0,PS/0.05,RB/0.01,OB/66.08,RP/0
2400;1683.67;69.54;PP/0.27,TA/0.09,IS/0,PS/0.05,RB/0.01,OB/67.65,RP/0
2460;1698.48;70.34;PP/0.28,TA/0.09,IS/0,PS/0.05,RB/0.01,OB/68.4,RP/0
2520;1715.68;71.17;PP/0.29,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/69.21,RP/0
2580;1754.65;72.59;PP/0.29,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/70.58,RP/0
2640;1772.67;73.38;PP/0.29,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/71.32,RP/0
2700;1791.09;74.12;PP/0.32,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/72,RP/0
2760;1822.3;75.32;PP/0.33,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/73.15,RP/0
2820;1838.57;76.18;PP/0.33,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/73.96,RP/0
2880;1896.84;78.5;PP/0.34,TA/0.1,IS/0,PS/0.06,RB/0.01,OB/76.25,RP/0
2940;1957.69;81.16;PP/0.34,TA/0.1,IS/0.01,PS/0.06,RB/0.01,OB/78.87,RP/0
3000;1985.06;82.65;PP/0.34,TA/0.11,IS/0.01,PS/0.06,RB/0.01,OB/80.32,RP/0
3060;1994.35;83.23;PP/0.34,TA/0.11,IS/0.01,PS/0.06,RB/0.01,OB/80.88,RP/0
3120;2004.29;83.41;PP/0.35,TA/0.11,IS/0.01,PS/0.06,RB/0.01,OB/81.03,RP/0
3180;2074.11;86.43;PP/0.36,TA/0.11,IS/0.01,PS/0.06,RB/0.01,OB/84,RP/0
3240;2118.43;88.15;PP/0.36,TA/0.12,IS/0.01,PS/0.06,RB/0.01,OB/85.68,RP/0
3300;2146.35;89.2;PP/0.36,TA/0.12,IS/0.01,PS/0.06,RB/0.01,OB/86.69,RP/0
3360;2199.46;91.74;PP/0.37,TA/0.12,IS/0.01,PS/0.06,RB/0.01,OB/89.19,RP/0
3420;2246.88;93.63;PP/0.37,TA/0.12,IS/0.01,PS/0.06,RB/0.01,OB/91.04,RP/0
3480;2309.55;96.84;PP/0.37,TA/0.12,IS/0.01,PS/0.06,RB/0.01,OB/94.19,RP/0
3540;2373.07;99.77;PP/0.38,TA/0.12,IS/0.01,PS/0.06,RB/0.01,OB/97.08,RP/0
3600;2431.98;102.41;PP/0.38,TA/0.12,IS/0.01,PS/0.06,RB/0.01,OB/99.68,RP/0
3660;2487.26;105.45;PP/0.39,TA/0.12,IS/0.01,PS/0.06,RB/0.01,OB/102.7,RP/0
3720;2530.45;107.61;PP/0.39,TA/0.13,IS/0.01,PS/0.06,RB/0.01,OB/104.82,RP/0
3780;2558.32;108.72;PP/0.39,TA/0.13,IS/0.01,PS/0.06,RB/0.01,OB/105.9,RP/0
3840;2591.92;110.24;PP/0.39,TA/0.13,IS/0.01,PS/0.06,RB/0.01,OB/107.38,RP/0
3900;2639.58;112.45;PP/0.41,TA/0.13,IS/0.01,PS/0.06,RB/0.01,OB/109.53,RP/0
3960;2676.45;113.95;PP/0.41,TA/0.13,IS/0.01,PS/0.07,RB/0.01,OB/111.01,RP/0
4020;2686.44;114.6;PP/0.42,TA/0.13,IS/0.01,PS/0.07,RB/0.01,OB/111.61,RP/0
4080;2712.11;115.95;PP/0.42,TA/0.13,IS/0.01,PS/0.07,RB/0.01,OB/112.93,RP/0
4140;2731.18;116.48;PP/0.43,TA/0.13,IS/0.01,PS/0.07,RB/0.01,OB/113.42,RP/0
4200;2771.4;118.16;PP/0.44,TA/0.13,IS/0.01,PS/0.07,RB/0.01,OB/115.06,RP/0
4260;2798.68;119.35;PP/0.44,TA/0.13,IS/0.01,PS/0.07,RB/0.01,OB/116.22,RP/0
4320;2816.65;120.33;PP/0.45,TA/0.13,IS/0.01,PS/0.07,RB/0.01,OB/117.15,RP/0
4380;2838.09;121.33;PP/0.46,TA/0.13,IS/0.01,PS/0.07,RB/0.01,OB/118.11,RP/0
4440;2852.14;122.03;PP/0.46,TA/0.13,IS/0.01,PS/0.07,RB/0.01,OB/118.77,RP/0
4500;2886.23;123.29;PP/0.47,TA/0.13,IS/0.01,PS/0.07,RB/0.01,OB/120,RP/0
4560;2886.86;123.69;PP/0.47,TA/0.13,IS/0.01,PS/0.07,RB/0.01,OB/120.37,RP/0
4620;2912.01;124.73;PP/0.48,TA/0.13,IS/0.01,PS/0.07,RB/0.01,OB/121.36,RP/0
4680;2931.69;125.52;PP/0.48,TA/0.13,IS/0.01,PS/0.07,RB/0.01,OB/122.12,RP/0
4740;2955.03;126.26;PP/0.49,TA/0.13,IS/0.01,PS/0.07,RB/0.01,OB/122.83,RP/0
4800;2987.8;127.79;PP/0.5,TA/0.13,IS/0.01,PS/0.07,RB/0.01,OB/124.32,RP/0
4860;3011.18;128.76;PP/0.5,TA/0.14,IS/0.01,PS/0.07,RB/0.01,OB/125.25,RP/0
4920;3059.13;130.72;PP/0.5,TA/0.14,IS/0.01,PS/0.07,RB/0.01,OB/127.18,RP/0
4980;3101.72;132.63;PP/0.51,TA/0.14,IS/0.02,PS/0.07,RB/0.01,OB/129.06,RP/0
5040;3142.41;134.55;PP/0.52,TA/0.14,IS/0.02,PS/0.07,RB/0.01,OB/130.94,RP/0
5100;3185.75;136.58;PP/0.52,TA/0.14,IS/0.02,PS/0.07,RB/0.01,OB/132.93,RP/0
5160;3231.04;138.44;PP/0.53,TA/0.14,IS/0.02,PS/0.07,RB/0.01,OB/134.75,RP/0
5220;3273.72;140.11;PP/0.53,TA/0.14,IS/0.02,PS/0.07,RB/0.01,OB/136.39,RP/0
5280;3289.29;140.65;PP/0.53,TA/0.14,IS/0.02,PS/0.07,RB/0.01,OB/136.89,RP/0
5340;3320.23;142.13;PP/0.54,TA/0.14,IS/0.02,PS/0.07,RB/0.01,OB/138.32,RP/0
5400;3340.69;142.85;PP/0.54,TA/0.15,IS/0.02,PS/0.07,RB/0.01,OB/139,RP/0
5459.96;3353.11;143.37;PP/0.54,TA/0.15,IS/0.02,PS/0.07,RB/0.01,OB/139.49,RP/0
5519.96;3376.25;144.12;PP/0.55,TA/0.15,IS/0.02,PS/0.07,RB/0.01,OB/140.2,RP/0
5579.96;3383.99;144.76;PP/0.55,TA/0.15,IS/0.02,PS/0.07,RB/0.01,OB/140.81,RP/0
5639.96;3419.55;145.95;PP/0.56,TA/0.15,IS/0.02,PS/0.07,RB/0.01,OB/141.97,RP/0
5699.96;3483.7;148.79;PP/0.56,TA/0.15,IS/0.02,PS/0.07,RB/0.01,OB/144.76,RP/0
5759.96;3526.46;150.31;PP/0.56,TA/0.15,IS/0.02,PS/0.07,RB/0.01,OB/146.24,RP/0
5819.96;3549.68;151.37;PP/0.57,TA/0.15,IS/0.02,PS/0.08,RB/0.01,OB/147.26,RP/0
5879.96;3593.8;153.15;PP/0.58,TA/0.15,IS/0.02,PS/0.08,RB/0.01,OB/148.99,RP/0
5939.96;3622.59;154.3;PP/0.58,TA/0.15,IS/0.02,PS/0.08,RB/0.01,OB/150.1,RP/0
5999.96;3654.62;155.65;PP/0.59,TA/0.15,IS/0.03,PS/0.08,RB/0.01,OB/151.41,RP/0
6059.96;3708.57;157.65;PP/0.59,TA/0.16,IS/0.03,PS/0.08,RB/0.01,OB/153.38,RP/0
6119.96;3735.91;158.96;PP/0.59,TA/0.16,IS/0.03,PS/0.08,RB/0.01,OB/154.66,RP/0
6179.96;3758.57;159.76;PP/0.59,TA/0.16,IS/0.03,PS/0.08,RB/0.01,OB/155.43,RP/0
6239.96;3779.74;160.74;PP/0.6,TA/0.16,IS/0.03,PS/0.08,RB/0.01,OB/156.37,RP/0
6299.96;3818.28;162.08;PP/0.6,TA/0.16,IS/0.03,PS/0.08,RB/0.01,OB/157.67,RP/0
6359.96;3838.34;162.78;PP/0.61,TA/0.16,IS/0.03,PS/0.08,RB/0.01,OB/158.34,RP/0
6419.96;3854.49;163.7;PP/0.61,TA/0.16,IS/0.03,PS/0.08,RB/0.01,OB/159.22,RP/0
6479.96;3880.42;164.53;PP/0.62,TA/0.16,IS/0.03,PS/0.08,RB/0.01,OB/160.02,RP/0
6539.96;3897.8;165.38;PP/0.63,TA/0.16,IS/0.03,PS/0.08,RB/0.01,OB/160.83,RP/0
