#TimeStamp;TripTime;Type
24;16;O
35;29;O
98;4;O
111;26;I
136;12;O
173;7;I
246;16;I
248;17;O
279;10;O
313;15;I
366;15;O
372;15;I
380;16;O
404;18;O
421;23;I
469;14;I
498;27;O
530;10;O
540;17;I
557;10;O
564;20;O
564;14;I
596;7;O
634;15;I
678;29;O
728;21;O
738;26;I
769;28;I
802;12;O
814;7;O
815;15;I
824;15;O
843;24;I
881;22;I
914;14;O
943;8;O
955;13;O
968;20;O
1008;15;I
1016;15;I
1045;11;O
1082;25;I
1091;20;I
1123;20;I
1153;3;I
1203;23;I
1206;17;O
1227;5;O
1238;14;I
1249;16;O
1286;15;O
1292;20;O
1315;7;O
1322;15;I
1345;12;O
1345;14;O
1357;21;I
1430;25;I
1467;11;O
1521;22;I
1535;24;O
1565;13;O
1627;14;I
1632;16;O
1633;25;I
1654;21;I
1679;19;I
1708;11;O
1719;15;O
1726;7;O
1745;14;O
1763;18;O
1775;25;I
1789;15;O
1845;10;O
1851;16;O
1852;25;I
1862;14;I
1946;25;I
1954;7;O
1963;28;I
2002;14;I
2033;13;I
2100;20;I
2132;20;O
2132;27;I
2153;10;O
2159;14;I
2173;9;O
2183;16;O
2187;22;I
2196;7;O
2214;15;I
2250;14;I
2261;16;O
2283;15;O
2293;18;I
2314;14;I
2368;15;I
2373;18;O
2396;9;I
2427;23;I
2438;24;O
2443;27;O
2484;22;I
2498;12;O
2509;18;I
2527;14;O
2546;20;I
2558;21;O
2568;16;I
2576;20;I
2588;23;I
2616;11;O
2622;22;I
2648;23;I
2653;23;I
2677;22;I
2690;31;O
2700;4;I
2704;15;I
2709;52;O
2731;19;O
2740;18;I
2755;18;I
2767;22;I
2792;15;I
2799;27;O
2807;22;I
2811;13;I
2812;32;O
2847;9;O
2851;9;I
2881;21;I
2925;11;O
2957;8;O
2968;11;O
2997;7;O
3010;10;O
3021;11;O
3039;15;I
3040;8;O
3106;15;I
3116;24;I
3156;20;I
3159;23;O
3167;18;I
3201;20;O
3240;8;O
3255;15;I
3263;20;O
3268;16;I
3275;22;O
3309;14;I
3313;11;O
3351;20;I
3389;26;I
3393;20;I
3398;9;O
3436;13;I
3463;18;O
3475;15;I
3489;20;I
3508;6;O
3515;15;I
3524;21;I
3531;14;O
3583;15;I
3612;11;O
3624;15;I
3666;17;O
3702;14;O
3722;15;I
3725;13;I
3737;7;O
3820;15;I
3837;13;I
3840;18;O
3866;8;O
3873;16;I
3890;32;O
3900;21;O
3908;29;O
3914;12;O
3941;15;I
3966;7;O
3974;13;O
4017;15;I
4024;22;I
4025;15;I
4076;21;I
4101;23;O
4110;26;O
4131;15;I
4139;21;I
4139;15;I
4156;21;I
4209;28;I
4209;21;O
4211;13;O
4227;23;I
4229;21;I
4286;16;I
4294;15;O
4305;25;O
4341;14;O
4356;16;O
4371;15;I
4382;16;I
4397;12;O
4418;25;I
4438;14;O
4464;26;I
4478;14;I
4479;18;I
4492;6;O
4503;13;O
4525;16;I
4525;15;O
4593;18;O
4607;16;I
4624;18;I
4639;22;O
4666;11;O
4686;11;I
4769;10;O
4801;21;I
4808;18;O
4813;20;O
4847;21;O
4863;11;I
4867;10;O
4890;14;I
4906;18;I
4955;7;O
5024;14;I
5028;8;O
5036;16;O
5039;21;O
5048;16;O
5052;18;I
5057;20;I
5108;21;I
5116;26;O
5136;15;I
5169;16;O
5175;11;O
5178;11;I
5216;9;O
5234;14;I
5246;14;I
5255;9;O
5331;14;I
5359;20;O
5359;16;O
5363;19;O
5393;13;I
5416;24;I
5425;11;O
5434;10;O
5446;16;I
5491;15;I
5498;7;O
5530;17;O
5549;20;O
5570;22;I
5584;17;I
5601;13;I
5603;22;I
5646;8;O
5668;15;I
5702;19;O
5719;19;O
5722;20;O
5740;26;I
5753;15;I
5763;15;I
5764;29;O
5780;12;O
5795;18;O
5799;15;I
5803;13;O
5817;16;I
5818;17;I
5840;12;O
5845;12;O
5865;16;I
5883;24;I
5908;20;I
5918;12;O
5923;15;I
5939;16;I
5946;16;O
5958;18;O
6005;16;I
6028;17;I
6062;16;I
6063;17;O
6090;21;O
6095;22;O
6116;14;O
6164;19;I
6224;16;I
6225;22;O
6225;23;I
6248;32;O
6275;14;O
6281;15;I
6317;7;O
6339;15;I
6356;14;I
6392;8;O
6431;11;O
6435;15;I
6442;7;O
6449;15;I
6456;20;O
6479;21;I
6490;9;O
6511;14;I
6525;15;I
6539;11;O
6545;15;I
6551;20;O
6566;14;I
6631;14;I
6633;16;I
6636;11;O
6646;8;O
6697;14;I
6716;24;I
6724;14;O
6760;14;I
6762;12;O
6780;15;I
6783;21;O
6804;18;O
6851;15;I
6855;15;I
6862;7;O
6903;10;O
6918;19;I
6935;16;I
6963;23;I
