idx;bot_id;task_id;trip_id;src_id;dest_id;path_nodes;path_len_m;expected_sec;actual_sec;gap_sec;abs_err_sec;rel_err_pct;stop_go_count;queue_stop_go_count;conflict_wait_sec
0;1;49119006;1;219;20;11;10;13.6225468957064;14.8169351904693;1.19438829476291;1.19438829476291;8.76773120259445;0;0;2.13333333333333
1;5;39417876;1;263;28;16;15;19.7009740204526;27.6613796349137;7.96040561446112;7.96040561446112;40.4061525394481;0;0;6.17777777777776
2;12;55313292;1;148;20;5;4;3.41911977096024;3.25555555555557;-0.163564215404664;0.163564215404664;4.78381064020837;0;0;0.0444444444444514
3;7;62432600;1;190;24;6;5;6.04411977096024;11.4756493469698;5.43152957600956;5.43152957600956;89.8646913336506;0;0;0.177777777777806
4;1;59654698;2;134;28;14;13;16.2475468957064;16.4534271247484;0.205880229041945;0.205880229041945;1.26714654441989;0;0;0.177777777777806
5;4;7642046;1;106;16;6;5;7.29411977096024;8.63611111110879;1.34199134014855;1.34199134014855;18.3982630157975;0;0;0.0888888888888459
6;13;45914348;1;109;16;9;8;8.04411977096024;14.2312049025183;6.18708513155806;6.18708513155806;76.9143835214117;0;0;0.311111111110961
7;7;17994862;2;260;20;13;12;13.4607864376269;14.6391574126851;1.17837097505815;1.17837097505815;8.75410200227416;0;0;0.133333333333269
8;5;57928098;2;225;24;13;12;11.9607864376269;17.4312049025168;5.47041846488985;5.47041846488985;45.7362774046421;0;0;0.177777777777692
9;3;62127601;1;156;28;25;24;25.7058802290398;25.6089826802906;-0.0968975487491797;0.0968975487491797;0.376947017125347;0;0;0.222222222222115
10;1;54153709;3;232;28;5;4;4.04411977096024;8.72804630158657;4.68392653062634;4.68392653062634;115.820667930272;0;0;0.133333333333439
11;12;63924971;2;139;16;11;10;10.0024531042936;9.13301364711162;-0.869439457181947;0.869439457181947;8.69226226923012;0;0;0.133333333333439
12;11;24024030;1;189;24;22;21;19.4558802290398;18.5996803137812;-0.856199915258596;0.856199915258596;4.40072566843126;0;0;0.133333333333439
13;13;4902048;2;107;16;7;6;7.33578643762691;6.466346980445;-0.869439457181909;0.869439457181909;11.8520279260361;0;0;0.0888888888889596
14;10;26197470;1;272;20;31;30;31.8308802290398;28.0663469804548;-3.76453324858497;3.76453324858497;11.8266702695533;0;0;0.222222222222399
15;5;27596383;3;153;24;14;13;14.1274531042936;19.6089826803154;5.48152957602185;5.48152957602185;38.8005504994805;0;0;0.266666666666879
16;14;34551677;1;97;16;12;11;12.1642135623731;11.2663469804472;-0.897866581925872;0.897866581925872;7.38121356816024;0;0;0.177777777777919
17;12;10224727;3;219;24;7;6;7.33578643762691;6.466346980445;-0.869439457181909;0.869439457181909;11.8520279260361;0;0;0.0888888888889596
18;4;24913685;2;220;20;12;11;15.5441197709602;14.147222222231;-1.39689754872925;1.39689754872925;8.9866622833089;0;0;0.177777777777919
19;1;181838;4;145;16;17;16;14.0024531042936;13.1330136471117;-0.869439457181832;0.869439457181832;6.20919385129193;0;0;0.0888888888889596
20;11;46145691;2;232;28;5;4;4.04411977096024;7.22190253600161;3.17778276504137;3.17778276504137;78.5778598314568;0;0;0.0888888888889596
21;7;12658035;3;145;16;17;16;13.3774531042936;12.4663469804445;-0.911106123849029;0.911106123849029;6.81075924352599;0;0;0.0888888888889596
22;3;43207030;2;265;28;16;15;19.0808802290398;18.7805555555692;-0.300324673470556;0.300324673470556;1.57395607469661;0;0;0.177777777777919
23;5;31694297;4;113;16;13;12;11.3357864376269;10.466346980445;-0.869439457181908;0.869439457181908;7.66986447712155;0;0;0.0888888888889596
24;4;8562529;3;220;20;12;11;15.5441197709602;16.0169351904813;0.472815419521023;0.472815419521023;3.04176387269187;0;0;0.222222222222399
25;11;5800849;3;232;28;5;4;4.04411977096024;3.8805555555557;-0.163564215404536;0.163564215404536;4.04449483863084;0;0;0.0444444444444798
