>>> Bots
Bot0:
DistanceTraveled: 2446.00000000003
DistanceEstimated: 2270
NumberOfPickups: 46
NumberOfSetdowns: 46
NumCollisions: 0
TotalTimeMoving: 2345.86666665574
None: 0.0444444444444445
ParkPod: 776.533333329287
RepositionPod: 0
Insert: 2374.57777776718
Extract: 0
Rest: 11145.8222222374
PickupPod: 102.222222221745
SetdownPod: 102.222222221744
GetItems: 631.599999997239
PutItems: 0
Rest: 10641.6000000176
Move: 2819.33333331999
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 46
SetdownPod_Count: 46
GetItems_Count: 46
PutItems_Count: 0
Rest_Count: 2118
Move_Count: 184
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot1:
DistanceTraveled: 1512.99999999999
DistanceEstimated: 1335
NumberOfPickups: 39
NumberOfSetdowns: 39
NumCollisions: 0
TotalTimeMoving: 1798.62222221326
None: 0.0444444444444445
ParkPod: 464.488888886272
RepositionPod: 0
Insert: 0
Extract: 10778.7999999495
Rest: 3120.84444449778
PickupPod: 86.6666666662322
SetdownPod: 86.666666666197
GetItems: 0
PutItems: 2903.33333331917
Rest: 2650.93333338909
Move: 8636.57777773731
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 39
SetdownPod_Count: 39
GetItems_Count: 0
PutItems_Count: 39
Rest_Count: 527
Move_Count: 156
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot2:
DistanceTraveled: 5260.00000000003
DistanceEstimated: 4832
NumberOfPickups: 100
NumberOfSetdowns: 100
NumCollisions: 0
TotalTimeMoving: 5068.84444442089
None: 0.0444444444444445
ParkPod: 1778.79999999172
RepositionPod: 0
Insert: 5174.53333331006
Extract: 0
Rest: 7371.37777780975
PickupPod: 222.222222221198
SetdownPod: 222.222222221224
GetItems: 1363.33333332748
PutItems: 0
Rest: 6574.5333333693
Move: 5942.44444441677
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 100
SetdownPod_Count: 100
GetItems_Count: 100
PutItems_Count: 0
Rest_Count: 1307
Move_Count: 379
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot3:
DistanceTraveled: 1462
DistanceEstimated: 1244
NumberOfPickups: 36
NumberOfSetdowns: 35
NumCollisions: 0
TotalTimeMoving: 1707.59999999079
None: 0.0444444444444445
ParkPod: 415.155555553491
RepositionPod: 0
Insert: 0
Extract: 9726.2666666989
Rest: 4213.33333330346
PickupPod: 79.9999999995833
SetdownPod: 77.777777777419
GetItems: 0
PutItems: 2541.15555561682
Rest: 3801.51111108329
Move: 7854.35555552319
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 36
SetdownPod_Count: 35
GetItems_Count: 0
PutItems_Count: 36
Rest_Count: 756
Move_Count: 142
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot4:
DistanceTraveled: 1343.00000000001
DistanceEstimated: 1165
NumberOfPickups: 34
NumberOfSetdowns: 34
NumCollisions: 0
TotalTimeMoving: 1574.88888887972
None: 0.0444444444444445
ParkPod: 398.977777849404
RepositionPod: 0
Insert: 0
Extract: 9849.28888883794
Rest: 4107.11111109066
PickupPod: 75.555555555124
SetdownPod: 74.1333334067775
GetItems: 0
PutItems: 2875.46666665178
Rest: 3725.99999998148
Move: 7604.26666662729
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 34
SetdownPod_Count: 34
GetItems_Count: 0
PutItems_Count: 34
Rest_Count: 741
Move_Count: 136
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot5:
DistanceTraveled: 1400
DistanceEstimated: 1184
NumberOfPickups: 36
