#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/15,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
60;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/2,Rest/13
119.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
179.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/3,Rest/11
239.96;0;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/3,Rest/11
299.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
360;0;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/4,Rest/9
420;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
480;1;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
540;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
600;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/7,Rest/8
659.96;2;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/5,Rest/8
719.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
779.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/4,Rest/9
839.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
899.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
959.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/8,Rest/6
1019.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
1079.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
1139.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
1199.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
1259.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
1319.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/8,Rest/6
1379.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
1439.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
1499.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
1559.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
1619.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
1679.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
1739.96;5;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/8,Rest/4
1799.96;7;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
1859.96;7;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/9,Rest/4
1919.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
1979.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
2039.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
2099.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/4,Rest/8
2159.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
2219.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
2279.96;3;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/6,Rest/6
2340;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
2400;3;None/0,ParkPod/3,RepositionPod/0,Insert/2,Extract/4,Rest/6
2460;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
2520;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
2580;6;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/7,Rest/4
2640;3;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/5,Rest/6
2700;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
2760;5;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/6,Rest/5
2820;7;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/7,Rest/4
2880;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
2940;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
3000;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
3060;8;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/10,Rest/4
3120;6;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
3180;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
3240;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
3300;6;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/9,Rest/5
3360;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
3420;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
3480;6;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
3540;6;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
3600;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
3660;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
3720;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/8,Rest/5
3780;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/7,Rest/7
3840;4;None/0,ParkPod/3,RepositionPod/0,Insert/2,Extract/4,Rest/6
3900;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/5
3960;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/10,Rest/4
4020;7;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/8,Rest/4
4080;7;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/10,Rest/4
4140;6;None/0,ParkPod/0,RepositionPod/0,Insert/4,Extract/7,Rest/4
4200;3;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/7,Rest/4
4260;4;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/6,Rest/6
4320;6;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/9,Rest/5
4380;6;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/9,Rest/3
4440;8;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/10,Rest/3
4500;6;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/10,Rest/2
4560;7;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/10,Rest/4
4620;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
4680;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
4740;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/5,Rest/10
4800;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
4860;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
4920;4;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/6,Rest/6
4980;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/9
5040;5;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/8,Rest/4
5100;6;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/9,Rest/5
5160;4;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/8,Rest/4
5220;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
5280;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/7,Rest/8
5340;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
5400;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
5459.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
5519.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/5
5579.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/4,Extract/7,Rest/4
5639.96;3;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/6,Rest/7
5699.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
5759.96;4;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/6,Rest/5
5819.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
5879.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/7,Rest/5
5939.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/8,Rest/5
5999.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
6059.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
6119.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/8,Rest/7
6179.96;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/7,Rest/6
6239.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
6299.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/5
6359.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
6419.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
6479.96;7;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/9,Rest/4
6539.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/9,Rest/3
6599.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/7,Rest/7
6659.96;6;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/8,Rest/4
6719.96;6;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/8,Rest/4
6779.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/10,Rest/3
6839.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/8,Rest/5
6899.96;7;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/9,Rest/4
6959.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
7019.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/5,Rest/8
7079.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/5,Rest/8
7139.96;4;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/5,Rest/7
7199.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
7259.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/5,Rest/7
7319.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/10,Rest/4
7379.96;7;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/9,Rest/5
7439.96;7;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
7499.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
7559.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/6,Rest/5
7619.96;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/5,Rest/8
7679.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
7739.96;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/7,Rest/6
7799.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
7859.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
7919.96;6;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/9,Rest/3
7979.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/8,Rest/4
8039.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
8099.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
8159.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
8219.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
8279.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/5,Rest/8
8339.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
8399.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
8459.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/8,Rest/6
8519.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/6,Rest/5
8579.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/5
8639.96;8;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/10,Rest/4
8699.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/8,Rest/4
8759.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/9,Rest/4
8819.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/7,Rest/5
8879.96;6;None/0,ParkPod/3,RepositionPod/0,Insert/1,Extract/8,Rest/3
8939.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/8,Rest/4
8999.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
9059.96;6;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/5
9119.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
9179.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/8,Rest/5
9239.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
9299.96;5;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/6,Rest/6
9360;3;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/5,Rest/7
9420;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
9480;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
9540;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/8,Rest/7
9600;5;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/7,Rest/5
9660;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
9720;6;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/8,Rest/5
9780;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
9840;3;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/6,Rest/5
9900;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
9960;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
10020;1;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/3,Rest/11
10080;2;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
10140;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
10200;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
10260;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
10320;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
10380;6;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/10,Rest/2
10440;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
10500;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
10560;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
10620;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
10680;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
10740;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
10800;1;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/4,Rest/8
10860;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/5,Rest/10
10920;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
10980;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/8,Rest/6
11040;8;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/10,Rest/4
11100;6;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/8,Rest/5
11160;4;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/7,Rest/5
11220;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/9,Rest/4
11280;6;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/7,Rest/5
11340;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/8,Rest/5
11400;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/9,Rest/4
11460;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
