#TimeStamp;TripTime;Type
27;14;O
29;14;O
33;27;I
34;23;O
34;24;O
42;32;O
42;33;O
45;29;O
49;36;O
54;29;O
54;37;I
55;39;I
58;36;I
61;39;I
62;49;O
66;41;O
67;41;O
69;37;I
70;42;I
77;39;I
78;53;I
78;47;I
82;41;I
83;42;I
86;58;I
89;51;I
141;13;I
163;35;I
164;26;I
165;18;O
165;43;I
165;57;O
173;33;O
178;25;I
180;37;I
182;37;O
183;36;O
184;36;I
186;45;I
194;34;O
197;35;O
201;29;O
206;26;I
209;20;O
216;70;O
219;38;I
240;61;O
240;30;I
245;48;I
251;43;I
253;29;I
254;10;I
259;48;I
268;45;I
270;19;O
277;44;I
280;34;I
283;37;I
292;27;O
293;29;O
295;23;I
301;25;O
305;41;I
312;42;I
334;19;O
335;23;I
347;15;O
352;44;I
362;61;O
367;21;O
369;18;O
371;26;I
376;53;I
377;31;O
378;18;I
379;59;O
381;38;O
382;58;I
384;34;I
394;39;I
396;26;I
399;37;I
401;51;I
415;24;I
423;47;I
433;26;O
435;74;I
442;44;O
444;53;I
455;24;O
457;17;O
462;17;O
466;25;I
468;16;O
468;34;I
480;40;I
482;21;I
486;33;I
490;41;I
497;23;I
501;32;I
504;39;I
504;14;O
508;12;I
509;47;O
514;34;O
517;37;I
524;28;O
539;46;I
547;37;I
551;20;O
554;40;O
558;38;I
558;50;I
560;18;I
572;61;O
577;30;I
584;25;I
585;45;I
589;58;O
591;31;O
598;25;O
600;17;O
610;40;O
620;28;O
629;23;O
631;27;O
644;59;I
645;14;I
653;33;I
656;45;I
662;34;I
666;52;I
670;52;I
671;21;O
674;62;I
676;24;I
686;24;O
692;64;I
699;46;O
703;50;I
704;25;O
711;65;I
720;44;I
729;96;O
731;14;O
738;39;O
743;36;O
748;71;I
754;61;O
755;37;I
762;37;I
764;41;I
768;43;I
770;26;O
791;40;I
819;24;O
820;47;I
827;44;O
834;28;O
835;36;I
846;26;O
847;77;I
848;19;O
852;37;I
854;69;I
857;69;I
859;65;I
866;35;O
867;31;I
868;28;O
868;35;O
872;65;I
876;73;O
880;25;O
880;82;I
882;43;I
883;47;I
889;71;I
898;20;O
901;43;I
904;34;O
909;27;O
926;14;O
929;35;I
934;41;I
939;42;O
948;50;I
949;27;I
950;25;I
953;25;O
958;29;I
966;27;I
971;39;I
979;56;I
980;28;O
982;43;I
982;22;O
986;34;I
996;40;I
999;50;I
1008;42;I
1027;25;O
1034;44;I
1038;35;O
1042;41;O
1048;22;I
1049;41;O
1051;51;O
1055;48;I
1060;67;O
1062;38;I
1062;24;I
1071;40;I
1078;69;O
1085;46;I
1086;55;I
1087;23;O
1087;63;I
1088;35;I
1093;30;I
1100;34;I
1102;29;I
1106;18;O
1108;16;O
1109;31;O
1129;36;I
1140;29;O
1141;57;O
1153;43;I
1166;40;I
1168;21;I
1169;22;O
1177;48;O
1177;44;I
1179;44;I
1179;43;O
1184;39;O
1189;78;I
1192;28;I
1195;60;O
1196;22;O
1197;46;I
1206;22;I
1207;43;I
1208;40;O
1218;52;I
1219;31;O
1223;27;O
1223;52;I
1226;66;O
1250;37;I
1253;39;I
1263;15;O
1271;39;O
1274;28;I
1277;29;I
1277;39;I
1282;26;O
1282;54;O
1286;32;O
1290;52;I
1291;45;I
1294;27;O
1294;73;I
1306;52;O
1311;30;O
1317;48;I
1318;42;I
1324;38;I
1330;43;I
1335;32;O
1338;14;O
1341;51;I
1352;42;O
1353;37;O
1355;40;I
1370;83;I
1388;24;O
1395;52;O
1395;34;I
1398;23;O
1402;43;I
1410;25;O
1410;74;I
1413;37;I
1414;26;I
1416;51;I
1416;44;I
1418;34;I
1418;25;O
1424;37;I
1431;24;O
1435;44;I
1438;63;I
1440;26;O
1449;63;O
1456;23;I
1459;50;O
1459;43;O
1474;45;I
1486;38;O
1488;29;I
1513;50;O
1513;48;O
1516;38;O
1521;34;I
1527;36;I
1529;25;I
1530;38;O
1531;37;I
1555;36;O
1561;33;O
1565;46;I
1566;63;I
1567;38;I
1568;61;O
1576;44;O
1577;72;I
1581;79;I
1589;34;O
1590;67;I
1595;56;O
1609;52;I
1614;28;O
1621;70;I
1627;31;I
1627;74;I
1633;42;I
1636;36;O
1637;37;O
1638;49;O
1640;61;I
1646;46;I
1652;16;O
1652;24;I
1653;36;O
1658;57;I
1660;43;I
1672;65;I
1675;31;O
1684;55;O
1691;37;O
1693;37;I
1696;42;I
1707;28;I
1712;69;O
1714;26;I
1723;38;O
1728;12;O
1734;22;O
1738;35;I
1739;76;I
1743;45;I
1746;76;O
1747;39;O
1752;58;O
1757;43;I
1766;78;I
1767;56;I
1768;28;I
1772;43;I
1775;60;I
1776;56;I
1780;43;I
1783;53;O
1790;48;O
1796;54;O
1797;68;O
1797;29;I
1803;44;O
1803;45;I
1819;42;I
1825;14;O
1843;42;I
1847;26;O
1853;34;O
1856;18;O
1857;38;I
1859;52;I
1873;52;O
1876;41;I
1878;45;O
1878;33;I
1883;65;O
1885;48;I
1888;24;O
1895;60;I
1900;39;I
1902;27;I
1908;51;I
1911;40;I
1913;43;O
1919;16;O
1919;63;O
1934;33;O
1934;23;O
1939;74;O
1940;72;I
1948;43;I
1951;72;I
1957;41;O
1964;76;I
1966;57;O
1967;30;I
1980;40;O
1983;71;O
1993;36;I
1998;60;I
2005;50;I
2008;10;O
2008;48;I
2009;34;O
2022;52;I
2026;15;O
2026;48;O
2032;34;I
2032;52;I
2037;27;O
2038;63;I
2041;33;O
2050;72;O
2057;44;I
2061;16;O
2073;24;O
2087;27;I
2087;24;O
2092;45;O
2096;35;I
2098;57;I
2102;70;I
2119;63;I
2125;51;I
2126;27;I
2130;60;I
2130;39;I
2130;21;O
2134;70;I
2141;47;I
2152;28;O
2159;39;O
2159;43;I
2163;48;I
2167;49;I
2178;55;O
