Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;13.50;0.50;150;0;115;13.0588705684358;33.5649763118925;10.0444444444443;30.4027777777787;1.30434782608696;5711.74528137411;7200
InputStation1;23.50;0.50;131;0;99;13.2385994126404;42.4912852771954;10.0444444444443;40.1639826803019;1.32323232323232;5900.26360032174;7200
InputStation2;33.50;0.50;126;0;85;14.8190751210871;63.7381131438964;10.0444444444443;40.237409805045;1.48235294117647;5949.91073594543;7200
InputStation3;43.50;0.50;119;0;86;13.8147598076759;40.2413862386138;10.0444444444443;30.3333333333333;1.38372093023256;6020.23419184187;7200
InputStation4;53.50;0.50;114;0;87;13.099358113532;37.6865706928507;10.0444444444443;30.2745382358573;1.31034482758621;6068.69129869394;7200
InputStation5;63.50;0.50;157;0;119;13.2113167079438;38.8843093573457;10.0444444444443;40.1487950974761;1.31932773109244;5644.36103918191;7200
OutputStation0;81.50;11.50;707;536;70;102.229082455858;2062.46010034163;30.0463924853548;213.588333333337;10.1;193.183277069556;7200
OutputStation1;81.50;17.50;710;550;68;106.870355973937;1799.43579898164;22.3694444444445;261.444444444444;10.4411764705882;169.771940564544;7200
OutputStation2;81.50;23.50;709;534;74;97.6646007374483;1784.55398135182;22.4804617641403;223.08666666667;9.58108108108108;173.764408479971;7200
OutputStation3;81.50;29.50;713;523;73;100.078787380828;1978.47070043726;12.1755555555565;211.8;9.76712328767123;131.945764433773;7200
OutputStation4;81.50;35.50;712;508;70;103.415557203701;2310.69247295753;12.4055555555542;293.425000000001;10.1714285714286;150.342914726876;7200
OutputStation5;81.50;41.50;702;506;72;99.7007759125201;1426.93461482341;21.8584271247501;191.033795097476;9.75;246.64601632366;7200
OutputStation6;0.50;14.50;705;530;64;112.508211463959;2279.8966934996;12.2055555555553;243.709076471717;11.015625;212.979213137157;7200
OutputStation7;0.50;20.50;682;484;64;108.411767560755;1903.94410713937;12.0034271247455;203.217316013631;10.65625;448.167999907774;7200
OutputStation8;0.50;26.50;680;465;64;107.356946022324;2101.79158845677;21.617316013635;212.958354912051;10.625;458.097215596138;7200
OutputStation9;0.50;32.50;627;396;63;101.065019696304;1414.16293866355;32.5205555555513;192.902222222217;9.95238095238095;985.506789229623;7200
OutputStation10;0.50;38.50;532;308;57;93.2457770671272;1840.36960309518;10.293239541923;212.779884629875;9.33333333333333;1925.94932188143;7200
OutputStation11;0.50;44.50;326;210;32;103.150187807605;2551.59024814838;22.375;251.277128430809;10.1875;3969.516008993;7200
