#TimeStamp;Bot;Pod;OutputStation
32.51;13;43;8
36.22;12;164;11
39.85;3;1077;9
40.66;14;905;3
42.52;13;43;8
46.27;12;164;11
47.83;33;366;4
48.56;17;1191;6
49.79;3;1077;9
50.71;37;324;2
50.71;14;905;3
52.6;13;43;8
55.71;7;1104;1
56.31;12;164;11
57.9;33;366;4
58.59;17;1191;6
59.91;3;1077;9
60.67;37;324;2
60.81;14;905;3
61.66;2;936;0
62.64;13;43;8
65.78;7;1104;1
66.36;12;164;11
67.78;33;366;4
68.64;17;1191;6
69.36;31;889;5
69.95;3;1077;9
70.82;37;324;2
70.86;14;905;3
71.7;2;936;0
72.42;32;1146;10
72.53;13;43;8
73.59;8;628;7
75.7;7;1104;1
76.43;12;164;11
77.95;33;366;4
78.7;17;1191;6
79.41;31;889;5
80.03;3;1077;9
80.86;37;324;2
80.9;14;905;3
81.7;2;936;0
82.45;32;1146;10
82.69;13;43;8
83.61;8;628;7
85.82;7;1104;1
86.51;12;164;11
88.04;33;366;4
88.53;17;1191;6
89.45;31;889;5
90.02;3;1077;9
90.9;37;324;2
91.03;14;905;3
91.81;2;936;0
92.53;13;43;8
92.53;32;1146;10
93.65;8;628;7
96.12;7;1104;1
96.55;12;164;11
98.08;33;366;4
98.66;17;1191;6
99.5;31;889;5
100.07;3;1077;9
101.03;37;324;2
101.07;14;905;3
101.82;2;936;0
102.66;32;1146;10
102.73;13;43;8
103.7;8;628;7
106.07;7;1104;1
106.59;12;164;11
108.16;33;366;4
108.82;17;1191;6
109.49;31;889;5
110.28;3;1077;9
111.09;37;324;2
111.14;14;905;3
111.87;2;936;0
112.74;32;1146;10
112.9;13;43;8
113.62;8;628;7
116.36;7;1104;1
116.66;12;164;11
118.22;33;366;4
119;17;1191;6
119.46;31;889;5
120.57;3;1077;9
121.14;37;324;2
121.2;14;905;3
122;2;936;0
122.71;32;1146;10
122.95;13;43;8
123.75;8;628;7
126.45;7;1104;1
126.74;12;164;11
128.32;33;366;4
129.08;17;1191;6
129.58;31;889;5
130.53;3;1077;9
131.18;37;324;2
131.27;14;905;3
132.05;2;936;0
132.84;32;1146;10
133.13;13;43;8
133.79;8;628;7
136.49;7;1104;1
136.78;12;164;11
138.17;33;366;4
139.18;17;1191;6
139.61;31;889;5
140.62;3;1077;9
141.23;37;324;2
141.37;14;905;3
142.04;2;936;0
142.9;32;1146;10
143.21;13;43;8
143.91;8;628;7
146.53;7;1104;1
146.87;12;164;11
148.34;33;366;4
149.23;17;1191;6
149.65;31;889;5
150.62;3;1077;9
151.34;37;324;2
151.43;14;905;3
152.17;2;936;0
153.05;32;1146;10
153.3;13;43;8
153.91;8;628;7
156.52;7;1104;1
156.87;12;164;11
158.34;33;366;4
