#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.7;94;0;0;0;0;0;0;0;0;0
599.99;0.72;95;0;0;0;0;0;0;0;0;0
1199.92;0.72;96;0;0;0;0;0;0;0;0;0
1799.99;0.72;96;0;0;0;0;0;0;0;0;0
2399.96;0.72;96;0;0;0;0;0;0;0;0;0
2999.99;0.72;96;0;0;0;0;0;0;0;0;0
3599.88;0.73;97;0;0;0;0;0;0;0;0;0
4199.99;0.74;98;0;0;0;0;0;0;0;0;0
4800;0.74;98;0;0;0;0;0;0;0;0;0
5399.82;0.73;98;0;0;0;0;0;0;0;0;0
5999.81;0.71;98;0;0;0;0;0;0;0;0;0
6599.96;0.68;98;0;0;0;0;0;0;0;0;0
7199.85;0.65;98;0;0;0;0;0;0;0;0;0
