#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;300;0;0;0;0;0;0.65
59.98;200;300;59.46;57.07;59.97;59.98;0.46;0.66
119.99;200;300;105.94;61.46;119.98;106.3;0.44;0.68
179.99;200;300;153.86;47.8;179.97;132.83;0.44;0.58
240;200;300;185.86;59.26;239.46;192.4;0.43;0.52
299.98;200;300;215.33;66.08;288.5;228.73;0.42;0.48
359.93;200;300;264.05;61.45;343.13;246.92;0.42;0.51
420;200;300;266.5;58.38;371.81;293.52;0.4;0.48
479.93;200;300;305.94;61.48;404.61;274.67;0.42;0.49
539.96;200;300;314.14;67.13;414.24;318.67;0.44;0.49
599.99;200;300;336.58;64.44;441.46;323.27;0.44;0.48
659.67;200;300;382.56;74.62;487.55;370.02;0.44;0.44
719.91;200;300;440.81;75.19;541.54;368.06;0.43;0.46
779.98;200;300;494.29;63.01;592.92;320.36;0.43;0.51
839.91;200;300;536.95;76.64;645.08;326.35;0.43;0.51
899.99;200;300;592.4;67.18;694.51;381.39;0.42;0.55
959.96;200;300;621.21;67.3;752.08;393.8;0.42;0.51
1019.89;200;300;657.06;79.2;810.05;375.79;0.41;0.49
1079.98;200;300;726.19;73.03;888.84;307.46;0.41;0.45
1139.99;200;300;788.72;74.28;960.65;344.82;0.41;0.46
1199.92;200;300;796.95;70.44;996.51;392.98;0.4;0.48
1259.97;200;300;559.92;70.6;1141.92;501.35;0.45;0.46
1319.94;200;300;618.57;70.67;1198.97;540.44;0.45;0.45
1379.91;200;300;640.27;76.89;1139.92;510.9;0.45;0.49
1439.95;200;300;697.1;79.06;1135.57;398.92;0.46;0.52
1499.99;200;300;717.23;78.08;1231.28;376.7;0.46;0.51
1559.96;200;300;752.79;75.04;1306.79;425.59;0.44;0.45
1619.93;200;300;801.36;77.47;1391.13;437.63;0.44;0.48
1679.89;200;300;809.26;72.73;1478.35;401.06;0.45;0.5
1739.99;200;300;877.01;65.4;1516.25;473.8;0.44;0.45
1799.99;200;300;825.5;84.29;1494.62;582.23;0.43;0.45
1859.96;200;300;858.98;64.68;1540.86;619.93;0.42;0.44
1919.95;200;300;883.73;68.72;1568.9;647.88;0.44;0.42
1979.87;200;300;918.94;72.07;1612.62;638.64;0.45;0.42
2039.88;200;300;954.26;74.07;1691.24;533.59;0.42;0.46
2099.97;200;300;990.13;87.09;1719.82;465.31;0.41;0.49
2159.59;200;300;1080.62;82.66;1793.05;535.92;0.43;0.47
2219.94;200;300;1157.74;73.54;1886.72;472.99;0.44;0.46
2279.6;200;300;1094.3;71.43;1846.46;484.01;0.45;0.5
2339.96;200;300;1142.31;74.96;1883.66;529.3;0.46;0.5
2399.96;200;300;1189.88;75.75;1937.36;466.92;0.45;0.44
2459.84;200;300;1249.82;79.87;1955.69;509.85;0.46;0.42
2519.99;198;300;1278.77;71.93;1995.57;523.7;0.46;0.42
2579.97;191;300;1296.12;69.93;2029.89;513.89;0.46;0.42
2639.96;181;300;1338.74;66.11;2082.29;490.17;0.46;0.47
2699.96;177;300;1395.81;74.79;2133.69;632.38;0.46;0.48
2759.98;165;300;1409.97;79.34;2156.75;598.07;0.45;0.48
2819.97;158;300;1458.83;65.57;2247.37;504.22;0.45;0.49
2879.9;151;300;1476.57;73.91;2243.85;459.39;0.47;0.5
2939.99;141;300;1463.62;72.94;2235.87;431.36;0.47;0.49
2999.99;125;300;1406.12;83.5;2233.44;472.51;0.48;0.46
3059.92;115;300;1442.39;73.17;2280.55;636.18;0.47;0.4
3119.91;111;300;1535.83;64.9;2353.83;492.31;0.48;0.4
3179.78;108;300;1634.36;72.86;2439.6;601.78;0.48;0.43
3239.95;96;300;1625.87;90.86;2489.05;737.72;0.49;0.43
3299.97;91;300;1672.1;97.16;2550.9;778.54;0.49;0.42
3359.98;88;300;1748.16;69.8;2628.9;713.59;0.47;0.44
3419.98;78;300;1729.6;69.35;2666.88;738.96;0.46;0.48
3479.87;68;300;1730.47;78.19;2703.62;794.93;0.46;0.45
3539.98;63;300;1755.81;81.74;2791.43;873.69;0.47;0.44
3599.88;55;300;1766.78;85.26;2831.73;720.77;0.47;0.44
3659.97;42;300;1778.84;73.35;2850.86;549.2;0.48;0.55
3719.76;42;300;1876.65;79.77;2924.67;552.07;0.47;0.57
3779.65;31;300;1831.19;73.99;2940.64;460.5;0.46;0.47
3839.93;24;300;1882.99;70.4;3012.94;480.27;0.45;0.43
3900;19;300;1989.63;72.79;3101.09;441.71;0.45;0.49
3959.98;18;300;2106.93;74.52;3200.82;640.11;0.46;0.45
4019.97;16;300;2187.13;65.84;3292.43;755.77;0.45;0.43
4079.99;15;300;2290.28;74.97;3365.9;681.77;0.45;0.5
4139.86;15;300;2314.46;73.92;3385.96;748.63;0.44;0.54
4199.99;15;300;2374.37;81.04;3438.82;777.9;0.44;0.55
4259.79;12;300;2417.56;85.17;3556.05;885.05;0.42;0.55
4319.76;11;300;2429.26;68.15;3623.5;692.42;0.43;0.52
4379.79;11;300;2556.63;75.37;3671.19;648.29;0.43;0.52
4439.97;11;300;2684.27;80.59;3762.13;497.97;0.4;0.51
4499.96;10;300;2724.79;78.39;3806.39;417.05;0.38;0.55
4559.97;10;300;2759.03;71.52;3866.89;501.2;0.36;0.52
4619.97;8;300;2738.84;82.04;3878.08;723.49;0.32;0.47
4679.98;8;300;2771.32;70.11;3943.22;708.77;0.33;0.47
4739.96;6;300;2819.7;71.13;4025.84;724.27;0.34;0.42
4800;6;300;2818.74;69.19;4106.61;662.03;0.33;0.48
4860;5;300;2795.01;70.01;4152.86;389.75;0.34;0.5
4919.77;5;300;3000.9;74.66;4302.13;502;0.35;0.48
4979.99;5;300;3514.73;93.39;4651.05;623.21;0.36;0.46
5039.97;4;300;3018.17;86.9;4525.13;665.97;0.21;0.46
5099.97;3;300;2623.29;75.46;4543.54;717.32;0.24;0.44
5159.98;3;300;1830.08;73.82;4796.91;787.53;0.24;0.47
5219.82;2;300;36.58;87.15;5218.94;1044.01;0.31;0.45
5279.85;2;300;96.6;99.48;5278.96;1051.8;0.32;0.47
5339.9;1;300;47.34;84.96;4416.95;946.57;0.31;0.44
5399.82;0;300;55.65;95.55;4937.91;1025.82;0.32;0.47
5459.97;0;300;64.18;100.59;5459.09;1611.4;0.31;0.43
5519.8;0;300;0;88.61;0;1328.09;0;0.46
5579.93;0;300;0;80.47;0;1322.34;0;0.45
5639.75;0;300;0;81.24;0;1305.9;0;0.49
5699.92;0;300;0;87.23;0;1647.55;0;0.46
5759.99;0;300;0;88.47;0;1341.64;0;0.44
5819.86;0;300;0;87.82;0;1171.52;0;0.48
5879.65;0;300;0;92.94;0;1243.91;0;0.43
5939.98;0;300;0;89.32;0;1330.97;0;0.45
5999.81;0;300;0;87.83;0;1163.16;0;0.44
6059.59;0;300;0;79.12;0;777.06;0;0.46
6119.99;0;300;0;79.8;0;828.73;0;0.46
6179.98;0;300;0;85.84;0;660.4;0;0.46
6239.86;0;300;0;88.21;0;733.08;0;0.45
6299.79;0;300;0;87.34;0;743.6;0;0.45
6359.95;0;300;0;80.34;0;656.92;0;0.41
6419.93;0;300;0;84.73;0;721.43;0;0.41
6479.71;0;300;0;85.87;0;685.24;0;0.46
6539.96;0;300;0;75.52;0;759.26;0;0.53
6599.96;0;300;0;81.58;0;832.4;0;0.48
6659.75;0;300;0;84.29;0;791.15;0;0.44
6719.98;0;300;0;79.46;0;872.78;0;0.42
6779.62;0;300;0;88.13;0;1018.42;0;0.45
6839.91;0;300;0;87.96;0;1017.94;0;0.44
6899.99;0;300;0;78.23;0;932.86;0;0.47
6959.98;0;300;0;88.57;0;932.48;0;0.48
7019.98;0;300;0;94.72;0;873.15;0;0.49
7079.96;0;300;0;76;0;867.91;0;0.45
7139.84;0;300;0;85.17;0;852.06;0;0.42
7199.85;200;300;35.25;77.7;35.36;670.12;0.46;0.42
