#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/40,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.98;3;None/0,ParkPod/0,RepositionPod/0,Insert/14,Extract/12,Rest/14
119.99;2;None/0,ParkPod/2,RepositionPod/0,Insert/12,Extract/14,Rest/12
179.99;2;None/0,ParkPod/3,RepositionPod/0,Insert/12,Extract/22,Rest/3
240;6;None/0,ParkPod/4,RepositionPod/0,Insert/12,Extract/19,Rest/5
299.98;5;None/0,ParkPod/1,RepositionPod/0,Insert/13,Extract/18,Rest/8
359.93;3;None/0,ParkPod/2,RepositionPod/0,Insert/13,Extract/20,Rest/5
420;4;None/0,ParkPod/4,RepositionPod/0,Insert/10,Extract/20,Rest/6
479.93;6;None/0,ParkPod/3,RepositionPod/0,Insert/12,Extract/21,Rest/4
539.96;4;None/0,ParkPod/3,RepositionPod/0,Insert/11,Extract/21,Rest/5
599.99;4;None/0,ParkPod/5,RepositionPod/0,Insert/10,Extract/22,Rest/3
659.67;3;None/0,ParkPod/4,RepositionPod/0,Insert/14,Extract/18,Rest/4
719.91;5;None/0,ParkPod/7,RepositionPod/0,Insert/9,Extract/20,Rest/4
779.98;3;None/0,ParkPod/4,RepositionPod/0,Insert/12,Extract/18,Rest/6
839.91;5;None/0,ParkPod/1,RepositionPod/0,Insert/14,Extract/22,Rest/3
899.99;6;None/0,ParkPod/9,RepositionPod/0,Insert/6,Extract/23,Rest/2
959.96;7;None/0,ParkPod/4,RepositionPod/0,Insert/12,Extract/23,Rest/1
1019.89;3;None/0,ParkPod/4,RepositionPod/0,Insert/10,Extract/22,Rest/4
1079.98;4;None/0,ParkPod/3,RepositionPod/0,Insert/13,Extract/20,Rest/4
1139.99;5;None/0,ParkPod/6,RepositionPod/0,Insert/9,Extract/25,Rest/0
1199.92;7;None/0,ParkPod/5,RepositionPod/0,Insert/11,Extract/23,Rest/1
1259.97;5;None/0,ParkPod/3,RepositionPod/0,Insert/12,Extract/24,Rest/1
1319.94;9;None/0,ParkPod/5,RepositionPod/0,Insert/10,Extract/23,Rest/2
1379.91;5;None/0,ParkPod/2,RepositionPod/0,Insert/13,Extract/25,Rest/0
1439.95;10;None/0,ParkPod/5,RepositionPod/0,Insert/10,Extract/24,Rest/1
1499.99;5;None/0,ParkPod/6,RepositionPod/0,Insert/11,Extract/23,Rest/0
