#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;6;12;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/0,1/0,2/0,3/0,4/0,5/0;0/10,1/8,2/7,3/6,4/8,5/11,6/9,7/9,8/10,9/10,10/11,11/8;0/0,1/0,2/0,3/0,4/0,5/0;0/10,1/8,2/7,3/6,4/8,5/11,6/9,7/9,8/10,9/10,10/11,11/8;0/3,1/2,2/2,3/2,4/2,5/3;0/2,1/2,2/2,3/2,4/2,5/3,6/2,7/2,8/2,9/2,10/2,11/3;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0
59.98;0;0;6;12;0/59.98,1/59.98,2/59.98,3/59.98,4/38.2,5/59.98;0/59.98,1/55.75,2/50.81,3/40.93,4/47.97,5/59.98,6/48.65,7/59.98,8/32.77,9/40.1,10/59.98,11/36.43;0/59.98,1/59.98,2/59.98,3/59.98,4/59.98,5/59.98;0/59.98,1/59.98,2/59.98,3/59.98,4/59.98,5/59.98,6/59.98,7/59.98,8/59.98,9/59.98,10/59.98,11/59.98;0/20,1/20,2/20,3/19,4/21,5/16;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/28,1/28,2/28,3/25,4/24,5/27;0/10,1/7,2/6,3/5,4/6,5/11,6/7,7/9,8/8,9/9,10/11,11/6;0/3,1/2,2/2,3/2,4/2,5/3;0/2,1/2,2/2,3/2,4/2,5/3,6/2,7/2,8/2,9/2,10/2,11/3;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/0,1/0,2/0,3/0,4/3,5/0;0/0,1/1,2/1,3/2,4/2,5/0,6/2,7/0,8/3,9/3,10/0,11/3
119.99;6;0;6;12;0/80.71,1/69,2/65.75,3/65.26,4/60.58,5/87.89;0/62.34,1/57.35,2/51.73,3/41.74,4/48.73,5/70.54,6/50.27,7/74.14,8/33.78,9/40.85,10/73,11/37.16;0/119.99,1/119.99,2/119.99,3/119.99,4/119.99,5/119.99;0/119.99,1/119.99,2/119.99,3/119.99,4/119.99,5/119.99,6/119.99,7/119.99,8/119.99,9/119.99,10/119.99,11/119.99;0/21,1/24,2/21,3/21,4/20,5/19;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/28,1/26,2/26,3/23,4/24,5/26;0/8,1/10,2/6,3/8,4/9,5/9,6/9,7/6,8/5,9/9,10/9,11/10;0/3,1/2,2/2,3/2,4/2,5/3;0/2,1/2,2/2,3/2,4/2,5/3,6/2,7/2,8/2,9/2,10/2,11/3;0/1,1/1,2/1,3/1,4/1,5/1;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/4,1/6,2/6,3/6,4/6,5/4;0/6,1/7,2/7,3/8,4/8,5/6,6/8,7/5,8/9,9/8,10/5,11/9
179.99;12;1;6;12;0/100.23,1/91.27,2/70.85,3/108.57,4/110.84,5/93.36;0/63.14,1/58.02,2/52.56,3/42.78,4/49.65,5/70.95,6/51.48,7/74.87,8/34.72,9/41.84,10/73.67,11/37.88;0/179.99,1/179.99,2/179.99,3/179.99,4/179.99,5/179.99;0/179.99,1/179.99,2/179.99,3/179.99,4/179.99,5/179.99,6/179.99,7/179.99,8/179.99,9/179.99,10/179.99,11/179.99;0/21,1/20,2/20,3/20,4/20,5/19;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/26,1/24,2/23,3/22,4/23,5/25;0/10,1/11,2/13,3/11,4/11,5/6,6/11,7/11,8/6,9/10,10/8,11/11;0/3,1/2,2/2,3/2,4/2,5/3;0/2,1/2,2/2,3/2,4/2,5/3,6/2,7/2,8/2,9/2,10/2,11/3;0/2,1/2,2/2,3/2,4/2,5/2;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/1,9/0,10/0,11/0;0/8,1/9,2/11,3/8,4/7,5/9;0/12,1/13,2/13,3/14,4/14,5/12,6/14,7/11,8/15,9/14,10/11,11/15
240;18;4;6;12;0/117.43,1/130.69,2/104.25,3/140.36,4/140.72,5/111.83;0/63.61,1/58.55,2/53.22,3/44.03,4/50.55,5/71.68,6/52.61,7/75.39,8/35.83,9/42.95,10/74.38,11/38.4;0/240,1/240,2/240,3/240,4/240,5/240;0/240,1/240,2/240,3/240,4/240,5/240,6/240,7/240,8/240,9/240,10/240,11/240;0/24,1/19,2/21,3/18,4/19,5/20;0/0,1/0,2/0,3/0,4/0,5/3,6/0,7/0,8/0,9/0,10/0,11/0;0/26,1/23,2/24,3/22,4/24,5/24;0/10,1/10,2/9,3/14,4/9,5/7,6/11,7/10,8/8,9/9,10/11,11/14;0/3,1/2,2/2,3/2,4/2,5/3;0/2,1/2,2/2,3/2,4/2,5/3,6/2,7/2,8/2,9/2,10/2,11/3;0/4,1/2,2/3,3/3,4/3,5/3;0/0,1/0,2/1,3/0,4/0,5/0,6/1,7/0,8/1,9/1,10/0,11/0;0/13,1/11,2/14,3/10,4/10,5/13;0/18,1/19,2/19,3/20,4/20,5/17,6/20,7/17,8/21,9/20,10/17,11/21
299.98;27;11;6;12;0/150.52,1/159.64,2/130.94,3/165.1,4/174.35,5/141.59;0/64.18,1/59.39,2/53.59,3/44.56,4/51.22,5/88.91,6/53.27,7/76.11,8/36.47,9/43.96,10/75.43,11/38.76;0/299.98,1/299.98,2/299.98,3/299.98,4/299.98,5/299.98;0/299.98,1/299.98,2/299.98,3/299.98,4/299.98,5/299.98,6/299.98,7/299.98,8/299.98,9/299.98,10/299.98,11/299.98;0/19,1/21,2/19,3/21,4/20,5/21;0/0,1/0,2/0,3/5,4/2,5/0,6/0,7/3,8/0,9/0,10/6,11/0;0/25,1/23,2/24,3/23,4/22,5/23;0/9,1/10,2/8,3/13,4/10,5/7,6/12,7/13,8/8,9/7,10/13,11/10;0/3,1/2,2/2,3/2,4/2,5/3;0/2,1/2,2/2,3/2,4/2,5/3,6/2,7/2,8/2,9/2,10/2,11/3;0/5,1/4,2/4,3/5,4/4,5/5;0/1,1/0,2/1,3/1,4/1,5/1,6/1,7/1,8/1,9/1,10/1,11/1;0/15,1/15,2/17,3/14,4/13,5/17;0/24,1/25,2/25,3/26,4/26,5/22,6/26,7/23,8/27,9/26,10/23,11/27
359.93;33;14;6;12;0/188.29,1/210.75,2/161.14,3/201.58,4/211.23,5/172.32;0/64.84,1/60.1,2/54.54,3/45.09,4/51.91,5/89.52,6/53.76,7/76.65,8/37.01,9/44.84,10/76.83,11/39.16;0/359.93,1/359.93,2/359.93,3/359.93,4/359.93,5/359.93;0/359.93,1/359.93,2/359.93,3/359.93,4/359.93,5/359.93,6/359.93,7/359.93,8/359.93,9/359.93,10/359.93,11/359.93;0/18,1/19,2/19,3/19,4/17,5/17;0/0,1/0,2/2,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/23,1/23,2/23,3/21,4/21,5/21;0/15,1/13,2/11,3/10,4/10,5/6,6/9,7/9,8/8,9/8,10/10,11/11;0/3,1/2,2/2,3/2,4/2,5/3;0/2,1/2,2/2,3/2,4/2,5/3,6/2,7/2,8/2,9/2,10/2,11/3;0/7,1/4,2/5,3/6,4/5,5/6;0/1,1/1,2/2,3/1,4/1,5/1,6/1,7/1,8/2,9/1,10/1,11/1;0/18,1/15,2/20,3/16,4/15,5/19;0/30,1/31,2/31,3/32,4/32,5/28,6/31,7/29,8/33,9/32,10/29,11/33
420;42;20;6;12;0/213.8,1/237.06,2/201.34,3/240.86,4/239.43,5/208.04;0/65.43,1/61,2/55.49,3/45.74,4/52.52,5/90.6,6/54.34,7/77.64,8/37.8,9/59.43,10/77.93,11/39.67;0/420,1/420,2/420,3/420,4/420,5/420;0/420,1/420,2/420,3/420,4/420,5/420,6/420,7/420,8/420,9/420,10/420,11/420;0/20,1/22,2/22,3/19,4/21,5/18;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/2,9/2,10/2,11/0;0/25,1/22,2/24,3/24,4/21,5/21;0/16,1/12,2/10,3/10,4/8,5/9,6/10,7/7,8/12,9/9,10/9,11/11;0/3,1/2,2/2,3/2,4/2,5/3;0/2,1/2,2/2,3/2,4/2,5/3,6/2,7/2,8/2,9/2,10/2,11/3;0/8,1/6,2/6,3/7,4/7,5/8;0/1,1/1,2/2,3/2,4/1,5/2,6/1,7/2,8/2,9/2,10/2,11/2;0/21,1/19,2/22,3/18,4/19,5/22;0/36,1/37,2/37,3/38,4/38,5/34,6/37,7/35,8/39,9/37,10/35,11/39
479.93;48;23;6;12;0/251.1,1/290.99,2/234.26,3/264.54,4/291.35,5/232.63;0/65.83,1/61.91,2/56.09,3/46.57,4/53.49,5/91.68,6/55.08,7/78.57,8/38.5,9/60.68,10/78.76,11/40.37;0/479.93,1/479.93,2/479.93,3/479.93,4/479.93,5/479.93;0/479.93,1/479.93,2/479.93,3/479.93,4/479.93,5/479.93,6/479.93,7/479.93,8/479.93,9/479.93,10/479.93,11/479.93;0/19,1/18,2/20,3/21,4/16,5/17;0/4,1/0,2/1,3/0,4/0,5/1,6/0,7/0,8/0,9/0,10/2,11/0;0/24,1/22,2/23,3/24,4/21,5/21;0/14,1/8,2/10,3/13,4/8,5/13,6/14,7/11,8/13,9/6,10/8,11/8;0/3,1/2,2/2,3/2,4/2,5/3;0/2,1/2,2/2,3/2,4/2,5/3,6/2,7/2,8/2,9/2,10/2,11/3;0/9,1/6,2/8,3/9,4/7,5/9;0/1,1/1,2/3,3/2,4/2,5/2,6/2,7/2,8/2,9/2,10/2,11/2;0/23,1/19,2/25,3/22,4/19,5/25;0/42,1/43,2/43,3/44,4/43,5/40,6/43,7/41,8/45,9/43,10/41,11/45
539.96;56;30;6;12;0/261.48,1/311.7,2/281.42,3/311.45,4/308.16,5/254.35;0/66.18,1/62.56,2/56.69,3/46.95,4/54.54,5/92.31,6/55.82,7/79.11,8/44.17,9/61.85,10/93.63,11/40.83;0/539.96,1/539.96,2/539.96,3/539.96,4/539.96,5/539.96;0/539.96,1/539.96,2/539.96,3/539.96,4/539.96,5/539.96,6/539.96,7/539.96,8/539.96,9/539.96,10/539.96,11/539.96;0/19,1/19,2/19,3/19,4/21,5/18;0/0,1/3,2/0,3/0,4/2,5/0,6/0,7/1,8/0,9/3,10/3,11/0;0/23,1/21,2/23,3/23,4/21,5/23;0/13,1/13,2/9,3/11,4/8,5/11,6/14,7/8,8/8,9/9,10/11,11/7;0/3,1/2,2/2,3/2,4/2,5/3;0/2,1/2,2/2,3/2,4/2,5/3,6/2,7/2,8/2,9/2,10/2,11/3;0/11,1/8,2/8,3/9,4/9,5/11;0/2,1/2,2/3,3/3,4/2,5/2,6/2,7/3,8/3,9/3,10/3,11/2;0/28,1/23,2/26,3/23,4/24,5/29;0/48,1/49,2/49,3/50,4/49,5/46,6/49,7/47,8/50,9/49,10/46,11/51
599.99;65;34;6;12;0/292.96,1/351.89,2/301.91,3/343.07,4/361.56,5/279.09;0/66.66,1/63.13,2/57.35,3/47.42,4/55.23,5/93.94,6/56.24,7/79.8,8/45,9/63.15,10/94.15,11/52.4;0/599.99,1/599.99,2/599.99,3/599.99,4/599.99,5/599.99;0/599.99,1/599.99,2/599.99,3/599.99,4/599.99,5/599.99,6/599.99,7/599.99,8/599.99,9/599.99,10/599.99,11/599.99;0/16,1/18,2/21,3/21,4/16,5/19;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/3,8/0,9/0,10/4,11/0;0/21,1/20,2/23,3/22,4/21,5/23;0/14,1/13,2/8,3/12,4/13,5/9,6/10,7/15,8/9,9/10,10/11,11/7;0/3,1/2,2/2,3/2,4/2,5/3;0/2,1/2,2/2,3/2,4/2,5/3,6/2,7/2,8/2,9/2,10/2,11/3;0/13,1/9,2/10,3/11,4/9,5/13;0/2,1/2,2/3,3/3,4/3,5/3,6/3,7/3,8/3,9/3,10/3,11/3;0/31,1/25,2/30,3/26,4/24,5/33;0/54,1/55,2/55,3/56,4/55,5/52,6/55,7/53,8/56,9/55,10/51,11/56
