#TimeStamp;Runtime;Requests
0.88;0.07;20
8.3;0;1
11.33;0;1
12.35;0.01;1
13.55;0.01;2
14.58;0.01;1
15.68;0.01;2
16.76;0.01;1
17.8;0.01;1
18.97;0.01;3
20;0.01;1
21.02;0.01;3
22.02;0.02;4
23.18;0.01;2
24.26;0.01;2
27.01;0.01;1
29.39;0.01;1
30.97;0.01;1
32.01;0.01;2
33.13;0.01;2
34.37;0.01;1
35.41;0.01;1
41.38;0.01;1
42.64;0.01;1
55.32;0.02;1
60.46;0.02;1
62.27;0.02;1
63.64;0.02;1
66.47;0.01;1
71.64;0.01;1
79.57;0;1
82.4;0.01;1
85.66;0;1
90.19;0.01;1
94.05;0;1
95.09;0.01;1
96.48;0.01;1
97.56;0.01;1
98.61;0;1
104.51;0.01;1
109.31;0;1
111.51;0.01;1
113.85;0.01;1
114.85;0.01;1
116.06;0.01;1
122.57;0;1
123.72;0.01;1
126.45;0;1
129.01;0;1
134.51;0;1
135.72;0;1
139.03;0;1
142.48;0;1
143.94;0;1
145.04;0;1
146.2;0;1
147.24;0.01;1
148.37;0.01;2
153.32;0.01;1
159.32;0.01;1
161.22;0.01;1
162.28;0.01;1
164.77;0.01;1
165.82;0.02;3
167.86;0.01;1
168.99;0.01;1
179.08;0.02;1
182.44;0.01;1
183.56;0.03;1
185.75;0.01;1
188.83;0.01;1
190.17;0.01;1
192.54;0.01;1
195.39;0.01;1
196.54;0.02;1
197.58;0.01;3
199.93;0.01;1
200.96;0;1
201.98;0.01;1
205.68;0;1
206.7;0.01;1
209.46;0;1
211.33;0.01;1
212.5;0.01;1
214.05;0.01;1
215.1;0.01;1
219.5;0.01;1
221.98;0.01;1
222.99;0.01;1
226.79;0.01;1
230.97;0.01;1
232.69;0.01;1
233.71;0.01;1
237.69;0.01;1
239.28;0.02;1
241.6;0.02;1
242.61;0.01;1
244.22;0.01;1
245.24;0.01;1
246.89;0.01;1
249.32;0.01;1
250.61;0.01;2
251.64;0.01;1
252.67;0.01;1
254.13;0.01;1
255.36;0.01;1
257.09;0.01;1
263.56;0.01;1
264.58;0.01;1
265.73;0.01;1
266.82;0.01;1
267.83;0.01;1
269.44;0;1
272.1;0;1
273.18;0;1
274.19;0.01;3
275.4;0.01;1
276.49;0.01;1
277.76;0.01;2
278.79;0.01;1
283.03;0.01;1
287.53;0;1
288.79;0.01;1
289.98;0.01;1
291.08;0.01;2
292.18;0.01;2
293.27;0;2
296.23;0.01;1
298.85;0.01;1
300;0.01;1
301.03;0;1
302.11;0;1
303.16;0.01;3
304.2;0.01;1
305.21;0.01;3
306.21;0.01;1
307.26;0.01;1
308.49;0.01;1
313.79;0.01;1
318.04;0.01;1
319.05;0.01;1
320.18;0.01;2
321.3;0.01;1
322.46;0.01;2
323.47;0.03;1
324.57;0.02;2
326.3;0.02;1
327.41;0.01;1
328.67;0.01;1
336.91;0.01;1
338.39;0.02;1
343.7;0.01;1
344.73;0.01;1
348.88;0;1
349.96;0.01;2
352.19;0;1
353.2;0;1
354.58;0.01;1
356.22;0.01;1
362.04;0;1
363.14;0.01;2
364.24;0.01;1
365.31;0.01;1
366.43;0;1
368.77;0;1
372.84;0;1
375.51;0;1
376.52;0.01;1
377.69;0.01;1
380.22;0.01;1
381.32;0.01;1
382.71;0.01;1
384.02;0.01;1
385.14;0.01;1
386.15;0.01;1
388.16;0.01;1
392.05;0;1
398.38;0.01;1
401.15;0.01;1
404.4;0.01;1
408.38;0.01;1
412.5;0.01;1
413.75;0.01;1
416.47;0.01;1
418.65;0.01;1
419.66;0.01;1
420.94;0.01;1
422.86;0.01;1
432.1;0.01;1
433.22;0.01;1
434.49;0.01;1
435.51;0.02;3
436.83;0.01;1
437.89;0.01;1
441.43;0.02;1
443.43;0.02;1
447.46;0.01;2
448.61;0.01;1
453.64;0.01;1
457.44;0.01;1
460.48;0.02;1
461.57;0.01;1
462.7;0.01;1
464.26;0.01;1
465.4;0.01;1
466.42;0.01;1
467.46;0.01;1
468.87;0.01;1
470.56;0.01;1
471.58;0.01;1
477.76;0.01;1
478.95;0.01;2
484.39;0.01;1
485.44;0.01;1
486.63;0.01;1
489.17;0.01;1
490.27;0.01;1
491.31;0.01;1
493.04;0.01;1
495.16;0;1
501.83;0;1
502.99;0.01;1
504.02;0.01;1
505.84;0.01;1
507.09;0;1
508.18;0;1
511.66;0.01;1
512.99;0.01;2
514.17;0.01;1
515.84;0.01;1
517.26;0.01;1
518.46;0.01;1
519.64;0.01;1
521.09;0.01;1
522.09;0.01;1
523.46;0.01;1
524.52;0.01;1
526.29;0.01;1
527.69;0.01;2
532.61;0.01;1
539.12;0;1
540.17;0.01;1
543.42;0.01;1
544.45;0.01;1
545.59;0.01;1
546.84;0.01;1
548.67;0.01;1
551.63;0.01;1
553.05;0.01;2
556.81;0.01;1
558.14;0.01;1
560.96;0.01;1
562.19;0.01;1
