layer,metric,empty,loaded,total,unit
L1,orders_completed,,,1468,orders
L1,orders_per_hour,,,734,orders/h
L1,total_energy_with_support_kJ,,,19665.741826923,kJ
L1,total_energy_mech_kJ,,,6775.96964067623,kJ
L1,energy_total_with_support_per_order_kJ,,,13.3962818984489,kJ/order
L1,energy_mech_per_order_kJ,,,4.61578313397563,kJ/order
L1,total_distance_m,,,73361.5185066382,m
L1,order_distance_m,,,49.9737864486636,m/order
L1,system_order_pile_on,,,2.936,orders/output_station_arrival
L1,input_station_arrivals,,,381,count
L1,output_station_arrivals,,,500,count
L1,station_arrivals_total,,,881,count
L2,trip_count,931,1772,2703,trips
L2,distance_m,19541,53871,73412,m
L2,total_time_sec,17164.3753170554,55286.4281682341,72450.8034852895,s
L2,total_move_turn_energy_kJ,1281.90987405047,5120.16426162459,6402.07413567506,kJ
L2,move_turn_pct_of_mech,18.9184713336841,75.5635655580299,,%
L2,avg_distance_per_trip_m,20.9892588614393,30.4012415349887,,m/trip
L2,avg_time_per_trip_sec,18.4364933588135,31.2000158962946,,s/trip
L2,avg_energy_per_trip_kJ,1.37691715794894,2.8894832176211,,kJ/trip
L3,e1_accel_kJ,,,1317.55979863295,kJ
L3,e2_decel_kJ,,,0,kJ
L3,e3_cruise_kJ,,,3951.39691917577,kJ
L3,e4_rotation_kJ,,,1133.11741786634,kJ
L3,e5_lift_kJ,,,373.895505001169,kJ
L3,e1_pct_of_mech,,,19.4445941835929,%
L3,e2_pct_of_mech,,,0,%
L3,e3_pct_of_mech,,,58.3148557138669,%
L3,e4_pct_of_mech,,,16.7225869942543,%
L3,e5_pct_of_mech,,,5.51796310828592,%
L4,turn_count,1588,7100,8688,events
L4,turn_energy_kJ,160.450774050468,972.666643815874,1133.11741786634,kJ
L4,turn_pct_of_total,0.815889761304632,4.94599518480539,,%
L4,turn_pct_of_state,12.5165409283797,18.9967859255214,,%
L4,turn_per_trip,1.70569280343716,4.00677200902935,,per trip
L4,turn_per_m,0.0812650324957781,0.131796328265672,,per m
L5,wait_time_sec,336.476977096197,1808.92697392593,2145.40395102212,s
L5,wait_energy_kJ,30.2829279386577,162.803427653334,193.086355591991,kJ
L5,wait_pct_of_total,0.153988230930599,0.827852969321759,,%
L5,wait_ratio_mean,0.0193928079711498,0.0185102489778457,0.0188154298150924,ratio
L5,wait_ratio_median,0.00688913607712606,0.00541381877244865,0.00582948749086681,ratio
L5,wait_ratio_p95,0.0807809423686115,0.094696295202838,0.0895942043522416,ratio
L6,composition_move_pct,,,26.7925652852583,%
L6,composition_turn_pct,,,5.76188494611002,%
L6,composition_lift_pct,,,1.901252992599,%
L6,composition_wait_pct,,,0.981841200252358,%
L6,composition_support_pct,,,64.5624555757803,%
L6,energy_empty_to_loaded_ratio,,,0.250364989978608,ratio
L6,effective_motion_ratio,,,0.970388127559445,ratio
L6,wait_energy_per_order_kJ,,,0.13153021498092,kJ/order
L6,energy_per_m_empty_J,65.6010375134572,,,J/m
L6,energy_per_m_loaded_J,,95.0449084224274,,J/m
