Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;13.50;0.50;188;0;139;13.5276050832288;31.6358778872693;10.0444444444443;30.1333333333341;1.35251798561151;5332.18706588659;7200
InputStation1;23.50;0.50;168;0;104;16.0523054017641;47.8807551749716;10.0444444444443;40.2348124171743;1.61538461538462;5529.30207779711;7200
InputStation2;33.50;0.50;163;0;102;15.9675599128545;62.5621214876207;10.0444444444443;40.2789826803128;1.59803921568627;5578.12261896679;7200
InputStation3;43.50;0.50;140;0;86;16.2437542369337;52.5371703742333;10.0444444444443;40.1596320272747;1.62790697674419;5814.25615426906;7200
InputStation4;53.50;0.50;150;0;101;14.839379366471;45.5480871642632;10.0444444444443;40.1638888888888;1.48514851485149;5709.03060618919;7200
InputStation5;63.50;0.50;194;0;130;14.7746738260599;48.7168593576477;10.0444444444443;40.2305555555556;1.49230769230769;5272.2023088207;7200
OutputStation0;81.50;11.50;709;520;77;93.9235065869254;2142.96258699928;12.4194444444429;271.557683986365;9.20779220779221;159.671935415456;7200
OutputStation1;81.50;17.50;705;550;68;106.010520223025;1649.61177677901;22.6694444444447;231.467316013635;10.3676470588235;194.883852640257;7200
OutputStation2;81.50;23.50;706;539;70;102.39810234851;2242.28629947243;12.4055555555587;253.542691179288;10.0857142857143;189.057114045118;7200
OutputStation3;81.50;29.50;707;545;78;92.7833865215974;2520.90004836886;12.6422222222236;222.986486276763;9.06410256410256;175.47295069074;7200
OutputStation4;81.50;35.50;702;504;79;91.1089673373264;1660.92368324277;21.9694444444494;173.481760458081;8.88607594936709;226.245569941936;7200
OutputStation5;81.50;41.50;712;543;73;100.131557650677;2441.17533135385;11.7265728752509;233.451298693938;9.75342465753425;125.591912643185;7200
OutputStation6;0.50;14.50;703;520;71;100.225409929018;2175.4700648875;11.8472222222217;212.541666666668;9.90140845070423;216.350202252312;7200
OutputStation7;0.50;20.50;700;542;69;102.644479786138;1584.11106495181;22.0484271247515;203.715836929793;10.1449275362319;245.58663817814;7200
OutputStation8;0.50;26.50;707;548;72;100.325854779218;1621.42973677717;22.2799062085851;183.453427124739;9.81944444444444;180.952561423401;7200
OutputStation9;0.50;32.50;703;505;78;92.5225393121169;1822.81019986692;12.0527777777788;193.256204902527;9.01282051282051;212.771010126177;7200
OutputStation10;0.50;38.50;709;540;67;108.365889274532;2073.14424073782;32.4472222222212;212.567041832319;10.5820895522388;162.68085159884;7200
OutputStation11;0.50;44.50;709;542;75;96.1830157776556;2113.51455605128;12.7361111111104;222.942871569192;9.45333333333333;159.989096289131;7200
