layer,metric,empty,loaded,total,unit
L1,orders_completed,,,3753,orders
L1,orders_per_hour,,,1876.5,orders/h
L1,total_energy_with_support_kJ,,,53633.4399984903,kJ
L1,total_energy_mech_kJ,,,14975.8309841272,kJ
L1,energy_total_with_support_per_order_kJ,,,14.2908180118546,kJ/order
L1,energy_mech_per_order_kJ,,,3.99036263898941,kJ/order
L1,total_distance_m,,,173490.377672036,m
L1,order_distance_m,,,46.227119017329,m/order
L1,system_order_pile_on,,,4.22159730033746,orders/output_station_arrival
L1,input_station_arrivals,,,668,count
L1,output_station_arrivals,,,889,count
L1,station_arrivals_total,,,1557,count
L2,trip_count,2381,3132,5513,trips
L2,distance_m,66432,107334,173766,m
L2,total_time_sec,57911.8848817958,110336.198989207,168248.083871002,s
L2,total_move_turn_energy_kJ,4320.01869338745,10006.5964587355,14326.615152123,kJ
L2,move_turn_pct_of_mech,28.8466042249422,66.8183052368944,,%
L2,avg_distance_per_trip_m,27.9008819823604,34.2701149425287,,m/trip
L2,avg_time_per_trip_sec,24.3225052002502,35.2286714524926,,s/trip
L2,avg_energy_per_trip_kJ,1.81437156379145,3.19495416945579,,kJ/trip
L3,e1_accel_kJ,,,2748.21369593373,kJ
L3,e2_decel_kJ,,,0,kJ
L3,e3_cruise_kJ,,,9336.57828717451,kJ
L3,e4_rotation_kJ,,,2241.82316901476,kJ
L3,e5_lift_kJ,,,649.215832004248,kJ
L3,e1_pct_of_mech,,,18.3509930023018,%
L3,e2_pct_of_mech,,,0,%
L3,e3_pct_of_mech,,,62.3443086201378,%
L3,e4_pct_of_mech,,,14.9696078393971,%
L3,e5_pct_of_mech,,,4.33509053816343,%
L4,turn_count,4852,12745,17597,events
L4,turn_energy_kJ,499.440918387447,1742.38225062732,2241.82316901476,kJ
L4,turn_pct_of_total,0.931211793242248,3.24868636185999,,%
L4,turn_pct_of_state,11.5610823432762,17.412336530332,,%
L4,turn_per_trip,2.03779924401512,4.06928480204342,,per trip
L4,turn_per_m,0.0730370905587669,0.118741498500009,,per m
L5,wait_time_sec,1430.93783503747,5772.00454380451,7202.94237884198,s
L5,wait_energy_kJ,128.784405153373,519.480408942406,648.264814095778,kJ
L5,wait_pct_of_total,0.240119606642791,0.968575591938589,,%
L5,wait_ratio_mean,0.023714814460047,0.0282462142806007,0.0262780207315107,ratio
L5,wait_ratio_median,0.0062166100048922,0.00592359605186132,0.00605222932926764,ratio
L5,wait_ratio_p95,0.113365227039581,0.135976691843348,0.128610544877071,ratio
L6,composition_move_pct,,,22.5321963003835,%
L6,composition_turn_pct,,,4.17989815510224,%
L6,composition_lift_pct,,,1.21046837947094,%
L6,composition_wait_pct,,,1.20869519858138,%
L6,composition_support_pct,,,70.868741966462,%
L6,energy_empty_to_loaded_ratio,,,0.431717088942481,ratio
L6,effective_motion_ratio,,,0.957188562192693,ratio
L6,wait_energy_per_order_kJ,,,0.17273243114729,kJ/order
L6,energy_per_m_empty_J,65.0291831254132,,,J/m
L6,energy_per_m_loaded_J,,93.2285804939306,,J/m
