#TimeStamp;Bot;Pod;OutputStation
32.7;13;43;8
33.77;17;1191;9
35.97;3;1077;10
41.8;14;905;3
42.58;46;570;5
42.62;13;43;8
43.77;17;1191;9
45.96;3;1077;10
51.86;14;905;3
52.59;46;570;5
52.77;13;43;8
53.11;8;528;11
53.84;17;1191;9
55.28;37;324;2
56.01;3;1077;10
56.57;28;936;0
61.94;14;905;3
62.63;46;570;5
62.86;13;43;8
63.12;8;528;11
63.98;17;1191;9
65.32;37;324;2
66.05;3;1077;10
66.58;28;936;0
71.98;14;905;3
72.67;46;570;5
72.92;13;43;8
73.16;8;528;11
74;17;1191;9
74.95;55;1104;1
75.36;37;324;2
75.36;44;628;4
76.13;3;1077;10
76.59;28;936;0
82.03;14;905;3
82.72;46;570;5
82.96;13;43;8
83.17;8;528;11
84.07;17;1191;9
85.02;55;1104;1
85.4;44;628;4
85.44;37;324;2
86.21;3;1077;10
86.58;31;889;7
86.67;28;936;0
92.07;14;905;3
92.92;46;570;5
92.97;13;43;8
93.23;8;528;11
94.24;17;1191;9
95.07;55;1104;1
95.46;44;628;4
95.5;37;324;2
96.26;3;1077;10
96.64;31;889;7
96.73;28;936;0
102.11;14;905;3
102.94;46;570;5
103.03;13;43;8
103.23;8;528;11
104.28;17;1191;9
105.13;55;1104;1
105.51;44;628;4
105.56;37;324;2
106.32;3;1077;10
106.68;31;889;7
106.77;28;936;0
112.16;14;905;3
112.84;46;570;5
112.99;13;43;8
113.28;8;528;11
114.52;17;1191;9
115.17;55;1104;1
115.45;44;628;4
115.6;37;324;2
116.45;3;1077;10
116.68;31;889;7
116.9;28;936;0
122.17;14;905;3
122.75;46;570;5
123.08;13;43;8
123.67;8;528;11
124.34;17;1191;9
124.56;5;498;6
125.2;55;1104;1
125.57;44;628;4
125.66;37;324;2
126.5;3;1077;10
126.76;31;889;7
126.99;28;936;0
132.21;14;905;3
132.99;46;570;5
133.19;13;43;8
133.59;8;528;11
134.56;5;498;6
134.56;17;1191;9
135.26;55;1104;1
135.62;44;628;4
135.84;37;324;2
136.54;3;1077;10
136.79;31;889;7
136.98;28;936;0
142.34;14;905;3
143.14;46;570;5
143.32;13;43;8
143.74;8;528;11
144.6;5;498;6
144.6;17;1191;9
145.34;55;1104;1
145.66;44;628;4
145.88;37;324;2
146.61;3;1077;10
146.79;31;889;7
147.06;28;936;0
152.39;14;905;3
153.1;46;570;5
153.19;13;43;8
153.96;8;528;11
154.65;5;498;6
154.65;17;1191;9
155.39;55;1104;1
155.71;44;628;4
155.89;37;324;2
156.65;3;1077;10
156.85;31;889;7
157.17;28;936;0
162.6;14;905;3
163.23;46;570;5
163.41;13;43;8
164.01;8;528;11
164.42;17;1191;9
164.69;5;498;6
165.54;55;1104;1
165.75;44;628;4
165.93;37;324;2
166.65;3;1077;10
166.9;31;889;7
167.25;28;936;0
172.62;14;905;3
173.32;46;570;5
173.45;13;43;8
174.07;8;528;11
174.65;17;1191;9
174.74;5;498;6
175.65;55;1104;1
175.79;44;628;4
175.93;37;324;2
176.7;3;1077;10
176.98;31;889;7
177.34;28;936;0
182.68;14;905;3
183.43;46;570;5
183.47;13;43;8
184.12;8;528;11
184.71;5;498;6
184.71;17;1191;9
185.68;55;1104;1
185.87;44;628;4
185.97;37;324;2
186.85;3;1077;10
187.03;31;889;7
187.49;28;936;0
192.69;14;905;3
193.33;46;570;5
193.51;13;43;8
194.14;8;528;11
194.76;17;1191;9
194.81;5;498;6
195.72;55;1104;1
195.97;44;628;4
196.08;37;324;2
197;3;1077;10
197.04;31;889;7
197.49;28;936;0
202.71;14;905;3
203.46;46;570;5
203.6;51;252;8
204.22;27;164;11
204.81;5;498;6
204.81;54;265;9
205.76;55;1104;1
205.94;44;628;4
206.08;37;324;2
206.91;3;1077;10
207.04;31;889;7
207.52;28;936;0
212.76;14;905;3
