#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;66.48;2.39;PP/0,TA/0,IS/0.01,PS/0,RB/0.01,OB/2.3,RP/0
59.99;78.7;3.31;PP/0.37,TA/0.03,IS/0.01,PS/0,RB/0.01,OB/2.49,RP/0
119.96;105.48;10.4;PP/0.45,TA/4.66,IS/0.04,PS/4.63,RB/0.01,OB/4.72,RP/0
179.98;106.91;15.1;PP/0.54,TA/5.07,IS/0.07,PS/5.04,RB/0.01,OB/8.71,RP/0
240;126.44;22.03;PP/0.63,TA/8.96,IS/0.1,PS/8.92,RB/0.01,OB/11.46,RP/0
299.98;130.11;28.64;PP/0.75,TA/12.46,IS/0.14,PS/12.41,RB/0.01,OB/14.26,RP/0
359.97;134.63;35.37;PP/0.86,TA/15.78,IS/0.17,PS/15.73,RB/0.01,OB/17.34,RP/0
419.97;134.93;39.37;PP/1,TA/16.08,IS/0.21,PS/16.03,RB/0.01,OB/20.67,RP/0
479.94;135.21;44.63;PP/1.13,TA/16.9,IS/0.24,PS/16.85,RB/0.01,OB/24.7,RP/0
539.98;135.68;48.66;PP/1.27,TA/17.25,IS/0.3,PS/17.19,RB/0.01,OB/27.99,RP/0
599.88;135.47;54.57;PP/1.43,TA/18.29,IS/0.35,PS/18.23,RB/0.01,OB/32.44,RP/0
659.96;135.5;58.91;PP/1.55,TA/19.15,IS/0.41,PS/19.08,RB/0.01,OB/35.57,RP/0
719.93;135.92;63.49;PP/1.7,TA/20.13,IS/0.45,PS/20.06,RB/0.01,OB/38.81,RP/0
779.96;136.73;67.36;PP/1.83,TA/20.8,IS/0.5,PS/20.73,RB/0.01,OB/41.66,RP/0
839.96;137.69;71.79;PP/1.95,TA/21.53,IS/0.54,PS/21.45,RB/0.01,OB/45.03,RP/0
899.65;136.43;76.11;PP/2.06,TA/21.98,IS/0.58,PS/21.9,RB/0.01,OB/48.55,RP/0
959.86;134.05;80.95;PP/2.29,TA/22.56,IS/0.63,PS/22.47,RB/0.01,OB/52.36,RP/0
1019.9;134.11;84.98;PP/2.43,TA/23.22,IS/0.66,PS/23.14,RB/0.01,OB/55.36,RP/0
1080;133.21;89.11;PP/2.53,TA/23.68,IS/0.71,PS/23.58,RB/0.01,OB/58.74,RP/0
1139.95;132.69;93.76;PP/2.64,TA/24.12,IS/0.74,PS/24.03,RB/0.01,OB/62.61,RP/0
1199.97;132.85;98.39;PP/2.78,TA/24.61,IS/0.77,PS/24.52,RB/0.01,OB/66.38,RP/0
1259.97;133.45;102.61;PP/2.94,TA/25.17,IS/0.81,PS/25.07,RB/0.01,OB/69.66,RP/0
1319.89;128.14;107.18;PP/3.06,TA/25.55,IS/0.86,PS/25.44,RB/0.01,OB/73.53,RP/0
1380;129.13;111.55;PP/3.21,TA/26.29,IS/0.9,PS/26.18,RB/0.01,OB/76.78,RP/0
1439.94;128.26;116.18;PP/3.32,TA/26.89,IS/0.94,PS/26.77,RB/0.01,OB/80.49,RP/0
1499.98;130.84;120.06;PP/3.47,TA/27.39,IS/0.98,PS/27.27,RB/0.01,OB/83.49,RP/0
1559.99;131.33;126.36;PP/3.61,TA/27.88,IS/1.02,PS/27.76,RB/0.01,OB/88.96,RP/0
1619.97;137.66;130.73;PP/3.75,TA/28.42,IS/1.05,PS/28.29,RB/0.01,OB/92.41,RP/0
1679.98;140.04;135.54;PP/3.89,TA/28.92,IS/1.07,PS/28.79,RB/0.01,OB/96.36,RP/0
1739.98;140.91;139.86;PP/4.03,TA/29.33,IS/1.09,PS/29.19,RB/0.01,OB/99.91,RP/0
1799.97;141.3;144.63;PP/4.15,TA/29.69,IS/1.11,PS/29.54,RB/0.01,OB/103.99,RP/0
1859.78;350.33;190.96;PP/4.36,TA/30.76,IS/1.13,PS/30.61,RB/0.01,OB/148.69,RP/0
1919.98;219.61;229.28;PP/4.51,TA/31.23,IS/1.16,PS/31.08,RB/0.01,OB/186.12,RP/0
1979.93;258.29;281.37;PP/4.68,TA/31.78,IS/1.17,PS/31.62,RB/0.01,OB/237.23,RP/0
2039.98;262.64;299.26;PP/4.81,TA/32.24,IS/1.19,PS/32.07,RB/0.01,OB/254.33,RP/0
2099.97;263.05;304.53;PP/4.95,TA/32.77,IS/1.21,PS/32.61,RB/0.01,OB/258.75,RP/0
2159.97;268.51;311.26;PP/5.15,TA/33.61,IS/1.22,PS/33.44,RB/0.01,OB/264.2,RP/0
2219.99;274.52;317.19;PP/5.33,TA/33.85,IS/1.24,PS/33.67,RB/0.01,OB/269.5,RP/0
2279.99;281.59;320.69;PP/5.53,TA/34.25,IS/1.25,PS/34.07,RB/0.01,OB/272.2,RP/0
2339.98;282.4;326.35;PP/5.69,TA/34.55,IS/1.26,PS/34.37,RB/0.01,OB/277.2,RP/0
2399.92;287.16;329.95;PP/5.88,TA/35.1,IS/1.27,PS/34.91,RB/0.01,OB/279.88,RP/0
2459.97;295.56;335.49;PP/6.01,TA/35.52,IS/1.28,PS/35.33,RB/0.01,OB/284.68,RP/0
2519.87;296.39;340.56;PP/6.18,TA/36.15,IS/1.3,PS/35.96,RB/0.01,OB/288.78,RP/0
2579.98;296.97;345.95;PP/6.39,TA/36.48,IS/1.31,PS/36.28,RB/0.01,OB/293.42,RP/0
2639.97;296.18;350.41;PP/6.57,TA/36.93,IS/1.33,PS/36.73,RB/0.01,OB/297.05,RP/0
2700;295.42;354.51;PP/6.74,TA/37.3,IS/1.33,PS/37.1,RB/0.01,OB/300.41,RP/0
2759.99;296.66;358.98;PP/6.83,TA/37.53,IS/1.34,PS/37.33,RB/0.01,OB/304.4,RP/0
2819.96;295.52;363.62;PP/6.93,TA/37.79,IS/1.35,PS/37.58,RB/0.01,OB/308.52,RP/0
2880;295.3;369.44;PP/7.03,TA/38.09,IS/1.36,PS/37.88,RB/0.01,OB/313.76,RP/0
2939.94;294.74;373.53;PP/7.11,TA/38.29,IS/1.37,PS/38.08,RB/0.02,OB/317.44,RP/0
2999.96;295.58;378.17;PP/7.16,TA/38.45,IS/1.37,PS/38.22,RB/0.02,OB/321.75,RP/0
3059.95;994.71;387.77;PP/7.27,TA/38.6,IS/1.38,PS/38.37,RB/0.02,OB/330.96,RP/0
3119.98;998.87;391.09;PP/7.4,TA/38.68,IS/1.38,PS/38.45,RB/0.02,OB/333.94,RP/0
3179.98;1002.58;397.36;PP/7.47,TA/38.84,IS/1.38,PS/38.6,RB/0.02,OB/339.84,RP/0
3239.98;1010.05;402.78;PP/7.56,TA/39.22,IS/1.38,PS/38.98,RB/0.02,OB/344.67,RP/0
3299.9;1015.93;408.82;PP/7.65,TA/39.44,IS/1.38,PS/39.19,RB/0.02,OB/350.27,RP/0
3359.96;1020.66;412.85;PP/7.74,TA/39.54,IS/1.38,PS/39.29,RB/0.02,OB/353.97,RP/0
3419.91;1023.17;417.24;PP/7.79,TA/39.67,IS/1.38,PS/39.43,RB/0.02,OB/358.08,RP/0
3479.63;1061.73;421.6;PP/7.85,TA/39.72,IS/1.38,PS/39.47,RB/0.02,OB/362.23,RP/0
3539.88;1067.18;426.44;PP/7.94,TA/39.81,IS/1.38,PS/39.56,RB/0.02,OB/366.78,RP/0
3599.91;886.46;434.69;PP/8.03,TA/40.17,IS/1.38,PS/39.92,RB/0.02,OB/374.44,RP/0
3659.92;896.08;440.53;PP/8.09,TA/40.39,IS/1.38,PS/40.14,RB/0.02,OB/379.89,RP/0
3719.97;896.59;445.56;PP/8.17,TA/40.61,IS/1.38,PS/40.36,RB/0.02,OB/384.5,RP/0
3779.97;896.05;449.73;PP/8.22,TA/40.69,IS/1.38,PS/40.44,RB/0.02,OB/388.44,RP/0
3839.99;896.2;453.96;PP/8.32,TA/40.97,IS/1.38,PS/40.72,RB/0.02,OB/392.19,RP/0
3899.82;896.14;459.78;PP/8.39,TA/41,IS/1.38,PS/40.74,RB/0.02,OB/397.81,RP/0
3959.99;897.66;465.78;PP/8.45,TA/41.09,IS/1.38,PS/40.84,RB/0.02,OB/403.56,RP/0
4019.89;898.04;470.34;PP/8.5,TA/41.35,IS/1.38,PS/41.1,RB/0.02,OB/407.69,RP/0
4079.97;898.52;475.04;PP/8.56,TA/41.47,IS/1.38,PS/41.22,RB/0.02,OB/412.11,RP/0
4139.98;899.79;481.31;PP/8.65,TA/41.67,IS/1.38,PS/41.41,RB/0.02,OB/417.99,RP/0
