#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/60,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.99;3;None/0,ParkPod/0,RepositionPod/0,Insert/20,Extract/12,Rest/28
119.96;7;None/0,ParkPod/3,RepositionPod/0,Insert/17,Extract/14,Rest/26
179.98;4;None/0,ParkPod/3,RepositionPod/0,Insert/17,Extract/22,Rest/18
240;5;None/0,ParkPod/5,RepositionPod/0,Insert/16,Extract/18,Rest/21
299.98;5;None/0,ParkPod/6,RepositionPod/0,Insert/16,Extract/20,Rest/18
359.97;5;None/0,ParkPod/7,RepositionPod/0,Insert/15,Extract/19,Rest/19
419.97;5;None/0,ParkPod/6,RepositionPod/0,Insert/16,Extract/21,Rest/17
479.94;4;None/0,ParkPod/8,RepositionPod/0,Insert/15,Extract/19,Rest/18
539.98;5;None/0,ParkPod/3,RepositionPod/0,Insert/18,Extract/22,Rest/17
599.88;6;None/0,ParkPod/7,RepositionPod/0,Insert/16,Extract/22,Rest/15
659.96;7;None/0,ParkPod/4,RepositionPod/0,Insert/17,Extract/25,Rest/14
719.93;9;None/0,ParkPod/7,RepositionPod/0,Insert/14,Extract/20,Rest/19
779.96;6;None/0,ParkPod/6,RepositionPod/0,Insert/16,Extract/23,Rest/15
839.96;5;None/0,ParkPod/12,RepositionPod/0,Insert/11,Extract/23,Rest/14
899.65;10;None/0,ParkPod/6,RepositionPod/0,Insert/14,Extract/24,Rest/16
959.86;9;None/0,ParkPod/7,RepositionPod/0,Insert/16,Extract/25,Rest/12
1019.9;7;None/0,ParkPod/7,RepositionPod/0,Insert/15,Extract/23,Rest/15
1080;10;None/0,ParkPod/5,RepositionPod/0,Insert/16,Extract/21,Rest/18
1139.95;5;None/0,ParkPod/7,RepositionPod/0,Insert/15,Extract/22,Rest/16
1199.97;7;None/0,ParkPod/7,RepositionPod/0,Insert/13,Extract/25,Rest/15
1259.97;8;None/0,ParkPod/6,RepositionPod/0,Insert/17,Extract/23,Rest/14
1319.89;9;None/0,ParkPod/4,RepositionPod/0,Insert/16,Extract/24,Rest/16
1380;8;None/0,ParkPod/8,RepositionPod/0,Insert/14,Extract/23,Rest/15
1439.94;8;None/0,ParkPod/6,RepositionPod/0,Insert/16,Extract/21,Rest/17
1499.98;7;None/0,ParkPod/7,RepositionPod/0,Insert/15,Extract/21,Rest/17
1559.99;8;None/0,ParkPod/5,RepositionPod/0,Insert/16,Extract/26,Rest/13
1619.97;12;None/0,ParkPod/9,RepositionPod/0,Insert/14,Extract/25,Rest/12
1679.98;9;None/0,ParkPod/9,RepositionPod/0,Insert/15,Extract/26,Rest/10
1739.98;6;None/0,ParkPod/9,RepositionPod/0,Insert/14,Extract/21,Rest/16
1799.97;6;None/0,ParkPod/6,RepositionPod/0,Insert/16,Extract/26,Rest/12
1859.78;13;None/0,ParkPod/8,RepositionPod/0,Insert/15,Extract/35,Rest/2
1919.98;21;None/0,ParkPod/4,RepositionPod/0,Insert/18,Extract/36,Rest/2
1979.93;16;None/0,ParkPod/9,RepositionPod/0,Insert/14,Extract/32,Rest/5
2039.98;15;None/0,ParkPod/5,RepositionPod/0,Insert/17,Extract/32,Rest/6
2099.97;13;None/0,ParkPod/11,RepositionPod/0,Insert/12,Extract/29,Rest/8
2159.97;10;None/0,ParkPod/11,RepositionPod/0,Insert/14,Extract/28,Rest/7
2219.99;9;None/0,ParkPod/6,RepositionPod/0,Insert/16,Extract/31,Rest/7
2279.99;17;None/0,ParkPod/9,RepositionPod/0,Insert/13,Extract/33,Rest/5
2339.98;16;None/0,ParkPod/5,RepositionPod/0,Insert/17,Extract/33,Rest/5
2399.92;15;None/0,ParkPod/8,RepositionPod/0,Insert/16,Extract/31,Rest/5
2459.97;15;None/0,ParkPod/7,RepositionPod/0,Insert/15,Extract/34,Rest/4
2519.87;13;None/0,ParkPod/15,RepositionPod/0,Insert/11,Extract/28,Rest/6
2579.98;10;None/0,ParkPod/9,RepositionPod/0,Insert/15,Extract/30,Rest/6
2639.97;12;None/0,ParkPod/6,RepositionPod/0,Insert/13,Extract/29,Rest/12
2700;10;None/0,ParkPod/10,RepositionPod/0,Insert/9,Extract/26,Rest/15
2759.99;9;None/0,ParkPod/7,RepositionPod/0,Insert/8,Extract/25,Rest/20
2819.96;6;None/0,ParkPod/6,RepositionPod/0,Insert/6,Extract/25,Rest/23
2880;5;None/0,ParkPod/5,RepositionPod/0,Insert/8,Extract/27,Rest/20
2939.94;13;None/0,ParkPod/5,RepositionPod/0,Insert/2,Extract/27,Rest/26
2999.96;9;None/0,ParkPod/5,RepositionPod/0,Insert/2,Extract/25,Rest/28
3059.95;9;None/0,ParkPod/2,RepositionPod/0,Insert/3,Extract/28,Rest/27
3119.98;8;None/0,ParkPod/3,RepositionPod/0,Insert/4,Extract/25,Rest/28
3179.98;11;None/0,ParkPod/3,RepositionPod/0,Insert/3,Extract/31,Rest/23
3239.98;10;None/0,ParkPod/5,RepositionPod/0,Insert/1,Extract/28,Rest/26
3299.9;6;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/26,Rest/31
3359.96;9;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/27,Rest/32
3419.91;8;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/29,Rest/27
3479.63;13;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/28,Rest/31
3539.88;9;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/30,Rest/29
3599.91;12;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/32,Rest/25
3659.92;14;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/31,Rest/24
3719.97;12;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/31,Rest/27
3779.97;14;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/33,Rest/25
3839.99;10;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/28,Rest/30
3899.82;10;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/31,Rest/28
3959.99;14;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/33,Rest/25
4019.89;10;None/0,ParkPod/6,RepositionPod/0,Insert/0,Extract/26,Rest/28
4079.97;8;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/28,Rest/28
4139.98;7;None/0,ParkPod/6,RepositionPod/0,Insert/0,Extract/24,Rest/30
4199.94;12;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/30,Rest/26
4259.99;16;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/31,Rest/27
4319.8;10;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/30,Rest/26
4379.75;12;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/31,Rest/26
4439.99;12;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/28,Rest/28
4499.96;8;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/26,Rest/32
4559.96;9;None/0,ParkPod/6,RepositionPod/0,Insert/0,Extract/29,Rest/25
4619.96;10;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/28,Rest/27
4679.91;12;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/33,Rest/27
