#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
600;5;7;2;2;0/560.04,1/470.27;0/43.6,1/66.58;0/600,1/600;0/600,1/600;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/12;0/3,1/2;0/5,1/5;0/1,1/4;0/3,1/4;0/4,1/13;0/56,1/54
659.96;6;10;2;2;0/620,1/523.78;0/43.73,1/66.71;0/659.96,1/659.96;0/659.96,1/659.96;0/0,1/0;0/0,1/0;0/0,1/1;0/9,1/10;0/3,1/2;0/5,1/5;0/1,1/5;0/4,1/6;0/4,1/14;0/62,1/60
719.96;6;10;2;2;0/680,1/570.31;0/43.91,1/66.8;0/719.96,1/719.96;0/719.96,1/719.96;0/0,1/0;0/0,1/0;0/0,1/2;0/11,1/9;0/3,1/2;0/5,1/5;0/1,1/5;0/4,1/6;0/4,1/15;0/68,1/66
779.96;7;12;2;2;0/740,1/610.4;0/44.09,1/67.02;0/779.96,1/779.96;0/779.96,1/779.96;0/1,1/0;0/0,1/1;0/2,1/1;0/13,1/13;0/3,1/2;0/5,1/5;0/1,1/6;0/5,1/7;0/4,1/17;0/74,1/72
839.96;9;12;2;2;0/780.09,1/660.44;0/44.13,1/67.11;0/839.96,1/839.96;0/839.96,1/839.96;0/0,1/0;0/0,1/0;0/0,1/2;0/9,1/12;0/3,1/2;0/5,1/5;0/2,1/7;0/5,1/7;0/6,1/18;0/80,1/78
899.96;10;13;2;2;0/840.09,1/700.53;0/44.31,1/67.2;0/899.96,1/899.96;0/899.96,1/899.96;0/0,1/0;0/0,1/0;0/2,1/0;0/7,1/10;0/3,1/2;0/5,1/5;0/2,1/8;0/6,1/7;0/6,1/20;0/86,1/84
959.96;12;16;2;2;0/880.18,1/756.27;0/44.49,1/67.38;0/959.96,1/959.96;0/959.96,1/959.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/10;0/3,1/2;0/5,1/5;0/3,1/9;0/7,1/9;0/8,1/21;0/92,1/90
1019.96;12;18;2;2;0/940.18,1/810.58;0/44.67,1/67.51;0/1019.96,1/1019.96;0/1019.96,1/1019.96;0/0,1/0;0/1,1/0;0/0,1/1;0/12,1/8;0/3,1/2;0/5,1/5;0/3,1/9;0/8,1/10;0/8,1/21;0/98,1/96
1079.96;14;18;2;2;0/1000.18,1/859.96;0/44.76,1/67.69;0/1079.96,1/1079.96;0/1079.96,1/1079.96;0/0,1/0;0/0,1/0;0/1,1/0;0/8,1/8;0/3,1/2;0/5,1/5;0/3,1/11;0/8,1/10;0/8,1/23;0/104,1/102
1139.96;16;19;2;2;0/1040.27,1/910.67;0/44.89,1/67.87;0/1139.96,1/1139.96;0/1139.96,1/1139.96;0/1,1/0;0/0,1/0;0/1,1/0;0/6,1/12;0/3,1/2;0/5,1/5;0/5,1/11;0/8,1/11;0/10,1/23;0/110,1/108
1199.96;17;20;2;2;0/1090.31,1/970.67;0/45.11,1/68.04;0/1199.96,1/1199.96;0/1199.96,1/1199.96;0/0,1/1;0/0,1/0;0/2,1/1;0/13,1/14;0/3,1/2;0/5,1/5;0/6,1/11;0/9,1/11;0/11,1/23;0/116,1/114
1259.96;18;22;2;2;0/1130.4,1/1030.67;0/45.2,1/68.13;0/1259.96,1/1259.96;0/1259.96,1/1259.96;0/1,1/1;0/0,1/1;0/2,1/1;0/12,1/10;0/3,1/2;0/5,1/5;0/7,1/11;0/10,1/12;0/13,1/23;0/122,1/120
1319.96;21;22;2;2;0/1170.49,1/1080.71;0/45.29,1/68.22;0/1319.96,1/1319.96;0/1319.96,1/1319.96;0/1,1/0;0/0,1/0;0/1,1/0;0/10,1/7;0/3,1/2;0/5,1/5;0/9,1/12;0/10,1/12;0/15,1/24;0/128,1/126
1379.96;22;24;2;2;0/1230.49,1/1127.2;0/45.38,1/68.4;0/1379.96,1/1379.96;0/1379.96,1/1379.96;0/0,1/0;0/0,1/0;0/1,1/2;0/9,1/10;0/3,1/2;0/5,1/5;0/9,1/13;0/11,1/13;0/15,1/26;0/134,1/132
1439.96;24;26;2;2;0/1280.53,1/1160.89;0/45.56,1/68.53;0/1439.96,1/1439.96;0/1439.96,1/1439.96;0/0,1/1;0/0,1/0;0/0,1/2;0/8,1/8;0/3,1/2;0/5,1/5;0/10,1/14;0/12,1/14;0/16,1/28;0/140,1/138
1499.96;26;26;2;2;0/1340.53,1/1200.98;0/45.69,1/68.71;0/1499.96,1/1499.96;0/1499.96,1/1499.96;0/1,1/1;0/0,1/0;0/1,1/1;0/5,1/10;0/3,1/2;0/5,1/5;0/10,1/16;0/12,1/14;0/16,1/30;0/146,1/144
1559.96;26;28;2;2;0/1400.53,1/1260.98;0/45.96,1/68.84;0/1559.96,1/1559.96;0/1559.96,1/1559.96;0/0,1/0;0/0,1/0;0/1,1/1;0/14,1/9;0/3,1/2;0/5,1/5;0/10,1/16;0/13,1/15;0/16,1/30;0/152,1/150
1619.96;28;28;2;2;0/1450.58,1/1311.02;0/46,1/68.98;0/1619.96,1/1619.96;0/1619.96,1/1619.96;0/0,1/2;0/0,1/0;0/0,1/2;0/10,1/9;0/3,1/2;0/5,1/5;0/11,1/17;0/13,1/15;0/17,1/31;0/158,1/156
1679.96;29;30;2;2;0/1510.58,1/1361.07;0/46.13,1/69.11;0/1679.96,1/1679.96;0/1679.96,1/1679.96;0/0,1/0;0/0,1/2;0/0,1/2;0/13,1/10;0/3,1/2;0/5,1/5;0/11,1/18;0/14,1/16;0/17,1/32;0/164,1/162
1739.96;30;31;2;2;0/1570.58,1/1401.16;0/46.22,1/69.24;0/1739.96,1/1739.96;0/1739.96,1/1739.96;0/0,1/0;0/0,1/0;0/2,1/2;0/10,1/11;0/3,1/2;0/5,1/5;0/11,1/19;0/14,1/17;0/17,1/34;0/170,1/168
1799.96;32;33;2;2;0/1610.67,1/1441.24;0/46.31,1/69.38;0/1799.96,1/1799.96;0/1799.96,1/1799.96;0/0,1/1;0/0,1/0;0/0,1/5;0/13,1/9;0/3,1/2;0/5,1/5;0/12,1/20;0/15,1/18;0/19,1/36;0/176,1/174
1859.96;34;34;2;2;0/1670.67,1/1471.16;0/46.4,1/69.51;0/1859.96,1/1859.96;0/1859.96,1/1859.96;0/0,1/2;0/0,1/0;0/0,1/2;0/13,1/6;0/3,1/2;0/5,1/5;0/12,1/22;0/16,1/18;0/19,1/40;0/182,1/180
1919.96;35;35;2;2;0/1730.67,1/1501.73;0/46.53,1/69.78;0/1919.96,1/1919.96;0/1919.96,1/1919.96;0/1,1/2;0/0,1/0;0/2,1/3;0/22,1/11;0/3,1/2;0/5,1/5;0/12,1/23;0/16,1/19;0/19,1/42;0/188,1/186
1979.96;38;36;2;2;0/1780.71,1/1541.6;0/46.58,1/69.91;0/1979.96,1/1979.96;0/1979.96,1/1979.96;0/0,1/1;0/2,1/0;0/1,1/1;0/20,1/8;0/3,1/2;0/5,1/5;0/13,1/25;0/17,1/19;0/20,1/44;0/194,1/192
2039.96;39;38;2;2;0/1830.76,1/1601.6;0/46.62,1/70;0/2039.96,1/2039.96;0/2039.96,1/2039.96;0/0,1/0;0/0,1/0;0/0,1/2;0/16,1/7;0/3,1/2;0/5,1/5;0/14,1/25;0/18,1/20;0/21,1/44;0/200,1/197
2099.96;40;38;2;2;0/1890.76,1/1641.6;0/46.89,1/70.44;0/2099.96,1/2099.96;0/2099.96,1/2099.96;0/1,1/0;0/0,1/0;0/2,1/0;0/13,1/12;0/3,1/2;0/5,1/5;0/14,1/26;0/18,1/20;0/21,1/46;0/206,1/203
2159.96;41;40;2;2;0/1940.76,1/1701.6;0/47.29,1/70.8;0/2159.96,1/2159.96;0/2159.96,1/2159.96;0/0,1/0;0/0,1/0;0/1,1/0;0/16,1/9;0/3,1/2;0/5,1/5;0/15,1/26;0/19,1/21;0/22,1/46;0/212,1/209
2219.96;43;42;2;2;0/1990.76,1/1753.47;0/47.64,1/71.29;0/2219.96,1/2219.96;0/2219.96,1/2219.96;0/1,1/1;0/0,1/0;0/1,1/1;0/13,1/11;0/3,1/2;0/5,1/5;0/16,1/27;0/20,1/22;0/23,1/47;0/218,1/215
2279.96;44;43;2;2;0/2050.76,1/1801.6;0/48.04,1/71.64;0/2279.96,1/2279.96;0/2279.96,1/2279.96;0/0,1/1;0/0,1/0;0/1,1/3;0/15,1/10;0/3,1/2;0/5,1/5;0/16,1/28;0/21,1/22;0/23,1/48;0/224,1/221
2340;47;44;2;2;0/2100.8,1/1840.13;0/48.36,1/72;0/2340,1/2340;0/2340,1/2340;0/1,1/1;0/0,1/0;0/1,1/1;0/11,1/9;0/3,1/2;0/5,1/5;0/17,1/30;0/21,1/23;0/24,1/51;0/230,1/227
2400;49;44;2;2;0/2150.8,1/1881.64;0/48.71,1/72.4;0/2400,1/2400;0/2400,1/2400;0/1,1/0;0/0,1/0;0/3,1/0;0/9,1/9;0/3,1/2;0/5,1/5;0/18,1/31;0/21,1/23;0/25,1/52;0/236,1/233
2460;51;46;2;2;0/2180.8,1/1941.64;0/49.11,1/72.8;0/2460,1/2460;0/2460,1/2460;0/0,1/1;0/0,1/0;0/1,1/1;0/9,1/10;0/3,1/2;0/5,1/5;0/20,1/31;0/22,1/24;0/28,1/52;0/242,1/239
2520;52;48;2;2;0/2230.8,1/2001.64;0/49.56,1/73.24;0/2520,1/2520;0/2520,1/2520;0/1,1/1;0/0,1/0;0/4,1/3;0/8,1/12;0/3,1/2;0/5,1/5;0/21,1/31;0/23,1/25;0/29,1/52;0/248,1/245
2580;56;49;2;2;0/2261.47,1/2041.64;0/50,1/73.64;0/2580,1/2580;0/2580,1/2580;0/0,1/0;0/1,1/0;0/2,1/1;0/12,1/11;0/3,1/2;0/5,1/5;0/23,1/33;0/24,1/25;0/32,1/54;0/254,1/251
2640;60;50;2;2;0/2302.4,1/2083.78;0/50.36,1/74;0/2640,1/2640;0/2640,1/2640;0/1,1/0;0/0,1/0;0/1,1/3;0/14,1/8;0/3,1/2;0/5,1/5;0/25,1/35;0/24,1/26;0/34,1/56;0/259,1/257
2700;61;52;2;2;0/2360.8,1/2111.64;0/50.67,1/74.44;0/2700,1/2700;0/2700,1/2700;0/0,1/0;0/0,1/0;0/2,1/0;0/10,1/12;0/3,1/2;0/5,1/5;0/25,1/36;0/25,1/27;0/34,1/59;0/265,1/263
2760;63;53;2;2;0/2400.8,1/2171.64;0/51.07,1/74.8;0/2760,1/2760;0/2760,1/2760;0/0,1/0;0/0,1/0;0/1,1/3;0/14,1/13;0/3,1/2;0/5,1/5;0/27,1/36;0/25,1/28;0/36,1/59;0/271,1/269
2820;66;54;2;2;0/2450.8,1/2201.02;0/51.38,1/75.2;0/2820,1/2820;0/2820,1/2820;0/0,1/0;0/0,1/0;0/0,1/1;0/11,1/14;0/3,1/2;0/5,1/5;0/28,1/38;0/26,1/28;0/37,1/63;0/277,1/275
2880;66;56;2;2;0/2510.8,1/2241.64;0/51.73,1/75.51;0/2880,1/2880;0/2880,1/2880;0/1,1/0;0/0,1/0;0/1,1/1;0/9,1/11;0/3,1/2;0/5,1/5;0/28,1/38;0/26,1/30;0/37,1/64;0/283,1/281
2940;67;58;2;2;0/2570.8,1/2291.64;0/52.09,1/75.91;0/2940,1/2940;0/2940,1/2940;0/0,1/0;0/0,1/3;0/1,1/0;0/8,1/13;0/3,1/2;0/5,1/5;0/28,1/39;0/27,1/31;0/37,1/65;0/289,1/287
3000;68;60;2;2;0/2620.8,1/2351.64;0/52.44,1/76.31;0/3000,1/3000;0/3000,1/3000;0/0,1/0;0/0,1/0;0/0,1/2;0/7,1/13;0/3,1/2;0/5,1/5;0/29,1/39;0/28,1/32;0/38,1/65;0/295,1/293
3060;69;62;2;2;0/2680.8,1/2391.64;0/52.93,1/76.67;0/3060,1/3060;0/3060,1/3060;0/0,1/0;0/0,1/0;0/2,1/1;0/12,1/11;0/3,1/2;0/5,1/5;0/29,1/40;0/29,1/33;0/38,1/67;0/301,1/299
3120;72;63;2;2;0/2720.8,1/2440.89;0/53.29,1/77.02;0/3120,1/3120;0/3120,1/3120;0/1,1/0;0/0,1/0;0/1,1/0;0/9,1/13;0/3,1/2;0/5,1/5;0/30,1/42;0/29,1/34;0/40,1/69;0/307,1/305
3180;72;65;2;2;0/2780.8,1/2491.64;0/53.69,1/77.33;0/3180,1/3180;0/3180,1/3180;0/0,1/0;0/0,1/0;0/2,1/0;0/13,1/10;0/3,1/2;0/5,1/5;0/30,1/42;0/30,1/35;0/40,1/69;0/313,1/311
3240;73;66;2;2;0/2820.8,1/2551.64;0/54.09,1/77.73;0/3240,1/3240;0/3240,1/3240;0/1,1/1;0/0,1/0;0/1,1/1;0/15,1/12;0/3,1/2;0/5,1/5;0/31,1/42;0/31,1/35;0/42,1/69;0/319,1/317
3300;73;68;2;2;0/2880.8,1/2611.64;0/54.4,1/78.09;0/3300,1/3300;0/3300,1/3300;0/1,1/1;0/0,1/0;0/2,1/1;0/10,1/10;0/3,1/2;0/5,1/5;0/31,1/42;0/31,1/37;0/42,1/69;0/325,1/323
3360;76;69;2;2;0/2928.93,1/2669.87;0/54.84,1/78.44;0/3360,1/3360;0/3360,1/3360;0/2,1/1;0/0,1/0;0/3,1/1;0/13,1/11;0/3,1/2;0/5,1/5;0/33,1/43;0/32,1/37;0/44,1/70;0/331,1/329
3420;77;69;2;2;0/2970.8,1/2711.64;0/55.16,1/78.76;0/3420,1/3420;0/3420,1/3420;0/2,1/1;0/0,1/0;0/2,1/1;0/8,1/7;0/3,1/2;0/5,1/5;0/33,1/44;0/32,1/37;0/45,1/71;0/337,1/335
3480;77;71;2;2;0/3030.8,1/2771.64;0/55.6,1/79.24;0/3480,1/3480;0/3480,1/3480;0/2,1/0;0/0,1/0;0/4,1/2;0/11,1/6;0/3,1/2;0/5,1/5;0/33,1/44;0/33,1/38;0/45,1/71;0/343,1/341
3540;79;73;2;2;0/3070.8,1/2811.64;0/56,1/79.73;0/3540,1/3540;0/3540,1/3540;0/2,1/1;0/0,1/0;0/4,1/1;0/11,1/14;0/3,1/2;0/5,1/5;0/34,1/45;0/34,1/39;0/47,1/73;0/349,1/347
3600;81;75;2;2;0/3110.8,1/2871.64;0/56.4,1/80.04;0/3600,1/3600;0/3600,1/3600;0/0,1/0;0/0,1/0;0/3,1/2;0/10,1/12;0/3,1/2;0/5,1/5;0/36,1/45;0/35,1/40;0/49,1/73;0/355,1/352
3660;84;76;2;2;0/3140.8,1/2911.64;0/56.8,1/80.44;0/3660,1/3660;0/3660,1/3660;0/1,1/0;0/0,1/0;0/1,1/1;0/9,1/10;0/3,1/2;0/5,1/5;0/37,1/47;0/35,1/41;0/52,1/75;0/361,1/358
3720;86;77;2;2;0/3191.69,1/2961.64;0/57.2,1/80.8;0/3720,1/3720;0/3720,1/3720;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/6;0/3,1/2;0/5,1/5;0/38,1/48;0/36,1/41;0/53,1/76;0/367,1/364
3780;86;79;2;2;0/3250.8,1/3021.64;0/57.56,1/81.24;0/3780,1/3780;0/3780,1/3780;0/0,1/0;0/0,1/0;0/0,1/2;0/11,1/8;0/3,1/2;0/5,1/5;0/38,1/48;0/37,1/42;0/53,1/76;0/373,1/370
3840;88;81;2;2;0/3309.29,1/3061.64;0/57.96,1/81.69;0/3840,1/3840;0/3840,1/3840;0/0,1/0;0/0,1/0;0/1,1/0;0/10,1/12;0/3,1/2;0/5,1/5;0/39,1/49;0/38,1/43;0/54,1/78;0/379,1/376
3900;88;81;2;2;0/3350.8,1/3121.64;0/58.27,1/82.09;0/3900,1/3900;0/3900,1/3900;0/0,1/1;0/0,1/0;0/0,1/1;0/6,1/12;0/3,1/2;0/5,1/5;0/39,1/49;0/38,1/43;0/55,1/78;0/385,1/382
3960;89;84;2;2;0/3410.8,1/3178.89;0/58.76,1/82.44;0/3960,1/3960;0/3960,1/3960;0/0,1/0;0/0,1/0;0/2,1/1;0/13,1/12;0/3,1/2;0/5,1/5;0/39,1/50;0/40,1/44;0/55,1/79;0/391,1/388
4020;92;84;2;2;0/3450.8,1/3221.64;0/59.11,1/82.84;0/4020,1/4020;0/4020,1/4020;0/0,1/1;0/0,1/0;0/0,1/1;0/12,1/11;0/3,1/2;0/5,1/5;0/41,1/51;0/40,1/44;0/57,1/80;0/397,1/394
4080;92;85;2;2;0/3510.8,1/3281.64;0/59.51,1/83.2;0/4080,1/4080;0/4080,1/4080;0/2,1/2;0/0,1/1;0/3,1/4;0/12,1/13;0/3,1/2;0/5,1/5;0/41,1/51;0/41,1/44;0/57,1/80;0/403,1/400
4140;95;89;2;2;0/3560.84,1/3308.18;0/59.73,1/83.33;0/4140,1/4140;0/4140,1/4140;0/3,1/1;0/0,1/0;0/3,1/3;0/12,1/9;0/3,1/2;0/5,1/5;0/42,1/53;0/42,1/47;0/58,1/84;0/409,1/406
4200;97;89;2;2;0/3610.89,1/3341.87;0/59.73,1/83.47;0/4200,1/4200;0/4200,1/4200;0/2,1/2;0/0,1/0;0/2,1/2;0/6,1/12;0/3,1/2;0/5,1/5;0/43,1/54;0/42,1/47;0/59,1/86;0/415,1/412
4260;98;92;2;2;0/3670.89,1/3391.91;0/59.96,1/83.56;0/4260,1/4260;0/4260,1/4260;0/0,1/0;0/0,1/0;0/5,1/2;0/13,1/11;0/3,1/2;0/5,1/5;0/43,1/55;0/44,1/48;0/59,1/87;0/421,1/418
4320;101;93;2;2;0/3693.73,1/3432;0/60.04,1/83.6;0/4320,1/4320;0/4320,1/4320;0/0,1/0;0/0,1/0;0/1,1/1;0/10,1/7;0/3,1/2;0/5,1/5;0/45,1/56;0/44,1/49;0/63,1/89;0/426,1/424
4380;102;95;2;2;0/3741.11,1/3482.04;0/60.22,1/83.73;0/4380,1/4380;0/4380,1/4380;0/1,1/1;0/0,1/0;0/1,1/1;0/11,1/10;0/3,1/2;0/5,1/5;0/45,1/57;0/45,1/50;0/64,1/90;0/432,1/430
4440;102;95;2;2;0/3801.11,1/3542.04;0/60.31,1/83.87;0/4440,1/4440;0/4440,1/4440;0/2,1/1;0/0,1/0;0/2,1/2;0/12,1/8;0/3,1/2;0/5,1/5;0/45,1/57;0/45,1/50;0/64,1/90;0/438,1/436
4500;105;97;2;2;0/3850.44,1/3582.13;0/60.36,1/84.13;0/4500,1/4500;0/4500,1/4500;0/0,1/2;0/0,1/0;0/0,1/3;0/8,1/9;0/3,1/2;0/5,1/5;0/46,1/59;0/46,1/51;0/66,1/92;0/444,1/442
4560;107;99;2;2;0/3901.2,1/3616.4;0/60.49,1/84.22;0/4560,1/4560;0/4560,1/4560;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/11;0/3,1/2;0/5,1/5;0/46,1/61;0/47,1/52;0/66,1/95;0/450,1/448
4620;107;99;2;2;0/3961.2,1/3672.27;0/60.67,1/84.36;0/4620,1/4620;0/4620,1/4620;0/1,1/1;0/0,1/0;0/1,1/1;0/8,1/12;0/3,1/2;0/5,1/5;0/46,1/61;0/47,1/52;0/66,1/95;0/456,1/454
4680;108;102;2;2;0/4006.22,1/3732.27;0/60.8,1/84.53;0/4680,1/4680;0/4680,1/4680;0/0,1/0;0/0,1/0;0/1,1/2;0/9,1/16;0/3,1/2;0/5,1/5;0/47,1/61;0/49,1/53;0/68,1/95;0/462,1/460
4740;110;102;2;2;0/4051.33,1/3772.36;0/60.89,1/84.58;0/4740,1/4740;0/4740,1/4740;0/1,1/0;0/0,1/0;0/1,1/0;0/9,1/12;0/3,1/2;0/5,1/5;0/48,1/62;0/49,1/53;0/69,1/97;0/468,1/466
4800;111;103;2;2;0/4101.38,1/3832.36;0/61.02,1/84.67;0/4800,1/4800;0/4800,1/4800;0/0,1/1;0/0,1/0;0/0,1/1;0/7,1/8;0/3,1/2;0/5,1/5;0/49,1/62;0/50,1/53;0/70,1/97;0/474,1/472
4860;113;105;2;2;0/4157.78,1/3883.78;0/61.16,1/84.84;0/4860,1/4860;0/4860,1/4860;0/0,1/0;0/0,1/0;0/2,1/0;0/15,1/10;0/3,1/2;0/5,1/5;0/50,1/63;0/51,1/54;0/71,1/98;0/480,1/478
4920;114;106;2;2;0/4191.51,1/3942.4;0/61.2,1/84.98;0/4920,1/4920;0/4920,1/4920;0/0,1/4;0/0,1/0;0/0,1/4;0/11,1/11;0/3,1/2;0/5,1/5;0/51,1/63;0/52,1/54;0/73,1/98;0/486,1/484
4980;115;108;2;2;0/4251.51,1/3994.67;0/61.38,1/85.02;0/4980,1/4980;0/4980,1/4980;0/0,1/0;0/0,1/0;0/1,1/3;0/17,1/7;0/3,1/2;0/5,1/5;0/51,1/64;0/53,1/55;0/73,1/99;0/492,1/490
5040;117;110;2;2;0/4301.56,1/4012.62;0/61.38,1/85.2;0/5040,1/5040;0/5040,1/5040;0/0,1/1;0/0,1/0;0/0,1/2;0/11,1/7;0/3,1/2;0/5,1/5;0/52,1/65;0/54,1/56;0/74,1/103;0/498,1/496
5100;118;112;2;2;0/4361.56,1/4062.67;0/61.51,1/85.42;0/5100,1/5100;0/5100,1/5100;0/1,1/1;0/0,1/0;0/1,1/2;0/12,1/11;0/3,1/2;0/5,1/5;0/52,1/66;0/55,1/57;0/74,1/104;0/504,1/502
5160;121;114;2;2;0/4411.6,1/4102.76;0/61.56,1/88.13;0/5160,1/5160;0/5160,1/5160;0/0,1/0;0/0,1/0;0/3,1/0;0/8,1/10;0/3,1/2;0/5,1/5;0/53,1/68;0/56,1/58;0/75,1/106;0/510,1/508
5220;123;115;2;2;0/4441.73,1/4162.76;0/61.73,1/88.27;0/5220,1/5220;0/5220,1/5220;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/7;0/3,1/2;0/5,1/5;0/55,1/68;0/56,1/59;0/78,1/106;0/516,1/514
5280;123;116;2;2;0/4501.73,1/4222.76;0/61.91,1/88.49;0/5280,1/5280;0/5280,1/5280;0/0,1/0;0/0,1/0;0/0,1/1;0/15,1/7;0/3,1/2;0/5,1/5;0/55,1/68;0/57,1/59;0/78,1/106;0/522,1/520
5340;124;119;2;2;0/4561.73,1/4272.8;0/61.96,1/88.58;0/5340,1/5340;0/5340,1/5340;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/6;0/3,1/2;0/5,1/5;0/55,1/69;0/58,1/61;0/78,1/107;0/528,1/526
5400;125;121;2;2;0/4615.78,1/4332.8;0/62,1/88.84;0/5400,1/5400;0/5400,1/5400;0/0,1/0;0/0,1/0;0/0,1/3;0/8,1/18;0/3,1/2;0/5,1/5;0/56,1/69;0/59,1/62;0/79,1/107;0/534,1/532
5459.96;127;123;2;2;0/4671.73,1/4355.02;0/62.18,1/88.89;0/5459.96,1/5459.96;0/5459.96,1/5459.96;0/0,1/0;0/0,1/1;0/0,1/0;0/8,1/15;0/3,1/2;0/5,1/5;0/56,1/71;0/60,1/63;0/79,1/111;0/540,1/538
5519.96;127;125;2;2;0/4731.73,1/4412.93;0/62.31,1/88.93;0/5519.96,1/5519.96;0/5519.96,1/5519.96;0/0,1/2;0/1,1/0;0/1,1/2;0/13,1/15;0/3,1/2;0/5,1/5;0/56,1/71;0/62,1/63;0/79,1/111;0/546,1/544
5579.96;129;126;2;2;0/4781.78,1/4465.29;0/62.44,1/88.98;0/5579.96,1/5579.96;0/5579.96,1/5579.96;0/1,1/1;0/0,1/0;0/1,1/3;0/10,1/13;0/3,1/2;0/5,1/5;0/57,1/72;0/62,1/64;0/80,1/112;0/552,1/550
5639.96;132;127;2;2;0/4831.82,1/4497.47;0/62.62,1/89.07;0/5639.96,1/5639.96;0/5639.96,1/5639.96;0/2,1/0;0/0,1/0;0/2,1/0;0/14,1/12;0/3,1/2;0/5,1/5;0/58,1/74;0/62,1/65;0/81,1/115;0/558,1/556
5699.96;132;128;2;2;0/4891.82,1/4553.11;0/62.71,1/89.2;0/5699.96,1/5699.96;0/5699.96,1/5699.96;0/0,1/1;0/0,1/1;0/2,1/2;0/15,1/12;0/3,1/2;0/5,1/5;0/58,1/74;0/63,1/65;0/81,1/115;0/564,1/562
5759.96;135;130;2;2;0/4925.78,1/4603.16;0/62.8,1/89.29;0/5759.96,1/5759.96;0/5759.96,1/5759.96;0/0,1/0;0/0,1/0;0/1,1/1;0/14,1/15;0/3,1/2;0/5,1/5;0/60,1/75;0/64,1/66;0/84,1/116;0/570,1/568
