#TimeStamp;Bot;Pod;OutputStation
28.84;13;33;1
40.76;10;69;0
45.38;5;21;1
50.84;10;69;0
55.47;5;21;1
60.93;10;69;0
65.51;5;21;1
70.98;10;69;0
75.56;5;21;1
80.98;10;69;0
85.56;5;21;1
91.02;10;69;0
95.56;5;21;1
101.02;10;69;0
105.56;5;21;1
111.07;10;69;0
115.6;5;21;1
121.11;10;69;0
125.6;5;21;1
131.16;11;28;0
135.64;5;21;1
141.2;11;28;0
145.64;5;21;1
151.24;11;28;0
155.69;5;21;1
161.29;11;28;0
165.69;5;21;1
171.29;11;28;0
175.73;1;59;1
181.29;11;28;0
185.78;1;59;1
191.29;11;28;0
195.82;1;59;1
201.29;11;28;0
205.82;1;59;1
211.33;11;28;0
215.87;1;59;1
221.33;11;28;0
225.87;1;59;1
231.38;11;28;0
235.87;1;59;1
241.38;11;28;0
245.91;1;59;1
251.42;11;28;0
255.91;1;59;1
261.47;11;28;0
266;1;59;1
271.56;11;28;0
276.04;1;59;1
281.64;11;28;0
286.09;1;59;1
291.73;11;28;0
296.18;1;59;1
301.82;11;28;0
306.22;1;59;1
311.91;12;81;0
316.31;1;59;1
322;12;81;0
326.36;1;59;1
332.09;12;81;0
336.44;1;59;1
342.13;12;81;0
346.49;1;59;1
352.22;12;81;0
362.27;12;81;0
372.36;12;81;0
382.4;12;81;0
385.42;10;2;1
392.49;12;81;0
395.51;10;2;1
402.53;12;81;0
405.56;10;2;1
412.58;12;81;0
415.64;10;2;1
422.67;12;81;0
425.73;10;2;1
432.71;12;81;0
435.82;10;2;1
442.8;12;81;0
445.87;10;2;1
452.84;12;81;0
455.96;10;2;1
462.89;12;81;0
466;10;2;1
472.98;12;81;0
476.09;10;2;1
483.07;12;81;0
486.18;7;73;1
493.16;11;97;0
496.27;7;73;1
503.24;11;97;0
506.36;7;73;1
513.29;11;97;0
516.36;7;73;1
523.33;11;97;0
526.4;7;73;1
533.33;11;97;0
536.4;7;73;1
543.38;11;97;0
546.44;7;73;1
553.38;11;97;0
556.49;7;73;1
563.42;11;97;0
566.49;7;73;1
573.47;11;97;0
576.49;7;73;1
583.51;11;97;0
586.53;7;73;1
593.56;11;97;0
596.53;7;73;1
603.6;10;38;0
606.53;7;73;1
613.64;10;38;0
616.53;14;58;1
623.64;10;38;0
626.58;14;58;1
633.64;10;38;0
636.62;12;59;1
643.69;10;38;0
646.67;12;59;1
653.69;10;38;0
656.67;12;59;1
663.73;10;38;0
666.67;12;59;1
673.78;10;38;0
676.71;12;59;1
683.82;10;38;0
686.71;12;59;1
693.82;10;38;0
696.71;12;59;1
703.87;10;38;0
706.76;12;59;1
713.87;10;38;0
716.76;12;59;1
723.91;10;38;0
726.8;12;59;1
733.91;10;38;0
736.84;12;59;1
743.96;10;38;0
746.89;12;59;1
754;10;38;0
756.89;12;59;1
764.04;11;86;0
766.93;1;3;1
774.04;11;86;0
776.98;1;3;1
784.09;11;86;0
786.98;1;3;1
794.09;11;86;0
796.98;1;3;1
804.09;11;86;0
807.02;1;3;1
814.09;11;86;0
817.02;1;3;1
824.09;11;86;0
827.07;1;3;1
834.09;11;86;0
837.07;1;3;1
844.13;4;48;0
847.11;1;3;1
854.18;4;48;0
857.16;1;3;1
864.22;4;48;0
867.16;1;3;1
874.22;4;48;0
877.16;1;3;1
884.27;4;48;0
887.16;1;3;1
894.27;4;48;0
897.16;1;3;1
904.27;4;48;0
907.2;14;57;1
914.31;4;48;0
917.24;14;57;1
924.36;4;48;0
927.29;10;92;1
934.4;3;46;0
937.33;10;92;1
944.44;3;46;0
947.33;10;92;1
954.44;3;46;0
