decision,time,solved,pendingOrders,stationsWithCap,podsPa,podsPb,botsRa,lambda,mu,delta,epsilon,valuedLines,boundLines,valuedOrders,boundOrders,newTrips,boundUnits,objective,solveSec,qmax,rho,unitsFromSunk,unitsFromNew,inboundCoverUnits
87,683.822222222265,1,83,1,86,2,6,10.0142695862951,15.9905272426325,0.0266558966074313,0.0100142695862951,13,2,4,1,1,4,-17.4058270228589,0.0856275,0,7.86835467494614,3,1,0
88,703.866666666725,1,84,1,88,3,5,10.1152753330889,16.2165525181266,0.0270995438690636,0.0101152753330889,12,2,3,1,0,2,-40.0874495640775,0.062543,0,7.85879083570753,2,0,0
89,706.755555555617,1,83,1,88,2,5,9.9426933507132,16.0015221113041,0.027547472586253,0.0099426933507132,8,1,3,1,0,2,-28.7629763397037,0.0589782,0,7.81753752002641,2,0,0
90,723.911111111186,1,83,1,88,3,5,10.0673076923077,16.359375,0.0277555377635442,0.0100673076923077,10,1,2,1,0,2,-29.4156924077724,0.0595363,0,7.81343283582089,2,0,0
91,726.800000000077,1,83,1,88,2,5,9.97142857142857,16.359375,0.0279478307159968,0.00997142857142857,7,1,2,1,0,2,-28.4800342579566,0.0714985,0,7.75555555555555,2,0,0
92,736.844444444529,1,82,1,88,2,5,9.87735849056603,16.1076923076923,0.0281615302869288,0.00987735849056603,6,1,1,1,0,1,-27.3857358081836,0.0768466,0,7.64233576642336,1,0,0
93,743.955555555646,1,82,1,88,3,5,9.78504672897196,15.8636363636364,0.0283819628647215,0.00978504672897196,8,1,1,1,0,1,-35.1894564913151,0.0675786,0,7.58695652173913,1,0,0
94,746.888888888982,1,81,1,88,2,5,9.71547067901238,15.6607587064677,0.0285865537321334,0.00971547067901237,5,1,0,0,0,1,-18.3848244792607,0.0865746,0,7.54871103117508,1,0,0
95,754.000000000099,1,82,1,91,3,5,9.72419724770653,15.8199626865673,0.0288131112873381,0.00972419724770653,11,2,2,1,1,3,-17.7040293736196,0.0869883,0,7.57098214285723,2,1,0
96,764.044444444551,1,83,1,91,3,4,9.79072565621184,15.9819198211693,0.02925672113864,0.00979072565621183,9,1,1,1,0,2,-28.0837831708433,0.1136508,0,7.65331371717967,2,0,0
97,766.933333333442,1,82,1,91,1,4,9.75899054095022,15.840680298354,0.0294504338679989,0.00975899054095022,5,2,1,1,1,3,-29.8935630474374,0.0953272,0,7.64340517892605,2,1,0
98,776.977777777895,1,82,1,89,2,5,9.85783551277899,16.0541892636686,0.029936974789916,0.00985783551277899,8,2,1,1,1,3,-27.3204147003595,0.0624761,0,7.75029826521935,2,1,0
99,784.088888889012,1,82,1,87,3,4,9.91533871859718,16.1997083289757,0.030398322851153,0.00991533871859718,8,1,2,0,0,2,-28.7858057001413,0.1143773,0,7.87794035176214,2,0,0
100,807.022222222363,1,84,1,88,3,4,10.3577297008547,17.0683714788733,0.0305962343096234,0.0103577297008547,6,2,0,0,0,4,-22.0245204198852,0.0819059,0,8.02552566225167,4,0,0
101,827.066666666823,1,85,1,86,3,4,10.3682106870527,17.377705236046,0.0310704960835509,0.0103682106870527,4,1,0,0,0,1,-19.3051253867586,0.0941187,0,7.96011014038236,1,0,0
102,844.133333333504,1,87,1,87,2,4,10.5924483667696,17.9027296339768,0.0312989045383412,0.0105924483667696,5,1,2,1,0,1,-38.4371318896871,0.0736439,0,8.04489749374906,1,0,0
103,847.111111111284,1,86,1,88,3,5,10.5676979071014,17.759603427212,0.0315186246418338,0.0105676979071014,3,1,1,1,0,2,-29.0145953374521,0.0555604,0,8.042084570813,2,0,0
104,854.177777777956,1,86,1,88,2,5,10.5739678519025,17.6715627113986,0.0317542946382093,0.0105739678519025,4,1,1,1,0,1,-29.2634112031458,0.0691158,0,8.06265048707562,1,0,0
105,857.155555555736,1,85,1,88,3,5,10.4959349593496,17.4459459459459,0.03198127925117,0.0104959349593496,2,1,0,0,0,2,-10.8526002562054,0.1129013,0,8.01863354037267,2,0,0
106,864.222222222409,1,86,1,88,2,5,10.4112903225806,17.4459459459459,0.0322245322245322,0.0104112903225806,3,1,0,0,0,1,-19.0618353363703,0.1005724,0,7.96913580246913,1,0,0
107,884.266666666869,1,87,1,87,2,5,10.5215184876544,17.7728352832,0.0324591015320696,0.0105215184876544,2,1,0,0,0,1,-18.7963892294911,0.1045427,0,7.92283018648675,1,0,0
108,907.200000000221,1,89,1,88,2,5,10.7917281501078,18.3751046880214,0.032701790812354,0.0107917281501078,1,1,0,0,0,1,-18.754319567811,0.11346,0,7.95179968955312,1,0,0
109,914.311111111337,1,90,1,87,2,6,10.7388808386799,18.430241439356,0.032952776336274,0.0107388808386799,10,1,5,1,1,1,-11.8647651786,0.1334601,0,7.92928992158342,0,1,0
110,917.244444444673,1,89,1,86,2,5,10.6677408854167,18.4523085585586,0.0331262939958592,0.0106677408854167,6,1,6,1,1,1,-11.06101878977,0.0978131,0,7.89289499036611,0,1,0
111,924.35555555579,1,88,1,86,3,4,10.7037857689731,18.4105115226338,0.0333333333333333,0.0107037857689731,9,2,4,1,0,4,-44.1994993686798,0.0525413,0,7.93556531148009,4,0,0
112,927.288888889125,1,88,1,85,2,4,10.5797133576006,18.2360848663906,0.0337715906161382,0.0105797133576006,6,1,5,1,0,2,-33.0868727626469,0.0480735,0,7.91967114197534,2,0,0
113,934.400000000242,1,88,1,85,2,5,10.7498505892257,18.4283152958155,0.033976833976834,0.0107498505892257,7,1,3,1,0,2,-32.6434125372524,0.0630994,0,8.06238794191929,2,0,0
114,937.333333333578,1,87,1,85,2,6,10.7606167908198,18.3482311946029,0.0341726618705036,0.0107606167908198,5,1,4,1,0,2,-32.4822685970523,0.0653685,0,8.08566120440129,2,0,0
115,944.444444444695,1,86,1,86,2,6,10.8817748707859,18.4576940846242,0.0343854246856556,0.0108817748707859,6,1,2,1,0,2,-31.8667804062977,0.0716927,0,8.19189793643434,2,0,0
116,964.488888889155,1,87,1,88,2,6,10.9481481481481,18.475,0.0345887778631822,0.0109481481481481,6,1,2,1,0,2,-48.2192456787725,0.0539885,0,8.12087912087912,2,0,0
117,974.533333333608,1,87,1,86,2,6,10.9490502450981,18.3835905349796,0.0347915067792274,0.0109490502450981,5,1,1,1,0,1,-30.8673256536365,0.0774241,0,8.092776268116,1,0,0
118,977.377777778054,1,86,1,86,2,6,10.8999267538525,18.210853235095,0.0350025549310169,0.0108999267538525,4,1,3,1,0,1,-31.5411085519428,0.0695194,0,8.07183765015021,1,0,0
119,994.577777778068,1,87,1,87,1,6,10.9425469952138,18.1936323534881,0.0352220520673813,0.0109425469952138,3,1,0,0,0,3,-35.8430979605837,0.066474,0,8.03229513478462,3,0,0
120,997.422222222515,1,87,1,87,2,6,10.8848920863309,18.2289156626506,0.0354501402703392,0.0108848920863309,4,1,2,1,0,1,-30.9285231121488,0.0905534,0,8.00529100529101,1,0,0
121,1004.62222222252,1,87,1,89,1,7,10.8247916666667,18.0413194444445,0.0356687898089172,0.0108247916666667,7,2,4,1,1,2,-32.5736245479477,0.0746188,0,7.97616228070177,1,1,0
122,1017.46666666698,1,84,1,88,1,6,10.8191393072944,18.0743268427742,0.0361139369277721,0.0108191393072944,2,1,2,1,0,2,-45.8789527623934,0.0510026,0,7.960195759771,2,0,0
123,1027.51111111143,1,84,1,90,1,7,10.8392191142192,18.2353921568629,0.0363497712252161,0.0108392191142192,1,1,1,1,0,1,-37.034211173957,0.0745145,0,7.94876068376073,1,0,0
124,1044.666666667,1,88,1,89,2,7,11.0171277274092,18.4472836365922,0.0365946632782719,0.0110171277274092,6,1,4,1,0,1,-33.5164852883596,0.0590016,0,8.01245652902488,1,0,0
125,1047.55555555589,1,84,1,89,1,7,10.9953464772244,18.3255774620407,0.036792692210099,0.0109953464772244,7,1,3,1,1,1,-9.09601972100512,0.2447265,0,8.01168461908313,0,1,0
126,1064.71111111146,1,88,1,88,2,6,11.1470442245899,18.4939597362515,0.0369807497467072,0.0111470442245899,5,1,3,1,0,1,-32.6688962102701,0.0589682,0,8.056774538565,1,0,0
127,1067.60000000035,1,85,1,87,2,6,11.1442406515076,18.6159474519502,0.0371869466228181,0.0111442406515076,6,1,3,1,0,2,-33.2391184845159,0.0724846,0,8.06996736833311,2,0,0
128,1077.6444444448,1,85,1,88,2,6,11.2407695195196,18.9049305555556,0.0373831775700935,0.0112407695195196,5,1,2,1,0,2,-32.5557707219136,0.062214,0,8.11528726287266,2,0,0
129,1084.75555555592,1,87,1,88,2,6,11.2179551174497,18.7806214887641,0.0375882946518668,0.0112179551174497,4,1,2,1,0,1,-31.9807175026344,0.0842233,0,8.11395782766991,1,0,0
130,1087.68888888925,1,85,1,88,2,6,11.1518057870371,18.7951782927591,0.0378024193548387,0.0111518057870371,4,1,1,1,0,1,-31.222831602359,0.0615676,0,8.08101868625873,1,0,0
131,1094.80000000037,1,86,1,88,2,6,11.1795861949146,18.756861282579,0.0380161127895267,0.0111795861949146,3,1,1,1,0,1,-30.7976358831408,0.0819743,0,8.11594959342361,1,0,0
132,1107.73333333371,1,86,1,88,2,6,11.2728638726446,18.8293989960657,0.0382389937106918,0.0112728638726446,4,1,1,1,0,2,-47.6594696284673,0.0575218,0,8.12073605991458,2,0,0
133,1117.77777777817,1,86,1,88,2,6,11.3085239651417,18.8065670289856,0.0384518723297311,0.0113085239651417,9,2,4,1,1,4,-15.436081123122,0.1653867,0,8.12302425665106,2,2,0
134,1124.84444444484,1,85,1,87,2,5,11.297503291319,18.8291721521984,0.0388665997993982,0.011297503291319,9,2,5,1,1,2,-29.4477461098855,0.0843643,0,8.18277107548809,1,1,0
135,1137.82222222263,1,85,1,87,2,4,11.3051535592121,18.8820117957053,0.039279459594696,0.0113051535592121,7,1,3,1,0,3,-34.3687931890324,0.1186046,0,8.17930464883088,3,0,0
136,1147.86666666708,1,85,1,87,2,6,11.5237665553212,19.1658433235869,0.0394605394605395,0.0115237665553212,6,1,2,1,0,2,-33.7426221532352,0.1254844,0,8.3139503001861,2,0,0
137,1154.88888888931,1,85,1,90,2,6,11.5720234196803,19.1661637888455,0.0396508728179551,0.0115720234196803,8,1,5,1,0,2,-53.739871400668,0.0454966,0,8.36341692604168,2,0,0
138,1164.93333333376,1,85,1,90,2,6,11.598359375,19.1313144329897,0.039820806371329,0.011598359375,7,2,4,1,0,3,-46.9575814785949,0.0583418,0,8.35917792792794,3,0,0
139,1167.91111111154,1,84,1,90,2,6,11.4827417695474,18.9816751700681,0.0402484472049689,0.0114827417695474,5,1,1,1,0,2,-32.3360325266742,0.1156396,0,8.34172272047836,2,0,0
140,1174.97777777821,1,83,1,90,2,6,11.4773261758692,18.8970117845119,0.0404466501240695,0.0114773261758692,5,2,1,1,0,4,-43.2902316295395,0.0725895,0,8.35180431547626,4,0,0
141,1185.02222222266,1,83,1,90,2,6,11.369696969697,18.76,0.0408921933085502,0.011369696969697,11,2,3,1,1,2,-32.2407950433705,0.0577694,0,8.30088495575222,1,1,0
142,1187.955555556,1,83,1,89,2,5,11.2348525402898,18.576439348796,0.0412753336628769,0.0112348525402898,3,1,0,0,0,2,-28.7153428042689,0.1085739,0,8.26528799219558,2,0,0
143,1195.06666666712,1,83,1,88,3,5,11.2187268288875,18.6608525470603,0.0414917263521857,0.0112187268288875,9,1,2,1,0,2,-34.4001625658197,0.0590343,0,8.26643029496971,2,0,0
144,1198.00000000045,1,82,1,88,2,5,11.1822731755425,18.5274918300654,0.0416461310990636,0.0111822731755425,2,1,0,0,0,2,-28.1751760200995,0.0639834,0,8.25241994177587,2,0,0
145,1215.11111111158,1,84,1,89,3,5,11.330637254902,18.8843954248367,0.041871921182266,0.011330637254902,8,1,1,1,0,1,-33.5474121675684,0.0562609,0,8.30262212643683,1,0,0
146,1235.15555555604,1,85,1,89,2,6,11.5017779085303,19.095184683094,0.0420353982300885,0.0115017779085303,14,2,7,1,1,4,-49.4304022411986,0.0800446,0,8.33391534897747,3,1,0
147,1238.04444444493,1,84,1,87,2,5,11.3981213872833,18.9603365384616,0.0423811856932876,0.0113981213872833,1,1,0,0,0,1,-11.4095195086706,0.2437644,0,8.32014767932493,1,0,0
148,1258.08888888939,1,86,1,88,1,5,11.6310315141837,19.4596104179613,0.0426157237325496,0.0116310315141837,5,1,3,1,1,1,-11.3459947994635,0.290575,0,8.39750823015756,0,1,0
149,1265.20000000051,1,86,1,87,3,5,11.6725266093475,19.4542110155791,0.0428082191780822,0.0116725266093475,12,2,6,1,0,2,-60.4242873878133,0.0473822,0,8.44087668031325,2,0,0
150,1278.13333333385,1,86,1,87,2,5,11.7832339619516,19.6757774647683,0.0431707317073171,0.0117832339619516,4,1,2,1,0,2,-33.8580681007561,0.066753,0,8.51278535210384,2,0,0
151,1305.24444444498,1,88,1,88,3,5,12.1404494382023,20.3867924528302,0.0433723196881092,0.0121404494382023,11,2,6,1,0,2,-53.8521197142268,0.0481911,0,8.644,2,0,0
152,1308.17777777832,1,87,1,88,2,5,12.0055555555556,20.196261682243,0.0437424058323208,0.0120055555555556,3,1,1,1,0,1,-33.2641265600613,0.0685779,0,8.60956175298805,1,0,0
