#TimeStamp;TripTime;Type
25;20;O
31;25;O
32;24;O
39;24;O
51;44;O
62;54;O
110;26;I
173;7;I
326;14;I
376;27;I
380;16;O
386;21;O
416;13;O
435;26;I
461;15;I
522;18;O
530;9;O
548;7;I
571;14;O
648;13;I
672;17;O
673;14;O
701;9;O
718;24;I
774;9;O
792;6;O
796;13;I
802;15;I
806;14;O
852;20;I
903;16;I
934;9;O
949;14;O
950;19;I
1047;15;I
1055;14;O
1069;10;O
1073;25;I
1103;20;I
1121;18;I
1137;9;O
1148;14;O
1176;19;I
1221;29;O
1222;24;I
1258;11;O
1265;22;I
1285;14;O
1296;23;I
1297;20;I
1361;21;I
1361;16;O
1376;15;I
1407;26;I
1436;20;I
1452;16;O
1459;23;O
1477;20;I
1529;8;O
1547;19;O
1564;14;I
1571;14;I
1575;16;O
1614;14;O
1650;17;I
1677;21;I
1687;10;O
1705;19;O
1718;20;O
1740;13;I
1751;15;I
1789;16;O
1819;24;I
1838;22;I
1874;16;O
1895;18;O
1895;25;I
1918;20;I
1922;13;O
1923;8;O
1935;21;I
1963;15;I
1991;14;I
2003;10;O
2035;15;I
2078;17;O
2088;8;O
2129;16;I
2160;22;I
2175;8;O
2198;9;O
2206;24;I
2236;7;O
2246;15;I
2268;14;O
2275;19;I
2282;15;I
2334;3;I
2372;15;I
2382;14;O
2386;20;I
2391;14;I
2403;15;O
2441;3;I
2449;8;O
2455;16;I
2524;28;I
2525;19;I
2535;11;O
2552;46;I
2556;27;I
2575;18;O
2585;14;I
2610;15;I
2624;28;I
2627;15;I
2642;15;I
2651;18;O
2663;68;O
2695;21;I
2709;7;O
2715;10;O
2728;23;I
2732;26;O
2750;25;O
2756;21;I
2759;11;O
2767;14;I
2770;12;O
2797;12;O
2815;21;I
2860;24;O
2885;16;I
2943;14;I
2957;20;O
2958;11;O
2969;18;O
3027;20;I
3062;24;O
3081;15;I
3091;19;I
3112;17;I
3128;15;O
3142;22;O
3174;19;O
3186;15;I
3225;9;O
3243;15;O
3324;26;I
3325;9;O
3335;11;O
3346;7;O
3353;11;I
3353;20;I
3391;15;I
3476;22;O
3481;20;O
3499;15;I
3508;16;I
3526;17;O
3541;22;I
3553;16;I
3560;19;O
3597;16;I
3598;11;I
3618;25;I
3628;22;O
3679;15;I
3704;13;O
3705;15;I
3723;17;O
3773;13;O
3804;22;O
3816;29;I
3816;33;O
3821;8;O
3833;16;I
3882;16;O
3886;14;O
3947;17;O
3950;16;O
3952;15;I
3954;10;O
3962;21;I
3968;7;O
3978;16;I
3978;24;I
4034;14;O
4084;14;I
4089;16;I
4111;16;O
4122;21;I
4142;24;O
4161;23;I
4169;16;I
4182;15;O
4188;13;O
4228;14;I
4265;23;I
4267;22;O
4272;24;O
4273;15;I
4281;13;O
4282;25;O
4288;24;I
4351;16;I
4363;11;O
4413;8;O
4436;18;I
4467;15;I
4484;17;I
4526;16;I
4526;21;I
4527;23;O
4572;8;O
4635;8;O
4651;20;O
4659;14;I
4673;10;O
4690;25;O
4699;11;I
4706;15;I
4708;20;O
4783;15;I
4830;16;O
4846;12;I
4852;25;I
4861;10;O
4865;14;I
4879;10;O
4898;9;O
4967;15;I
4987;16;I
4989;11;O
5022;21;I
5022;7;O
5055;16;I
5102;8;O
5122;17;I
5123;16;O
5136;16;I
5137;24;I
5137;21;O
5159;20;I
5172;10;I
5216;17;O
5222;20;O
5246;24;O
5273;32;O
5282;14;I
5291;33;O
5303;22;O
5337;10;O
5388;14;I
5398;20;I
5399;17;O
5412;25;O
5447;21;I
5487;11;O
5489;20;O
5562;8;O
5562;26;I
5568;25;I
5582;25;I
5626;22;I
5630;22;I
5646;23;O
5652;9;O
5695;16;I
5708;14;I
5727;18;O
5728;23;O
5748;15;I
5772;24;I
5773;21;I
5785;12;O
5816;22;I
5821;10;O
5891;8;O
5902;16;I
5942;7;O
5989;10;O
6002;15;I
6022;15;I
6023;19;O
6050;20;O
6057;25;I
6115;9;O
6123;15;I
6185;10;O
6192;11;O
6229;12;O
6243;15;I
6258;26;I
6263;10;O
6319;20;O
6332;17;O
6358;25;O
6377;23;O
6394;16;I
6434;14;I
6436;20;O
6439;10;O
6446;7;O
6463;15;I
6466;21;I
6497;13;O
6532;15;I
6545;11;O
6554;12;O
6568;27;I
6621;15;I
6624;13;O
6663;23;I
6667;24;I
6703;15;I
6732;20;I
6740;17;O
6760;17;I
6763;7;O
6767;24;O
6779;20;O
6784;12;O
6786;12;O
6852;15;I
6860;26;I
6874;20;I
6889;10;O
6915;11;I
6924;8;O
6962;19;O
6977;24;I
6985;8;O
7004;16;I
7008;24;I
7077;20;O
7105;20;I
7161;18;O
7164;24;I
7180;32;O
7187;14;O
7257;23;I
7283;9;O
7298;23;O
7302;16;O
7337;21;O
7342;25;O
7347;15;I
7357;28;O
7361;15;I
7380;12;O
7383;17;O
7391;24;I
7408;23;I
7411;23;I
7461;19;O
7474;18;O
7543;16;I
7568;26;I
7581;20;I
7596;16;I
7606;18;O
7612;20;O
7657;11;O
7661;11;O
7704;28;I
7706;18;I
7714;10;O
7729;26;I
7761;16;I
7785;11;O
7830;16;O
7852;11;I
7869;16;O
7908;13;I
7923;21;I
7946;21;O
7962;7;O
7974;26;I
7977;24;I
8019;23;O
8029;7;O
8050;15;I
8079;14;O
8084;22;I
8092;11;O
8099;15;O
8203;16;I
8226;24;I
8241;14;O
8248;14;O
8252;15;I
8271;18;I
8288;10;O
8290;9;O
8323;18;I
8326;26;O
8342;20;I
8349;18;I
8355;8;O
8355;19;O
8392;18;I
8404;24;I
8417;32;I
8450;18;O
8455;11;O
8467;19;I
8468;22;I
8476;11;I
8482;16;I
8485;16;O
8540;20;I
8547;17;I
8584;10;O
8614;24;O
8629;20;I
8639;16;I
8673;7;O
8689;12;O
8697;25;I
8711;14;I
8719;16;I
8726;14;O
8742;11;O
8772;16;I
8774;24;I
8860;8;O
8878;15;I
8918;22;I
8951;16;I
8977;12;O
8978;25;O
9014;15;I
9082;24;I
9083;11;O
9105;10;O
9111;10;O
9116;25;I
9119;15;I
9166;32;O
9173;15;I
9179;11;O
9206;24;I
9220;18;O
9243;10;O
9246;15;I
9258;13;O
9308;15;I
9317;13;I
9330;24;I
9401;20;I
9436;14;O
9441;8;O
9456;15;I
9466;13;I
9486;6;O
9513;16;O
9520;22;O
9550;10;I
9555;15;I
9568;24;I
9573;19;O
9580;15;O
9581;20;O
9636;8;O
9643;24;I
9646;15;I
9710;15;I
9713;20;O
9769;15;I
9785;21;O
9832;16;O
9852;20;I
9883;24;I
9891;23;I
9894;17;O
9898;12;O
9918;16;O
9932;24;I
9942;15;I
9989;18;O
10000;27;O
10003;11;O
10014;28;I
10033;22;I
10062;8;O
10068;16;I
10087;18;I
10111;15;I
10154;23;O
10177;15;I
10247;8;O
10288;15;I
10290;14;I
10369;7;O
10386;18;O
10390;18;O
10399;13;I
10408;24;I
10421;14;O
10448;14;I
10490;11;O
10496;17;I
10514;20;I
10521;10;O
10543;32;I
10618;16;I
10668;17;O
10674;20;I
10675;20;I
10680;10;O
10739;16;O
10743;10;O
10758;20;I
10762;28;O
10785;39;O
10796;15;I
10811;9;I
10815;11;O
10829;14;I
10850;16;O
10875;20;O
10940;19;I
10976;18;O
11002;20;I
11010;22;I
11010;15;O
11030;16;I
11045;20;I
11100;16;I
11110;16;O
11113;20;I
11113;11;O
11124;21;I
11172;15;I
11191;7;O
11204;14;O
11245;19;I
11275;16;I
11278;20;I
11287;15;O
11297;14;O
11297;11;O
11321;14;O
11344;25;O
11371;15;I
11375;16;I
11383;21;I
11386;6;O
11429;7;O
11438;17;I
11449;15;I
11534;26;I
11556;15;I
11558;21;O
11579;9;I
11588;28;O
11623;15;I
11627;15;I
11653;16;I
11702;9;O
11734;7;O
11738;20;O
11739;15;I
11750;9;O
11759;16;I
11798;22;I
11837;14;I
11900;5;O
11902;14;I
11922;9;O
11926;15;I
11939;13;O
11977;18;O
11997;14;I
12000;16;I
12031;13;O
12047;15;I
12051;12;O
12063;21;O
12068;8;O
12094;15;O
12177;8;O
12185;15;I
12190;18;O
12197;15;I
12225;26;I
12241;8;O
12254;15;I
12267;11;O
12282;7;O
12283;15;I
12313;22;I
12319;14;I
12339;14;O
12386;15;O
12388;21;I
12402;25;I
12445;9;O
12452;15;I
12474;21;O
12482;22;O
12504;14;O
12506;26;O
12516;16;I
12523;8;O
12544;15;O
12606;13;I
12635;15;O
12658;15;I
12660;14;I
12683;10;O
12697;12;O
12721;11;O
12726;9;I
12735;13;I
12826;17;I
12831;17;O
12840;16;I
12840;24;I
12867;21;I
12867;11;O
12880;13;I
12903;16;O
12915;15;I
12933;22;O
12962;15;I
12984;14;O
13001;22;I
13003;17;O
13014;26;O
13028;8;I
13057;18;O
13085;18;I
13088;26;O
13093;16;O
13107;26;O
13147;15;I
13170;12;O
13198;27;I
13213;9;O
13249;16;I
13256;29;O
13291;16;O
13309;20;I
13346;11;O
13375;22;O
13381;11;O
13435;24;I
13485;24;O
13498;11;O
13510;22;O
13558;20;O
13566;15;I
13574;12;O
13579;21;I
13621;13;I
13647;12;O
13677;12;I
13687;18;I
13695;23;O
13729;14;O
13735;15;I
13748;14;O
13778;10;O
13786;12;O
13794;10;O
13832;15;I
13894;13;I
13907;9;O
13971;22;O
13993;15;I
14004;9;O
14013;8;O
14084;11;O
14123;20;O
14147;26;I
14183;24;I
14206;12;I
14220;22;O
14232;20;O
14289;24;I
14291;15;O
14323;15;O
14327;11;I
14386;13;O
14397;24;O
