#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/15,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
60;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/5,Rest/10
119.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
179.96;1;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/3,Rest/10
239.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/3,Rest/12
299.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/3,Rest/11
360;0;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/3,Rest/9
420;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
480;2;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/3,Rest/10
540;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
600;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/4,Rest/10
659.96;0;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
719.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
779.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/5,Rest/8
839.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
899.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
959.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
1019.96;0;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/2,Rest/11
1079.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/4,Rest/9
1139.96;2;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/4,Rest/8
1199.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
1259.96;2;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/4,Rest/8
1319.96;3;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/5,Rest/8
1379.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/4,Rest/8
1439.96;1;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/4,Rest/9
1499.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/4,Rest/10
1559.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/5,Rest/8
1619.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/9
1679.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
1739.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/5,Rest/7
1799.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/5,Rest/8
1859.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
1919.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/7,Rest/5
1979.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
2039.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
2099.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
2159.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
2219.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
2279.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
2340;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
2400;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
2460;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
2520;2;None/0,ParkPod/1,RepositionPod/0,Insert/4,Extract/5,Rest/5
2580;3;None/0,ParkPod/1,RepositionPod/0,Insert/4,Extract/5,Rest/5
2640;2;None/0,ParkPod/2,RepositionPod/0,Insert/3,Extract/5,Rest/5
2700;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
2760;6;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/9,Rest/4
2820;7;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/9,Rest/5
2880;6;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/8,Rest/6
2940;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
3000;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
3060;3;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
3120;3;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/7,Rest/5
3180;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
3240;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/7,Rest/8
3300;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
3360;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
3420;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/7,Rest/7
3480;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
3540;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
3600;5;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/6,Rest/6
3660;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
3720;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
3780;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
3840;4;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/6,Rest/6
3900;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/8,Rest/7
3960;6;None/0,ParkPod/0,RepositionPod/0,Insert/4,Extract/9,Rest/2
4020;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/5
4080;7;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/8,Rest/4
4140;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
4200;7;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/9,Rest/4
4260;4;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/10,Rest/2
4320;7;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/8,Rest/3
4380;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
4440;8;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/9,Rest/5
4500;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/8,Rest/4
4560;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
4620;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/8,Rest/7
4680;5;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/8,Rest/4
4740;7;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/5
4800;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
4860;5;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/9,Rest/3
4920;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/9,Rest/6
4980;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
5040;5;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/7,Rest/5
5100;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
5160;5;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/6,Rest/5
5220;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
5280;6;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/10,Rest/4
5340;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/8,Rest/7
5400;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/8,Rest/5
5459.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
5519.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
5579.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
5639.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
5699.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
5759.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/7,Rest/5
5819.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
5879.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
5939.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/8,Rest/7
5999.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/8,Rest/5
6059.96;8;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/9,Rest/4
6119.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
6179.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/7,Rest/8
6239.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
6299.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
6359.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/7,Rest/7
6419.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
6479.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/9,Rest/4
6539.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/8,Rest/5
6599.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
6659.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/5,Rest/8
6719.96;2;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/4,Rest/8
6779.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/5
6839.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/7,Rest/5
6899.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
6959.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
7019.96;4;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/6,Rest/5
7079.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
7139.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
7199.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/9
7259.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
7319.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/9,Rest/5
7379.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/9,Rest/2
7439.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
7499.96;7;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
7559.96;3;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/5,Rest/6
7619.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
7679.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
7739.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
7799.96;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/5,Rest/8
7859.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
7919.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/5,Rest/7
7979.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/5,Rest/7
8039.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
8099.96;7;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/5
8159.96;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/9,Rest/6
8219.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
8279.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/9,Rest/4
8339.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/9,Rest/3
8399.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/7,Rest/5
8459.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/4,Extract/8,Rest/2
8519.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
8579.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
8639.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
8699.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/7,Rest/5
8759.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/8,Rest/4
8819.96;4;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/6,Rest/6
8879.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
8939.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
8999.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
9059.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
9119.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
9179.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
9239.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/8,Rest/6
9299.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/6,Rest/6
9360;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
9420;3;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/7,Rest/6
9480;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
9540;5;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/7,Rest/5
9600;7;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/9,Rest/4
9660;7;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/8,Rest/4
9720;6;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/8,Rest/6
9780;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
9840;5;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/6,Rest/6
9900;5;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/7,Rest/4
9960;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/6,Rest/7
10020;6;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/8,Rest/5
10080;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
10140;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
10200;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
10260;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
10320;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
10380;2;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
10440;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
10500;4;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/6,Rest/6
10560;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
10620;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
10680;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/5,Rest/8
10740;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/8,Rest/6
10800;6;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/8,Rest/5
10860;7;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/10,Rest/4
10920;6;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/8,Rest/6
10980;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
11040;4;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/6,Rest/5
11100;2;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/6,Rest/6
11160;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
11220;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
11280;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/8,Rest/4
11340;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
11400;8;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/9,Rest/3
11460;6;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
11520;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
11580;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/8,Rest/5
11640;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
11700;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/7,Rest/8
11760;6;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/7,Rest/5
11820;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
11880;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
11940;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
