bot_id;sample_count;expected_mean_sec;actual_mean_sec;gap_mean_sec;gap_var_sec2;gap_std_sec;abs_err_mean_sec;stop_go_mean;queue_stop_go_mean;conflict_wait_mean_sec
1;40;12.1984695177908;14.2676221603725;2.06915264258163;60.3810277495255;7.77052300360314;3.51978462864835;0.125;0;0.69888888888781
3;37;12.5859843621284;12.9889624297815;0.4029780676531;24.4374814200575;4.94342810406478;3.26395449165718;0.135135135135135;0;0.564564564560294
4;36;12.7018668843439;14.5019171341806;1.8000502498367;19.723793255608;4.44114774079944;2.68881957889852;0.138888888888889;0;0.880246913575869
5;28;13.4636737277239;14.9576839805665;1.49401025284258;14.9411593740813;3.86537958990851;2.22108286894908;0.142857142857143;0;1.24603174603457
7;32;13.9582578021468;16.0145643287656;2.05630652661882;23.2877405391467;4.82573730523603;2.60302509060138;0.1875;0;1.4347222222129
10;41;13.2727175950915;14.3503606600399;1.07764306494842;28.0336067352543;5.2946772078432;3.23619991314929;0.121951219512195;0;0.77506775067687
11;37;12.6042675806106;13.0301033804498;0.42583579983916;8.7700573396546;2.96142826008914;1.6079271709755;0.108108108108108;0;0.566966966966975
12;31;13.5695771082521;17.4957213411036;3.92614423285141;92.5534326567155;9.62046946134727;5.02456839664162;0.290322580645161;0;3.10681003583365
13;36;13.1061417755053;13.837447506404;0.731305730898699;5.13363423756807;2.26575246608452;1.46524556700726;0.0833333333333333;0;0.604938271599239
14;31;13.9388842345799;15.6245944635065;1.68571022892663;36.0737506154446;6.00614274018231;3.66164652112627;0.225806451612903;0;1.37921146953328
