#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/60,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.97;5;None/0,ParkPod/0,RepositionPod/0,Insert/20,Extract/38,Rest/2
119.98;9;None/0,ParkPod/6,RepositionPod/0,Insert/15,Extract/36,Rest/3
179.88;15;None/0,ParkPod/4,RepositionPod/0,Insert/18,Extract/38,Rest/0
239.94;15;None/0,ParkPod/9,RepositionPod/0,Insert/15,Extract/35,Rest/1
299.82;11;None/0,ParkPod/6,RepositionPod/0,Insert/16,Extract/38,Rest/0
359.98;13;None/0,ParkPod/7,RepositionPod/0,Insert/17,Extract/36,Rest/0
420;6;None/0,ParkPod/6,RepositionPod/0,Insert/17,Extract/37,Rest/0
479.98;20;None/0,ParkPod/6,RepositionPod/0,Insert/15,Extract/39,Rest/0
539.97;10;None/0,ParkPod/9,RepositionPod/0,Insert/15,Extract/35,Rest/1
599.85;11;None/0,ParkPod/6,RepositionPod/0,Insert/18,Extract/36,Rest/0
659.72;12;None/0,ParkPod/7,RepositionPod/0,Insert/15,Extract/35,Rest/3
719.9;9;None/0,ParkPod/5,RepositionPod/0,Insert/17,Extract/33,Rest/5
779.91;7;None/0,ParkPod/12,RepositionPod/0,Insert/14,Extract/30,Rest/4
839.99;11;None/0,ParkPod/7,RepositionPod/0,Insert/17,Extract/33,Rest/3
900;10;None/0,ParkPod/7,RepositionPod/0,Insert/17,Extract/36,Rest/0
959.99;13;None/0,ParkPod/6,RepositionPod/0,Insert/16,Extract/36,Rest/2
1020;11;None/0,ParkPod/9,RepositionPod/0,Insert/15,Extract/32,Rest/4
1079.93;9;None/0,ParkPod/14,RepositionPod/0,Insert/12,Extract/34,Rest/0
1139.84;8;None/0,ParkPod/8,RepositionPod/0,Insert/16,Extract/36,Rest/0
1199.89;10;None/0,ParkPod/10,RepositionPod/0,Insert/15,Extract/35,Rest/0
1259.9;12;None/0,ParkPod/11,RepositionPod/0,Insert/13,Extract/36,Rest/0
1320;10;None/0,ParkPod/10,RepositionPod/0,Insert/19,Extract/31,Rest/0
1379.91;6;None/0,ParkPod/11,RepositionPod/0,Insert/15,Extract/31,Rest/3
1439.96;10;None/0,ParkPod/7,RepositionPod/0,Insert/18,Extract/31,Rest/4
1499.92;9;None/0,ParkPod/7,RepositionPod/0,Insert/16,Extract/30,Rest/7
1559.88;8;None/0,ParkPod/14,RepositionPod/0,Insert/12,Extract/31,Rest/3
1619.99;8;None/0,ParkPod/8,RepositionPod/0,Insert/18,Extract/33,Rest/1
1679.97;6;None/0,ParkPod/10,RepositionPod/0,Insert/14,Extract/33,Rest/3
1739.96;5;None/0,ParkPod/8,RepositionPod/0,Insert/16,Extract/33,Rest/3
1799.96;9;None/0,ParkPod/12,RepositionPod/0,Insert/15,Extract/30,Rest/3
1859.84;8;None/0,ParkPod/6,RepositionPod/0,Insert/15,Extract/37,Rest/2
1919.93;6;None/0,ParkPod/7,RepositionPod/0,Insert/17,Extract/35,Rest/1
1979.93;8;None/0,ParkPod/13,RepositionPod/0,Insert/12,Extract/34,Rest/1
2039.97;13;None/0,ParkPod/7,RepositionPod/0,Insert/15,Extract/37,Rest/1
2099.98;16;None/0,ParkPod/12,RepositionPod/0,Insert/12,Extract/36,Rest/0
2160;13;None/0,ParkPod/11,RepositionPod/0,Insert/14,Extract/33,Rest/2
2219.98;5;None/0,ParkPod/11,RepositionPod/0,Insert/16,Extract/28,Rest/5
2279.98;6;None/0,ParkPod/14,RepositionPod/0,Insert/13,Extract/31,Rest/2
2339.99;9;None/0,ParkPod/11,RepositionPod/0,Insert/16,Extract/32,Rest/1
2399.94;8;None/0,ParkPod/11,RepositionPod/0,Insert/16,Extract/31,Rest/2
2459.94;8;None/0,ParkPod/8,RepositionPod/0,Insert/16,Extract/36,Rest/0
2519.97;11;None/0,ParkPod/8,RepositionPod/0,Insert/14,Extract/38,Rest/0
2579.91;10;None/0,ParkPod/11,RepositionPod/0,Insert/15,Extract/29,Rest/5
2639.96;7;None/0,ParkPod/9,RepositionPod/0,Insert/10,Extract/36,Rest/5
2699.95;11;None/0,ParkPod/6,RepositionPod/0,Insert/11,Extract/37,Rest/6
2759.97;10;None/0,ParkPod/6,RepositionPod/0,Insert/9,Extract/40,Rest/5
2819.85;13;None/0,ParkPod/8,RepositionPod/0,Insert/10,Extract/40,Rest/2
2879.79;11;None/0,ParkPod/9,RepositionPod/0,Insert/9,Extract/38,Rest/4
2940;13;None/0,ParkPod/8,RepositionPod/0,Insert/7,Extract/41,Rest/4
2999.92;13;None/0,ParkPod/9,RepositionPod/0,Insert/4,Extract/39,Rest/8
3059.96;15;None/0,ParkPod/8,RepositionPod/0,Insert/3,Extract/40,Rest/9
3119.88;11;None/0,ParkPod/7,RepositionPod/0,Insert/3,Extract/41,Rest/9
3179.97;21;None/0,ParkPod/3,RepositionPod/0,Insert/2,Extract/48,Rest/7
3239.78;19;None/0,ParkPod/7,RepositionPod/0,Insert/2,Extract/43,Rest/8
3299.87;14;None/0,ParkPod/10,RepositionPod/0,Insert/0,Extract/42,Rest/8
3359.97;18;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/46,Rest/9
3419.98;18;None/0,ParkPod/8,RepositionPod/0,Insert/0,Extract/45,Rest/7
3479.74;18;None/0,ParkPod/7,RepositionPod/0,Insert/0,Extract/44,Rest/9
3539.96;16;None/0,ParkPod/7,RepositionPod/0,Insert/0,Extract/41,Rest/12
3599.9;14;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/44,Rest/13
3659.75;14;None/0,ParkPod/7,RepositionPod/0,Insert/0,Extract/41,Rest/12
3720;16;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/45,Rest/10
3779.97;12;None/0,ParkPod/8,RepositionPod/0,Insert/0,Extract/44,Rest/8
3839.98;18;None/0,ParkPod/6,RepositionPod/0,Insert/0,Extract/43,Rest/11
3899.8;16;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/47,Rest/9
3959.93;17;None/0,ParkPod/8,RepositionPod/0,Insert/0,Extract/47,Rest/5
4019.98;16;None/0,ParkPod/8,RepositionPod/0,Insert/0,Extract/44,Rest/8
4079.8;14;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/48,Rest/8
4139.96;18;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/51,Rest/6
4199.99;18;None/0,ParkPod/6,RepositionPod/0,Insert/0,Extract/49,Rest/5
4259.81;21;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/52,Rest/5
4319.94;18;None/0,ParkPod/9,RepositionPod/0,Insert/0,Extract/42,Rest/9
4379.88;11;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/41,Rest/14
4439.78;10;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/49,Rest/6
4500;14;None/0,ParkPod/12,RepositionPod/0,Insert/0,Extract/44,Rest/4
4559.99;15;None/0,ParkPod/10,RepositionPod/0,Insert/0,Extract/44,Rest/6
4619.95;23;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/49,Rest/6
4679.92;19;None/0,ParkPod/7,RepositionPod/0,Insert/0,Extract/43,Rest/10
4740;14;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/44,Rest/13
4799.96;11;None/0,ParkPod/8,RepositionPod/0,Insert/0,Extract/40,Rest/12
4859.98;14;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/47,Rest/9
4919.99;13;None/0,ParkPod/7,RepositionPod/0,Insert/0,Extract/44,Rest/9
4979.95;16;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/47,Rest/8
5039.98;15;None/0,ParkPod/6,RepositionPod/0,Insert/0,Extract/48,Rest/6
5099.91;15;None/0,ParkPod/6,RepositionPod/0,Insert/0,Extract/46,Rest/8
5160;12;None/0,ParkPod/6,RepositionPod/0,Insert/0,Extract/46,Rest/8
5219.87;12;None/0,ParkPod/8,RepositionPod/0,Insert/0,Extract/43,Rest/9
5279.97;15;None/0,ParkPod/6,RepositionPod/0,Insert/0,Extract/45,Rest/9
5339.98;22;None/0,ParkPod/9,RepositionPod/0,Insert/0,Extract/43,Rest/8
5399.72;13;None/0,ParkPod/9,RepositionPod/0,Insert/0,Extract/39,Rest/12
5459.98;14;None/0,ParkPod/7,RepositionPod/0,Insert/0,Extract/47,Rest/6
5519.96;13;None/0,ParkPod/7,RepositionPod/0,Insert/0,Extract/44,Rest/9
5579.97;14;None/0,ParkPod/10,RepositionPod/0,Insert/0,Extract/41,Rest/9
5639.78;16;None/0,ParkPod/4,RepositionPod/0,Insert/7,Extract/44,Rest/5
5699.9;21;None/0,ParkPod/9,RepositionPod/0,Insert/8,Extract/39,Rest/4
5759.98;17;None/0,ParkPod/9,RepositionPod/0,Insert/16,Extract/33,Rest/2
5819.97;12;None/0,ParkPod/10,RepositionPod/0,Insert/15,Extract/35,Rest/0
5879.96;13;None/0,ParkPod/10,RepositionPod/0,Insert/15,Extract/35,Rest/0
5939.96;7;None/0,ParkPod/10,RepositionPod/0,Insert/16,Extract/34,Rest/0
5999.98;7;None/0,ParkPod/9,RepositionPod/0,Insert/17,Extract/34,Rest/0
6059.92;10;None/0,ParkPod/8,RepositionPod/0,Insert/16,Extract/35,Rest/1
6119.92;6;None/0,ParkPod/12,RepositionPod/0,Insert/17,Extract/31,Rest/0
6179.78;10;None/0,ParkPod/11,RepositionPod/0,Insert/16,Extract/33,Rest/0
6239.95;6;None/0,ParkPod/11,RepositionPod/0,Insert/14,Extract/31,Rest/4
6299.98;9;None/0,ParkPod/9,RepositionPod/0,Insert/15,Extract/33,Rest/3
6360;13;None/0,ParkPod/7,RepositionPod/0,Insert/17,Extract/33,Rest/3
6419.97;9;None/0,ParkPod/9,RepositionPod/0,Insert/15,Extract/30,Rest/6
6479.96;13;None/0,ParkPod/8,RepositionPod/0,Insert/14,Extract/33,Rest/5
6539.92;11;None/0,ParkPod/13,RepositionPod/0,Insert/5,Extract/33,Rest/9
6599.94;10;None/0,ParkPod/5,RepositionPod/0,Insert/2,Extract/44,Rest/9
6659.99;10;None/0,ParkPod/7,RepositionPod/0,Insert/0,Extract/46,Rest/7
6719.97;17;None/0,ParkPod/8,RepositionPod/0,Insert/0,Extract/48,Rest/4
6779.98;23;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/45,Rest/10
6839.99;20;None/0,ParkPod/5,RepositionPod/0,Insert/11,Extract/40,Rest/4
6899.99;22;None/0,ParkPod/4,RepositionPod/0,Insert/14,Extract/40,Rest/2
6959.96;15;None/0,ParkPod/10,RepositionPod/0,Insert/16,Extract/31,Rest/3
7019.84;7;None/0,ParkPod/9,RepositionPod/0,Insert/14,Extract/37,Rest/0
7079.99;10;None/0,ParkPod/9,RepositionPod/0,Insert/14,Extract/37,Rest/0
7139.96;13;None/0,ParkPod/6,RepositionPod/0,Insert/18,Extract/35,Rest/1
7199.99;10;None/0,ParkPod/10,RepositionPod/0,Insert/16,Extract/34,Rest/0
