Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;13.50;0.50;180;0;131;13.7414199246321;35.8165846530939;10.0444444444443;30.2583333333387;1.37404580152672;5418.83058432736;7200
InputStation1;23.50;0.50;153;0;98;15.4812897192384;58.5025744605345;10.0444444444443;40.3542568616249;1.56122448979592;5686.50761177393;7200
InputStation2;33.50;0.50;165;0;97;16.9946753992089;63.5554965922804;10.0444444444443;40.1863852924389;1.70103092783505;5558.37829017576;7200
InputStation3;43.50;0.50;146;0;94;15.5029056528162;46.9587596830813;10.0444444444443;30.3063852924361;1.5531914893617;5757.16879509763;7200
InputStation4;53.50;0.50;150;0;94;15.8307035392545;68.0756399542891;10.0444444444443;40.1525973878737;1.59574468085106;5707.83564215401;7200
InputStation5;63.50;0.50;198;0;134;14.7806406814602;52.3767909719795;10.0444444444443;40.1777777777778;1.47761194029851;5236.11851372332;7200
OutputStation0;81.50;11.50;692;474;119;60.1350984623298;1646.94154463979;10.6673160136349;182.431854249524;5.81512605042017;327.116630418541;7200
OutputStation1;81.50;17.50;662;448;117;58.294388266024;1019.05673192623;11.9590764717141;162.982034639397;5.65811965811966;623.224177739251;7200
OutputStation2;81.50;23.50;657;452;114;59.1191076798822;1097.00773236996;10.0444444444447;172.460281374246;5.76315789473684;669.999624834332;7200
OutputStation3;81.50;29.50;674;478;107;64.5102457821883;1353.13460963037;10.0444444444447;172.880916335364;6.29906542056075;499.901406871274;7200
OutputStation4;81.50;35.50;660;460;111;60.4020428870105;1216.16802941681;10.0444444444447;163.14166666666;5.94594594594595;640.264264054575;7200
OutputStation5;81.50;41.50;680;471;121;58.0355283045758;1326.39347191869;10.0444444444445;153.074999999994;5.6198347107438;441.222229414918;7200
OutputStation6;0.50;14.50;683;473;113;62.450835982508;1378.00529736331;10.0444444444445;203.022777777771;6.04424778761062;411.638167612655;7200
OutputStation7;0.50;20.50;663;447;113;60.0315114468043;1347.25911893204;10.0444444444447;182.942135623726;5.86725663716814;612.169928070781;7200
OutputStation8;0.50;26.50;674;474;108;63.4335624093028;1735.39320330809;10.0444444444447;173.489538235873;6.24074074074074;505.04779216359;7200
OutputStation9;0.50;32.50;674;490;111;62.3855403461376;1363.34548704912;10.0444444444444;192.878427124747;6.07207207207207;501.388427124852;7200
OutputStation10;0.50;38.50;694;481;117;61.2783579996164;1759.06166699437;11.6944444444471;241.012409805048;5.93162393162393;310.205620291706;7200
OutputStation11;0.50;44.50;677;440;131;53.4014517037955;1238.1399761476;10.0444444444443;170.614538235847;5.16793893129771;476.066724210138;7200
