layer,metric,empty,loaded,total,unit
L1,orders_completed,,,3272,orders
L1,orders_per_hour,,,1636,orders/h
L1,total_energy_with_support_kJ,,,59795.2705999436,kJ
L1,total_energy_mech_kJ,,,21056.2551435895,kJ
L1,energy_total_with_support_per_order_kJ,,,18.2748382029167,kJ/order
L1,energy_mech_per_order_kJ,,,6.43528580183053,kJ/order
L1,total_distance_m,,,247085.14474562,m
L1,order_distance_m,,,75.5150197877813,m/order
L1,system_order_pile_on,,,2.34720229555237,orders/output_station_arrival
L1,input_station_arrivals,,,654,count
L1,output_station_arrivals,,,1394,count
L1,station_arrivals_total,,,2048,count
L2,trip_count,2538,4115,6653,trips
L2,distance_m,82957,164443,247400,m
L2,total_time_sec,70874.4928554829,162825.620816025,233700.113671508,s
L2,total_move_turn_energy_kJ,5295.48993296172,14930.1804384554,20225.6703714171,kJ
L2,move_turn_pct_of_mech,25.1492485100035,70.9061527638302,,%
L2,avg_distance_per_trip_m,32.6859732072498,39.9618469015796,,m/trip
L2,avg_time_per_trip_sec,27.9253320943589,39.568802142412,,s/trip
L2,avg_energy_per_trip_kJ,2.08648145506766,3.62823339938163,,kJ/trip
L3,e1_accel_kJ,,,3399.16377019595,kJ
L3,e2_decel_kJ,,,0,kJ
L3,e3_cruise_kJ,,,14085.7749442124,kJ
L3,e4_rotation_kJ,,,2740.73165700879,kJ
L3,e5_lift_kJ,,,830.584772172344,kJ
L3,e1_pct_of_mech,,,16.1432493433231,%
L3,e2_pct_of_mech,,,0,%
L3,e3_pct_of_mech,,,66.8959169052469,%
L3,e4_pct_of_mech,,,13.0162350252637,%
L3,e5_pct_of_mech,,,3.94459872616624,%
L4,turn_count,4912,16433,21345,events
L4,turn_energy_kJ,506.248832961721,2234.48282404707,2740.73165700879,kJ
L4,turn_pct_of_total,0.846636912722991,3.73688889042201,,%
L4,turn_pct_of_state,9.55999991257806,14.9662144624304,,%
L4,turn_per_trip,1.93538219070134,3.99343863912515,,per trip
L4,turn_per_m,0.0592113986764227,0.0999312831801901,,per m
L5,wait_time_sec,3142.78235917146,10181.7902597957,13324.5726189672,s
L5,wait_energy_kJ,282.850412325431,916.361123381613,1199.21153570704,kJ
L5,wait_pct_of_total,0.473031411159293,1.53249766108171,,%
L5,wait_ratio_mean,0.0388236280086625,0.0351560168322561,0.0365549100926947,ratio
L5,wait_ratio_median,0.00640256853778575,0.00541732135900375,0.00571428571417306,ratio
L5,wait_ratio_p95,0.194171372877947,0.181092506199619,0.186041014602678,ratio
L6,composition_move_pct,,,29.2413405591727,%
L6,composition_turn_pct,,,4.583525803145,%
L6,composition_lift_pct,,,1.38904760165619,%
L6,composition_wait_pct,,,2.005529072241,%
L6,composition_support_pct,,,62.7805569637851,%
L6,energy_empty_to_loaded_ratio,,,0.35468358569346,ratio
L6,effective_motion_ratio,,,0.942984312631973,ratio
L6,wait_energy_per_order_kJ,,,0.3665071930645,kJ/order
L6,energy_per_m_empty_J,63.8341542360707,,,J/m
L6,energy_per_m_loaded_J,,90.792435302539,,J/m
