#TimeStamp;Bot;Pod;OutputStation
40.82;51;21;9
43.2;54;1;11
48.21;48;15;0
50.95;51;21;9
50.99;11;115;1
53.22;54;1;11
56.71;17;26;10
57.98;48;15;0
59.93;31;874;2
60.97;51;21;9
61.02;11;115;1
63.1;5;628;7
63.19;54;1;11
66.77;17;26;10
69.08;13;326;8
69.97;31;874;2
71.01;50;9;9
71.1;11;115;1
73.15;5;628;7
76.86;8;13;10
77.04;46;7;3
79.13;13;326;8
80.04;31;874;2
81.06;11;115;1
81.15;44;331;6
83.18;5;628;7
84.57;26;3;9
86.86;8;13;10
86.95;46;7;3
89.1;13;326;8
90.11;31;874;2
91.17;44;331;6
91.97;43;106;1
92.84;12;5;11
93.26;5;628;7
94.64;26;3;9
97.08;37;220;3
99.17;13;326;8
100.15;31;874;2
101.2;44;331;6
102.05;43;106;1
102.87;12;5;11
103.3;5;628;7
104.43;26;3;9
107.05;37;220;3
108;25;53;5
109.09;13;326;8
110.18;1;245;2
111.2;44;331;6
112.06;43;106;1
113.32;5;628;7
114.68;26;3;9
117.21;37;220;3
117.38;3;936;10
117.77;24;193;0
118.02;25;53;5
119.27;13;326;8
120.26;1;245;2
121.22;44;331;6
121.97;43;106;1
123.4;5;628;7
124.76;26;3;9
124.76;16;35;11
127.35;37;220;3
127.35;14;11;4
127.44;3;936;10
127.81;24;193;0
128.02;25;53;5
129.35;13;326;8
130.22;1;245;2
131.26;19;10;6
132.09;43;106;1
133.4;5;628;7
134.8;26;3;9
134.8;16;35;11
137.29;37;220;3
137.29;14;11;4
137.61;3;936;10
137.89;24;193;0
137.93;25;53;5
139.4;13;326;8
140.27;1;245;2
141.42;20;72;6
142.09;43;106;1
143.43;5;628;7
144.83;26;3;9
144.88;16;35;11
147.42;37;220;3
147.42;7;24;4
147.73;3;936;10
147.91;24;193;0
148.07;25;53;5
149.48;13;326;8
150.33;1;245;2
151.44;20;72;6
152.14;43;106;1
153.49;5;628;7
154.76;26;3;9
154.88;9;180;11
157.45;37;220;3
157.45;7;24;4
157.77;3;936;10
157.95;33;283;0
158.11;25;53;5
159.53;13;326;8
160.27;1;245;2
161.44;20;72;6
161.98;43;106;1
163.61;5;628;7
164.85;26;3;9
164.94;9;180;11
167.33;37;220;3
167.49;7;24;4
167.78;3;936;10
168.07;33;283;0
168.07;25;53;5
169.61;13;326;8
170.42;1;245;2
171.51;20;72;6
172.13;43;106;1
173.67;5;628;7
175.2;9;180;11
177.49;37;220;3
177.53;7;24;4
177.81;3;936;10
178.17;33;283;0
178.17;25;53;5
179.48;13;326;8
180.46;42;1153;2
181.5;20;72;6
182.09;43;106;1
183.67;5;628;7
185.18;9;180;11
187.38;37;220;3
187.53;7;24;4
187.85;3;936;10
188.2;33;283;0
188.2;25;53;5
189.62;27;330;8
190.51;42;1153;2
191.55;20;72;6
192.22;30;57;1
193.59;5;628;7
195.22;9;180;11
197.51;37;220;3
197.56;7;24;4
197.89;3;936;10
198.16;33;283;0
198.16;25;53;5
199.68;27;330;8
200.55;42;1153;2
201.56;20;72;6
202.43;30;57;1
203.63;5;628;7
205.26;9;180;11
207.42;50;39;9
207.51;37;220;3
207.56;7;24;4
207.89;3;936;10
207.98;35;18;5
208.24;33;283;0
209.6;27;330;8
210.57;42;1153;2
211.65;20;72;6
212.44;30;57;1
213.69;5;628;7
215.06;9;180;11
217.45;50;39;9
217.49;37;220;3
217.56;7;24;4
217.8;3;936;10
218.24;53;14;0
218.24;35;18;5
219.8;27;330;8
220.64;42;1153;2
221.92;20;72;6
222.44;30;57;1
223.7;5;628;7
225.3;9;180;11
227.48;50;39;9
227.53;52;738;3
227.57;7;24;4
227.93;3;936;10
228.26;53;14;0
228.26;40;69;5
229.73;27;330;8
230.66;42;1153;2
231.91;20;72;6
232.31;30;57;1
233.74;28;6;7
235.1;9;180;11
237.52;50;39;9
237.57;52;738;3
237.61;7;24;4
237.99;3;936;10
238.27;48;71;0
238.27;40;69;5
239.75;27;330;8
240.69;42;1153;2
241.94;20;72;6
242.19;30;57;1
243.8;32;74;7
245.32;9;180;11
247.48;50;39;9
247.57;52;738;3
247.61;55;182;4
248.03;3;936;10
248.08;48;71;0
248.31;49;125;5
249.85;27;330;8
250.67;42;1153;2
251.94;20;72;6
252.5;30;57;1
253.88;32;74;7
255.4;54;78;11
257.48;51;17;9
257.61;52;738;3
257.66;55;182;4
258.06;3;936;10
258.27;48;71;0
258.31;49;125;5
259.74;27;330;8
260.7;42;1153;2
261.89;20;72;6
262.55;30;57;1
263.91;32;74;7
265.44;54;78;11
267.57;51;17;9
267.66;52;738;3
267.66;55;182;4
267.96;3;936;10
268.1;48;71;0
268.36;49;125;5
270.02;29;185;8
270.72;42;1153;2
271.95;20;72;6
272.62;11;12;1
273.82;32;74;7
275.52;12;195;11
277.66;46;812;3
277.66;55;182;4
278.09;3;936;10
278.31;48;71;0
278.4;49;125;5
280.1;29;185;8
280.74;42;1153;2
281.9;20;72;6
282.57;11;12;1
283.81;32;74;7
285.61;12;195;11
287.66;46;812;3
287.66;55;182;4
288.03;3;936;10
288.24;48;71;0
290.1;29;185;8
290.79;31;19;2
291.99;20;72;6
292.66;11;12;1
293.38;40;126;5
293.92;32;74;7
295.62;12;195;11
297.66;46;812;3
297.66;55;182;4
298.12;3;936;10
298.39;48;71;0
300.13;29;185;8
300.78;31;19;2
302;19;30;6
302.67;11;12;1
303.4;40;126;5
303.85;32;74;7
305.58;12;195;11
307.6;55;182;4
307.7;46;812;3
308.13;3;936;10
308.51;48;71;0
310.2;29;185;8
310.81;31;19;2
311.98;19;30;6
312.75;11;12;1
313.4;40;126;5
315.64;12;195;11
317.68;55;182;4
317.73;46;812;3
318.18;3;936;10
318.53;48;71;0
320.08;29;185;8
320.29;26;36;9
320.8;31;19;2
321.98;19;30;6
322.77;11;12;1
325.64;12;195;11
326.13;5;870;7
327.74;46;812;3
327.74;55;182;4
328.3;3;936;10
328.48;48;71;0
330.23;29;185;8
330.37;26;36;9
330.81;31;19;2
332.01;19;30;6
335.72;16;66;11
336.21;5;870;7
336.68;25;93;5
337.68;37;171;3
337.68;55;182;4
338.33;3;936;10
338.56;48;71;0
340.28;29;185;8
340.41;26;36;9
340.82;31;19;2
342.02;19;30;6
345.65;16;66;11
346.22;5;870;7
346.68;25;93;5
347.83;37;171;3
347.83;14;1014;4
348.35;3;936;10
348.55;48;71;0
350.38;29;185;8
350.42;26;36;9
350.82;31;19;2
352.03;44;874;6
355.76;16;66;11
356.27;5;870;7
356.8;25;93;5
357.87;14;1014;4
357.92;37;171;3
358.38;39;16;10
358.43;48;71;0
360.43;29;185;8
360.43;26;36;9
360.83;31;19;2
362.07;44;874;6
365.68;9;437;11
366.32;5;870;7
366.74;25;93;5
367.92;14;1014;4
368.01;37;171;3
368.37;39;16;10
368.56;48;71;0
370.43;29;185;8
370.88;1;68;2
372.1;44;874;6
374.41;43;96;1
375.78;9;437;11
376.41;50;7;9
376.45;5;870;7
376.5;35;28;5
377.95;14;1014;4
378.04;37;171;3
378.43;17;29;10
378.52;48;71;0
380.44;29;185;8
380.93;1;68;2
382;44;874;6
384.43;43;96;1
385.86;9;437;11
386.45;28;45;7
386.82;35;28;5
388.03;14;1014;4
388.07;37;171;3
388.46;17;29;10
388.61;48;71;0
390.45;29;185;8
391.01;42;327;2
392.13;20;780;6
394.48;43;96;1
395.97;9;437;11
396.5;28;45;7
396.82;35;28;5
398.05;14;1014;4
398.14;37;171;3
398.51;17;29;10
398.55;48;71;0
400.14;51;225;9
400.49;29;185;8
401.06;42;327;2
402.14;20;780;6
404.59;43;96;1
405.88;9;437;11
406.34;28;45;7
406.9;35;28;5
408.05;14;1014;4
408.1;37;171;3
408.51;8;54;10
408.62;24;267;0
410.13;51;225;9
410.48;29;185;8
411.1;42;327;2
412.19;20;780;6
414.63;43;96;1
415.99;9;437;11
416.48;28;45;7
417.15;35;28;5
418.09;14;1014;4
418.13;37;171;3
418.6;8;54;10
418.68;24;267;0
420.15;51;225;9
420.53;13;110;8
421.13;42;327;2
422.2;20;780;6
424.7;43;96;1
426.02;9;437;11
426.55;28;45;7
427.15;35;28;5
428.1;14;1014;4
428.19;37;171;3
428.57;8;54;10
428.68;24;267;0
430.22;51;225;9
430.55;13;110;8
431.16;42;327;2
432.28;20;780;6
434.6;43;96;1
436.04;9;437;11
436.58;28;45;7
437.19;40;261;5
438.07;14;1014;4
438.15;37;171;3
438.68;8;54;10
438.73;24;267;0
440.33;51;225;9
440.58;13;110;8
441.24;42;327;2
442.35;20;780;6
444.79;30;140;1
