#TimeStamp;Runtime;Requests
0.88;0.33;60
1.88;0.12;6
2.88;0.12;5
3.97;0.13;7
5.01;0.11;8
6.01;0.08;3
7.02;0.07;3
8.19;0.06;3
9.23;0.06;3
10.26;0.06;3
11.4;0.06;3
12.4;0.06;3
13.44;0.05;1
14.46;0.05;2
15.49;0.05;5
16.51;0.06;8
17.55;0.06;6
18.57;0.14;7
19.58;0.16;5
20.62;0.15;4
21.65;0.05;6
22.65;0.05;6
23.68;0.04;7
24.71;0.05;9
25.75;0.05;6
26.77;0.05;7
27.77;0.04;4
28.77;0.09;3
29.82;0.09;5
30.85;0.09;5
31.89;0.04;5
32.91;0.04;6
33.95;0.05;7
34.98;0.04;7
36.01;0.07;8
37.03;0.05;6
38.04;0.06;5
39.06;0.07;4
40.09;0.06;4
41.11;0.09;8
42.15;0.08;5
43.16;0.07;5
44.18;0.1;8
45.19;0.08;3
46.22;0.08;2
47.24;0.1;4
48.25;0.09;5
49.25;0.11;5
50.29;0.09;5
51.3;0.07;4
52.35;0.08;3
53.39;0.08;4
54.42;0.91;5
55.45;0.95;7
56.49;0.97;8
57.53;0.97;11
58.57;0.96;12
59.62;0.97;12
60.65;0.94;12
61.65;0.96;12
62.65;0.96;12
63.69;1;13
64.72;0.97;10
65.77;0.95;9
66.77;0.93;11
67.77;0.92;9
68.79;0.97;9
69.82;0.93;10
70.83;0.92;12
71.98;0.12;11
73.02;0.12;3
74.04;0.09;4
75.07;0.12;5
76.11;0.09;7
77.13;0.12;5
78.13;0.1;3
79.17;0.12;5
80.17;0.2;3
81.19;0.17;1
82.22;0.19;1
83.22;0.17;2
84.26;0.09;5
85.37;0.08;2
86.42;0.09;3
87.47;0.09;2
88.51;0.08;2
89.68;0.14;2
90.71;0.12;3
91.75;0.06;1
92.8;0.09;3
93.81;0.08;5
94.84;0.08;2
95.86;0.07;2
96.88;0.06;1
97.93;0.06;1
98.97;0.07;2
100;0.07;3
101.02;0.15;3
102.05;0.16;2
103.06;0.13;2
104.09;0.14;4
105.1;0.05;1
106.13;0.05;2
107.21;0.05;1
108.22;0.06;2
109.26;0.05;1
110.7;0.06;1
111.73;0.13;3
115.09;0.11;1
117.07;0.15;1
118.18;0.07;1
119.23;0.06;1
120.26;0.07;2
121.31;0.08;3
124.31;0.91;1
125.31;0.94;2
126.4;0.92;1
127.4;0.13;1
128.43;0.13;1
129.44;0.13;2
130.45;0.13;2
131.46;0.13;2
132.51;0.2;2
134.09;0.06;1
135.11;0.08;3
136.23;0.06;1
137.24;0.06;3
138.25;0.06;1
139.35;0.07;3
140.4;0.04;1
141.42;0.08;3
143.07;0.06;1
144.09;0.07;2
148.07;0.08;1
149.81;0.06;1
150.84;0.05;1
151.85;0.04;1
153.69;0.04;1
154.72;0.05;2
155.76;0.06;1
156.78;0.06;3
157.82;0.04;1
158.85;0.06;2
159.92;0.05;1
160.95;0.05;1
162.56;0.05;1
163.57;0.07;1
164.72;0.07;2
165.74;0.06;2
166.78;0.06;1
167.78;0.05;1
168.9;0.06;2
170.18;0.06;1
171.2;0.07;3
172.23;0.05;1
173.25;0.07;1
174.25;0.05;5
175.29;0.06;2
176.31;0.05;1
177.34;0.04;1
178.35;0.04;3
179.4;0.06;2
180.41;0.05;1
181.41;0.07;2
182.42;0.06;1
183.47;0.06;2
184.47;0.07;1
185.51;0.06;2
186.54;0.07;3
187.58;0.07;3
188.67;0.06;2
189.67;0.07;2
190.76;0.05;2
191.8;0.05;2
192.83;0.06;2
193.84;0.05;2
194.85;0.05;3
195.85;0.07;2
196.85;0.06;3
197.89;0.06;2
198.92;0.05;3
199.94;0.06;4
200.98;0.04;2
202.01;0.04;2
203.17;0.06;3
204.21;0.06;3
205.26;0.05;2
206.26;0.04;2
207.34;0.05;2
208.38;0.05;3
209.42;0.05;2
210.44;0.05;1
211.47;0.05;1
212.48;0.06;3
213.6;0.05;1
214.73;0.05;1
215.73;0.06;3
216.74;0.05;2
217.76;0.06;2
218.8;0.05;1
219.8;0.06;1
220.81;0.06;3
221.87;0.05;4
222.92;0.05;2
