#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;300;0;0;0;0;0;0.51
59.97;200;300;58.25;59.97;59.96;59.97;0.49;0.51
119.98;200;300;103.26;96.67;119.97;118.69;0.47;0.54
179.88;200;300;141.88;105.86;179.81;165.34;0.46;0.51
239.94;200;300;176.38;138.29;235.52;215.68;0.48;0.51
299.82;200;300;216.86;158.35;283.88;267.84;0.48;0.48
359.98;200;300;223.01;176.43;303.61;311.55;0.5;0.48
420;200;300;251.1;161.37;335.92;347.45;0.52;0.48
479.98;200;300;275.36;166.11;355.58;394;0.53;0.48
539.97;200;300;297.93;162.47;370.64;396.13;0.54;0.48
599.85;200;300;344.01;155.37;415.96;432.93;0.54;0.46
659.72;200;300;400.89;140.2;473.97;484.93;0.53;0.46
719.9;200;300;453.7;120.55;531.13;488.82;0.53;0.5
779.91;200;300;522.52;120.23;609.48;540.38;0.53;0.49
839.99;200;300;552.99;145.23;663.84;549.89;0.53;0.47
900;200;300;612.01;133.74;731.77;529.79;0.53;0.46
959.99;200;300;656.81;134.76;800.39;491.87;0.52;0.45
1020;200;300;705.73;146.1;840.68;532.25;0.53;0.48
1079.93;200;300;755.75;158.5;912.8;577.97;0.53;0.47
1139.84;200;300;773.07;141.85;967.42;527.17;0.54;0.45
1199.89;200;300;827.51;149.61;1010.32;470.65;0.53;0.43
1259.9;171;300;276.76;163.35;837.9;481.87;0.52;0.44
1320;155;300;311.17;134.8;903.89;400.7;0.52;0.47
1379.91;132;300;347.82;131.94;965.09;431.23;0.51;0.46
1439.96;122;300;399.26;148.66;984.66;447.36;0.51;0.5
1499.92;110;300;451.09;142.75;1071.08;540.94;0.5;0.48
1559.88;93;300;475.09;148.76;1160.31;582.18;0.49;0.45
1619.99;81;300;518.49;127.54;1220.01;579.58;0.5;0.46
1679.97;74;300;592.24;132.73;1279.09;607.73;0.5;0.44
1739.96;67;300;650.79;128.87;1317.71;710.1;0.48;0.42
1799.96;66;300;717.16;132.97;1403.89;623.95;0.48;0.42
1859.84;64;300;808.85;128.81;1480.54;560.18;0.47;0.44
1919.93;56;300;797.45;144.9;1543.92;586.86;0.45;0.43
1979.93;53;300;860.18;148.99;1576.41;517.97;0.44;0.45
2039.97;51;300;921.78;132.75;1626.13;394.78;0.45;0.44
2099.98;51;300;1062.6;147.99;1695.01;407.76;0.47;0.43
2160;44;300;1087.55;157.38;1724.78;414.21;0.46;0.42
2219.98;41;300;1146.86;140.25;1815.11;569.14;0.46;0.44
2279.98;38;300;1206.44;151.87;1845.27;607.66;0.45;0.48
2339.99;34;300;1209.77;158.67;1892.1;621.8;0.44;0.52
2399.94;33;300;1295.78;154.32;1987.1;743.66;0.44;0.51
2459.94;18;300;1115.17;159.05;1912.42;857.99;0.41;0.48
2519.97;17;300;1202.96;158.27;2064;711.16;0.39;0.41
2579.91;15;300;1309.69;165.09;2191.54;805.73;0.39;0.42
2639.96;15;300;1439.81;150.21;2307.92;557.57;0.38;0.42
2699.95;12;300;1284.5;145.84;2417.4;513.08;0.35;0.42
2759.97;11;300;1313.82;135.45;2477.14;632.53;0.37;0.46
2819.85;10;300;1507.43;135.09;2497.44;519.93;0.39;0.49
2879.79;8;300;1301.67;131.09;2601.82;541.12;0.39;0.51
2940;6;300;904.29;140.84;2541.78;590.09;0.33;0.5
2999.92;5;300;642.31;107.68;2523.32;659.57;0.32;0.47
3059.96;3;300;49.43;97.27;2599.69;483.48;0.38;0.43
3119.88;1;300;64.43;105.14;3074.45;463.06;0.39;0.43
3179.97;1;300;82.29;104.8;3179.09;548.02;0.42;0.42
3239.78;0;300;96.21;106.46;3238.9;566.45;0.42;0.42
3299.87;0;300;0;105.61;0;627.15;0;0.42
3359.97;0;300;0;112.43;0;750.02;0;0.42
3419.98;0;300;0;100.73;0;674.5;0;0.44
3479.74;0;300;0;96.47;0;504.84;0;0.45
3539.96;0;300;0;93.22;0;610.45;0;0.44
3599.9;0;300;0;86.85;0;510.64;0;0.41
3659.75;0;300;0;99.31;0;493.62;0;0.42
3720;0;300;0;83.99;0;541.91;0;0.45
3779.97;0;300;0;77.8;0;520.77;0;0.48
3839.98;0;300;0;85.62;0;511.59;0;0.45
3899.8;0;300;0;96.56;0;368.07;0;0.47
3959.93;0;300;0;87.67;0;275.84;0;0.49
4019.98;0;300;0;92.49;0;319.62;0;0.42
4079.8;0;300;0;96.41;0;462.28;0;0.38
4139.96;0;300;0;87.98;0;443.1;0;0.38
4199.99;0;300;0;93.31;0;444.4;0;0.4
4259.81;0;300;0;98.16;0;417.66;0;0.4
4319.94;0;300;0;100.41;0;462.66;0;0.41
4379.88;0;300;0;100.2;0;544.12;0;0.44
4439.78;0;300;0;81.3;0;731.45;0;0.43
4500;0;300;0;88.63;0;671.12;0;0.4
4559.99;0;300;0;96.14;0;616.91;0;0.41
4619.95;0;300;0;100.94;0;671.84;0;0.47
4679.92;0;300;0;90.85;0;703.97;0;0.46
4740;0;300;0;105.7;0;845.68;0;0.42
4799.96;0;300;0;84.47;0;809.84;0;0.42
4859.98;0;300;0;88.5;0;768.86;0;0.42
4919.99;0;300;0;80.93;0;450.03;0;0.48
4979.95;0;300;0;96.44;0;514.17;0;0.49
5039.98;0;300;0;99.1;0;508.54;0;0.47
5099.91;0;300;0;99.15;0;580.3;0;0.47
5160;0;300;0;92.55;0;485.01;0;0.48
5219.87;0;300;0;94.11;0;397.39;0;0.52
5279.97;0;300;0;95.96;0;390.26;0;0.48
5339.98;0;300;0;105.69;0;509.66;0;0.45
5399.72;0;300;0;96.99;0;663.23;0;0.4
5459.98;0;300;0;86.1;0;780.27;0;0.48
5519.96;0;300;0;82.68;0;791.46;0;0.53
5579.97;0;300;0;86.64;0;694.71;0;0.53
5639.78;200;300;28.94;92.71;29.03;683.76;0.38;0.5
5699.9;200;300;85.05;101.81;89.14;738.51;0.38;0.45
5759.98;200;300;137.42;101.46;149.21;700.91;0.38;0.45
5819.97;200;300;176.33;102.06;209.19;675.92;0.39;0.42
5879.96;200;300;198.38;105.38;269.16;565.53;0.4;0.4
5939.96;200;300;235.88;93.28;329.16;423.62;0.4;0.46
5999.98;200;300;258.82;116.09;366.27;398.66;0.39;0.48
6059.92;200;300;310.74;137.58;414.67;515.75;0.38;0.44
6119.92;200;300;368.18;125.42;468.41;698.61;0.37;0.41
6179.78;200;300;384.03;130.78;501.17;622.6;0.37;0.44
6239.95;200;300;409.04;117.18;545.84;785.75;0.32;0.42
6299.98;200;300;468.12;110.03;617.86;681.19;0.33;0.44
6360;200;300;466.58;109.09;650.65;512.75;0.33;0.49
6419.97;200;300;519.12;118.11;697.07;599.35;0.32;0.51
6479.96;200;300;457.84;93.11;776.19;541.98;0.33;0.46
6539.92;200;300;423.55;90.49;912.03;500.89;0.29;0.4
6599.94;200;300;0;89.71;0;429.33;0;0.41
6659.99;200;300;0;96.45;0;417.95;0;0.43
6719.97;200;300;0;93.57;0;381.16;0;0.43
6779.98;200;300;0;99.27;0;446.23;0;0.47
6839.99;200;300;28.95;111.02;884.69;452.71;0.51;0.45
6899.99;200;300;84.59;99.21;903.3;541.76;0.5;0.44
6959.96;200;300;135.26;97.42;899.91;728.86;0.49;0.43
7019.84;200;300;181.36;84.6;888.75;646.47;0.51;0.45
7079.99;200;300;213.02;100.9;904.2;571.61;0.51;0.46
7139.96;200;300;262.25;93.71;955.8;558.17;0.5;0.48
7199.99;200;300;294.75;101.37;1024.05;587.2;0.52;0.5
