#TimeStamp;DistanceTraveled
59.97;3309.49
119.98;2348.69
179.88;1917.38
239.94;1739.94
299.82;1932.34
359.98;2178.3
420;2334.04
479.98;2019.45
539.97;1959.7
599.85;2413.89
659.72;2207.57
719.9;2216.28
779.91;2081.03
839.99;2259
900;2285.46
959.99;2359.51
1020;1917.64
1079.93;2098.18
1139.84;2400.3
1199.89;2307.64
1259.9;2261.24
1320;2245.73
1379.91;2318.66
1439.96;2342.93
1499.92;1988.78
1559.88;2165.61
1619.99;2377.27
1679.97;2404.67
1739.96;2506.55
1799.96;2357.05
1859.84;2522.28
1919.93;2411.84
1979.93;2335.62
2039.97;2292.44
2099.98;2015.05
2160;1732.03
2219.98;2252.99
2279.98;2627.67
2339.99;2584.86
2399.94;2469.36
2459.94;2460.01
2519.97;2361.82
2579.91;2208.09
2639.96;2304.55
2699.95;2158.96
2759.97;2251.67
2819.85;2167.45
2879.79;2098.48
2940;2129.86
2999.92;2030.9
3059.96;1911.76
3119.88;2030.49
3179.97;1653.84
3239.78;1619.44
3299.87;1835.03
3359.97;1687.51
3419.98;1695.7
3479.74;1809.46
3539.96;1519.74
3599.9;1717.08
3659.75;1652.79
3720;2142.44
3779.97;1803.11
3839.98;1932.44
3899.8;1653.38
3959.93;1897.63
4019.98;2143.88
4079.8;1836.45
4139.96;1878.52
4199.99;1829.86
4259.81;1705.68
4319.94;1689.09
4379.88;1702.83
4439.78;2074.77
4500;2157.13
4559.99;1949.17
4619.95;1652.83
4679.92;1680.67
4740;1759.91
4799.96;1938.9
4859.98;1898.06
4919.99;1987.94
4979.95;1842.5
5039.98;2012.08
5099.91;2002.04
5160;1854.67
5219.87;2117.48
5279.97;1887.17
5339.98;1490.89
5399.72;1515.14
5459.98;1887.61
5519.96;2088.48
5579.97;1914.84
5639.78;1787.67
5699.9;1540.88
5759.98;1656.73
5819.97;1943.83
5879.96;2221.17
5939.96;2357.53
5999.98;2339.95
6059.92;2259.71
6119.92;2323.9
6179.78;2254.91
6239.95;2454.01
6299.98;2309.01
6360;2312.31
6419.97;2146.48
6479.96;2065.6
6539.92;2052.6
6599.94;2103.64
6659.99;2187.81
6719.97;1972.56
6779.98;1550.23
6839.99;1379.4
6899.99;1588.81
6959.96;1630.18
7019.84;2193.96
7079.99;2216
7139.96;2179.66
7199.99;2325.42
