#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
71.06;1;71.06;71.06;-3528.94
73.11;7;73.11;73.11;-3526.89
76.82;10;76.82;76.82;-3523.18
79.06;8;79.06;79.06;-3520.94
80;2;80;80;-3520
81.01;9;81.01;81.01;-3518.99
90.06;2;90.06;90.06;-3509.94
91.13;1;91.13;91.13;-3508.87
93.21;7;93.21;93.21;-3506.79
94.6;9;94.6;94.6;-3505.4
96.88;10;96.88;96.88;-3503.12
96.97;3;96.97;96.97;-3503.03
99.02;8;99.02;99.02;-3500.98
102.01;1;102.01;102.01;-3497.99
103.24;7;103.24;103.24;-3496.76
112.89;11;112.89;112.89;-3487.11
117.11;3;117.11;117.11;-3482.89
119.23;8;119.23;119.23;-3480.77
120.22;2;120.22;120.22;-3479.78
123.35;7;123.35;123.35;-3476.65
124.72;9;124.72;43.66;-7075.28
127.4;10;127.4;127.4;-3472.6
129.31;8;129.31;129.31;-3470.69
131.21;6;131.21;131.21;-3468.79
137.56;10;137.56;137.56;-3462.44
137.85;0;137.85;137.85;-3462.15
141.38;6;141.38;141.38;-3458.62
144.83;11;144.83;144.83;-3455.17
147.37;3;147.37;147.37;-3452.63
147.37;4;147.37;147.37;-3452.63
148;5;148;148;-3452
149.43;8;149.43;30.16;-7050.57
150.28;2;150.28;150.28;-3449.72
152.09;1;152.09;60.92;-7047.91
153.44;7;153.44;60.18;-7046.56
157.69;10;157.69;157.69;-3442.31
157.91;0;157.91;157.91;-3442.09
158.07;5;158.07;158.07;-3441.93
164.9;11;164.9;164.9;-3435.1
167.33;4;167.33;167.33;-3432.67
167.92;0;167.92;167.92;-3432.08
169.57;8;169.57;40.22;-7030.43
171.46;6;171.46;171.46;-3428.54
174.87;9;174.87;50.11;-7025.13
175.16;11;175.16;175.16;-3424.84
177.38;3;177.38;80.3;-7022.62
177.49;4;177.49;177.49;-3422.51
180.41;2;180.41;90.3;-7019.59
187.67;10;187.67;187.67;-3412.33
192.17;1;192.17;90.12;-7007.83
199.63;8;199.63;199.63;-3400.37
200.47;2;200.47;200.47;-3399.53
202.18;1;202.18;202.18;-3397.82
207.98;0;207.98;207.98;-3392.02
211.6;6;211.6;80.34;-6988.4
218.02;5;218.02;218.02;-3381.98
219.76;8;219.76;219.76;-3380.24
220.6;2;220.6;140.55;-6979.4
227.82;10;227.82;150.96;-6972.18
243.75;7;243.75;243.75;-3356.25
248.08;5;248.08;248.08;-3351.92
249.58;8;249.58;170.45;-6950.42
252.45;1;252.45;181.35;-6947.55
255.35;11;255.35;90.41;-6944.65
267.53;9;267.53;267.53;-3332.47
267.57;3;267.57;267.57;-3332.43
268.31;5;268.31;268.31;-3331.69
269.98;8;176.72;170.8;-3423.28
272.58;1;272.58;80.36;-6927.42
275.48;11;275.48;275.48;-3324.52
280.06;8;280.06;130.58;-6919.94
285.57;11;285.57;172.64;-6914.43
298.35;0;298.35;298.35;-3301.65
307.6;3;307.6;307.6;-3292.4
310.15;8;162.74;140.54;-7037.26
312.7;1;312.7;160.57;-6887.3
318.1;10;318.1;180.5;-6881.9
323.42;5;323.42;75.11;-6876.58
327.7;4;327.7;327.7;-3272.3
330.32;9;180.85;155.41;-3419.15
332.79;1;332.79;130.36;-6867.21
335.68;11;335.68;50.06;-6864.32
336.17;7;336.17;92.37;-6863.83
340.18;8;147.97;140.51;-3452.03
340.28;9;340.28;245.64;-6859.72
347.79;3;180.3;170.3;-7019.7
347.79;4;347.79;200.37;-6852.21
356.23;7;356.23;232.83;-6843.77
356.64;5;279.78;208.57;-6920.22
357.87;3;357.87;210.46;-6842.13
360.38;8;360.38;140.58;-6839.62
362.03;6;362.03;362.03;-3237.97
366.23;7;242.83;212.74;-3357.17
367.69;4;367.69;367.69;-3232.31
370.43;9;370.43;102.86;-6829.57
370.83;2;370.83;150.19;-6829.17
378.13;10;378.13;281.2;-6821.87
385.82;11;385.82;130.42;-6814.18
387.98;4;387.98;387.98;-3212.02
390.96;2;390.96;390.96;-3209.04
394.34;1;394.34;394.34;-3205.66
