#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;66.02;0.13;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/0.05,RP/0
59.89;73.43;0.87;PP/0.41,TA/0.07,IS/0.01,PS/0,RB/0.01,OB/0.05,RP/0
119.99;107.04;6.43;PP/0.67,TA/5.11,IS/0.03,PS/5.03,RB/0.01,OB/0.24,RP/0
179.99;111.68;9.55;PP/0.82,TA/7.71,IS/0.05,PS/7.62,RB/0.01,OB/0.5,RP/0
240;115.52;14.81;PP/1.13,TA/12.35,IS/0.06,PS/12.23,RB/0.01,OB/0.69,RP/0
299.98;121.53;16.12;PP/1.44,TA/13.12,IS/0.07,PS/12.99,RB/0.01,OB/0.79,RP/0
359.7;121.7;17.18;PP/1.65,TA/13.68,IS/0.09,PS/13.54,RB/0.01,OB/0.99,RP/0
419.93;121.72;18.56;PP/1.91,TA/14.49,IS/0.1,PS/14.33,RB/0.01,OB/1.2,RP/0
479.99;123.94;20.01;PP/2.36,TA/15.21,IS/0.11,PS/15.03,RB/0.01,OB/1.35,RP/0
539.71;125.01;20.98;PP/2.7,TA/15.59,IS/0.13,PS/15.4,RB/0.01,OB/1.48,RP/0
599.77;124.64;21.95;PP/2.91,TA/16.02,IS/0.15,PS/15.83,RB/0.01,OB/1.68,RP/0
