Tag;Instance;Setting;Config;Seed;Timestamp
n.a.;Material\Instances\CoreBenchmark\small\small.xlayo;Material\Instances\CoreBenchmark\small\fixed_fill1350_inv70.xsett;Material\Instances\CoreBenchmark\small\m4g_tierprice.xconf;1;20260731-050409
