#TimeStamp;TripTime;Type
33;22;I
34;17;O
36;22;I
44;24;O
47;26;O
50;28;I
52;44;O
54;27;O
54;33;O
54;39;O
56;32;O
58;32;O
65;40;O
67;42;O
67;37;I
67;39;I
71;44;O
71;45;O
74;42;I
77;41;I
77;31;O
83;47;O
83;42;O
87;44;O
89;62;O
89;45;I
95;50;I
99;56;O
99;56;I
101;54;O
103;50;O
103;55;I
104;63;O
105;58;O
106;74;O
124;65;O
129;68;I
130;70;O
139;76;O
141;83;O
143;79;O
146;79;O
162;28;O
168;31;I
173;38;I
173;49;I
174;59;O
197;68;O
206;42;O
209;57;O
220;71;O
222;60;O
224;37;O
224;57;O
225;47;O
228;43;O
232;68;O
233;48;O
235;50;O
238;52;O
241;56;O
243;25;I
249;64;O
260;59;O
261;54;I
271;53;O
280;46;O
282;50;O
283;42;O
284;71;O
286;16;O
287;66;O
293;46;I
293;55;I
311;66;I
312;69;I
313;77;O
316;77;O
337;60;O
341;72;O
342;79;O
343;24;O
348;48;I
355;40;I
357;54;I
367;64;O
367;61;O
368;76;O
375;52;O
377;77;O
386;66;O
387;44;O
387;35;I
391;41;O
397;38;O
400;27;O
403;39;O
413;35;O
419;50;O
419;75;O
428;68;O
433;66;I
445;69;O
451;48;O
454;46;O
459;38;O
468;30;I
478;74;O
492;51;O
495;91;I
499;58;I
500;47;O
504;80;O
505;55;I
506;58;O
507;47;I
510;33;I
516;54;O
523;57;O
527;27;I
531;38;O
535;69;O
536;24;I
542;23;I
544;49;O
550;93;O
556;39;O
569;37;O
573;25;O
575;58;O
587;52;I
589;86;O
597;72;O
599;75;O
601;9;O
603;37;O
614;22;O
617;46;I
625;27;O
626;53;I
631;71;O
633;83;I
645;25;O
645;50;O
652;20;O
653;29;O
660;66;O
660;39;O
662;66;O
673;57;O
676;48;I
678;48;O
683;29;I
686;75;O
687;34;O
688;60;O
690;60;O
692;40;I
701;83;O
707;44;I
714;45;O
719;55;O
719;40;O
724;61;O
726;42;I
728;34;O
738;69;I
747;73;O
752;47;I
760;53;I
760;50;O
761;31;O
770;75;O
772;38;O
783;27;O
796;59;O
798;30;I
798;79;O
799;72;O
800;46;O
811;56;O
814;50;O
816;72;O
828;42;O
835;39;I
841;55;O
845;44;I
846;78;I
848;68;O
852;29;O
854;19;O
854;15;O
854;43;O
856;70;O
856;68;O
865;60;I
877;26;I
877;22;I
885;18;O
888;55;O
904;39;I
916;60;O
916;69;O
918;63;O
922;41;O
943;29;O
946;38;O
949;21;O
954;38;I
958;55;O
961;51;O
970;52;O
977;61;O
981;42;O
988;33;I
993;34;O
999;37;O
999;49;O
1001;74;I
1005;58;O
1025;39;O
1025;65;O
1028;69;I
1032;50;O
1033;18;O
1035;21;O
1039;79;O
1042;58;O
1055;31;O
1058;53;I
1058;59;O
1060;47;I
1061;44;O
1069;53;O
1071;27;I
1074;52;I
1083;76;O
1089;60;O
1090;37;I
