#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;6;12;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/0,1/0,2/0,3/0,4/0,5/0;0/9,1/15,2/14,3/14,4/12,5/12,6/16,7/19,8/11,9/14,10/16,11/11;0/0,1/0,2/0,3/0,4/0,5/0;0/9,1/15,2/14,3/14,4/12,5/12,6/16,7/19,8/11,9/14,10/16,11/11;0/3,1/3,2/2,3/2,4/2,5/3;0/3,1/2,2/2,3/2,4/3,5/3,6/3,7/2,8/2,9/2,10/3,11/3;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0
59.98;0;0;6;12;0/41.4,1/55.02,2/38.69,3/59.98,4/59.98,5/59.98;0/57.56,1/59.98,2/51.15,3/59.98,4/59.98,5/59.98,6/59.98,7/59.98,8/49.98,9/59.98,10/59.98,11/55.55;0/59.98,1/59.98,2/59.98,3/59.98,4/59.98,5/59.98;0/59.98,1/59.98,2/59.98,3/59.98,4/59.98,5/59.98,6/59.98,7/59.98,8/59.98,9/59.98,10/59.98,11/59.98;0/0,1/0,2/0,3/0,4/0,5/0;0/5,1/10,2/11,3/10,4/8,5/7,6/11,7/16,8/9,9/10,10/12,11/7;0/25,1/19,2/22,3/18,4/17,5/16;0/8,1/15,2/13,3/14,4/12,5/12,6/16,7/19,8/10,9/14,10/16,11/10;0/3,1/3,2/2,3/2,4/2,5/3;0/3,1/2,2/2,3/2,4/3,5/3,6/3,7/2,8/2,9/2,10/3,11/3;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/2,1/1,2/3,3/0,4/0,5/0;0/1,1/0,2/1,3/0,4/0,5/0,6/0,7/0,8/1,9/0,10/0,11/1
119.99;0;12;6;12;0/42.36,1/55.42,2/39.39,3/73.22,4/94.58,5/73.43;0/65.22,1/74.2,2/103.53,3/80.48,4/90.07,5/109.99,6/75.69,7/91.91,8/99.99,9/76.36,10/109.99,11/79.88;0/119.99,1/119.99,2/119.99,3/119.99,4/119.99,5/119.99;0/119.99,1/119.99,2/119.99,3/119.99,4/119.99,5/119.99,6/119.99,7/119.99,8/119.99,9/119.99,10/119.99,11/119.99;0/0,1/0,2/11,3/9,4/8,5/0;0/5,1/10,2/9,3/10,4/8,5/3,6/10,7/16,8/9,9/13,10/12,11/9;0/30,1/21,2/27,3/22,4/22,5/19;0/7,1/10,2/12,3/10,4/13,5/13,6/11,7/16,8/10,9/14,10/18,11/12;0/3,1/3,2/2,3/2,4/2,5/3;0/3,1/2,2/2,3/2,4/3,5/3,6/3,7/2,8/2,9/2,10/3,11/3;0/0,1/0,2/0,3/0,4/0,5/0;0/2,1/1,2/1,3/1,4/1,5/0,6/2,7/1,8/1,9/1,10/0,11/1;0/8,1/7,2/9,3/5,4/3,5/5;0/6,1/5,2/2,3/4,4/3,5/1,6/5,7/3,8/2,9/5,10/1,11/5
179.98;6;20;6;12;0/48.09,1/60.58,2/44.79,3/86.99,4/104.02,5/78.74;0/99.98,1/129.98,2/149.43,3/139.98,4/99.98,5/125.25,6/129.98,7/139.98,8/159.98,9/119.98,10/120.61,11/99.98;0/179.98,1/179.98,2/179.98,3/179.98,4/179.98,5/179.98;0/179.98,1/179.98,2/179.98,3/179.98,4/179.98,5/179.98,6/179.98,7/179.98,8/179.98,9/179.98,10/179.98,11/179.98;0/0,1/0,2/11,3/9,4/8,5/0;0/3,1/7,2/9,3/10,4/6,5/3,6/7,7/15,8/8,9/12,10/11,11/7;0/24,1/15,2/22,3/17,4/17,5/13;0/12,1/10,2/10,3/11,4/12,5/11,6/11,7/15,8/10,9/13,10/13,11/9;0/3,1/3,2/2,3/2,4/2,5/3;0/3,1/2,2/2,3/2,4/3,5/3,6/3,7/2,8/2,9/2,10/3,11/3;0/1,1/1,2/1,3/1,4/1,5/1;0/2,1/1,2/2,3/1,4/2,5/2,6/2,7/2,8/1,9/1,10/2,11/2;0/14,1/13,2/14,3/10,4/8,5/11;0/8,1/5,2/4,3/4,4/8,5/6,6/5,7/4,8/2,9/6,10/6,11/8
239.96;6;31;6;12;0/49.1,1/61.44,2/45.35,3/87.74,4/104.51,5/81.02;0/146.96,1/166.77,2/189.96,3/191.87,4/157.35,5/149.21,6/175.04,7/199.96,8/199.37,9/179.96,10/139.96,11/158.21;0/239.96,1/239.96,2/239.96,3/239.96,4/239.96,5/239.96;0/239.96,1/239.96,2/239.96,3/239.96,4/239.96,5/239.96,6/239.96,7/239.96,8/239.96,9/239.96,10/239.96,11/239.96;0/0,1/0,2/11,3/9,4/7,5/0;0/2,1/9,2/6,3/9,4/3,5/2,6/7,7/13,8/8,9/10,10/13,11/5;0/26,1/21,2/25,3/22,4/18,5/16;0/13,1/11,2/9,3/10,4/11,5/13,6/9,7/15,8/10,9/13,10/14,11/8;0/3,1/3,2/2,3/2,4/2,5/3;0/3,1/2,2/2,3/2,4/3,5/3,6/3,7/2,8/2,9/2,10/3,11/3;0/1,1/1,2/1,3/1,4/1,5/1;0/3,1/3,2/2,3/2,4/3,5/3,6/4,7/2,8/3,9/1,10/2,11/3;0/20,1/18,2/20,3/16,4/14,5/16;0/10,1/8,2/5,3/5,4/9,5/10,6/7,7/4,8/5,9/6,10/10,11/9
299.99;9;40;6;12;0/49.82,1/66.98,2/51.8,3/93.03,4/130.76,5/84.49;0/147.07,1/179.99,2/219.99,3/239.99,4/157.56,5/149.69,6/175.73,7/249.99,8/229.99,9/222.29,10/189.99,11/185.77;0/299.99,1/299.99,2/299.99,3/299.99,4/299.99,5/299.99;0/299.99,1/299.99,2/299.99,3/299.99,4/299.99,5/299.99,6/299.99,7/299.99,8/299.99,9/299.99,10/299.99,11/299.99;0/0,1/0,2/11,3/9,4/7,5/0;0/2,1/9,2/7,3/9,4/5,5/5,6/6,7/13,8/8,9/10,10/12,11/7;0/20,1/23,2/20,3/17,4/15,5/18;0/9,1/13,2/11,3/9,4/13,5/20,6/11,7/14,8/11,9/13,10/16,11/12;0/3,1/3,2/2,3/2,4/2,5/3;0/3,1/2,2/2,3/2,4/3,5/3,6/3,7/2,8/2,9/2,10/3,11/3;0/1,1/2,2/1,3/2,4/1,5/2;0/3,1/3,2/3,3/3,4/3,5/3,6/5,7/3,8/3,9/3,10/3,11/5;0/26,1/24,2/25,3/21,4/17,5/22;0/16,1/12,2/8,3/6,4/15,5/16,6/13,7/5,8/7,9/8,10/11,11/12
359.72;14;48;6;12;0/55.12,1/72.77,2/52.84,3/93.69,4/149,5/90.49;0/147.49,1/239.72,2/279.72,3/299.72,4/157.68,5/154.49,6/176.02,7/299.72,8/279.72,9/249.72,10/232.05,11/189.72;0/359.72,1/359.72,2/359.72,3/359.72,4/359.72,5/359.72;0/359.72,1/359.72,2/359.72,3/359.72,4/359.72,5/359.72,6/359.72,7/359.72,8/359.72,9/359.72,10/359.72,11/359.72;0/8,1/0,2/11,3/9,4/7,5/9;0/3,1/7,2/6,3/5,4/5,5/6,6/4,7/12,8/9,9/11,10/11,11/5;0/23,1/18,2/21,3/20,4/17,5/21;0/11,1/13,2/11,3/9,4/9,5/18,6/8,7/13,8/13,9/13,10/14,11/13;0/3,1/3,2/2,3/2,4/2,5/3;0/3,1/2,2/2,3/2,4/3,5/3,6/3,7/2,8/2,9/2,10/3,11/3;0/2,1/3,2/2,3/2,4/2,5/3;0/5,1/3,2/3,3/3,4/4,5/4,6/6,7/4,8/4,9/3,10/4,11/5;0/31,1/29,2/31,3/27,4/22,5/28;0/22,1/12,2/8,3/6,4/21,5/21,6/19,7/6,8/8,9/11,10/13,11/17
419.98;17;59;6;12;0/55.92,1/73.52,2/82.46,3/99.48,4/154.48,5/96.73;0/147.66,1/252.58,2/303.83,3/333.57,4/159.98,5/154.61,6/199.98,7/349.98,8/299.98,9/308.29,10/252.49,11/212.18;0/419.98,1/419.98,2/419.98,3/419.98,4/419.98,5/419.98;0/419.98,1/419.98,2/419.98,3/419.98,4/419.98,5/419.98,6/419.98,7/419.98,8/419.98,9/419.98,10/419.98,11/419.98;0/0,1/0,2/11,3/19,4/17,5/9;0/4,1/7,2/7,3/6,4/4,5/4,6/3,7/10,8/7,9/8,10/13,11/6;0/17,1/21,2/18,3/24,4/22,5/25;0/11,1/10,2/12,3/11,4/7,5/14,6/12,7/12,8/9,9/12,10/17,11/13;0/3,1/3,2/2,3/2,4/2,5/3;0/3,1/2,2/2,3/2,4/3,5/3,6/3,7/2,8/2,9/2,10/3,11/3;0/2,1/3,2/2,3/3,4/3,5/4;0/5,1/4,2/4,3/5,4/5,5/4,6/6,7/5,8/5,9/4,10/6,11/6;0/37,1/35,2/34,3/33,4/27,5/33;0/28,1/17,2/12,3/9,4/26,5/27,6/22,7/7,8/12,9/12,10/17,11/21
479.99;20;65;6;12;0/60.71,1/78.82,2/102.89,3/103.69,4/162.02,5/97.08;0/160.68,1/252.93,2/303.92,3/333.77,4/219.99,5/159.7,6/204.5,7/409.99,8/359.99,9/319.99,10/279.99,11/212.45;0/479.99,1/479.99,2/479.99,3/479.99,4/479.99,5/479.99;0/479.99,1/479.99,2/479.99,3/479.99,4/479.99,5/479.99,6/479.99,7/479.99,8/479.99,9/479.99,10/479.99,11/479.99;0/0,1/11,2/9,3/9,4/15,5/0;0/4,1/6,2/8,3/4,4/3,5/5,6/4,7/9,8/6,9/9,10/9,11/7;0/23,1/26,2/23,3/19,4/25,5/19;0/12,1/9,2/11,3/8,4/7,5/11,6/11,7/12,8/9,9/12,10/14,11/11;0/3,1/3,2/2,3/2,4/2,5/3;0/3,1/2,2/2,3/2,4/3,5/3,6/3,7/2,8/2,9/2,10/3,11/3;0/3,1/4,2/3,3/3,4/3,5/4;0/6,1/5,2/5,3/5,4/5,5/5,6/7,7/5,8/5,9/4,10/6,11/7;0/43,1/41,2/38,3/38,4/32,5/39;0/32,1/23,2/18,3/15,4/26,5/33,6/28,7/7,8/12,9/16,10/20,11/27
539.92;24;76;6;12;0/66.28,1/79.51,2/110.78,3/134.68,4/221.95,5/107.53;0/160.74,1/286.9,2/329.92,3/369.92,4/249.92,5/159.87,6/204.58,7/449.92,8/399.92,9/339.07,10/311.2,11/212.61;0/539.92,1/539.92,2/539.92,3/539.92,4/539.92,5/539.92;0/539.92,1/539.92,2/539.92,3/539.92,4/539.92,5/539.92,6/539.92,7/539.92,8/539.92,9/539.92,10/539.92,11/539.92;0/11,1/0,2/18,3/10,4/7,5/11;0/5,1/8,2/6,3/10,4/3,5/7,6/4,7/9,8/9,9/8,10/7,11/7;0/29,1/20,2/26,3/26,4/25,5/25;0/10,1/12,2/8,3/15,4/12,5/12,6/7,7/12,8/12,9/10,10/11,11/11;0/3,1/3,2/2,3/2,4/2,5/3;0/3,1/2,2/2,3/2,4/3,5/3,6/3,7/2,8/2,9/2,10/3,11/3;0/4,1/4,2/4,3/4,4/3,5/5;0/7,1/6,2/5,3/5,4/6,5/6,6/8,7/6,8/6,9/5,10/8,11/8;0/48,1/47,2/44,3/41,4/32,5/44;0/38,1/26,2/21,3/17,4/29,5/39,6/34,7/9,8/14,9/21,10/23,11/33
599.96;27;84;6;12;0/67,1/90.9,2/111.29,3/135.55,4/224.7,5/112.98;0/209.96,1/299.96,2/369.96,3/413.12,4/250.76,5/160.01,6/216.97,7/504.86,8/419.96,9/389.96,10/349.96,11/229.96;0/599.96,1/599.96,2/599.96,3/599.96,4/599.96,5/599.96;0/599.96,1/599.96,2/599.96,3/599.96,4/599.96,5/599.96,6/599.96,7/599.96,8/599.96,9/599.96,10/599.96,11/599.96;0/9,1/11,2/9,3/18,4/7,5/8;0/3,1/6,2/6,3/9,4/2,5/6,6/2,7/8,8/9,9/7,10/4,11/4;0/32,1/26,2/20,3/28,4/19,5/27;0/11,1/8,2/8,3/13,4/11,5/9,6/8,7/11,8/10,9/10,10/13,11/11;0/3,1/3,2/2,3/2,4/2,5/3;0/3,1/2,2/2,3/2,4/3,5/3,6/3,7/2,8/2,9/2,10/3,11/3;0/4,1/5,2/4,3/4,4/4,5/6;0/7,1/6,2/6,3/6,4/8,5/6,6/9,7/7,8/7,9/5,10/8,11/9;0/54,1/52,2/50,3/47,4/38,5/50;0/39,1/30,2/23,3/19,4/35,5/44,6/39,7/10,8/18,9/21,10/25,11/37
