>>> Bots
Bot0:
DistanceTraveled: 21060.0000000042
DistanceEstimated: 19986
NumberOfPickups: 139
NumberOfSetdowns: 138
NumCollisions: 0
TotalTimeMoving: 17144.6769369969
None: 0.42
ParkPod: 7584.87985635764
RepositionPod: 0
Insert: 0
Extract: 20956.319525233
Rest: 139.457118543472
PickupPod: 310.127084989535
SetdownPod: 308.049492383949
GetItems: 0
PutItems: 5780.28340717923
Rest: 92.2750503510634
Move: 22190.3414652303
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 139
SetdownPod_Count: 138
GetItems_Count: 0
PutItems_Count: 139
Rest_Count: 13
Move_Count: 419
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot1:
DistanceTraveled: 19662.2908333357
DistanceEstimated: 18492
NumberOfPickups: 136
NumberOfSetdowns: 135
NumCollisions: 0
TotalTimeMoving: 16172.78881486
None: 0.42
ParkPod: 6899.77621872058
RepositionPod: 0
Insert: 5211.16153691075
Extract: 16349.0387541423
Rest: 224.893121971272
PickupPod: 303.470860709018
SetdownPod: 301.514877436933
GetItems: 1956.48976178329
PutItems: 4054.7142574289
Rest: 155.08206149402
Move: 21914.0178128928
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 136
SetdownPod_Count: 135
GetItems_Count: 33
PutItems_Count: 102
Rest_Count: 25
Move_Count: 412
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot2:
DistanceTraveled: 22970.000000005
DistanceEstimated: 21528
NumberOfPickups: 155
NumberOfSetdowns: 154
NumCollisions: 0
TotalTimeMoving: 18722.0607461182
None: 0.42
ParkPod: 7776.43637474058
RepositionPod: 0
Insert: 0
Extract: 20894.7117688195
Rest: 0
PickupPod: 345.797553947222
SetdownPod: 343.608369581994
GetItems: 0
PutItems: 5576.37304696664
Rest: 28.8208726107579
Move: 22376.9683004535
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 155
SetdownPod_Count: 154
GetItems_Count: 0
PutItems_Count: 155
Rest_Count: 0
Move_Count: 464
Evade_Count: 0
UseElevator_Count: 0
