#TimeStamp;Bot;Pod;InputStation;TurnoverTime;ThroughputTime
38.22;15;691;2;38.22;38.17
41.31;33;443;0;41.31;41.26
48.58;15;691;2;48.58;48.54
51.33;33;443;0;51.33;51.29
54.97;19;124;1;54.97;54.93
58.59;15;691;2;58.59;58.55
61.38;33;443;0;61.38;61.33
64.99;19;124;1;64.99;64.94
68.64;15;691;2;68.64;68.59
71.42;33;443;0;71.42;71.38
72.66;20;751;3;72.66;72.62
72.72;31;123;5;72.72;72.67
74.99;19;124;1;74.99;74.94
78.68;15;691;2;78.68;78.64
81.44;33;443;0;81.44;81.39
82.68;20;751;3;82.68;82.64
82.93;31;123;5;82.93;82.89
85.02;19;124;1;85.02;84.98
88.73;15;691;2;88.73;88.68
91.48;33;443;0;91.48;91.44
92.69;20;751;3;92.69;92.64
92.98;31;123;5;92.98;92.93
94.36;38;786;4;94.36;94.31
95.07;19;124;1;95.07;95.02
98.74;15;691;2;98.74;98.7
101.53;33;443;0;101.53;101.48
102.7;20;751;3;102.7;102.65
103.02;31;123;5;103.02;102.98
104.37;38;786;4;104.37;104.33
105.09;19;124;1;105.09;105.04
108.78;15;691;2;108.78;108.74
111.57;33;443;0;111.57;111.53
112.74;20;751;3;112.74;112.7
113.04;31;123;5;113.04;113
114.42;38;786;4;114.42;114.37
115.13;19;124;1;115.13;115.09
118.83;15;691;2;118.83;118.78
121.58;33;443;0;121.58;121.54
122.76;20;751;3;122.76;122.72
123.08;31;123;5;123.08;123.04
124.42;38;786;4;124.42;124.38
125.13;19;124;1;125.13;125.09
128.84;15;691;2;128.84;128.8
131.59;33;443;0;131.59;131.54
132.81;20;751;3;132.81;132.76
133.1;31;123;5;133.1;133.05
134.46;38;786;4;134.46;134.41
135.17;19;124;1;135.17;135.13
138.88;15;691;2;138.88;138.84
141.63;33;443;0;141.63;141.59
143.13;31;123;5;143.13;143.09
144.5;38;786;4;144.5;144.46
145.22;19;124;1;145.22;145.17
148.89;15;691;2;148.89;148.84
151.64;33;443;0;151.64;151.6
153.18;31;123;5;153.18;153.13
154.52;38;786;4;154.52;154.48
155.26;19;124;1;155.26;155.22
156.09;44;90;3;156.09;156.04
158.93;15;691;2;158.93;158.89
166.11;44;90;3;166.11;166.07
166.52;7;296;0;166.52;166.47
168.14;12;220;5;168.14;168.1
169.89;3;100;1;169.89;169.85
173.69;18;159;4;173.69;173.65
174.07;1;1052;2;174.07;174.03
176.15;44;90;3;176.15;176.11
176.86;7;296;0;176.86;176.82
178.19;12;220;5;178.19;178.14
179.94;3;100;1;179.94;179.89
183.74;18;159;4;183.74;183.69
184.07;1;1052;2;184.07;184.03
186.2;44;90;3;186.2;186.15
186.88;7;296;0;186.88;186.83
188.23;12;220;5;188.23;188.19
189.96;3;100;1;189.96;189.92
193.78;18;159;4;193.78;193.74
194.12;1;1052;2;194.12;194.07
196.24;44;90;3;196.24;196.2
196.92;7;296;0;196.92;196.88
198.28;12;220;5;198.28;198.23
199.97;3;100;1;199.97;199.93
203.79;18;159;4;203.79;203.75
204.12;1;1052;2;204.12;204.08
206.29;44;90;3;206.29;206.24
206.95;7;296;0;206.95;206.91
208.32;12;220;5;208.32;208.28
210.02;3;100;1;210.02;209.97
213.83;18;159;4;213.83;213.79
214.13;1;1052;2;214.13;214.09
216.29;44;90;3;216.29;216.25
217;7;296;0;217;216.95
218.33;12;220;5;218.33;218.28
220.06;3;100;1;220.06;220.02
223.88;18;159;4;223.88;223.83
