#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.7;937;0;0;0;0;0;0;0;0;0
599.96;0.72;938;0;0;0;0;0;0;0;0;0
1200;0.73;940;0;0;0;0;0;0;0;0;0
1799.98;0.75;946;0;0;0;0;0;0;0;0;0
2400;0.76;948;0;0;0;0;0;0;0;0;0
2999.98;0.77;951;0;0;0;0;0;0;0;0;0
3599.89;0.79;952;0;0;0;0;0;0;0;0;0
4199.73;0.8;953;0;0;0;0;0;0;0;0;0
4799.98;0.81;955;0;0;0;0;0;0;0;0;0
5399.97;0.82;958;0;0;0;0;0;0;0;0;0
5999.83;0.83;960;0;0;0;0;0;0;0;0;0
6599.96;0.84;963;0;0;0;0;0;0;0;0;0
7199.96;0.84;963;0;0;0;0;0;0;0;0;0
7799.89;0.84;963;0;0;0;0;0;0;0;0;0
8399.96;0.83;963;0;0;0;0;0;0;0;0;0
9000;0.83;963;0;0;0;0;0;0;0;0;0
9599.98;0.82;963;0;0;0;0;0;0;0;0;0
10199.99;0.82;963;0;0;0;0;0;0;0;0;0
10799.97;0.81;963;0;0;0;0;0;0;0;0;0
11400;0.81;963;0;0;0;0;0;0;0;0;0
11999.99;0.8;963;0;0;0;0;0;0;0;0;0
12599.83;0.8;963;0;0;0;0;0;0;0;0;0
13199.91;0.79;963;0;0;0;0;0;0;0;0;0
13799.98;0.79;963;0;0;0;0;0;0;0;0;0
14399.97;0.78;963;0;0;0;0;0;0;0;0;0
14999.92;0.78;963;0;0;0;0;0;0;0;0;0
15599.97;0.77;963;0;0;0;0;0;0;0;0;0
16199.96;0.77;963;0;0;0;0;0;0;0;0;0
16799.98;0.76;963;0;0;0;0;0;0;0;0;0
17399.97;0.76;963;0;0;0;0;0;0;0;0;0
17999.67;0.75;963;0;0;0;0;0;0;0;0;0
18599.95;0.75;963;0;0;0;0;0;0;0;0;0
19199.96;0.74;963;0;0;0;0;0;0;0;0;0
19799.98;0.74;963;0;0;0;0;0;0;0;0;0
20399.93;0.73;963;0;0;0;0;0;0;0;0;0
20999.98;0.73;963;0;0;0;0;0;0;0;0;0
21599.98;0.72;963;0;0;0;0;0;0;0;0;0
22199.98;0.72;963;0;0;0;0;0;0;0;0;0
22799.94;0.71;963;0;0;0;0;0;0;0;0;0
23399.98;0.71;963;0;0;0;0;0;0;0;0;0
23999.97;0.7;963;0;0;0;0;0;0;0;0;0
24599.97;0.7;963;0;0;0;0;0;0;0;0;0
25199.98;0.69;963;0;0;0;0;0;0;0;0;0
25799.99;0.69;963;0;0;0;0;0;0;0;0;0
26399.95;0.69;963;0;0;0;0;0;0;0;0;0
26999.96;0.68;963;0;0;0;0;0;0;0;0;0
27599.94;0.68;963;0;0;0;0;0;0;0;0;0
28199.99;0.67;963;0;0;0;0;0;0;0;0;0
28799.97;0.67;963;0;0;0;0;0;0;0;0;0
