#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;47.9;0.11;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
60;51.4;0.39;PP/0.04,TA/0.02,IS/0,PS/0,RB/0,OB/0.09,RP/0
119.96;52.26;0.43;PP/0.04,TA/0.02,IS/0,PS/0,RB/0.01,OB/0.1,RP/0
179.96;52.42;0.48;PP/0.04,TA/0.03,IS/0,PS/0.01,RB/0.01,OB/0.11,RP/0
239.96;52.52;0.52;PP/0.04,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/0.11,RP/0
299.96;52.64;0.55;PP/0.05,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/0.12,RP/0
360;52.39;0.59;PP/0.05,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/0.13,RP/0
420;52.54;0.62;PP/0.05,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/0.13,RP/0
480;52.54;0.66;PP/0.05,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/0.14,RP/0
540;52.63;0.7;PP/0.06,TA/0.04,IS/0,PS/0.02,RB/0.01,OB/0.14,RP/0
600;52.74;0.74;PP/0.06,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/0.15,RP/0
659.96;52.74;0.77;PP/0.06,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/0.16,RP/0
719.96;52.98;0.8;PP/0.06,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/0.16,RP/0
779.96;53.14;0.84;PP/0.06,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/0.17,RP/0
839.96;53.2;0.88;PP/0.07,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/0.17,RP/0
899.96;53.27;0.93;PP/0.07,TA/0.06,IS/0.01,PS/0.02,RB/0.01,OB/0.18,RP/0
959.96;53.09;0.98;PP/0.08,TA/0.06,IS/0.01,PS/0.02,RB/0.01,OB/0.19,RP/0
1019.96;53.25;1.04;PP/0.08,TA/0.06,IS/0.01,PS/0.03,RB/0.01,OB/0.2,RP/0
1079.96;53.32;1.08;PP/0.09,TA/0.06,IS/0.01,PS/0.03,RB/0.01,OB/0.21,RP/0
1139.96;53.63;1.13;PP/0.09,TA/0.06,IS/0.01,PS/0.03,RB/0.01,OB/0.22,RP/0
1199.96;53.69;1.17;PP/0.09,TA/0.06,IS/0.01,PS/0.03,RB/0.01,OB/0.23,RP/0
1259.96;53.71;1.2;PP/0.09,TA/0.07,IS/0.01,PS/0.03,RB/0.01,OB/0.24,RP/0
1319.96;53.26;1.23;PP/0.09,TA/0.07,IS/0.01,PS/0.03,RB/0.01,OB/0.24,RP/0
1379.96;53.26;1.27;PP/0.1,TA/0.07,IS/0.01,PS/0.03,RB/0.01,OB/0.25,RP/0
1439.96;53.21;1.31;PP/0.1,TA/0.07,IS/0.01,PS/0.03,RB/0.01,OB/0.25,RP/0
1499.96;53.38;1.35;PP/0.11,TA/0.07,IS/0.01,PS/0.03,RB/0.01,OB/0.25,RP/0
1559.96;53.84;1.39;PP/0.12,TA/0.07,IS/0.01,PS/0.03,RB/0.01,OB/0.26,RP/0
1619.96;53.88;1.43;PP/0.12,TA/0.07,IS/0.01,PS/0.03,RB/0.01,OB/0.27,RP/0
1679.96;54;1.47;PP/0.12,TA/0.07,IS/0.01,PS/0.04,RB/0.01,OB/0.28,RP/0
1739.96;54.13;1.51;PP/0.12,TA/0.07,IS/0.01,PS/0.04,RB/0.01,OB/0.28,RP/0
1799.96;53.59;1.54;PP/0.13,TA/0.07,IS/0.01,PS/0.04,RB/0.01,OB/0.29,RP/0
1859.96;53.86;1.59;PP/0.13,TA/0.08,IS/0.01,PS/0.04,RB/0.01,OB/0.3,RP/0
1919.96;53.96;1.63;PP/0.13,TA/0.08,IS/0.01,PS/0.04,RB/0.01,OB/0.31,RP/0
1979.96;54.19;1.67;PP/0.13,TA/0.08,IS/0.01,PS/0.04,RB/0.01,OB/0.31,RP/0
2039.96;53.76;1.71;PP/0.14,TA/0.08,IS/0.01,PS/0.04,RB/0.01,OB/0.32,RP/0
2099.96;59.28;1.89;PP/0.28,TA/0.08,IS/0.01,PS/0.04,RB/0.01,OB/0.33,RP/0
2159.96;59.74;1.94;PP/0.28,TA/0.08,IS/0.01,PS/0.04,RB/0.01,OB/0.34,RP/0
2219.96;60.02;1.98;PP/0.29,TA/0.08,IS/0.01,PS/0.04,RB/0.01,OB/0.35,RP/0
