decision,time,pendingOrders,stationsWithCap,podsInModel,dispatched,children,fastPath,units,decisionSec
108,1107.95555555594,69,1,92,0,0,1,1,0.001003
109,1116.35555555594,68,1,93,0,0,1,1,0.0009989
110,1128.0000000004,68,1,92,0,0,1,2,0.0009995
111,1138.04444444485,68,1,93,0,0,1,2,0.0010003
112,1146.40000000041,68,1,92,1,0,1,4,0.0030002
113,1158.08888888931,68,1,90,0,0,1,2,0.0010057
114,1166.44444444487,68,1,91,0,0,1,3,0.0010088
115,1188.13333333378,69,1,90,1,0,1,2,0.0009993
116,1196.48888888934,68,1,91,1,0,1,4,0.0020004
117,1206.53333333379,68,1,91,0,0,1,2,0.0020078
118,1208.17777777824,67,1,90,0,0,1,3,0.0009989
119,1218.22222222269,67,1,90,1,0,1,2,0.0009999
120,1226.57777777825,67,1,90,0,0,1,3,0
121,1236.6222222227,67,1,91,1,0,1,3,0.0029968
122,1238.26666666715,66,1,90,0,0,1,4,0
123,1248.3111111116,66,1,91,0,0,1,2,0.0009994
124,1268.35555555606,67,1,92,0,0,1,3,0.0010001
125,1276.66666666718,66,1,92,0,0,1,4,0.0009994
126,1306.71111111165,68,1,92,0,0,1,1,0.0010049
127,1318.40000000055,68,1,91,1,0,1,2,0.0019996
128,1338.44444444501,69,1,90,0,0,1,1,0.0010022
129,1376.75555555615,71,1,92,1,0,1,3,0.0020065
130,1378.48888888948,70,1,91,1,0,1,1,0.0010001
131,1396.80000000061,70,1,91,0,0,1,3,0
132,1398.53333333394,69,1,92,0,0,1,2,0.0009974
133,1408.5777777784,69,1,92,0,0,1,2,0
134,1426.84444444508,70,1,92,0,0,1,1,0.0009951
135,1438.62222222287,70,1,92,0,0,1,3,0.0010029
136,1448.66666666732,70,1,93,1,0,1,4,0.0019999
137,1458.71111111177,70,1,94,0,0,1,1,0
138,1476.88888888956,71,1,92,0,0,1,2,0.0010003
139,1486.93333333402,70,1,93,1,0,1,2,0.0020056
140,1488.75555555624,69,1,92,0,0,1,4,0
141,1496.97777777847,68,1,94,0,0,1,4,0.0009998
142,1508.8000000007,68,1,93,1,0,1,2,0.0030009
143,1527.02222222294,69,1,93,0,0,1,1,0.0010004
144,1528.84444444516,68,1,94,0,0,1,2,0.0010023
145,1537.06666666739,68,1,94,0,0,1,2,0.0009971
146,1538.88888888961,67,1,95,0,0,1,2,0.0010013
147,1547.11111111184,67,1,94,0,0,1,2,0
148,1567.1555555563,67,1,95,0,0,1,1,0.0020015
149,1607.20000000078,69,1,95,1,0,1,2,0.0020003
150,1627.24444444524,70,1,94,0,0,1,1,0
151,1628.93333333413,69,1,93,0,0,1,2,0.0009995
152,1638.97777777858,69,1,93,0,0,1,1,0
153,1647.2888888897,68,1,93,0,0,1,3,0.001034
154,1649.02222222303,68,1,93,0,0,1,3,0.0010236
155,1657.33333333415,67,1,93,0,0,1,4,0.0009764
156,1659.06666666749,67,1,93,1,0,1,2,0.0030239
157,1677.37777777861,67,1,94,1,0,1,2,0.0030229
158,1687.42222222306,67,1,95,0,0,1,2,0.0010007
159,1689.11111111195,66,1,94,0,0,1,2,0
160,1699.15555555641,66,1,95,0,0,1,3,0
161,1707.46666666752,66,1,96,0,0,1,2,0
162,1719.20000000087,66,1,96,0,0,1,2,0.0010012
163,1729.24444444532,66,1,96,1,0,1,1,0.0020006
164,1747.511111112,66,1,96,1,0,1,1,0.0028832
165,1749.28888888978,64,1,96,0,0,1,3,0
166,1757.55555555645,64,1,96,0,0,1,2,0.0009698
167,1787.60000000092,66,1,95,0,0,1,1,0.0020042
168,1799.33333333426,66,1,94,0,0,1,2,0.0015281
169,1819.37777777872,66,1,94,1,0,1,2,0.0030001
170,1827.6444444454,66,1,93,1,0,1,3,0.0029982
171,1837.68888888985,66,1,94,0,0,1,4,0.0009686
172,1839.42222222318,65,1,94,0,0,1,3,0
173,1847.7333333343,65,1,94,0,0,1,3,0.0009994
174,1859.46666666765,65,1,94,1,0,1,3,0.002007
175,1867.77777777876,64,1,94,1,0,1,3,0.0019993
176,1869.5111111121,62,1,93,0,0,1,3,0.0010239
177,1877.82222222322,63,1,95,0,0,1,1,0.0010006
178,1879.55555555655,62,1,94,0,0,1,2,0.0009973
179,1897.86666666768,63,1,94,0,0,1,2,0.000999
180,1899.60000000101,61,1,94,1,0,1,3,0.0020011
181,1937.91111111215,65,1,92,1,0,1,5,0.0039698
182,1959.6444444455,65,1,92,0,0,1,1,0.0009942
183,1967.95555555662,66,1,94,0,0,1,2,0.0010063
184,1969.68888888996,64,1,94,0,0,1,2,0.0010009
185,1988.00000000108,66,1,94,0,0,1,1,0.0009997
186,2009.73333333443,66,1,95,1,0,1,5,0.0020352
187,2029.77777777889,67,1,96,0,0,1,1,0.0009959
188,2049.86666666779,67,1,96,0,0,1,1,0.0009996
189,2058.08888888997,68,1,95,0,0,1,3,0
190,2068.17777777882,68,1,95,1,0,1,2,0.001999
191,2070.00000000103,66,1,94,1,0,1,4,0.0019935
192,2078.26666666766,66,1,93,0,0,1,1,0.0049994
193,2080.08888888988,65,1,94,0,0,1,1,0
194,2090.17777777872,66,1,96,0,0,1,2,0.0010295
195,2098.40000000091,66,1,95,0,0,1,2,0.0009966
196,2118.53333333416,66,1,95,1,0,1,2,0.0089979
197,2128.622222223,66,1,96,0,0,1,1,0.000968
198,2150.48888888957,67,1,96,1,0,1,2,0.0029743
199,2158.80000000065,67,1,94,0,0,1,2,0.0009994
200,2160.57777777842,66,1,95,0,0,1,1,0.0010066
201,2170.66666666726,65,1,94,0,0,1,1,0.0009722
202,2178.9333333339,65,1,94,1,0,1,1,0.0020242
203,2189.02222222274,65,1,94,0,0,1,4,0.0009956
204,2209.15555555599,65,1,94,0,0,1,1,0.000998
205,2210.88888888931,64,1,93,0,0,1,1,0.0009702
206,2220.97777777816,64,1,93,0,0,1,1,0.0009999
207,2229.28888888923,64,1,94,1,0,1,2,0.0029725
208,2231.066666667,62,1,93,1,0,1,2,0.0020013
209,2239.37777777808,63,1,94,0,0,1,2,0.0010006
210,2241.15555555585,61,1,94,0,0,1,3,0.0009997
211,2251.24444444469,61,1,94,1,0,1,2,0.0020261
212,2259.51111111133,63,1,94,0,0,1,1,0.0010004
213,2261.33333333354,61,1,94,0,0,1,2,0.0009999
214,2281.46666666679,62,1,94,0,0,1,2,0.0009977
215,2291.55555555563,61,1,93,1,0,1,1,0.0025854
216,2309.77777777778,63,1,93,0,0,1,3,0
217,2311.68888888888,61,1,94,0,0,1,2,0.0009978
218,2329.91111111102,63,1,92,0,0,1,2,0
219,2339.99999999987,63,1,92,0,0,1,2,0.0010331
220,2341.86666666653,63,1,94,0,0,1,2,0.0009691
221,2372.04444444417,64,1,94,1,0,1,3,0.0020288
222,2380.22222222192,64,1,92,1,0,1,2,0.0019988
223,2382.13333333302,63,1,93,0,0,1,4,0.0010013
224,2390.31111111076,63,1,93,0,0,1,1,0.0010008
225,2400.39999999961,63,1,94,1,0,1,5,0.0030007
226,2402.26666666626,62,1,94,0,0,1,3,0.0009992
227,2410.48888888845,62,1,94,0,0,1,5,0.0009891
228,2420.5777777773,62,1,93,0,0,1,2,0.0009978
229,2440.71111111054,62,1,93,1,0,1,3,0.0039965
230,2452.53333333271,62,1,92,0,0,1,1,0.0010134
231,2462.62222222156,62,1,92,1,0,1,1,0.0069987
232,2480.93333333259,63,1,94,0,0,1,1,0.0030011
233,2482.75555555481,62,1,92,0,0,1,1,0.0020019
234,2491.02222222144,62,1,94,0,0,1,1,0.0019984
235,2502.88888888805,62,1,93,0,0,1,1,0.0009953
236,2523.0222222213,63,1,92,0,0,1,2,0.0009986
237,2553.19999999895,64,1,92,1,0,1,1,0.005003
238,2563.28888888779,64,1,92,0,0,1,1,0.0040008
239,2571.42222222109,64,1,91,1,0,1,1,0.0060045
240,2573.37777777664,63,1,91,1,0,1,1,0.0050034
241,2583.46666666548,63,1,90,0,0,1,1,0.0010024
242,2591.55555555434,62,1,89,0,0,1,2,0.0009992
243,2593.55555555433,62,1,89,1,0,1,6,0.0059993
244,2601.64444444318,61,1,88,0,0,1,3,0.0019978
245,2611.73333333203,61,1,89,1,0,1,2,0.0040016
246,2613.68888888757,60,1,88,0,0,1,4,0.0009994
247,2623.77777777642,60,1,90,1,0,1,1,0.0019998
248,2631.86666666527,60,1,89,0,0,1,3,0
249,2633.86666666526,59,1,90,0,0,1,4,0.0009994
250,2641.95555555412,59,1,89,0,0,1,2,0.0009992
251,2653.99999999851,59,1,90,1,0,1,1,0.00151
252,2664.08888888736,59,1,91,0,0,1,1,0.0010022
253,2682.17777777617,59,1,90,1,0,1,3,0.0019994
254,2702.31111110941,60,1,91,0,0,1,3,0.0009997
255,2732.48888888706,62,1,92,1,0,1,1,0.0029967
256,2744.48888888701,61,1,93,1,0,1,3,0.0019994
257,2752.62222222031,61,1,92,0,0,1,1,0.0020037
258,2754.57777777585,60,1,93,0,0,1,3,0.0010001
259,2762.71111110915,60,1,92,1,0,1,4,0.0009983
260,2772.799999998,60,1,93,0,0,1,2,0
261,2784.7555555535,60,1,92,1,0,1,7,0.0025313
262,2804.88888888675,61,1,92,0,0,1,3,0.0010002
263,2813.02222222005,61,1,91,1,0,1,3,0.0020003
264,2833.15555555329,62,1,92,0,0,1,2,0.0010004
265,2863.33333333094,64,1,92,1,0,1,1,0.0020203
266,2865.1999999976,63,1,91,0,0,1,1,0
267,2873.42222221978,63,1,92,0,0,1,2,0.0010001
268,2875.28888888644,62,1,91,0,0,1,1,0
269,2903.59999999743,64,1,93,0,0,1,1,0.0009933
270,2905.46666666409,63,1,92,1,0,1,2,0.0010009
271,2923.73333333068,63,1,91,0,0,1,4,0.0009997
272,2925.59999999734,62,1,92,0,0,1,2,0.0010047
273,2943.86666666392,62,1,92,1,0,1,3,0.0030011
274,2945.73333333058,61,1,92,1,0,1,4,0.0009929
275,2963.99999999717,62,1,91,0,0,1,6,0.001001
276,2974.08888888602,62,1,91,1,0,1,1,0.0010296
277,2985.95555555263,62,1,90,1,0,1,1,0.000998
278,2996.04444444148,62,1,91,0,0,1,3,0
279,3004.26666666366,60,1,91,0,0,1,1,0.0010042
280,3006.13333333032,60,1,91,0,0,1,2,0
281,3024.39999999691,60,1,94,0,0,1,2,0.0009991
282,3026.26666666357,60,1,94,0,0,1,2,0.0009999
283,3044.53333333016,61,1,94,1,0,1,2,0.0029697
284,3046.39999999682,60,1,93,0,0,1,3,0.0010318
285,3096.66666666326,63,1,95,1,0,1,2,0.001001
286,3114.88888888541,63,1,94,0,0,1,4,0
287,3126.84444444091,64,1,94,0,0,1,2,0.0009992
288,3135.02222221865,63,1,93,0,0,1,1,0.0010004
289,3145.1111111075,63,1,95,0,0,1,2,0.0010004
290,3146.97777777416,63,1,95,0,0,1,3,0
291,3155.19999999635,61,1,95,1,0,1,3,0.0009998
292,3157.066666663,60,1,94,0,0,1,1,0.0010008
293,3175.33333332959,62,1,95,0,0,1,1,0.0009989
294,3177.19999999625,60,1,94,1,0,1,1,0.0029697
295,3197.3333333295,61,1,94,0,0,1,2,0.0019962
296,3215.55555555164,63,1,93,0,0,1,1,0.0009992
297,3235.68888888489,63,1,94,0,0,1,3,0.0010028
298,3237.55555555154,63,1,93,1,0,1,2,0.0020004
299,3245.77777777373,62,1,93,1,0,1,3,0.0024947
300,3257.68888888479,62,1,92,0,0,1,1,0
301,3265.91111110698,62,1,92,0,0,1,3,0.0009997
302,3267.77777777364,61,1,92,0,0,1,4,0.0010013
303,3277.86666666248,61,1,92,0,0,1,2,0.0010001
304,3297.99999999573,59,1,91,1,0,1,1,0.0040001
305,3308.08888888457,59,1,92,0,0,1,2,0.0009976
306,3316.17777777343,58,1,92,0,0,1,1,0
307,3326.26666666227,58,1,92,1,0,1,2,0.0019998
308,3336.35555555112,58,1,92,0,0,1,1,0
309,3356.48888888436,62,1,96,1,0,1,2,0.0029975
310,3358.35555555102,61,1,94,0,0,1,2,0
311,3368.44444443987,61,1,94,0,0,1,1,0
312,3376.62222221761,61,1,95,0,0,1,3,0.0009998
313,3378.53333332871,60,1,94,1,0,1,3,0.002
314,3398.66666666196,62,1,95,0,0,1,2,0.0010365
315,3406.79999999526,61,1,95,0,0,1,3,0.0009978
316,3416.8888888841,61,1,94,1,0,1,1,0.0029998
317,3418.79999999521,60,1,93,1,0,1,4,0.0019987
318,3428.88888888405,60,1,94,0,0,1,1,0.0009995
319,3447.06666666175,60,1,92,0,0,1,5,0.0009997
320,3459.0666666617,61,1,94,1,0,1,4,0.0019994
321,3467.199999995,59,1,93,0,0,1,2,0.0010005
322,3477.28888888384,59,1,93,1,0,1,3,0.0019922
323,3479.19999999495,60,1,93,0,0,1,5,0.0010031
324,3507.46666666149,60,1,91,0,0,1,5,0.0010001
325,3509.37777777259,60,1,91,1,0,1,1,0.0010002
326,3519.46666666144,60,1,91,0,0,1,1,0.0010017
327,3527.59999999474,60,1,91,1,0,1,2,0.0019998
328,3577.86666666119,63,1,94,0,0,1,2,0.0010297
329,3597.99999999443,64,1,94,0,0,1,2,0.0010027
330,3608.08888888328,64,1,94,1,0,1,1,0.0020003
331,3609.91111110549,64,1,93,1,0,1,2,0.00297
332,3619.99999999434,63,1,92,0,0,1,1,0.0009976
333,3640.13333332758,62,1,92,1,0,1,2,0.0010019
334,3650.22222221643,62,1,94,0,0,1,4,0.0009986
335,3670.35555554968,63,1,94,0,0,1,2,0
336,3678.44444443853,63,1,94,0,0,1,2,0.0025164
337,3680.44444443852,62,1,95,1,0,1,1,0.0019991
338,3688.53333332737,62,1,94,0,0,1,1,0.0009998
339,3700.57777777177,64,1,95,0,0,1,1,0
340,3710.66666666061,64,1,96,1,0,1,2,0.0019997
341,3718.71111110502,63,1,94,1,0,1,2,0.0029976
342,3738.84444443827,64,1,95,0,0,1,1,0.0009981
343,3740.84444443826,63,1,95,0,0,1,2,0.0010025
344,3758.97777777151,64,1,94,1,0,1,1,0.00203
345,3769.06666666036,64,1,95,0,0,1,2,0.0009977
346,3771.02222221591,63,1,95,0,0,1,1,0.0010025
347,3779.15555554921,63,1,95,1,0,1,2,0.0020002
348,3781.11111110475,62,1,94,0,0,1,1,0.000995
349,3789.24444443805,61,1,95,1,0,1,4,0.0020353
350,3791.1999999936,61,1,92,1,0,1,1,0.0030029
351,3801.28888888244,60,1,92,0,0,1,3,0.0009698
352,3809.3777777713,60,1,94,1,0,1,3,0.002
353,3811.37777777129,59,1,92,1,0,1,2,0.0019674
354,3819.46666666014,59,1,92,0,0,1,3,0
355,3821.46666666013,58,1,91,0,0,1,1,0.0019709
356,3839.59999999339,59,1,94,1,0,1,2,0.002
357,3841.59999999338,58,1,93,1,0,1,3,0.0020003
358,3849.68888888223,58,1,94,0,0,1,2,0
359,3861.73333332663,58,1,95,0,0,1,2,0.0009699
360,3869.82222221548,57,1,95,1,0,1,3,0.0029732
361,3901.95555554867,59,1,93,1,0,1,2,0.0029994
362,3912.04444443752,59,1,93,0,0,1,5,0
363,3922.13333332637,59,1,93,1,0,1,3,0.0019994
364,3932.22222221521,59,1,93,0,0,1,2,0
365,3940.17777777073,59,1,92,0,0,1,1,0.0010296
366,3960.31111110398,57,1,91,1,0,1,1,0.001031
367,3962.39999999286,56,1,91,1,0,1,4,0.0010038
368,3970.39999999282,58,1,93,0,0,1,2,0.0009984
369,3990.53333332607,59,1,92,1,0,1,1,0.0019672
370,4010.66666665932,60,1,94,1,0,1,6,0.0029721
371,4020.75555554816,60,1,95,0,0,1,3,0.0009999
372,4032.75555554811,60,1,92,0,0,1,4,0.000963
373,4052.88888888136,60,1,93,1,0,1,3,0.0029999
374,4060.97777777021,60,1,93,1,0,1,2,0.0019934
375,4073.0222222146,60,1,92,0,0,1,1,0.0009752
376,4091.15555554786,61,1,94,0,0,1,4,0.0010005
377,4111.19999999237,61,1,95,1,0,1,1,0.0030002
378,4113.15555554794,61,1,93,0,0,1,1,0.0020003
379,4131.24444443693,61,1,95,0,0,1,4,0.0009989
380,4133.1999999925,60,1,93,1,0,1,2,0.0040101
381,4153.24444443706,61,1,94,0,0,1,1,0.0019947
382,4183.28888888169,63,1,96,0,0,1,2,0.0020015
383,4191.28888888173,62,1,97,0,0,1,3,0.0039998
384,4201.33333332624,62,1,96,1,0,1,1,0.0049966
385,4213.33333332631,62,1,94,1,0,1,5,0.0080049
386,4223.37777777081,62,1,95,0,0,1,5,0.0029991
387,4231.37777777086,62,1,96,0,0,1,1,0.0020009
388,4233.42222221531,61,1,95,1,0,1,5,0.0039991
389,4243.46666665982,61,1,95,0,0,1,6,0.0019987
390,4251.42222221542,61,1,94,1,0,1,3,0.0060006
391,4271.46666665998,61,1,96,0,0,1,1,0.0039983
392,4283.5111111045,61,1,96,0,0,1,1,0.0019993
393,4291.51111110455,61,1,96,0,0,1,3,0.0040027
394,4303.55555554906,61,1,97,0,0,1,1,0.0030008
395,4321.55555554917,62,1,97,1,0,1,3,0.0020601
396,4353.5999999938,63,1,96,1,0,1,1,0.0020013
397,4361.59999999385,63,1,95,0,0,1,1,0.001
398,4363.64444443831,62,1,95,0,0,1,2,0.001001
399,4371.64444443835,62,1,96,1,0,1,1,0.0030015
400,4393.68888888293,63,1,95,0,0,1,1,0.0009965
401,4401.68888888298,63,1,96,0,0,1,2,0.0009982
402,4411.73333332748,62,1,95,1,0,1,1,0.0030019
403,4423.73333332755,63,1,94,1,0,1,1,0.0019975
404,4431.77777777204,62,1,93,0,0,1,2,0.0010004
405,4441.82222221655,62,1,94,1,0,1,1,0.0030016
406,4451.86666666105,62,1,94,0,0,1,1,0.0010011
407,4461.91111110555,62,1,95,1,0,1,2,0.0030044
408,4473.77777777229,62,1,95,0,0,1,1,0.0010035
409,4481.95555555012,62,1,94,0,0,1,3,0.0009969
410,4491.99999999462,61,1,95,0,0,1,2,0.0009981
411,4512.04444443918,61,1,94,0,0,1,2,0.0010014
412,4513.82222221697,60,1,94,1,0,1,5,0.0029957
413,4522.08888888369,60,1,95,1,0,1,1,0.0030127
414,4523.86666666148,59,1,95,1,0,1,4,0.0019981
415,4532.13333332819,58,1,95,0,0,1,3,0.002519
416,4543.91111110604,59,1,97,0,0,1,1,0.0030004
417,4553.95555555054,59,1,97,1,0,1,3,0.0040012
418,4562.17777777281,57,1,94,1,0,1,1,0.0029995
419,4582.22222221738,57,1,95,0,0,1,1,0.0020012
420,4593.99999999522,59,1,97,0,0,1,2,0.0010009
421,4604.04444443973,59,1,95,1,0,1,1,0.0060014
422,4612.266666662,57,1,95,0,0,1,1,0.0019994
423,4622.3111111065,57,1,95,1,0,1,2,0.0039987
424,4624.08888888429,58,1,95,0,0,1,5,0.0010012
425,4652.35555555112,57,1,94,0,0,1,3,0.0010003
426,4662.39999999563,57,1,95,0,0,1,1,0.0009995
427,4664.13333332897,56,1,96,1,0,1,2,0.0029989
428,4672.44444444013,56,1,93,1,0,1,2,0.0030024
429,4682.48888888464,56,1,94,0,0,1,3,0.0010007
430,4684.17777777354,55,1,94,0,0,1,1,0.0010019
431,4692.53333332914,55,1,94,1,0,1,4,0.0020004
432,4694.22222221804,54,1,94,1,0,1,2,0.0039982
433,4742.57777777388,57,1,94,0,0,1,1,0.0030036
434,4752.62222221838,57,1,95,0,0,1,2,0.0019993
435,4762.66666666289,57,1,95,1,0,1,1,0.0029979
436,4764.2666666629,56,1,95,1,0,1,2,0.003
437,4782.71111110745,57,1,93,1,0,1,1,0.0030049
438,4784.31111110746,56,1,93,0,0,1,5,0.0029971
439,4802.75555555201,56,1,94,0,0,1,2,0.0010038
440,4804.35555555202,56,1,94,1,0,1,4,0.0020001
441,4822.79999999658,56,1,91,0,0,1,2,0.0009962
442,4834.39999999665,56,1,95,0,0,1,2,0.0009964
443,4844.44444444115,56,1,94,1,0,1,2,0.0019982
444,4852.8444444412,56,1,93,1,0,1,4,0.0029971
445,4854.48888888565,55,1,93,1,0,1,2,0.001999
446,4872.88888888576,54,1,92,1,0,1,4,0.0019983
447,4902.93333333038,56,1,94,1,0,1,7,0.0019876
448,4904.53333333039,55,1,93,0,1,0,3,0.0070097
449,4912.97777777489,56,1,95,0,0,1,5,0.0010005
450,4934.57777777502,56,1,93,0,0,1,2,0.0010002
451,4954.62222221958,57,1,94,1,0,1,2,0.0029993
452,4973.02222221969,57,1,94,1,1,0,3,0.0019995
453,4974.66666666414,56,1,93,1,0,1,3,0.0019978
454,4983.06666666419,56,1,93,0,0,1,4,0
455,4994.7111111087,57,1,94,0,0,1,1,0.0010029
456,5024.75555555333,59,1,93,1,0,1,1,0.0030004
457,5033.11111110893,58,1,92,1,0,1,2,0.002001
458,5044.79999999789,58,1,90,0,0,1,3,0.0009997
459,5054.84444444239,58,1,90,1,0,1,3,0.002002
460,5083.15555555367,60,1,92,0,0,1,2,0.0009999
461,5084.88888888702,59,1,92,0,0,1,3,0
462,5104.93333333158,60,1,93,0,0,1,1,0
463,5134.9777777762,61,1,94,1,0,1,4,0.0020302
464,5143.19999999847,61,1,93,0,0,1,1,0.0009949
465,5155.02222222076,61,1,94,0,0,1,2,0.0009997
466,5163.24444444303,61,1,95,1,0,1,3,0.0029697
467,5165.06666666527,59,1,94,0,0,1,3,0.0010288
468,5185.11111110983,60,1,94,0,0,1,1,0.0010025
469,5193.28888888766,60,1,93,0,0,1,1,0.0009975
470,5223.33333333228,62,1,94,0,0,1,2,0.0009989
471,5225.15555555451,61,1,93,0,0,1,3,0
472,5233.37777777678,61,1,93,1,0,1,3,0.003
473,5235.19999999901,60,1,92,0,0,1,5,0.0009999
474,5243.42222222129,60,1,93,0,0,1,3,0
475,5253.46666666579,60,1,94,1,0,1,1,0.0019998
476,5265.24444444364,60,1,92,1,0,1,3,0.0029993
