#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
600;5;10;2;2;0/570,1/470.4;0/47.02,1/25.29;0/600,1/600;0/600,1/600;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/15;0/3,1/2;0/5,1/5;0/0,1/5;0/4,1/6;0/3,1/13;0/56,1/58
659.96;6;11;2;2;0/618.44,1/530.36;0/47.2,1/25.33;0/659.96,1/659.96;0/659.96,1/659.96;0/0,1/0;0/0,1/0;0/0,1/0;0/14,1/11;0/3,1/2;0/5,1/5;0/1,1/5;0/5,1/6;0/5,1/13;0/62,1/64
719.96;7;13;2;2;0/667.56,1/590.36;0/47.24,1/25.47;0/719.96,1/719.96;0/719.96,1/719.96;0/0,1/0;0/0,1/0;0/1,1/0;0/9,1/10;0/3,1/2;0/5,1/5;0/2,1/5;0/6,1/7;0/6,1/13;0/68,1/70
779.96;7;13;2;2;0/710.13,1/650.36;0/47.38,1/25.6;0/779.96,1/779.96;0/779.96,1/779.96;0/0,1/0;0/0,1/2;0/2,1/0;0/13,1/10;0/3,1/2;0/5,1/5;0/2,1/5;0/6,1/7;0/7,1/13;0/74,1/76
839.96;9;15;2;2;0/750.22,1/697.78;0/47.51,1/25.69;0/839.96,1/839.96;0/839.96,1/839.96;0/0,1/0;0/0,1/0;0/0,1/0;0/15,1/6;0/3,1/2;0/5,1/5;0/3,1/6;0/7,1/8;0/9,1/15;0/80,1/82
899.96;10;16;2;2;0/810.22,1/734.49;0/47.56,1/25.87;0/899.96,1/899.96;0/899.96,1/899.96;0/2,1/0;0/0,1/0;0/2,1/0;0/11,1/8;0/3,1/2;0/5,1/5;0/3,1/7;0/7,1/9;0/9,1/17;0/86,1/88
959.96;10;18;2;2;0/870.22,1/790.53;0/47.69,1/26;0/959.96,1/959.96;0/959.96,1/959.96;0/0,1/0;0/1,1/0;0/2,1/1;0/10,1/8;0/3,1/2;0/5,1/5;0/3,1/7;0/8,1/10;0/9,1/17;0/92,1/94
1019.96;12;19;2;2;0/910.31,1/840.58;0/47.78,1/26.18;0/1019.96,1/1019.96;0/1019.96,1/1019.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/11;0/3,1/2;0/5,1/5;0/4,1/8;0/9,1/10;0/11,1/18;0/98,1/100
1079.96;14;20;2;2;0/967.6,1/899.07;0/47.91,1/26.27;0/1079.96,1/1079.96;0/1079.96,1/1079.96;0/0,1/0;0/0,1/0;0/0,1/1;0/9,1/11;0/3,1/2;0/5,1/5;0/5,1/9;0/9,1/11;0/12,1/19;0/104,1/106
1139.96;15;22;2;2;0/1020.36,1/940.67;0/48.09,1/26.4;0/1139.96,1/1139.96;0/1139.96,1/1139.96;0/0,1/0;0/0,1/0;0/1,1/1;0/10,1/9;0/3,1/2;0/5,1/5;0/5,1/10;0/10,1/12;0/12,1/20;0/110,1/112
1199.96;17;24;2;2;0/1070.4,1/990.71;0/48.18,1/26.53;0/1199.96,1/1199.96;0/1199.96,1/1199.96;0/0,1/0;0/0,1/4;0/1,1/0;0/8,1/14;0/3,1/2;0/5,1/5;0/6,1/11;0/11,1/13;0/13,1/21;0/116,1/118
1259.96;18;25;2;2;0/1120.44,1/1050.71;0/48.36,1/26.67;0/1259.96,1/1259.96;0/1259.96,1/1259.96;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/16;0/3,1/2;0/5,1/5;0/7,1/11;0/11,1/14;0/14,1/21;0/122,1/124
1319.96;18;26;2;2;0/1180.44,1/1110.71;0/48.44,1/26.76;0/1319.96,1/1319.96;0/1319.96,1/1319.96;0/0,1/1;0/1,1/0;0/1,1/1;0/12,1/15;0/3,1/2;0/5,1/5;0/7,1/11;0/12,1/14;0/14,1/21;0/128,1/130
1379.96;20;28;2;2;0/1230.49,1/1156.13;0/48.53,1/26.8;0/1379.96,1/1379.96;0/1379.96,1/1379.96;0/0,1/0;0/1,1/1;0/0,1/1;0/8,1/12;0/3,1/2;0/5,1/5;0/8,1/12;0/13,1/15;0/15,1/23;0/134,1/136
1439.96;22;29;2;2;0/1290.49,1/1190.89;0/48.67,1/26.89;0/1439.96,1/1439.96;0/1439.96,1/1439.96;0/1,1/1;0/0,1/0;0/1,1/2;0/9,1/10;0/3,1/2;0/5,1/5;0/8,1/14;0/14,1/15;0/15,1/25;0/140,1/142
1499.96;24;31;2;2;0/1340.53,1/1240.93;0/48.8,1/27.02;0/1499.96,1/1499.96;0/1499.96,1/1499.96;0/1,1/0;0/0,1/2;0/1,1/1;0/12,1/12;0/3,1/2;0/5,1/5;0/9,1/15;0/15,1/16;0/16,1/26;0/146,1/148
1559.96;26;32;2;2;0/1390.58,1/1290.98;0/48.93,1/27.16;0/1559.96,1/1559.96;0/1559.96,1/1559.96;0/0,1/1;0/0,1/0;0/1,1/1;0/12,1/11;0/3,1/2;0/5,1/5;0/10,1/16;0/15,1/17;0/17,1/27;0/152,1/154
1619.96;27;33;2;2;0/1440.62,1/1350.98;0/48.93,1/27.24;0/1619.96,1/1619.96;0/1619.96,1/1619.96;0/0,1/1;0/0,1/0;0/2,1/1;0/6,1/8;0/3,1/2;0/5,1/5;0/11,1/16;0/16,1/17;0/18,1/27;0/158,1/160
1679.96;30;34;2;2;0/1480.71,1/1401.02;0/49.11,1/27.42;0/1679.96,1/1679.96;0/1679.96,1/1679.96;0/0,1/0;0/0,1/0;0/0,1/1;0/8,1/12;0/3,1/2;0/5,1/5;0/13,1/17;0/16,1/18;0/20,1/28;0/164,1/166
1739.96;31;36;2;2;0/1540.71,1/1451.07;0/49.29,1/27.51;0/1739.96,1/1739.96;0/1739.96,1/1739.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/10;0/3,1/2;0/5,1/5;0/13,1/18;0/17,1/19;0/20,1/29;0/170,1/172
1799.96;31;37;2;2;0/1600.71,1/1511.07;0/49.38,1/27.64;0/1799.96,1/1799.96;0/1799.96,1/1799.96;0/0,1/0;0/0,1/0;0/3,1/0;0/9,1/8;0/3,1/2;0/5,1/5;0/13,1/18;0/18,1/19;0/20,1/29;0/176,1/178
1859.96;33;39;2;2;0/1630.84,1/1571.07;0/49.51,1/27.78;0/1859.96,1/1859.96;0/1859.96,1/1859.96;0/0,1/1;0/2,1/0;0/0,1/1;0/11,1/12;0/3,1/2;0/5,1/5;0/15,1/18;0/19,1/20;0/23,1/29;0/182,1/184
1919.96;34;41;2;2;0/1690.84,1/1611.16;0/49.64,1/27.91;0/1919.96,1/1919.96;0/1919.96,1/1919.96;0/0,1/0;0/0,1/0;0/1,1/1;0/13,1/12;0/3,1/2;0/5,1/5;0/15,1/19;0/19,1/22;0/23,1/31;0/188,1/190
1979.96;38;42;2;2;0/1738.58,1/1643.73;0/49.73,1/28;0/1979.96,1/1979.96;0/1979.96,1/1979.96;0/0,1/1;0/0,1/0;0/0,1/1;0/10,1/13;0/3,1/2;0/5,1/5;0/17,1/21;0/20,1/22;0/25,1/34;0/194,1/196
2039.96;38;44;2;2;0/1790.93,1/1701.29;0/49.82,1/28.04;0/2039.96,1/2039.96;0/2039.96,1/2039.96;0/1,1/0;0/0,1/0;0/1,1/1;0/10,1/8;0/3,1/2;0/5,1/5;0/17,1/21;0/21,1/23;0/25,1/34;0/200,1/202
2099.96;39;46;2;2;0/1850.93,1/1751.29;0/50.22,1/28.44;0/2099.96,1/2099.96;0/2099.96,1/2099.96;0/0,1/0;0/0,1/0;0/1,1/0;0/13,1/10;0/3,1/2;0/5,1/5;0/17,1/22;0/22,1/24;0/25,1/35;0/205,1/208
2159.96;40;48;2;2;0/1900.93,1/1811.29;0/50.53,1/28.84;0/2159.96,1/2159.96;0/2159.96,1/2159.96;0/1,1/0;0/0,1/0;0/1,1/1;0/9,1/9;0/3,1/2;0/5,1/5;0/18,1/22;0/23,1/25;0/26,1/35;0/211,1/214
2219.96;42;50;2;2;0/1950.93,1/1861.29;0/50.93,1/29.24;0/2219.96,1/2219.96;0/2219.96,1/2219.96;0/2,1/0;0/0,1/0;0/3,1/0;0/6,1/9;0/3,1/2;0/5,1/5;0/19,1/23;0/24,1/26;0/27,1/36;0/217,1/220
2279.96;43;51;2;2;0/2000.93,1/1921.29;0/51.42,1/29.64;0/2279.96,1/2279.96;0/2279.96,1/2279.96;0/0,1/1;0/0,1/0;0/3,1/1;0/10,1/8;0/3,1/2;0/5,1/5;0/20,1/23;0/25,1/26;0/28,1/36;0/223,1/226
2340;45;53;2;2;0/2030.98,1/1980.98;0/51.82,1/30;0/2340,1/2340;0/2340,1/2340;0/0,1/0;0/0,1/0;0/0,1/1;0/9,1/10;0/3,1/2;0/5,1/5;0/21,1/24;0/26,1/27;0/31,1/37;0/229,1/231
2400;47;55;2;2;0/2080.98,1/2021.33;0/52.22,1/30.36;0/2400,1/2400;0/2400,1/2400;0/2,1/0;0/0,1/0;0/2,1/1;0/12,1/7;0/3,1/2;0/5,1/5;0/22,1/25;0/27,1/28;0/32,1/38;0/235,1/237
2460;49;56;2;2;0/2138.4,1/2071.33;0/52.58,1/30.8;0/2460,1/2460;0/2460,1/2460;0/0,1/0;0/0,1/0;0/3,1/0;0/10,1/16;0/3,1/2;0/5,1/5;0/23,1/26;0/28,1/28;0/33,1/39;0/241,1/243
2520;51;58;2;2;0/2160.98,1/2123.42;0/52.98,1/31.16;0/2520,1/2520;0/2520,1/2520;0/1,1/3;0/0,1/0;0/1,1/4;0/7,1/12;0/3,1/2;0/5,1/5;0/24,1/27;0/29,1/29;0/36,1/40;0/247,1/249
2580;53;60;2;2;0/2220.98,1/2168.4;0/53.42,1/31.47;0/2580,1/2580;0/2580,1/2580;0/0,1/1;0/0,1/0;0/4,1/2;0/6,1/7;0/3,1/2;0/5,1/5;0/24,1/29;0/30,1/30;0/36,1/42;0/253,1/255
2640;57;62;2;2;0/2249.87,1/2201.33;0/53.91,1/31.91;0/2640,1/2640;0/2640,1/2640;0/1,1/1;0/0,1/0;0/1,1/2;0/16,1/11;0/3,1/2;0/5,1/5;0/27,1/30;0/31,1/31;0/40,1/44;0/259,1/261
2700;60;65;2;2;0/2290.98,1/2241.33;0/54.27,1/32.27;0/2700,1/2700;0/2700,1/2700;0/0,1/1;0/0,1/0;0/0,1/2;0/12,1/10;0/3,1/2;0/5,1/5;0/28,1/32;0/33,1/32;0/41,1/46;0/265,1/267
2760;63;66;2;2;0/2340.98,1/2281.33;0/54.62,1/32.67;0/2760,1/2760;0/2760,1/2760;0/1,1/1;0/0,1/0;0/1,1/2;0/12,1/9;0/3,1/2;0/5,1/5;0/29,1/34;0/33,1/33;0/42,1/48;0/271,1/273
2820;66;68;2;2;0/2390.98,1/2321.33;0/54.98,1/33.07;0/2820,1/2820;0/2820,1/2820;0/0,1/1;0/0,1/0;0/0,1/2;0/16,1/12;0/3,1/2;0/5,1/5;0/30,1/36;0/34,1/34;0/43,1/50;0/277,1/279
2880;68;70;2;2;0/2450.98,1/2371.16;0/55.33,1/33.47;0/2880,1/2880;0/2880,1/2880;0/0,1/0;0/0,1/0;0/0,1/2;0/12,1/11;0/3,1/2;0/5,1/5;0/30,1/38;0/35,1/35;0/43,1/52;0/283,1/285
2940;69;73;2;2;0/2510.98,1/2401.33;0/55.69,1/33.82;0/2940,1/2940;0/2940,1/2940;0/0,1/0;0/0,1/0;0/2,1/1;0/10,1/10;0/3,1/2;0/5,1/5;0/30,1/39;0/36,1/37;0/43,1/54;0/289,1/291
3000;71;75;2;2;0/2550.98,1/2451.33;0/56.09,1/34.22;0/3000,1/3000;0/3000,1/3000;0/0,1/0;0/0,1/0;0/0,1/1;0/12,1/14;0/3,1/2;0/5,1/5;0/31,1/40;0/37,1/38;0/45,1/55;0/295,1/297
3060;72;76;2;2;0/2610.98,1/2501.33;0/56.49,1/34.62;0/3060,1/3060;0/3060,1/3060;0/2,1/1;0/0,1/0;0/3,1/1;0/13,1/13;0/3,1/2;0/5,1/5;0/31,1/41;0/38,1/38;0/45,1/56;0/301,1/303
3120;73;78;2;2;0/2660.98,1/2561.33;0/56.8,1/34.93;0/3120,1/3120;0/3120,1/3120;0/0,1/1;0/0,1/0;0/2,1/3;0/9,1/11;0/3,1/2;0/5,1/5;0/32,1/41;0/39,1/39;0/46,1/56;0/307,1/309
3180;75;80;2;2;0/2700.98,1/2601.33;0/57.24,1/35.38;0/3180,1/3180;0/3180,1/3180;0/1,1/1;0/0,1/0;0/1,1/2;0/10,1/12;0/3,1/2;0/5,1/5;0/33,1/42;0/40,1/40;0/48,1/58;0/313,1/315
3240;77;82;2;2;0/2760.98,1/2641.33;0/57.6,1/35.73;0/3240,1/3240;0/3240,1/3240;0/1,1/0;0/0,1/0;0/4,1/0;0/8,1/10;0/3,1/2;0/5,1/5;0/33,1/44;0/41,1/41;0/48,1/60;0/319,1/321
3300;80;84;2;2;0/2790.98,1/2691.33;0/58.04,1/36.09;0/3300,1/3300;0/3300,1/3300;0/0,1/0;0/0,1/0;0/1,1/1;0/10,1/10;0/3,1/2;0/5,1/5;0/35,1/45;0/42,1/42;0/51,1/61;0/325,1/327
3360;83;85;2;2;0/2840.98,1/2732.62;0/58.4,1/36.53;0/3360,1/3360;0/3360,1/3360;0/1,1/1;0/0,1/1;0/1,1/2;0/8,1/10;0/3,1/2;0/5,1/5;0/36,1/47;0/43,1/42;0/52,1/63;0/331,1/333
3420;84;86;2;2;0/2900.98,1/2771.33;0/58.84,1/36.93;0/3420,1/3420;0/3420,1/3420;0/1,1/0;0/0,1/0;0/1,1/1;0/12,1/11;0/3,1/2;0/5,1/5;0/36,1/48;0/43,1/43;0/52,1/65;0/337,1/339
3480;86;88;2;2;0/2960.98,1/2811.33;0/59.24,1/37.33;0/3480,1/3480;0/3480,1/3480;0/1,1/1;0/0,1/3;0/2,1/1;0/16,1/15;0/3,1/2;0/5,1/5;0/36,1/50;0/44,1/44;0/52,1/67;0/343,1/345
3540;89;90;2;2;0/3000.98,1/2851.33;0/59.6,1/37.69;0/3540,1/3540;0/3540,1/3540;0/0,1/1;0/0,1/0;0/2,1/2;0/12,1/16;0/3,1/2;0/5,1/5;0/38,1/51;0/45,1/45;0/54,1/69;0/349,1/351
3600;91;92;2;2;0/3040.98,1/2901.33;0/59.87,1/38.04;0/3600,1/3600;0/3600,1/3600;0/1,1/0;0/0,1/0;0/1,1/1;0/6,1/14;0/3,1/2;0/5,1/5;0/39,1/52;0/46,1/46;0/56,1/70;0/355,1/357
3660;93;95;2;2;0/3092.04,1/2951.33;0/60.27,1/38.36;0/3660,1/3660;0/3660,1/3660;0/0,1/0;0/0,1/0;0/0,1/1;0/10,1/9;0/3,1/2;0/5,1/5;0/40,1/53;0/48,1/47;0/57,1/71;0/360,1/363
3720;94;97;2;2;0/3150.98,1/3001.33;0/60.71,1/38.76;0/3720,1/3720;0/3720,1/3720;0/0,1/0;0/0,1/1;0/0,1/1;0/10,1/8;0/3,1/2;0/5,1/5;0/40,1/54;0/49,1/48;0/57,1/72;0/366,1/369
3780;95;99;2;2;0/3210.98,1/3051.33;0/61.07,1/39.2;0/3780,1/3780;0/3780,1/3780;0/0,1/0;0/0,1/2;0/0,1/1;0/7,1/8;0/3,1/2;0/5,1/5;0/40,1/55;0/50,1/49;0/57,1/73;0/372,1/375
3840;97;104;2;2;0/3270.98,1/3098.62;0/61.56,1/39.64;0/3840,1/3840;0/3840,1/3840;0/0,1/0;0/0,1/2;0/0,1/0;0/9,1/14;0/3,1/2;0/5,1/5;0/40,1/57;0/52,1/52;0/57,1/75;0/378,1/381
3900;97;105;2;2;0/3330.98,1/3151.33;0/61.91,1/40;0/3900,1/3900;0/3900,1/3900;0/1,1/1;0/0,1/0;0/2,1/1;0/8,1/13;0/3,1/2;0/5,1/5;0/40,1/57;0/53,1/52;0/57,1/75;0/384,1/387
3960;100;108;2;2;0/3370.98,1/3201.33;0/62.36,1/40.27;0/3960,1/3960;0/3960,1/3960;0/0,1/0;0/0,1/0;0/1,1/1;0/14,1/9;0/3,1/2;0/5,1/5;0/42,1/58;0/54,1/54;0/59,1/76;0/390,1/392
4020;102;110;2;2;0/3420.98,1/3251.33;0/62.67,1/40.71;0/4020,1/4020;0/4020,1/4020;0/0,1/0;0/0,1/0;0/1,1/0;0/12,1/13;0/3,1/2;0/5,1/5;0/43,1/59;0/55,1/55;0/60,1/77;0/396,1/398
4080;104;113;2;2;0/3470.98,1/3301.33;0/63.07,1/41.07;0/4080,1/4080;0/4080,1/4080;0/0,1/1;0/0,1/0;0/0,1/3;0/14,1/12;0/3,1/2;0/5,1/5;0/44,1/60;0/56,1/57;0/61,1/78;0/402,1/404
4140;106;116;2;2;0/3530.98,1/3331.42;0/63.24,1/41.29;0/4140,1/4140;0/4140,1/4140;0/0,1/1;0/0,1/0;0/0,1/2;0/11,1/15;0/3,1/2;0/5,1/5;0/44,1/62;0/58,1/58;0/61,1/81;0/408,1/410
4200;107;117;2;2;0/3590.98,1/3381.47;0/63.33,1/41.33;0/4200,1/4200;0/4200,1/4200;0/0,1/2;0/0,1/0;0/0,1/2;0/8,1/12;0/3,1/2;0/5,1/5;0/44,1/63;0/58,1/59;0/61,1/82;0/414,1/416
4260;109;120;2;2;0/3650.98,1/3430.76;0/63.51,1/41.47;0/4260,1/4260;0/4260,1/4260;0/0,1/0;0/0,1/0;0/0,1/1;0/23,1/11;0/3,1/2;0/5,1/5;0/44,1/65;0/59,1/61;0/61,1/84;0/420,1/422
4320;109;121;2;2;0/3710.98,1/3471.6;0/63.6,1/41.56;0/4320,1/4320;0/4320,1/4320;0/0,1/0;0/0,1/0;0/0,1/0;0/19,1/9;0/3,1/2;0/5,1/5;0/44,1/65;0/60,1/61;0/61,1/85;0/426,1/428
4380;109;123;2;2;0/3770.98,1/3531.6;0/63.69,1/41.69;0/4380,1/4380;0/4380,1/4380;0/0,1/0;0/0,1/0;0/0,1/3;0/16,1/8;0/3,1/2;0/5,1/5;0/44,1/65;0/61,1/62;0/61,1/85;0/432,1/434
4440;110;125;2;2;0/3830.98,1/3561.73;0/63.78,1/41.82;0/4440,1/4440;0/4440,1/4440;0/1,1/0;0/0,1/0;0/1,1/1;0/12,1/7;0/3,1/2;0/5,1/5;0/44,1/66;0/61,1/64;0/61,1/88;0/438,1/440
4500;111;128;2;2;0/3890.98,1/3611.78;0/63.82,1/42.04;0/4500,1/4500;0/4500,1/4500;0/0,1/0;0/0,1/0;0/1,1/3;0/7,1/10;0/3,1/2;0/5,1/5;0/44,1/67;0/62,1/66;0/61,1/89;0/444,1/446
4560;113;131;2;2;0/3941.02,1/3641.91;0/64,1/42.18;0/4560,1/4560;0/4560,1/4560;0/0,1/0;0/0,1/0;0/0,1/0;0/14,1/10;0/3,1/2;0/5,1/5;0/45,1/68;0/63,1/68;0/62,1/92;0/450,1/452
4620;113;133;2;2;0/4001.02,1/3701.91;0/64.09,1/42.31;0/4620,1/4620;0/4620,1/4620;0/0,1/0;0/0,1/0;0/1,1/0;0/11,1/7;0/3,1/2;0/5,1/5;0/45,1/68;0/65,1/68;0/62,1/92;0/456,1/458
4680;114;136;2;2;0/4051.07,1/3761.91;0/64.18,1/42.49;0/4680,1/4680;0/4680,1/4680;0/0,1/0;0/0,1/0;0/2,1/1;0/12,1/9;0/3,1/2;0/5,1/5;0/46,1/68;0/66,1/70;0/63,1/92;0/462,1/464
4740;116;137;2;2;0/4091.16,1/3811.96;0/64.27,1/42.58;0/4740,1/4740;0/4740,1/4740;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/10;0/3,1/2;0/5,1/5;0/47,1/69;0/66,1/71;0/65,1/93;0/468,1/470
4800;116;140;2;2;0/4151.16,1/3871.96;0/64.36,1/42.76;0/4800,1/4800;0/4800,1/4800;0/0,1/1;0/0,1/0;0/0,1/2;0/10,1/9;0/3,1/2;0/5,1/5;0/47,1/69;0/68,1/72;0/65,1/93;0/474,1/476
4860;118;143;2;2;0/4211.16,1/3913.24;0/64.53,1/42.89;0/4860,1/4860;0/4860,1/4860;0/0,1/0;0/1,1/0;0/1,1/1;0/14,1/11;0/3,1/2;0/5,1/5;0/47,1/71;0/70,1/73;0/65,1/95;0/480,1/482
4920;121;145;2;2;0/4261.2,1/3952.13;0/64.58,1/43.02;0/4920,1/4920;0/4920,1/4920;0/0,1/1;0/0,1/0;0/0,1/1;0/11,1/21;0/3,1/2;0/5,1/5;0/48,1/73;0/71,1/74;0/66,1/97;0/486,1/488
4980;122;147;2;2;0/4311.24,1/4012.13;0/64.71,1/43.07;0/4980,1/4980;0/4980,1/4980;0/0,1/1;0/1,1/0;0/0,1/2;0/12,1/18;0/3,1/2;0/5,1/5;0/49,1/73;0/72,1/75;0/67,1/97;0/492,1/494
5040;123;149;2;2;0/4371.24,1/4062.18;0/64.8,1/43.16;0/5040,1/5040;0/5040,1/5040;0/0,1/1;0/0,1/0;0/3,1/3;0/8,1/18;0/3,1/2;0/5,1/5;0/49,1/74;0/73,1/76;0/67,1/98;0/498,1/500
5100;127;152;2;2;0/4401.38,1/4102.27;0/64.93,1/43.2;0/5100,1/5100;0/5100,1/5100;0/0,1/1;0/0,1/0;0/0,1/2;0/11,1/14;0/3,1/2;0/5,1/5;0/51,1/76;0/75,1/77;0/70,1/100;0/504,1/506
5160;128;155;2;2;0/4461.38,1/4152.31;0/65.07,1/43.24;0/5160,1/5160;0/5160,1/5160;0/0,1/1;0/0,1/0;0/0,1/2;0/12,1/9;0/3,1/2;0/5,1/5;0/51,1/77;0/77,1/78;0/70,1/101;0/510,1/512
5220;129;156;2;2;0/4521.38,1/4202.36;0/65.16,1/43.33;0/5220,1/5220;0/5220,1/5220;0/1,1/1;0/0,1/0;0/1,1/3;0/10,1/7;0/3,1/2;0/5,1/5;0/51,1/78;0/77,1/79;0/70,1/102;0/516,1/518
5280;132;158;2;2;0/4576.62,1/4242.44;0/65.29,1/43.51;0/5280,1/5280;0/5280,1/5280;0/0,1/1;0/0,1/0;0/0,1/2;0/15,1/10;0/3,1/2;0/5,1/5;0/52,1/80;0/78,1/80;0/71,1/104;0/522,1/524
5340;134;161;2;2;0/4631.42,1/4282.53;0/65.33,1/43.64;0/5340,1/5340;0/5340,1/5340;0/0,1/0;0/0,1/0;0/4,1/0;0/10,1/15;0/3,1/2;0/5,1/5;0/52,1/82;0/79,1/82;0/71,1/106;0/528,1/530
5400;136;162;2;2;0/4669.24,1/4342.53;0/65.47,1/43.78;0/5400,1/5400;0/5400,1/5400;0/1,1/0;0/0,1/0;0/2,1/1;0/10,1/21;0/3,1/2;0/5,1/5;0/54,1/82;0/79,1/83;0/74,1/106;0/534,1/536
5459.96;139;164;2;2;0/4701.6,1/4383.56;0/65.6,1/43.82;0/5459.96,1/5459.96;0/5459.96,1/5459.96;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/17;0/3,1/2;0/5,1/5;0/55,1/84;0/80,1/84;0/76,1/108;0/540,1/542
5519.96;139;165;2;2;0/4761.6,1/4442.58;0/65.69,1/43.87;0/5519.96,1/5519.96;0/5519.96,1/5519.96;0/1,1/1;0/0,1/0;0/1,1/1;0/8,1/13;0/3,1/2;0/5,1/5;0/55,1/84;0/81,1/84;0/76,1/108;0/546,1/548
5579.96;140;168;2;2;0/4821.6,1/4500.36;0/65.78,1/43.96;0/5579.96,1/5579.96;0/5579.96,1/5579.96;0/0,1/2;0/0,1/0;0/1,1/3;0/12,1/15;0/3,1/2;0/5,1/5;0/55,1/85;0/82,1/86;0/76,1/109;0/552,1/554
5639.96;143;169;2;2;0/4871.64,1/4532.71;0/65.91,1/44.09;0/5639.96,1/5639.96;0/5639.96,1/5639.96;0/0,1/2;0/0,1/0;0/0,1/3;0/10,1/17;0/3,1/2;0/5,1/5;0/56,1/87;0/82,1/87;0/77,1/111;0/558,1/560
5699.96;145;171;2;2;0/4931.64,1/4575.16;0/66,1/44.13;0/5699.96,1/5699.96;0/5699.96,1/5699.96;0/1,1/1;0/0,1/0;0/1,1/1;0/6,1/16;0/3,1/2;0/5,1/5;0/56,1/89;0/83,1/88;0/77,1/113;0/564,1/566
5759.96;147;173;2;2;0/4984.4,1/4622.84;0/66.22,1/44.27;0/5759.96,1/5759.96;0/5759.96,1/5759.96;0/0,1/2;0/0,1/0;0/0,1/3;0/14,1/14;0/3,1/2;0/5,1/5;0/57,1/90;0/84,1/89;0/78,1/114;0/570,1/572
