>>> Bots
Bot0:
DistanceTraveled: 277.999999999994
DistanceEstimated: 260
NumberOfPickups: 2
NumberOfSetdowns: 1
NumCollisions: 0
TotalTimeMoving: 224.229170263127
None: 0.42
ParkPod: 53.9325901949521
RepositionPod: 0
Insert: 0
Extract: 244.582034639396
Rest: 0
PickupPod: 4.46444444444453
SetdownPod: 2.23879509747604
GetItems: 0
PutItems: 42.2876839863652
Rest: 0.63166666666663
Move: 249.312034639396
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 2
SetdownPod_Count: 1
GetItems_Count: 0
PutItems_Count: 2
Rest_Count: 0
Move_Count: 5
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot1:
DistanceTraveled: 86.8815259795471
DistanceEstimated: 116
NumberOfPickups: 1
NumberOfSetdowns: 0
NumCollisions: 0
TotalTimeMoving: 74.1787950974761
None: 0.42
ParkPod: 6.92990620858728
RepositionPod: 0
Insert: 291.571760458079
Extract: 0
Rest: 0
PickupPod: 2.24444444444444
SetdownPod: 0
GetItems: 120.45676045808
PutItems: 0
Rest: 0.471572875253555
Move: 175.748888888889
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 1
SetdownPod_Count: 0
GetItems_Count: 1
PutItems_Count: 0
Rest_Count: 0
Move_Count: 3
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot2:
DistanceTraveled: 257.999999999996
DistanceEstimated: 224
NumberOfPickups: 2
NumberOfSetdowns: 1
NumCollisions: 0
TotalTimeMoving: 212.587958167682
None: 0.42
ParkPod: 40.8645382358572
RepositionPod: 0
Insert: 0
Extract: 256.49036797273
Rest: 0
PickupPod: 4.47009379141285
SetdownPod: 2.21388888888887
GetItems: 0
PutItems: 23.0937013060633
Rest: 0.884444444444439
Move: 267.112777777777
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 2
SetdownPod_Count: 1
GetItems_Count: 0
PutItems_Count: 1
Rest_Count: 0
Move_Count: 5
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot3:
DistanceTraveled: 196.039025979547
DistanceEstimated: 240
NumberOfPickups: 1
NumberOfSetdowns: 1
NumCollisions: 0
TotalTimeMoving: 162.388051959095
None: 0.42
ParkPod: 36.3894444444443
RepositionPod: 0
Insert: 261.737316013635
Extract: 0
Rest: 0
PickupPod: 2.20000000000002
SetdownPod: 2.22712843080922
GetItems: 90.2567604580797
PutItems: 0
Rest: 0.977777777777744
Move: 202.885093791413
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 1
SetdownPod_Count: 1
GetItems_Count: 1
PutItems_Count: 0
Rest_Count: 0
Move_Count: 4
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot4:
DistanceTraveled: 296.724999999992
DistanceEstimated: 334
NumberOfPickups: 2
NumberOfSetdowns: 2
NumCollisions: 0
TotalTimeMoving: 238.572972553525
None: 0.42
ParkPod: 107.657316013635
RepositionPod: 0
Insert: 0
Extract: 189.552222222222
Rest: 0
PickupPod: 4.44990620858716
SetdownPod: 4.46388888888887
GetItems: 0
PutItems: 18.7387013060632
Rest: 1.12963202727032
