#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;66.58;2.4;PP/0,TA/0,IS/0,PS/0,RB/0,OB/2.3,RP/0
59.99;78.74;3.35;PP/0.38,TA/0.03,IS/0.01,PS/0,RB/0.01,OB/2.51,RP/0
119.96;105.34;10.62;PP/0.46,TA/4.71,IS/0.03,PS/4.68,RB/0.01,OB/4.87,RP/0
179.98;106.82;16.11;PP/0.57,TA/5.14,IS/0.08,PS/5.11,RB/0.01,OB/9.61,RP/0
240;126.4;23.2;PP/0.67,TA/9,IS/0.12,PS/8.96,RB/0.01,OB/12.54,RP/0
299.98;129.2;29.84;PP/0.78,TA/12.52,IS/0.15,PS/12.47,RB/0.01,OB/15.36,RP/0
359.97;134.55;36.77;PP/0.89,TA/15.84,IS/0.19,PS/15.78,RB/0.01,OB/18.64,RP/0
419.97;135.07;40.9;PP/1.02,TA/16.13,IS/0.24,PS/16.07,RB/0.01,OB/22.12,RP/0
479.9;136.46;45.98;PP/1.16,TA/16.97,IS/0.28,PS/16.91,RB/0.01,OB/25.95,RP/0
539.97;135.76;49.94;PP/1.3,TA/17.33,IS/0.32,PS/17.26,RB/0.02,OB/29.17,RP/0
599.98;135.74;54.56;PP/1.43,TA/17.99,IS/0.37,PS/17.91,RB/0.02,OB/32.77,RP/0
659.98;135.31;58.23;PP/1.58,TA/18.81,IS/0.42,PS/18.73,RB/0.02,OB/35.22,RP/0
719.96;135.2;62.92;PP/1.68,TA/19.71,IS/0.46,PS/19.63,RB/0.02,OB/38.69,RP/0
779.97;134.42;66.8;PP/1.79,TA/20.46,IS/0.51,PS/20.38,RB/0.02,OB/41.51,RP/0
839.95;134.7;71.84;PP/1.99,TA/20.95,IS/0.56,PS/20.86,RB/0.02,OB/45.62,RP/0
899.68;135.57;75.39;PP/2.11,TA/21.47,IS/0.6,PS/21.38,RB/0.02,OB/48.32,RP/0
960;134.55;81.24;PP/2.23,TA/22.18,IS/0.64,PS/22.09,RB/0.02,OB/53.09,RP/0
1019.81;125.8;85.54;PP/2.35,TA/22.77,IS/0.69,PS/22.67,RB/0.02,OB/56.46,RP/0
1079.99;125.8;90.59;PP/2.48,TA/23.06,IS/0.73,PS/22.96,RB/0.02,OB/60.89,RP/0
1139.98;129.63;96.16;PP/2.85,TA/23.63,IS/0.76,PS/23.53,RB/0.02,OB/65.29,RP/0
1199.89;130.97;101.32;PP/2.99,TA/24.3,IS/0.8,PS/24.19,RB/0.02,OB/69.41,RP/0
1259.95;133.94;105.81;PP/3.13,TA/24.71,IS/0.86,PS/24.6,RB/0.02,OB/73.13,RP/0
