bot_id;sample_count;expected_mean_sec;actual_mean_sec;gap_mean_sec;gap_var_sec2;gap_std_sec;abs_err_mean_sec;stop_go_mean;queue_stop_go_mean;conflict_wait_mean_sec
0;135;43.5396865469974;52.3907346813629;8.85104813436546;87.378808504803;9.34766326441015;9.08197813571;0.451851851851852;0;4.73994479288665
1;106;45.5860600600385;53.4448838898476;7.85882382980904;99.1599094235306;9.95790687963744;8.47285098367551;0.405660377358491;0;5.16810163694739
2;152;43.4304518384465;48.7397361733986;5.30928433495214;68.5206418064359;8.27771960182488;6.37472053929221;0.25;0;3.84442435107383
3;105;42.2348728775153;51.9312123841834;9.69633950666806;116.115326467034;10.7756821810517;10.192706302655;0.333333333333333;0;5.46766701555075
4;138;43.9342307641154;51.5537473563524;7.619516592237;84.8395743134446;9.21084004385293;8.15925948796427;0.405797101449275;0;4.59817414331518
5;136;45.5756541236625;53.8117809832423;8.23612685957978;72.7671168390666;8.53036440247816;8.50663200960495;0.382352941176471;0;5.25659197370401
6;141;43.6036356465217;52.493443191235;8.88980754471329;133.032531316244;11.5339729198678;9.65104765894247;0.226950354609929;0;5.41145058938286
7;112;42.7186610996208;50.8143852537128;8.09572415409204;103.879538796382;10.1921312195429;8.89260735011634;0.267857142857143;0;4.79572691635105
8;142;42.8937460613117;51.9974683569993;9.10372229568753;145.218122121484;12.0506482033741;9.78694288003201;0.394366197183099;0;5.58863235051734
9;141;42.1959025403321;49.180832673938;6.98493013360594;62.8981693630632;7.93083661179974;7.8920166520167;0.269503546099291;0;3.34528041503893
10;155;41.7863049843398;49.4612130405457;7.67490805620585;94.6961108805915;9.73119267513451;8.12601052653253;0.329032258064516;0;4.50748782827945
11;139;42.1161468215568;50.1438211537681;8.02767433221128;110.824876862032;10.5273394959045;8.49608606370988;0.287769784172662;0;4.88669552808843
12;102;45.080904987049;53.1413688215453;8.06046383449634;93.0284323273163;9.64512479583941;8.34041890756132;0.372549019607843;0;4.83864421395764
13;138;46.7947560482503;55.2460434863987;8.45128743814839;74.4335336588993;8.62748709989759;8.94000962331682;0.333333333333333;0;4.57692116168703
14;139;41.5965746874407;50.3582370667472;8.76166237930658;96.7987714376747;9.83863666559929;9.43071295575699;0.37410071942446;0;5.17213932635955
