Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;13.50;0.50;518;0;86;60.3580271130797;384.681877348278;20.0722222222257;150.509350653031;6.02325581395349;23656.9003820751;28800
InputStation1;23.50;0.50;539;0;86;62.3475702197492;332.04331090812;30.0916666666617;110.411111111111;6.26744186046512;23448.3071325459;28800
InputStation2;33.50;0.50;421;0;66;63.7613909681675;391.490785214075;30.1333333333328;130.510461764143;6.37878787878788;24617.938831062;28800
InputStation3;43.50;0.50;418;0;65;64.1107200599863;351.507527414514;30.1050937914151;110.531024512619;6.43076923076923;24649.8625398445;28800
InputStation4;53.50;0.50;409;0;65;62.8628327247003;309.03188905831;20.0888888888894;100.517965360604;6.29230769230769;24739.1181313648;28800
InputStation5;63.50;0.50;513;0;84;60.8289396514431;270.450714360056;30.0784271247458;110.39639248535;6.10714285714286;23705.9638451643;28800
OutputStation0;81.50;11.50;2317;1593;504;47.3119483524211;689.641791033004;10.0444444444438;142.764538235846;4.59722222222222;5638.73361470745;28800
OutputStation1;81.50;17.50;2195;1461;496;45.5215176948962;715.35932956181;10.0444444444438;182.697179065115;4.42540322580645;6855.12805915189;28800
OutputStation2;81.50;23.50;1849;1264;429;44.041991665607;563.054565203775;10.0444444444438;121.941111111104;4.31002331002331;10310.6197258186;28800
OutputStation3;81.50;29.50;2199;1488;498;45.5072003440549;615.599356459464;10.0444444444438;143.411666666656;4.41566265060241;6810.78148627663;28800
OutputStation4;81.50;35.50;2380;1664;516;47.5557434510841;592.585672462546;10.0444444444438;140.539538235824;4.61240310077519;5000;28800
OutputStation5;81.50;41.50;2204;1471;518;43.7862239213754;631.729482287574;10.0444444444438;170.74564215417;4.25482625482625;6765.12805915189;28800
OutputStation6;0.50;14.50;2285;1549;520;45.2835004315382;653.052295717474;10.0444444444438;152.703152943406;4.39423076923077;5951.37805915191;28800
OutputStation7;0.50;20.50;1844;1257;414;45.3458539006294;606.912284117534;10.0444444444438;131.210923528264;4.45410628019324;10360;28800
OutputStation8;0.50;26.50;1938;1352;419;47.1453991505593;659.841459051578;10.0444444444438;150.715187582811;4.62529832935561;9425.96694804078;28800
OutputStation9;0.50;32.50;2250;1536;502;46.1357338171428;649.201489214875;10.0444444444438;210.55472581866;4.48207171314741;6304.2280591519;28800
OutputStation10;0.50;38.50;2335;1593;511;47.0412754467044;689.40603444892;10.0444444444438;152.718795097453;4.56947162426614;5454.42250359633;28800
OutputStation11;0.50;44.50;2284;1533;521;45.1696810864057;534.745381609668;10.0444444444438;142.801854249465;4.38387715930902;5964.00546895681;28800
