#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;340.44;243.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.14,RP/0
59.85;343.18;245.99;PP/0.29,TA/0.11,IS/0,PS/0.01,RB/0.01,OB/0.21,RP/0
119.9;341.75;248.16;PP/0.43,TA/0.14,IS/0.01,PS/0.02,RB/0.01,OB/0.76,RP/0
179.97;343.06;250.5;PP/0.55,TA/0.17,IS/0.01,PS/0.03,RB/0.01,OB/1.54,RP/0
239.89;342.11;252.27;PP/0.67,TA/0.2,IS/0.01,PS/0.03,RB/0.01,OB/2.06,RP/0
299.91;341.97;253.96;PP/0.8,TA/0.22,IS/0.01,PS/0.04,RB/0.01,OB/2.82,RP/0
359.98;341.8;255.98;PP/0.95,TA/0.25,IS/0.01,PS/0.05,RB/0.01,OB/3.72,RP/0
419.96;341.64;258.1;PP/1.09,TA/0.28,IS/0.01,PS/0.06,RB/0.01,OB/4.61,RP/0
479.97;341.59;260.01;PP/1.22,TA/0.3,IS/0.01,PS/0.06,RB/0.01,OB/5.35,RP/0
540;344.84;261.66;PP/1.45,TA/0.33,IS/0.01,PS/0.07,RB/0.01,OB/6.01,RP/0
599.9;345.11;263.38;PP/1.58,TA/0.36,IS/0.01,PS/0.08,RB/0.01,OB/6.96,RP/0
659.86;348.02;265.54;PP/1.71,TA/0.38,IS/0.01,PS/0.09,RB/0.01,OB/7.66,RP/0
719.9;352.25;266.94;PP/1.86,TA/0.41,IS/0.01,PS/0.09,RB/0.01,OB/8.3,RP/0
779.99;351.55;268.84;PP/1.98,TA/0.42,IS/0.01,PS/0.09,RB/0.01,OB/9.78,RP/0
839.96;355.13;271.52;PP/2.12,TA/0.45,IS/0.01,PS/0.1,RB/0.01,OB/11.11,RP/0
899.98;357.09;273.14;PP/2.25,TA/0.47,IS/0.01,PS/0.11,RB/0.01,OB/12.03,RP/0
959.98;360.02;275.1;PP/2.42,TA/0.5,IS/0.01,PS/0.12,RB/0.01,OB/13.06,RP/0
1019.99;362.15;277.37;PP/2.55,TA/0.53,IS/0.01,PS/0.12,RB/0.01,OB/14.22,RP/0
1080;369.64;278.97;PP/2.7,TA/0.55,IS/0.01,PS/0.13,RB/0.01,OB/14.85,RP/0
1139.68;379.33;281.34;PP/2.89,TA/0.58,IS/0.01,PS/0.15,RB/0.01,OB/15.81,RP/0
1199.95;381.91;282.93;PP/3.04,TA/0.61,IS/0.01,PS/0.15,RB/0.01,OB/16.54,RP/0
