kind,from_id,to_id,pod_id,station_id,loaded,orientation_bucket,from_x,from_y,to_x,to_y,abs_dx,abs_dy,euclid,manhattan,same_tier,from_storage,to_storage,from_queue,to_queue,from_degree,to_degree,path_found,path_hops,path_distance,path_turns,path_segments,eta_sec
bot_to_pod,112,240,2,-1,0,3.1415926535897931,11.5,2.5,13.5,11.5,2,9,9.2195444572928871,11,1,1,1,0,0,4,4,1,11,11,1,2,11.57842712474619
bot_to_pod,112,240,2,-1,0,4.7123889803846897,11.5,2.5,13.5,11.5,2,9,9.2195444572928871,11,1,1,1,0,0,4,4,1,11,11,1,2,12.20342712474619
bot_to_pod,112,196,3,-1,0,0,11.5,2.5,11.5,8.5,0,6,6,6,1,1,1,0,0,4,4,1,6,6,0,1,6.125
bot_to_pod,112,196,3,-1,0,1.5707963267948966,11.5,2.5,11.5,8.5,0,6,6,6,1,1,1,0,0,4,4,1,6,6,0,1,5.5
bot_to_pod,112,196,3,-1,0,3.1415926535897931,11.5,2.5,11.5,8.5,0,6,6,6,1,1,1,0,0,4,4,1,6,6,0,1,6.125
bot_to_pod,112,196,3,-1,0,4.7123889803846897,11.5,2.5,11.5,8.5,0,6,6,6,1,1,1,0,0,4,4,1,6,6,0,1,6.75
bot_to_pod,112,119,4,-1,0,0,11.5,2.5,18.5,2.5,7,0,7,7,1,1,1,0,0,4,4,1,7,7,0,1,6.1666666666666661
bot_to_pod,112,119,4,-1,0,1.5707963267948966,11.5,2.5,18.5,2.5,7,0,7,7,1,1,1,0,0,4,4,1,7,7,0,1,6.7916666666666661
bot_to_pod,112,119,4,-1,0,3.1415926535897931,11.5,2.5,18.5,2.5,7,0,7,7,1,1,1,0,0,4,4,1,7,7,0,1,7.4166666666666661
bot_to_pod,112,119,4,-1,0,4.7123889803846897,11.5,2.5,18.5,2.5,7,0,7,7,1,1,1,0,0,4,4,1,7,7,0,1,6.7916666666666661
bot_to_pod,112,197,5,-1,0,0,11.5,2.5,12.5,8.5,1,6,6.0827625302982193,7,1,1,1,0,0,4,4,1,7,7,1,2,8.75
bot_to_pod,112,197,5,-1,0,1.5707963267948966,11.5,2.5,12.5,8.5,1,6,6.0827625302982193,7,1,1,1,0,0,4,4,1,7,7,1,2,8.125
bot_to_pod,112,197,5,-1,0,3.1415926535897931,11.5,2.5,12.5,8.5,1,6,6.0827625302982193,7,1,1,1,0,0,4,4,1,7,7,1,2,8.75
bot_to_pod,112,197,5,-1,0,4.7123889803846897,11.5,2.5,12.5,8.5,1,6,6.0827625302982193,7,1,1,1,0,0,4,4,1,7,7,1,2,9.375
bot_to_pod,112,275,6,-1,0,0,11.5,2.5,6.5,14.5,5,12,13,17,1,1,1,0,0,4,4,1,17,17,1,2,15.583333333333332
bot_to_pod,112,275,6,-1,0,1.5707963267948966,11.5,2.5,6.5,14.5,5,12,13,17,1,1,1,0,0,4,4,1,17,17,1,2,14.958333333333332
bot_to_pod,112,275,6,-1,0,3.1415926535897931,11.5,2.5,6.5,14.5,5,12,13,17,1,1,1,0,0,4,4,1,17,17,1,2,15.583333333333332
bot_to_pod,112,275,6,-1,0,4.7123889803846897,11.5,2.5,6.5,14.5,5,12,13,17,1,1,1,0,0,4,4,1,17,17,1,2,16.208333333333332
bot_to_pod,112,178,7,-1,0,0,11.5,2.5,7.5,7.5,4,5,6.4031242374328485,9,1,1,1,0,0,4,4,1,9,9,1,2,10.25
bot_to_pod,112,178,7,-1,0,1.5707963267948966,11.5,2.5,7.5,7.5,4,5,6.4031242374328485,9,1,1,1,0,0,4,4,1,9,9,1,2,9.625
bot_to_pod,112,178,7,-1,0,3.1415926535897931,11.5,2.5,7.5,7.5,4,5,6.4031242374328485,9,1,1,1,0,0,4,4,1,9,9,1,2,10.25
bot_to_pod,112,178,7,-1,0,4.7123889803846897,11.5,2.5,7.5,7.5,4,5,6.4031242374328485,9,1,1,1,0,0,4,4,1,9,9,1,2,10.875
bot_to_pod,112,285,8,-1,0,0,11.5,2.5,16.5,14.5,5,12,13,17,1,1,1,0,0,4,4,1,17,17,1,2,15.583333333333332
bot_to_pod,112,285,8,-1,0,1.5707963267948966,11.5,2.5,16.5,14.5,5,12,13,17,1,1,1,0,0,4,4,1,17,17,1,2,14.958333333333332
bot_to_pod,112,285,8,-1,0,3.1415926535897931,11.5,2.5,16.5,14.5,5,12,13,17,1,1,1,0,0,4,4,1,17,17,1,2,15.583333333333332
bot_to_pod,112,285,8,-1,0,4.7123889803846897,11.5,2.5,16.5,14.5,5,12,13,17,1,1,1,0,0,4,4,1,17,17,1,2,16.208333333333332
bot_to_pod,112,142,9,-1,0,0,11.5,2.5,13.5,4.5,2,2,2.8284271247461903,4,1,1,1,0,0,4,4,1,4,4,1,2,6.9068542494923797
bot_to_pod,112,142,9,-1,0,1.5707963267948966,11.5,2.5,13.5,4.5,2,2,2.8284271247461903,4,1,1,1,0,0,4,4,1,4,4,1,2,6.2818542494923806
bot_to_pod,112,142,9,-1,0,3.1415926535897931,11.5,2.5,13.5,4.5,2,2,2.8284271247461903,4,1,1,1,0,0,4,4,1,4,4,1,2,6.9068542494923797
bot_to_pod,112,142,9,-1,0,4.7123889803846897,11.5,2.5,13.5,4.5,2,2,2.8284271247461903,4,1,1,1,0,0,4,4,1,4,4,1,2,7.5318542494923797
bot_to_pod,112,146,10,-1,0,0,11.5,2.5,17.5,4.5,6,2,6.324555320336759,8,1,1,1,0,0,4,4,1,8,8,1,2,8.9534271247461898
bot_to_pod,112,146,10,-1,0,1.5707963267948966,11.5,2.5,17.5,4.5,6,2,6.324555320336759,8,1,1,1,0,0,4,4,1,8,8,1,2,9.5784271247461898
bot_to_pod,112,146,10,-1,0,3.1415926535897931,11.5,2.5,17.5,4.5,6,2,6.324555320336759,8,1,1,1,0,0,4,4,1,8,8,1,2,10.20342712474619
bot_to_pod,112,146,10,-1,0,4.7123889803846897,11.5,2.5,17.5,4.5,6,2,6.324555320336759,8,1,1,1,0,0,4,4,1,8,8,1,2,9.5784271247461898
bot_to_pod,112,183,11,-1,0,0,11.5,2.5,12.5,7.5,1,5,5.0990195135927845,6,1,1,1,0,0,4,4,1,6,6,1,2,8.0833333333333321
bot_to_pod,112,183,11,-1,0,1.5707963267948966,11.5,2.5,12.5,7.5,1,5,5.0990195135927845,6,1,1,1,0,0,4,4,1,6,6,1,2,7.458333333333333
bot_to_pod,112,183,11,-1,0,3.1415926535897931,11.5,2.5,12.5,7.5,1,5,5.0990195135927845,6,1,1,1,0,0,4,4,1,6,6,1,2,8.0833333333333321
bot_to_pod,112,183,11,-1,0,4.7123889803846897,11.5,2.5,12.5,7.5,1,5,5.0990195135927845,6,1,1,1,0,0,4,4,1,6,6,1,2,8.7083333333333321
bot_to_pod,112,221,12,-1,0,0,11.5,2.5,8.5,10.5,3,8,8.5440037453175304,11,1,1,1,0,0,4,4,1,11,11,1,2,11.583333333333334
bot_to_pod,112,221,12,-1,0,1.5707963267948966,11.5,2.5,8.5,10.5,3,8,8.5440037453175304,11,1,1,1,0,0,4,4,1,11,11,1,2,10.958333333333334
bot_to_pod,112,221,12,-1,0,3.1415926535897931,11.5,2.5,8.5,10.5,3,8,8.5440037453175304,11,1,1,1,0,0,4,4,1,11,11,1,2,11.583333333333334
bot_to_pod,112,221,12,-1,0,4.7123889803846897,11.5,2.5,8.5,10.5,3,8,8.5440037453175304,11,1,1,1,0,0,4,4,1,11,11,1,2,12.208333333333334
bot_to_pod,112,184,13,-1,0,0,11.5,2.5,13.5,7.5,2,5,5.3851648071345037,7,1,1,1,0,0,4,4,1,7,7,1,2,8.9117604580795238
bot_to_pod,112,184,13,-1,0,1.5707963267948966,11.5,2.5,13.5,7.5,2,5,5.3851648071345037,7,1,1,1,0,0,4,4,1,7,7,1,2,8.2867604580795238
bot_to_pod,112,184,13,-1,0,3.1415926535897931,11.5,2.5,13.5,7.5,2,5,5.3851648071345037,7,1,1,1,0,0,4,4,1,7,7,1,2,8.9117604580795238
bot_to_pod,112,184,13,-1,0,4.7123889803846897,11.5,2.5,13.5,7.5,2,5,5.3851648071345037,7,1,1,1,0,0,4,4,1,7,7,1,2,9.5367604580795238
bot_to_pod,112,286,14,-1,0,0,11.5,2.5,17.5,14.5,6,12,13.416407864998739,18,1,1,1,0,0,4,4,1,18,18,1,2,16.25
bot_to_pod,112,286,14,-1,0,1.5707963267948966,11.5,2.5,17.5,14.5,6,12,13.416407864998739,18,1,1,1,0,0,4,4,1,18,18,1,2,15.625
bot_to_pod,112,286,14,-1,0,3.1415926535897931,11.5,2.5,17.5,14.5,6,12,13.416407864998739,18,1,1,1,0,0,4,4,1,18,18,1,2,16.25
bot_to_pod,112,286,14,-1,0,4.7123889803846897,11.5,2.5,17.5,14.5,6,12,13.416407864998739,18,1,1,1,0,0,4,4,1,18,18,1,2,16.875
bot_to_pod,112,95,15,-1,0,0,11.5,2.5,8.5,1.5,3,1,3.1622776601683795,4,1,1,1,0,0,4,4,1,4,4,1,2,6.75
bot_to_pod,112,95,15,-1,0,1.5707963267948966,11.5,2.5,8.5,1.5,3,1,3.1622776601683795,4,1,1,1,0,0,4,4,1,4,4,1,2,7.375
bot_to_pod,112,95,15,-1,0,3.1415926535897931,11.5,2.5,8.5,1.5,3,1,3.1622776601683795,4,1,1,1,0,0,4,4,1,4,4,1,2,6.75
bot_to_pod,112,95,15,-1,0,4.7123889803846897,11.5,2.5,8.5,1.5,3,1,3.1622776601683795,4,1,1,1,0,0,4,4,1,4,4,1,2,6.125
bot_to_pod,112,267,16,-1,0,0,11.5,2.5,12.5,13.5,1,11,11.045361017187261,12,1,1,1,0,0,4,4,1,12,12,1,2,12.083333333333332
bot_to_pod,112,267,16,-1,0,1.5707963267948966,11.5,2.5,12.5,13.5,1,11,11.045361017187261,12,1,1,1,0,0,4,4,1,12,12,1,2,11.458333333333332
bot_to_pod,112,267,16,-1,0,3.1415926535897931,11.5,2.5,12.5,13.5,1,11,11.045361017187261,12,1,1,1,0,0,4,4,1,12,12,1,2,12.083333333333332
bot_to_pod,112,267,16,-1,0,4.7123889803846897,11.5,2.5,12.5,13.5,1,11,11.045361017187261,12,1,1,1,0,0,4,4,1,12,12,1,2,12.708333333333332
bot_to_pod,112,287,17,-1,0,0,11.5,2.5,18.5,14.5,7,12,13.892443989449804,19,1,1,1,0,0,4,4,1,19,19,1,2,16.291666666666664
bot_to_pod,112,287,17,-1,0,1.5707963267948966,11.5,2.5,18.5,14.5,7,12,13.892443989449804,19,1,1,1,0,0,4,4,1,19,19,1,2,16.916666666666664
bot_to_pod,112,287,17,-1,0,3.1415926535897931,11.5,2.5,18.5,14.5,7,12,13.892443989449804,19,1,1,1,0,0,4,4,1,19,19,1,2,17.541666666666664
bot_to_pod,112,287,17,-1,0,4.7123889803846897,11.5,2.5,18.5,14.5,7,12,13.892443989449804,19,1,1,1,0,0,4,4,1,19,19,1,2,16.916666666666664
bot_to_pod,112,226,18,-1,0,0,11.5,2.5,13.5,10.5,2,8,8.2462112512353212,10,1,1,1,0,0,4,4,1,10,10,1,2,10.911760458079524
bot_to_pod,112,226,18,-1,0,1.5707963267948966,11.5,2.5,13.5,10.5,2,8,8.2462112512353212,10,1,1,1,0,0,4,4,1,10,10,1,2,10.286760458079524
bot_to_pod,112,226,18,-1,0,3.1415926535897931,11.5,2.5,13.5,10.5,2,8,8.2462112512353212,10,1,1,1,0,0,4,4,1,10,10,1,2,10.911760458079524
bot_to_pod,112,226,18,-1,0,4.7123889803846897,11.5,2.5,13.5,10.5,2,8,8.2462112512353212,10,1,1,1,0,0,4,4,1,10,10,1,2,11.536760458079524
bot_to_pod,112,147,19,-1,0,0,11.5,2.5,18.5,4.5,7,2,7.2801098892805181,9,1,1,1,0,0,4,4,1,9,9,1,2,9.6200937914128559
bot_to_pod,112,147,19,-1,0,1.5707963267948966,11.5,2.5,18.5,4.5,7,2,7.2801098892805181,9,1,1,1,0,0,4,4,1,9,9,1,2,10.245093791412856
bot_to_pod,112,147,19,-1,0,3.1415926535897931,11.5,2.5,18.5,4.5,7,2,7.2801098892805181,9,1,1,1,0,0,4,4,1,9,9,1,2,10.870093791412856
bot_to_pod,112,147,19,-1,0,4.7123889803846897,11.5,2.5,18.5,4.5,7,2,7.2801098892805181,9,1,1,1,0,0,4,4,1,9,9,1,2,10.245093791412856
bot_to_pod,112,245,20,-1,0,0,11.5,2.5,18.5,11.5,7,9,11.401754250991379,16,1,1,1,0,0,4,4,1,16,16,1,2,14.916666666666666
bot_to_pod,112,245,20,-1,0,1.5707963267948966,11.5,2.5,18.5,11.5,7,9,11.401754250991379,16,1,1,1,0,0,4,4,1,16,16,1,2,14.291666666666666
bot_to_pod,112,245,20,-1,0,3.1415926535897931,11.5,2.5,18.5,11.5,7,9,11.401754250991379,16,1,1,1,0,0,4,4,1,16,16,1,2,14.916666666666666
bot_to_pod,112,245,20,-1,0,4.7123889803846897,11.5,2.5,18.5,11.5,7,9,11.401754250991379,16,1,1,1,0,0,4,4,1,16,16,1,2,15.541666666666666
bot_to_pod,112,263,21,-1,0,0,11.5,2.5,8.5,13.5,3,11,11.401754250991379,14,1,1,1,0,0,4,4,1,14,14,1,2,13.583333333333332
bot_to_pod,112,263,21,-1,0,1.5707963267948966,11.5,2.5,8.5,13.5,3,11,11.401754250991379,14,1,1,1,0,0,4,4,1,14,14,1,2,12.958333333333332
bot_to_pod,112,263,21,-1,0,3.1415926535897931,11.5,2.5,8.5,13.5,3,11,11.401754250991379,14,1,1,1,0,0,4,4,1,14,14,1,2,13.583333333333332
bot_to_pod,112,263,21,-1,0,4.7123889803846897,11.5,2.5,8.5,13.5,3,11,11.401754250991379,14,1,1,1,0,0,4,4,1,14,14,1,2,14.208333333333332
bot_to_pod,112,284,22,-1,0,0,11.5,2.5,15.5,14.5,4,12,12.649110640673518,16,1,1,1,0,0,4,4,1,16,16,1,2,14.916666666666668
bot_to_pod,112,284,22,-1,0,1.5707963267948966,11.5,2.5,15.5,14.5,4,12,12.649110640673518,16,1,1,1,0,0,4,4,1,16,16,1,2,14.291666666666668
bot_to_pod,112,284,22,-1,0,3.1415926535897931,11.5,2.5,15.5,14.5,4,12,12.649110640673518,16,1,1,1,0,0,4,4,1,16,16,1,2,14.916666666666668
bot_to_pod,112,284,22,-1,0,4.7123889803846897,11.5,2.5,15.5,14.5,4,12,12.649110640673518,16,1,1,1,0,0,4,4,1,16,16,1,2,15.541666666666668
bot_to_pod,112,97,23,-1,0,0,11.5,2.5,10.5,1.5,1,1,1.4142135623730951,2,1,1,1,0,0,4,4,1,2,2,1,2,5.875
bot_to_pod,112,97,23,-1,0,1.5707963267948966,11.5,2.5,10.5,1.5,1,1,1.4142135623730951,2,1,1,1,0,0,4,4,1,2,2,1,2,5.25
bot_to_pod,112,97,23,-1,0,3.1415926535897931,11.5,2.5,10.5,1.5,1,1,1.4142135623730951,2,1,1,1,0,0,4,4,1,2,2,1,2,4.625
bot_to_pod,112,97,23,-1,0,4.7123889803846897,11.5,2.5,10.5,1.5,1,1,1.4142135623730951,2,1,1,1,0,0,4,4,1,2,2,1,2,5.25
bot_to_pod,112,228,24,-1,0,0,11.5,2.5,15.5,10.5,4,8,8.9442719099991592,12,1,1,1,0,0,4,4,1,12,12,1,2,12.25
bot_to_pod,112,228,24,-1,0,1.5707963267948966,11.5,2.5,15.5,10.5,4,8,8.9442719099991592,12,1,1,1,0,0,4,4,1,12,12,1,2,11.625
bot_to_pod,112,228,24,-1,0,3.1415926535897931,11.5,2.5,15.5,10.5,4,8,8.9442719099991592,12,1,1,1,0,0,4,4,1,12,12,1,2,12.25
bot_to_pod,112,228,24,-1,0,4.7123889803846897,11.5,2.5,15.5,10.5,4,8,8.9442719099991592,12,1,1,1,0,0,4,4,1,12,12,1,2,12.875
bot_to_pod,112,188,25,-1,0,0,11.5,2.5,17.5,7.5,6,5,7.810249675906654,11,1,1,1,0,0,4,4,1,11,11,1,2,11.583333333333332
bot_to_pod,112,188,25,-1,0,1.5707963267948966,11.5,2.5,17.5,7.5,6,5,7.810249675906654,11,1,1,1,0,0,4,4,1,11,11,1,2,10.958333333333332
bot_to_pod,112,188,25,-1,0,3.1415926535897931,11.5,2.5,17.5,7.5,6,5,7.810249675906654,11,1,1,1,0,0,4,4,1,11,11,1,2,11.583333333333332
bot_to_pod,112,188,25,-1,0,4.7123889803846897,11.5,2.5,17.5,7.5,6,5,7.810249675906654,11,1,1,1,0,0,4,4,1,11,11,1,2,12.208333333333332
bot_to_pod,112,274,26,-1,0,0,11.5,2.5,5.5,14.5,6,12,13.416407864998739,18,1,1,1,0,0,4,4,1,18,18,1,2,16.25
bot_to_pod,112,274,26,-1,0,1.5707963267948966,11.5,2.5,5.5,14.5,6,12,13.416407864998739,18,1,1,1,0,0,4,4,1,18,18,1,2,15.625
bot_to_pod,112,274,26,-1,0,3.1415926535897931,11.5,2.5,5.5,14.5,6,12,13.416407864998739,18,1,1,1,0,0,4,4,1,18,18,1,2,16.25
bot_to_pod,112,274,26,-1,0,4.7123889803846897,11.5,2.5,5.5,14.5,6,12,13.416407864998739,18,1,1,1,0,0,4,4,1,18,18,1,2,16.875
bot_to_pod,112,223,27,-1,0,0,11.5,2.5,10.5,10.5,1,8,8.0622577482985491,9,1,1,1,0,0,4,4,1,9,9,1,2,10.083333333333334
bot_to_pod,112,223,27,-1,0,1.5707963267948966,11.5,2.5,10.5,10.5,1,8,8.0622577482985491,9,1,1,1,0,0,4,4,1,9,9,1,2,9.4583333333333339
bot_to_pod,112,223,27,-1,0,3.1415926535897931,11.5,2.5,10.5,10.5,1,8,8.0622577482985491,9,1,1,1,0,0,4,4,1,9,9,1,2,10.083333333333334
bot_to_pod,112,223,27,-1,0,4.7123889803846897,11.5,2.5,10.5,10.5,1,8,8.0622577482985491,9,1,1,1,0,0,4,4,1,9,9,1,2,10.708333333333334
bot_to_pod,112,190,28,-1,0,0,11.5,2.5,5.5,8.5,6,6,8.4852813742385695,12,1,1,1,0,0,4,4,1,12,12,1,2,12.25
bot_to_pod,112,190,28,-1,0,1.5707963267948966,11.5,2.5,5.5,8.5,6,6,8.4852813742385695,12,1,1,1,0,0,4,4,1,12,12,1,2,11.625
bot_to_pod,112,190,28,-1,0,3.1415926535897931,11.5,2.5,5.5,8.5,6,6,8.4852813742385695,12,1,1,1,0,0,4,4,1,12,12,1,2,12.25
bot_to_pod,112,190,28,-1,0,4.7123889803846897,11.5,2.5,5.5,8.5,6,6,8.4852813742385695,12,1,1,1,0,0,4,4,1,12,12,1,2,12.875
bot_to_pod,112,103,29,-1,0,0,11.5,2.5,16.5,1.5,5,1,5.0990195135927845,6,1,1,1,0,0,4,4,1,6,6,1,2,7.458333333333333
bot_to_pod,112,103,29,-1,0,1.5707963267948966,11.5,2.5,16.5,1.5,5,1,5.0990195135927845,6,1,1,1,0,0,4,4,1,6,6,1,2,8.0833333333333321
bot_to_pod,112,103,29,-1,0,3.1415926535897931,11.5,2.5,16.5,1.5,5,1,5.0990195135927845,6,1,1,1,0,0,4,4,1,6,6,1,2,8.7083333333333321
bot_to_pod,112,103,29,-1,0,4.7123889803846897,11.5,2.5,16.5,1.5,5,1,5.0990195135927845,6,1,1,1,0,0,4,4,1,6,6,1,2,8.0833333333333321
bot_to_pod,112,114,30,-1,0,0,11.5,2.5,13.5,2.5,2,0,2,2,1,1,1,0,0,4,4,1,2,2,0,1,2.8284271247461903
bot_to_pod,112,114,30,-1,0,1.5707963267948966,11.5,2.5,13.5,2.5,2,0,2,2,1,1,1,0,0,4,4,1,2,2,0,1,3.4534271247461903
bot_to_pod,112,114,30,-1,0,3.1415926535897931,11.5,2.5,13.5,2.5,2,0,2,2,1,1,1,0,0,4,4,1,2,2,0,1,4.0784271247461898
bot_to_pod,112,114,30,-1,0,4.7123889803846897,11.5,2.5,13.5,2.5,2,0,2,2,1,1,1,0,0,4,4,1,2,2,0,1,3.4534271247461903
bot_to_pod,112,176,31,-1,0,0,11.5,2.5,5.5,7.5,6,5,7.810249675906654,11,1,1,1,0,0,4,4,1,11,11,1,2,11.583333333333332
bot_to_pod,112,176,31,-1,0,1.5707963267948966,11.5,2.5,5.5,7.5,6,5,7.810249675906654,11,1,1,1,0,0,4,4,1,11,11,1,2,10.958333333333332
bot_to_pod,112,176,31,-1,0,3.1415926535897931,11.5,2.5,5.5,7.5,6,5,7.810249675906654,11,1,1,1,0,0,4,4,1,11,11,1,2,11.583333333333332
bot_to_pod,112,176,31,-1,0,4.7123889803846897,11.5,2.5,5.5,7.5,6,5,7.810249675906654,11,1,1,1,0,0,4,4,1,11,11,1,2,12.208333333333332
bot_to_pod,112,144,32,-1,0,0,11.5,2.5,15.5,4.5,4,2,4.4721359549995796,6,1,1,1,0,0,4,4,1,6,6,1,2,8.2450937914128559
bot_to_pod,112,144,32,-1,0,1.5707963267948966,11.5,2.5,15.5,4.5,4,2,4.4721359549995796,6,1,1,1,0,0,4,4,1,6,6,1,2,7.6200937914128577
bot_to_pod,112,144,32,-1,0,3.1415926535897931,11.5,2.5,15.5,4.5,4,2,4.4721359549995796,6,1,1,1,0,0,4,4,1,6,6,1,2,8.2450937914128559
bot_to_pod,112,144,32,-1,0,4.7123889803846897,11.5,2.5,15.5,4.5,4,2,4.4721359549995796,6,1,1,1,0,0,4,4,1,6,6,1,2,8.8700937914128559
bot_to_pod,112,282,33,-1,0,0,11.5,2.5,13.5,14.5,2,12,12.165525060596439,14,1,1,1,0,0,4,4,1,14,14,1,2,13.57842712474619
bot_to_pod,112,282,33,-1,0,1.5707963267948966,11.5,2.5,13.5,14.5,2,12,12.165525060596439,14,1,1,1,0,0,4,4,1,14,14,1,2,12.95342712474619
bot_to_pod,112,282,33,-1,0,3.1415926535897931,11.5,2.5,13.5,14.5,2,12,12.165525060596439,14,1,1,1,0,0,4,4,1,14,14,1,2,13.57842712474619
bot_to_pod,112,282,33,-1,0,4.7123889803846897,11.5,2.5,13.5,14.5,2,12,12.165525060596439,14,1,1,1,0,0,4,4,1,14,14,1,2,14.20342712474619
bot_to_pod,112,218,34,-1,0,0,11.5,2.5,5.5,10.5,6,8,10,14,1,1,1,0,0,4,4,1,14,14,1,2,13.583333333333334
bot_to_pod,112,218,34,-1,0,1.5707963267948966,11.5,2.5,5.5,10.5,6,8,10,14,1,1,1,0,0,4,4,1,14,14,1,2,12.958333333333334
bot_to_pod,112,218,34,-1,0,3.1415926535897931,11.5,2.5,5.5,10.5,6,8,10,14,1,1,1,0,0,4,4,1,14,14,1,2,13.583333333333334
bot_to_pod,112,218,34,-1,0,4.7123889803846897,11.5,2.5,5.5,10.5,6,8,10,14,1,1,1,0,0,4,4,1,14,14,1,2,14.208333333333334
bot_to_pod,112,234,35,-1,0,0,11.5,2.5,7.5,11.5,4,9,9.8488578017961039,13,1,1,1,0,0,4,4,1,13,13,1,2,12.916666666666668
bot_to_pod,112,234,35,-1,0,1.5707963267948966,11.5,2.5,7.5,11.5,4,9,9.8488578017961039,13,1,1,1,0,0,4,4,1,13,13,1,2,12.291666666666668
bot_to_pod,112,234,35,-1,0,3.1415926535897931,11.5,2.5,7.5,11.5,4,9,9.8488578017961039,13,1,1,1,0,0,4,4,1,13,13,1,2,12.916666666666668
bot_to_pod,112,234,35,-1,0,4.7123889803846897,11.5,2.5,7.5,11.5,4,9,9.8488578017961039,13,1,1,1,0,0,4,4,1,13,13,1,2,13.541666666666668
bot_to_pod,112,94,36,-1,0,0,11.5,2.5,7.5,1.5,4,1,4.1231056256176606,5,1,1,1,0,0,4,4,1,5,5,1,2,8.0416666666666679
bot_to_pod,112,94,36,-1,0,1.5707963267948966,11.5,2.5,7.5,1.5,4,1,4.1231056256176606,5,1,1,1,0,0,4,4,1,5,5,1,2,7.416666666666667
bot_to_pod,112,94,36,-1,0,3.1415926535897931,11.5,2.5,7.5,1.5,4,1,4.1231056256176606,5,1,1,1,0,0,4,4,1,5,5,1,2,6.791666666666667
bot_to_pod,112,94,36,-1,0,4.7123889803846897,11.5,2.5,7.5,1.5,4,1,4.1231056256176606,5,1,1,1,0,0,4,4,1,5,5,1,2,7.416666666666667
bot_to_pod,112,154,37,-1,0,0,11.5,2.5,11.5,5.5,0,3,3,3,1,1,1,0,0,4,4,1,3,3,0,1,4.125
bot_to_pod,112,154,37,-1,0,1.5707963267948966,11.5,2.5,11.5,5.5,0,3,3,3,1,1,1,0,0,4,4,1,3,3,0,1,3.5
bot_to_pod,112,154,37,-1,0,3.1415926535897931,11.5,2.5,11.5,5.5,0,3,3,3,1,1,1,0,0,4,4,1,3,3,0,1,4.125
bot_to_pod,112,154,37,-1,0,4.7123889803846897,11.5,2.5,11.5,5.5,0,3,3,3,1,1,1,0,0,4,4,1,3,3,0,1,4.75
bot_to_pod,112,150,38,-1,0,0,11.5,2.5,7.5,5.5,4,3,5,7,1,1,1,0,0,4,4,1,7,7,1,2,8.9166666666666679
bot_to_pod,112,150,38,-1,0,1.5707963267948966,11.5,2.5,7.5,5.5,4,3,5,7,1,1,1,0,0,4,4,1,7,7,1,2,8.2916666666666679
bot_to_pod,112,150,38,-1,0,3.1415926535897931,11.5,2.5,7.5,5.5,4,3,5,7,1,1,1,0,0,4,4,1,7,7,1,2,8.9166666666666679
bot_to_pod,112,150,38,-1,0,4.7123889803846897,11.5,2.5,7.5,5.5,4,3,5,7,1,1,1,0,0,4,4,1,7,7,1,2,9.5416666666666679
bot_to_pod,112,277,39,-1,0,0,11.5,2.5,8.5,14.5,3,12,12.369316876852981,15,1,1,1,0,0,4,4,1,15,15,1,2,14.25
bot_to_pod,112,277,39,-1,0,1.5707963267948966,11.5,2.5,8.5,14.5,3,12,12.369316876852981,15,1,1,1,0,0,4,4,1,15,15,1,2,13.625
bot_to_pod,112,277,39,-1,0,3.1415926535897931,11.5,2.5,8.5,14.5,3,12,12.369316876852981,15,1,1,1,0,0,4,4,1,15,15,1,2,14.25
bot_to_pod,112,277,39,-1,0,4.7123889803846897,11.5,2.5,8.5,14.5,3,12,12.369316876852981,15,1,1,1,0,0,4,4,1,15,15,1,2,14.875
bot_to_pod,112,186,40,-1,0,0,11.5,2.5,15.5,7.5,4,5,6.4031242374328485,9,1,1,1,0,0,4,4,1,9,9,1,2,10.25
bot_to_pod,112,186,40,-1,0,1.5707963267948966,11.5,2.5,15.5,7.5,4,5,6.4031242374328485,9,1,1,1,0,0,4,4,1,9,9,1,2,9.625
bot_to_pod,112,186,40,-1,0,3.1415926535897931,11.5,2.5,15.5,7.5,4,5,6.4031242374328485,9,1,1,1,0,0,4,4,1,9,9,1,2,10.25
bot_to_pod,112,186,40,-1,0,4.7123889803846897,11.5,2.5,15.5,7.5,4,5,6.4031242374328485,9,1,1,1,0,0,4,4,1,9,9,1,2,10.875
bot_to_pod,112,230,41,-1,0,0,11.5,2.5,17.5,10.5,6,8,10,14,1,1,1,0,0,4,4,1,14,14,1,2,13.583333333333334
bot_to_pod,112,230,41,-1,0,1.5707963267948966,11.5,2.5,17.5,10.5,6,8,10,14,1,1,1,0,0,4,4,1,14,14,1,2,12.958333333333334
bot_to_pod,112,230,41,-1,0,3.1415926535897931,11.5,2.5,17.5,10.5,6,8,10,14,1,1,1,0,0,4,4,1,14,14,1,2,13.583333333333334
bot_to_pod,112,230,41,-1,0,4.7123889803846897,11.5,2.5,17.5,10.5,6,8,10,14,1,1,1,0,0,4,4,1,14,14,1,2,14.208333333333334
bot_to_pod,112,107,42,-1,0,0,11.5,2.5,6.5,2.5,5,0,5,5,1,1,1,0,0,4,4,1,5,5,0,1,6.083333333333333
bot_to_pod,112,107,42,-1,0,1.5707963267948966,11.5,2.5,6.5,2.5,5,0,5,5,1,1,1,0,0,4,4,1,5,5,0,1,5.458333333333333
