#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;78.45;0.99;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.91,RP/0
60;118.34;2.33;PP/0.08,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/1.98,RP/0
119.96;165;3.77;PP/0.08,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/3.37,RP/0
179.96;219.64;5.63;PP/0.09,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/5.2,RP/0
239.96;256.28;6.92;PP/0.1,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/6.45,RP/0
299.96;289.46;8.36;PP/0.1,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/7.85,RP/0
360;343.78;10.62;PP/0.12,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/10.05,RP/0
420;371.55;11.97;PP/0.12,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/11.36,RP/0
480;391.73;12.76;PP/0.13,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/12.11,RP/0
540;406.23;13.33;PP/0.13,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/12.65,RP/0
600;428.69;14.1;PP/0.13,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/13.4,RP/0
659.96;469.75;15.55;PP/0.13,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/14.83,RP/0
719.96;510.46;16.9;PP/0.13,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/16.15,RP/0
779.96;549.76;18.4;PP/0.13,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/17.62,RP/0
839.96;586.64;19.94;PP/0.14,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/19.13,RP/0
899.96;621.23;21.37;PP/0.14,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/20.52,RP/0
959.96;647.29;22.43;PP/0.14,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/21.56,RP/0
1019.96;677.15;23.55;PP/0.14,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/22.65,RP/0
1079.96;690.02;24.11;PP/0.14,TA/0.08,IS/0,PS/0.03,RB/0.01,OB/23.19,RP/0
1139.96;715.61;25.11;PP/0.14,TA/0.08,IS/0,PS/0.03,RB/0.01,OB/24.16,RP/0
1199.96;748.09;26.19;PP/0.15,TA/0.08,IS/0,PS/0.03,RB/0.01,OB/25.21,RP/0
1259.96;771.82;27.36;PP/0.16,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/26.32,RP/0
1319.96;792.66;28.03;PP/0.16,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/26.97,RP/0
1379.96;823.41;29.23;PP/0.17,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/28.13,RP/0
1439.96;844.54;30.18;PP/0.17,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/29.05,RP/0
1499.96;868.98;30.96;PP/0.17,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/29.81,RP/0
1559.96;899.73;32.16;PP/0.18,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/30.98,RP/0
1619.96;925.85;33.41;PP/0.18,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/32.2,RP/0
1679.96;955.46;34.55;PP/0.18,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/33.31,RP/0
1739.96;981.59;35.7;PP/0.18,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/34.44,RP/0
1799.96;1011.13;36.79;PP/0.18,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/35.5,RP/0
1859.96;1057.01;38.44;PP/0.18,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/37.13,RP/0
1919.96;1079.47;39.5;PP/0.18,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/38.16,RP/0
1979.96;1112.7;40.83;PP/0.18,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/39.47,RP/0
2039.96;1170.25;42.96;PP/0.18,TA/0.11,IS/0,PS/0.05,RB/0.01,OB/41.58,RP/0
2099.96;1205.32;44.46;PP/0.18,TA/0.11,IS/0,PS/0.05,RB/0.01,OB/43.05,RP/0
2159.96;1259.97;47.01;PP/0.19,TA/0.11,IS/0,PS/0.05,RB/0.01,OB/45.57,RP/0
2219.96;1284.51;48.09;PP/0.19,TA/0.11,IS/0,PS/0.05,RB/0.01,OB/46.61,RP/0
2279.96;1321.06;49.63;PP/0.2,TA/0.11,IS/0,PS/0.05,RB/0.01,OB/48.12,RP/0
2340;1348.02;50.74;PP/0.2,TA/0.11,IS/0,PS/0.05,RB/0.01,OB/49.2,RP/0
2400;1398.63;52.64;PP/0.21,TA/0.11,IS/0,PS/0.05,RB/0.01,OB/51.06,RP/0
2460;1428.46;54.03;PP/0.22,TA/0.11,IS/0,PS/0.05,RB/0.01,OB/52.4,RP/0
2520;1454.01;55.17;PP/0.22,TA/0.12,IS/0,PS/0.05,RB/0.01,OB/53.51,RP/0
2580;1485.57;56.37;PP/0.22,TA/0.12,IS/0,PS/0.05,RB/0.01,OB/54.68,RP/0
2640;1530.94;58.05;PP/0.22,TA/0.12,IS/0,PS/0.05,RB/0.01,OB/56.34,RP/0
2700;1572.45;59.49;PP/0.22,TA/0.13,IS/0,PS/0.05,RB/0.01,OB/57.73,RP/0
2760;1606.85;60.77;PP/0.22,TA/0.13,IS/0,PS/0.05,RB/0.01,OB/58.98,RP/0
2820;1618.45;61.42;PP/0.22,TA/0.13,IS/0,PS/0.05,RB/0.01,OB/59.6,RP/0
2880;1652.06;62.85;PP/0.22,TA/0.13,IS/0,PS/0.05,RB/0.01,OB/61.01,RP/0
