#TimeStamp;DistanceTraveled
60;270.78
119.96;98.95
179.96;121
239.96;108.89
299.96;77.39
360;197.02
420;39.98
480;72.87
540;76.02
600;8.1
659.96;33.9
719.96;13.1
779.96;42
839.96;42.87
899.96;120.15
959.96;43.84
1019.96;57.34
1079.96;30.8
1139.96;34
1199.96;38
1259.96;186.7
1319.96;127.43
1379.96;153.4
1439.96;82.47
1499.96;47.01
1559.96;50.77
1619.96;29.21
1679.96;39.67
1739.96;91.15
1799.96;24.18
1859.96;32
1919.96;50
1979.96;17.07
2039.96;51.21
2099.96;18.71
2159.96;33.8
2219.96;176.87
2279.96;176.2
2340;185.56
2400;201.34
2460;155.42
2520;127.15
2580;128.85
2640;68.82
2700;144.98
2760;80
2820;38.99
2880;92.25
2940;52.75
3000;90.19
3060;26.81
3120;38.84
3180;17.99
3240;43.04
3300;54.33
3360;64.81
3420;74.83
3480;158.88
3540;278.96
3600;202.86
3660;157.69
3720;101.67
3780;41.87
3840;58.92
3900;57.33
3960;29.44
4020;40.57
4080;41
4140;37
4200;76.07
4260;104.5
4320;237.09
4380;216.57
4440;226.03
4500;112.33
4560;143.48
4620;111.82
4680;140.94
4740;125.16
4800;132.22
4860;112.78
4920;82.48
4980;66.52
5040;65
5100;40.88
5160;65.41
5220;59.35
5280;46.36
5340;37.19
5400;107.35
5459.96;22.25
5519.96;134.22
5579.96;95.99
5639.96;124.47
5699.96;123.53
5759.96;115.17
5819.96;86.83
5879.96;42.84
5939.96;24.33
5999.96;71.83
6059.96;61.06
6119.96;60.94
6179.96;54
6239.96;92.09
6299.96;94.38
6359.96;197.22
6419.96;153.72
6479.96;203.9
6539.96;240.62
6599.96;227.54
6659.96;241.26
6719.96;236.63
6779.96;162.51
6839.96;110.56
6899.96;147.56
6959.96;96.34
7019.96;113.66
7079.96;35.85
7139.96;74.75
7199.96;56.26
7259.96;58.11
7319.96;29.03
7379.96;47.44
7439.96;59.56
7499.96;63.23
7559.96;205.56
7619.96;212.01
7679.96;108.2
7739.96;17.86
7799.96;47.47
7859.96;69.2
7919.96;52.19
7979.96;98.11
8039.96;34.84
8099.96;51.58
8159.96;50.29
8219.96;105.72
8279.96;43
8339.96;42.01
8399.96;65.59
8459.96;68.12
8519.96;251.28
8579.96;158.68
8639.96;134.11
8699.96;120.19
8759.96;137.27
8819.96;151.62
8879.96;115.84
8939.96;151.13
8999.96;123.34
9059.96;90.83
9119.96;122.61
9179.96;113.78
9239.96;75.34
9299.96;24.99
9360;85.61
9420;76.48
9480;102.53
9540;58.27
9600;80.12
9660;142.77
9720;253.9
9780;194.99
9840;139.34
9900;95.99
9960;111.61
10020;114.51
10080;58.76
10140;50.12
10200;33.02
10260;58.98
10320;45.71
10380;101.29
10440;50
10500;21.21
10560;90.94
10620;36.92
10680;82.3
10740;214.08
10800;188.36
10860;171.86
10920;196.94
10980;144.31
11040;132.26
11100;191.83
11160;114.02
11220;186.2
11280;168.79
11340;131.35
11400;71
11460;63.48
11520;63.16
11580;35
11640;102.54
11700;82.37
11760;85.88
11820;136.85
11880;119.9
11940;183.85
12000;177.58
12060;93.88
12120;35.91
12180;93.24
12240;67
12300;59.28
12360;79.19
12420;49.53
12480;36.02
12540;107.33
12600;28.38
12660;91.62
12720;76.64
12780;69.58
12840;125.97
12900;134.02
12960;178.28
13020;190.69
13080;238.43
13140;106.45
13200;165.21
13260;136.38
13320;106.42
13380;152.45
13440;120.13
13500;52.05
13560;103.96
13620;68.93
13680;103.71
13740;101.41
13800;58.94
13860;21
13920;102.01
13980;90.33
14040;30.23
14100;104.16
14160;136.02
14220;142.45
14280;140.29
14340;140.77
14400;99.03
