#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;39;100;0;0;0;0;0;0.55
60;19;100;59.96;51.03;60;60;0.46;0.56
119.96;18;100;108.67;65.67;119.96;119.96;0.47;0.58
179.96;17;100;147.64;40.03;179.96;175.33;0.35;0.51
239.96;17;100;203.48;77.47;239.96;229.04;0.42;0.67
299.96;17;100;299.91;44.71;299.96;212.94;0.5;0.72
360;16;100;53.69;35.95;360;339.59;0.09;0.71
420;16;100;0;50.61;0;334.76;0;0.63
480;16;100;0;50.15;0;341.27;0;0.56
540;16;100;0;41.34;0;351.53;0;0.47
600;16;100;0;73.71;0;424.46;0;0.54
659.96;16;100;0;57.64;0;327.12;0;0.64
719.96;16;100;0;50.82;0;421.19;0;0.63
779.96;16;100;0;59.87;0;525.36;0;0.65
839.96;15;100;51.47;72.26;839.96;486.4;0.43;0.74
899.96;15;100;0;65.46;0;564.66;0;0.62
959.96;15;100;0;86.21;0;694.43;0;0.51
1019.96;15;100;0;69.39;0;620.57;0;0.39
1079.96;15;100;0;39.99;0;613.63;0;0.5
1139.96;15;100;0;47.34;0;511.85;0;0.53
1199.96;15;100;0;52.18;0;463.17;0;0.58
1259.96;0;100;59.91;39.5;1259.96;624.58;0.43;0.53
1319.96;0;100;119.91;41.82;1319.96;716.67;0.53;0.61
1379.96;0;100;179.91;47.5;1379.96;717.34;0.81;0.53
1439.96;0;100;0;79.95;0;670.36;0;0.5
1499.96;0;100;0;85.66;0;511.54;0;0.59
1559.96;0;100;0;58.83;0;530.26;0;0.65
1619.96;0;100;0;65.38;0;705.33;0;0.53
1679.96;0;100;0;61.07;0;896.39;0;0.49
1739.96;0;100;0;68.45;0;865.48;0;0.5
1799.96;0;100;0;53.28;0;663.62;0;0.44
1859.96;0;100;0;91.98;0;837.99;0;0.42
1919.96;0;100;0;41.87;0;450.63;0;0.75
1979.96;0;100;0;57.26;0;974.99;0;0.61
2039.96;0;100;0;52.62;0;778.84;0;0.62
2099.96;0;100;0;59.35;0;1087.59;0;0.46
2159.96;0;100;0;96.82;0;1367.93;0;0.4
2219.96;0;100;0;39.87;0;1057.58;0;0.61
2279.96;21;100;27.2;52.18;27.29;999.3;0.45;0.59
2340;20;100;84.18;54.16;87.33;1203.56;0.45;0.44
2400;20;100;142.84;53.88;147.33;1412.68;0.46;0.4
2460;19;100;186.23;71.49;207.33;1178.08;0.45;0.47
2520;19;100;249.39;58.56;267.33;1288.3;0.5;0.49
2580;17;100;250.44;46.31;327.33;1293.53;0.52;0.43
2640;17;100;333.42;42.43;387.33;1651.24;0.51;0.46
2700;17;100;447.24;51.96;447.33;1073.87;0.36;0.5
2760;16;100;255.73;47.33;507.33;608.64;0.02;0.46
2820;16;100;64.22;51.1;567.33;640.31;0.02;0.54
2880;16;100;0;50.67;0;937.28;0;0.48
2940;16;100;0;45.2;0;1101.17;0;0.57
3000;15;100;51.69;60.73;747.33;1315.66;0.33;0.67
3060;15;100;0;56.12;0;1412.39;0;0.68
3120;15;100;0;73.34;0;1703.85;0;0.6
3180;15;100;0;51.14;0;1598.24;0;0.33
3240;15;100;0;52.41;0;1858.2;0;0.28
3300;15;100;0;61.94;0;1442.47;0;0.29
3360;15;100;0;44.84;0;975;0;0.39
3420;15;100;0;51.96;0;878.07;0;0.43
3480;0;100;27.2;60.75;1227.33;1329.67;0.56;0.36
3540;0;100;87.2;54.89;1287.33;1879.13;0.54;0.48
3600;0;100;147.2;49.25;1347.33;1313.75;0.52;0.49
3660;0;100;207.2;57.22;1407.33;1088.89;0.57;0.49
3720;0;100;267.2;78.62;1467.33;950.91;0.25;0.55
3780;0;100;327.2;68.15;1527.33;1141.97;0.12;0.53
3840;0;100;387.2;71.95;1587.33;1229.62;0.12;0.5
3900;0;100;447.2;68.21;1647.33;1425.39;0.12;0.56
3960;0;100;0;46.8;0;969.32;0;0.56
4020;0;100;0;61.48;0;671.2;0;0.48
4080;0;100;0;54.36;0;1279.99;0;0.44
4140;0;100;0;45.6;0;1715.58;0;0.49
4200;0;100;0;68.78;0;2085.63;0;0.58
4260;0;100;0;89.53;0;1883.1;0;0.66
4320;18;100;13.16;46.8;13.24;1387.21;0.51;0.52
4380;18;100;73.16;44.14;73.24;486.57;0.53;0.61
4440;17;100;128.71;49.57;133.24;1192.59;0.6;0.69
4500;17;100;185.16;73.39;193.24;1535.76;0.71;0.6
4560;17;100;253.16;57.11;253.24;1387.11;0.72;0.56
4620;17;100;313.16;61.16;313.24;1334.01;0.74;0.62
4680;16;100;32.62;92.76;373.24;1832.63;0.16;0.64
4740;15;100;29.07;69.27;433.24;1130.99;0.03;0.56
4800;14;100;2.36;57.22;493.24;866.97;0.33;0.54
4860;14;100;62.36;59.88;553.24;1420.45;0.33;0.49
4920;14;100;0;44.64;0;2470.78;0;0.54
4980;14;100;0;62.93;0;2574.54;0;0.38
5040;13;100;28.27;62.67;733.24;921.69;0.33;0.53
