bot_id;sample_count;expected_mean_sec;actual_mean_sec;gap_mean_sec;gap_var_sec2;gap_std_sec;abs_err_mean_sec;stop_go_mean;queue_stop_go_mean;conflict_wait_mean_sec
1;29;17.4841108124956;19.1079477014189;1.62383688892329;13.3020747251226;3.64720094389144;2.80936706716176;0;0;0.278927203064737
3;31;16.159630871693;20.2673544172948;4.10772354560184;11.3519654100863;3.36926778545225;4.21371200224971;0.0645161290322581;0;0.676702508954521
4;32;16.1830582617584;20.0508907556053;3.86783249384693;17.2037826924757;4.14774428966827;4.31293079864211;0.03125;0;0.877777777770735
5;34;17.4823391483216;20.0696683200563;2.58732917173465;14.1410694526656;3.76046133508452;3.54462481763914;0.0294117647058824;0;0.469281045748221
7;17;16.6567184448455;19.8016127644529;3.14489431960742;8.09153357397938;2.84456210583973;3.2571980296324;0;0;0.266666666664431
10;33;16.5144092443451;19.1802756983998;2.66586645405474;14.9764207767146;3.86993808435156;3.48951418641299;0.0303030303030303;0;0.370370370370004
11;27;17.9389075949403;20.860624764185;2.92171716924468;9.24758523948891;3.04098425505442;3.38756079065226;0.037037037037037;0;0.803292181064371
12;26;17.6690240320903;20.8343170691583;3.16529303706796;10.5940774307882;3.25485444079888;3.62098734328709;0.0384615384615385;0;0.307692307691223
13;25;17.6697056274848;19.6682265492157;1.99852092173097;16.2598452408162;4.03234984107483;3.2110952356475;0;0;0.391111111108803
14;15;16.1181385292428;18.7400412151535;2.62190268591066;8.37392851421789;2.89377409522891;2.75937743516381;0;0;0.533333333332925
