#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
5519.96;86;96;2;2;0/5061.07,1/4691.91;0/69.38,1/82.98;0/5519.96,1/5519.96;0/5519.96,1/5519.96;0/0,1/7;0/0,1/0;0/3,1/10;0/5,1/8;0/3,1/2;0/5,1/5;0/32,1/54;0/47,1/49;0/46,1/83;0/546,1/544
5579.96;89;99;2;2;0/5101.16,1/4723.07;0/69.56,1/83.11;0/5579.96,1/5579.96;0/5579.96,1/5579.96;0/0,1/7;0/1,1/0;0/1,1/7;0/9,1/8;0/3,1/2;0/5,1/5;0/33,1/56;0/49,1/50;0/48,1/86;0/552,1/550
5639.96;92;100;2;2;0/5151.2,1/4765.29;0/69.64,1/83.24;0/5639.96,1/5639.96;0/5639.96,1/5639.96;0/0,1/5;0/0,1/0;0/0,1/5;0/8,1/8;0/3,1/2;0/5,1/5;0/34,1/58;0/49,1/51;0/49,1/88;0/558,1/556
5699.96;94;101;2;2;0/5211.2,1/4808.31;0/69.82,1/83.42;0/5699.96,1/5699.96;0/5699.96,1/5699.96;0/0,1/3;0/0,1/0;0/0,1/3;0/7,1/11;0/3,1/2;0/5,1/5;0/34,1/60;0/50,1/51;0/49,1/90;0/564,1/562
5759.96;95;103;2;2;0/5271.2,1/4852.27;0/69.96,1/83.56;0/5759.96,1/5759.96;0/5759.96,1/5759.96;0/0,1/1;0/0,1/0;0/0,1/2;0/4,1/6;0/3,1/2;0/5,1/5;0/34,1/61;0/51,1/52;0/49,1/91;0/569,1/568
5819.96;97;105;2;2;0/5331.2,1/4892.36;0/70.22,1/83.69;0/5819.96,1/5819.96;0/5819.96,1/5819.96;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/7;0/3,1/2;0/5,1/5;0/34,1/63;0/52,1/53;0/49,1/93;0/575,1/574
5879.96;97;105;2;2;0/5391.2,1/4952.36;0/70.31,1/83.87;0/5879.96,1/5879.96;0/5879.96,1/5879.96;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/6;0/3,1/2;0/5,1/5;0/34,1/63;0/52,1/53;0/49,1/93;0/581,1/580
5939.96;97;107;2;2;0/5451.2,1/5012.36;0/70.49,1/84.09;0/5939.96,1/5939.96;0/5939.96,1/5939.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/9;0/3,1/2;0/5,1/5;0/34,1/63;0/53,1/54;0/49,1/93;0/587,1/586
5999.96;97;109;2;2;0/5511.2,1/5072.36;0/70.58,1/84.22;0/5999.96,1/5999.96;0/5999.96,1/5999.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/8;0/3,1/2;0/5,1/5;0/34,1/63;0/54,1/55;0/49,1/93;0/593,1/592
6059.96;97;109;2;2;0/5571.2,1/5132.36;0/70.76,1/84.36;0/6059.96,1/6059.96;0/6059.96,1/6059.96;0/0,1/0;0/0,1/0;0/0,1/0;0/4,1/8;0/3,1/2;0/5,1/5;0/34,1/63;0/54,1/55;0/49,1/93;0/599,1/598
6119.96;97;112;2;2;0/5631.2,1/5192.36;0/88.31,1/84.53;0/6119.96,1/6119.96;0/6119.96,1/6119.96;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/7;0/3,1/2;0/5,1/5;0/34,1/63;0/56,1/56;0/49,1/93;0/604,1/604
6179.96;97;113;2;2;0/5691.2,1/5252.36;0/88.44,1/84.76;0/6179.96,1/6179.96;0/6179.96,1/6179.96;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/12;0/3,1/2;0/5,1/5;0/34,1/63;0/56,1/57;0/49,1/93;0/610,1/610
6239.96;97;114;2;2;0/5751.2,1/5312.36;0/88.58,1/84.89;0/6239.96,1/6239.96;0/6239.96,1/6239.96;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/11;0/3,1/2;0/5,1/5;0/34,1/63;0/56,1/58;0/49,1/93;0/616,1/616
6299.96;97;115;2;2;0/5811.2,1/5372.36;0/88.67,1/84.98;0/6299.96,1/6299.96;0/6299.96,1/6299.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/8;0/3,1/2;0/5,1/5;0/34,1/63;0/57,1/58;0/49,1/93;0/622,1/622
6359.96;97;115;2;2;0/5871.2,1/5432.36;0/88.84,1/85.11;0/6359.96,1/6359.96;0/6359.96,1/6359.96;0/6,1/6;0/0,1/0;0/14,1/11;0/12,1/8;0/3,1/2;0/5,1/5;0/34,1/63;0/57,1/58;0/49,1/93;0/628,1/628
6419.96;100;117;2;2;0/5901.33,1/5462.53;0/88.93,1/86.84;0/6419.96,1/6419.96;0/6419.96,1/6419.96;0/6,1/6;0/0,1/0;0/11,1/10;0/9,1/9;0/3,1/2;0/5,1/5;0/35,1/65;0/58,1/59;0/52,1/96;0/634,1/634
6479.96;103;118;2;2;0/5911.56,1/5482.67;0/89.02,1/87.07;0/6479.96,1/6479.96;0/6479.96,1/6479.96;0/4,1/5;0/0,1/0;0/7,1/6;0/6,1/10;0/3,1/2;0/5,1/5;0/37,1/66;0/58,1/60;0/57,1/100;0/640,1/640
6539.96;108;119;2;2;0/5931.73,1/5521.96;0/89.24,1/87.16;0/6539.96,1/6539.96;0/6539.96,1/6539.96;0/1,1/3;0/0,1/0;0/3,1/4;0/15,1/8;0/3,1/2;0/5,1/5;0/40,1/68;0/59,1/60;0/61,1/103;0/646,1/646
6599.96;112;120;2;2;0/5963.82,1/5562.84;0/89.29,1/87.33;0/6599.96,1/6599.96;0/6599.96,1/6599.96;0/0,1/1;0/0,1/0;0/0,1/3;0/12,1/13;0/3,1/2;0/5,1/5;0/43,1/69;0/59,1/61;0/64,1/104;0/652,1/652
6659.96;114;121;2;2;0/6021.87,1/5602.93;0/89.47,1/87.42;0/6659.96,1/6659.96;0/6659.96,1/6659.96;0/0,1/0;0/0,1/0;0/0,1/1;0/17,1/10;0/3,1/2;0/5,1/5;0/43,1/71;0/60,1/61;0/64,1/106;0/658,1/658
6719.96;115;122;2;2;0/6081.87,1/5652.98;0/89.51,1/87.56;0/6719.96,1/6719.96;0/6719.96,1/6719.96;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/11;0/3,1/2;0/5,1/5;0/43,1/72;0/60,1/62;0/64,1/107;0/664,1/664
6779.96;115;122;2;2;0/6141.87,1/5712.98;0/89.6,1/87.69;0/6779.96,1/6779.96;0/6779.96,1/6779.96;0/1,1/1;0/0,1/0;0/1,1/1;0/9,1/13;0/3,1/2;0/5,1/5;0/43,1/72;0/60,1/62;0/64,1/107;0/670,1/670
6839.96;116;124;2;2;0/6191.91,1/5772.98;0/89.73,1/87.78;0/6839.96,1/6839.96;0/6839.96,1/6839.96;0/0,1/0;0/0,1/0;0/0,1/1;0/7,1/10;0/3,1/2;0/5,1/5;0/44,1/72;0/61,1/63;0/65,1/107;0/676,1/676
6899.96;117;125;2;2;0/6251.91,1/5823.02;0/89.87,1/87.91;0/6899.96,1/6899.96;0/6899.96,1/6899.96;0/0,1/0;0/0,1/0;0/1,1/0;0/8,1/6;0/3,1/2;0/5,1/5;0/44,1/73;0/62,1/63;0/65,1/108;0/682,1/682
6959.96;118;126;2;2;0/6301.96,1/5883.02;0/90.04,1/88.09;0/6959.96,1/6959.96;0/6959.96,1/6959.96;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/8;0/3,1/2;0/5,1/5;0/45,1/73;0/62,1/64;0/66,1/108;0/687,1/688
7019.96;118;128;2;2;0/6361.96,1/5943.02;0/90.13,1/94.67;0/7019.96,1/7019.96;0/7019.96,1/7019.96;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/9;0/3,1/2;0/5,1/5;0/45,1/73;0/63,1/65;0/66,1/108;0/693,1/693
7079.96;118;128;2;2;0/6421.96,1/6003.02;0/90.22,1/94.8;0/7079.96,1/7079.96;0/7079.96,1/7079.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/7;0/3,1/2;0/5,1/5;0/45,1/73;0/63,1/65;0/66,1/108;0/699,1/699
7139.96;118;129;2;2;0/6481.96,1/6063.02;0/90.36,1/94.98;0/7139.96,1/7139.96;0/7139.96,1/7139.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/10;0/3,1/2;0/5,1/5;0/45,1/73;0/63,1/66;0/66,1/108;0/705,1/705
7199.96;118;130;2;2;0/6541.96,1/6123.02;0/90.49,1/95.16;0/7199.96,1/7199.96;0/7199.96,1/7199.96;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/12;0/3,1/2;0/5,1/5;0/45,1/73;0/64,1/66;0/66,1/108;0/711,1/711
7259.96;118;132;2;2;0/6601.96,1/6183.02;0/90.67,1/95.2;0/7259.96,1/7259.96;0/7259.96,1/7259.96;0/0,1/0;0/0,1/0;0/0,1/1;0/9,1/8;0/3,1/2;0/5,1/5;0/45,1/73;0/65,1/67;0/66,1/108;0/717,1/717
7319.96;119;132;2;2;0/6661.96,1/6233.07;0/90.8,1/95.38;0/7319.96,1/7319.96;0/7319.96,1/7319.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/12;0/3,1/2;0/5,1/5;0/45,1/74;0/65,1/67;0/66,1/109;0/723,1/723
7379.96;119;133;2;2;0/6721.96,1/6293.07;0/90.89,1/95.47;0/7379.96,1/7379.96;0/7379.96,1/7379.96;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/8;0/3,1/2;0/5,1/5;0/45,1/74;0/65,1/68;0/66,1/109;0/729,1/729
7439.96;119;134;2;2;0/6781.96,1/6353.07;0/91.11,1/95.6;0/7439.96,1/7439.96;0/7439.96,1/7439.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/7;0/3,1/2;0/5,1/5;0/45,1/74;0/66,1/68;0/66,1/109;0/735,1/735
7499.96;119;136;2;2;0/6841.96,1/6413.07;0/91.24,1/95.82;0/7499.96,1/7499.96;0/7499.96,1/7499.96;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/8;0/3,1/2;0/5,1/5;0/45,1/74;0/67,1/69;0/66,1/109;0/741,1/741
7559.96;119;137;2;2;0/6901.96,1/6473.07;0/91.42,1/95.96;0/7559.96,1/7559.96;0/7559.96,1/7559.96;0/2,1/3;0/0,1/0;0/6,1/6;0/7,1/8;0/3,1/2;0/5,1/5;0/45,1/74;0/67,1/70;0/66,1/109;0/747,1/747
7619.96;122;139;2;2;0/6946.53,1/6523.11;0/91.6,1/96.13;0/7619.96,1/7619.96;0/7619.96,1/7619.96;0/1,1/3;0/0,1/0;0/4,1/5;0/7,1/7;0/3,1/2;0/5,1/5;0/47,1/75;0/68,1/71;0/68,1/110;0/753,1/753
7679.96;127;139;2;2;0/6966.93,1/6553.24;0/91.78,1/96.31;0/7679.96,1/7679.96;0/7679.96,1/7679.96;0/0,1/1;0/0,1/0;0/0,1/2;0/8,1/8;0/3,1/2;0/5,1/5;0/50,1/77;0/68,1/71;0/72,1/113;0/759,1/759
7739.96;129;140;2;2;0/7022.22,1/6593.33;0/91.91,1/96.49;0/7739.96,1/7739.96;0/7739.96,1/7739.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/13;0/3,1/2;0/5,1/5;0/50,1/79;0/68,1/72;0/72,1/115;0/765,1/765
7799.96;129;142;2;2;0/7082.22,1/6653.33;0/92.09,1/96.62;0/7799.96,1/7799.96;0/7799.96,1/7799.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/11;0/3,1/2;0/5,1/5;0/50,1/79;0/69,1/73;0/72,1/115;0/771,1/771
7859.96;129;143;2;2;0/7142.22,1/6713.33;0/92.22,1/96.71;0/7859.96,1/7859.96;0/7859.96,1/7859.96;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/9;0/3,1/2;0/5,1/5;0/50,1/79;0/70,1/73;0/72,1/115;0/777,1/777
7919.96;129;145;2;2;0/7202.22,1/6773.33;0/92.4,1/96.89;0/7919.96,1/7919.96;0/7919.96,1/7919.96;0/0,1/0;0/0,1/0;0/0,1/1;0/10,1/9;0/3,1/2;0/5,1/5;0/50,1/79;0/71,1/74;0/72,1/115;0/783,1/783
7979.96;130;146;2;2;0/7262.22,1/6823.38;0/92.58,1/97.07;0/7979.96,1/7979.96;0/7979.96,1/7979.96;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/10;0/3,1/2;0/5,1/5;0/50,1/80;0/71,1/75;0/72,1/116;0/789,1/789
8039.96;130;147;2;2;0/7322.22,1/6883.38;0/92.67,1/97.16;0/8039.96,1/8039.96;0/8039.96,1/8039.96;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/8;0/3,1/2;0/5,1/5;0/50,1/80;0/72,1/75;0/72,1/116;0/795,1/795
8099.96;130;148;2;2;0/7382.22,1/6943.38;0/92.84,1/97.29;0/8099.96,1/8099.96;0/8099.96,1/8099.96;0/0,1/0;0/0,1/1;0/0,1/0;0/7,1/8;0/3,1/2;0/5,1/5;0/50,1/80;0/72,1/76;0/72,1/116;0/801,1/801
8159.96;130;149;2;2;0/7442.22,1/7003.38;0/93.07,1/97.42;0/8159.96,1/8159.96;0/8159.96,1/8159.96;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/8;0/3,1/2;0/5,1/5;0/50,1/80;0/73,1/76;0/72,1/116;0/807,1/807
8219.96;130;150;2;2;0/7502.22,1/7063.38;0/93.24,1/97.73;0/8219.96,1/8219.96;0/8219.96,1/8219.96;0/0,1/0;0/0,1/5;0/0,1/0;0/9,1/10;0/3,1/2;0/5,1/5;0/50,1/80;0/73,1/77;0/72,1/116;0/813,1/813
8279.96;130;152;2;2;0/7562.22,1/7123.38;0/93.64,1/98.22;0/8279.96,1/8279.96;0/8279.96,1/8279.96;0/0,1/0;0/0,1/1;0/0,1/0;0/9,1/11;0/3,1/2;0/5,1/5;0/50,1/80;0/74,1/78;0/72,1/116;0/819,1/819
8339.96;130;152;2;2;0/7622.22,1/7183.38;0/94.09,1/98.53;0/8339.96,1/8339.96;0/8339.96,1/8339.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/6;0/3,1/2;0/5,1/5;0/50,1/80;0/74,1/78;0/72,1/116;0/825,1/825
8399.96;130;153;2;2;0/7682.22,1/7243.38;0/94.49,1/98.98;0/8399.96,1/8399.96;0/8399.96,1/8399.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/8;0/3,1/2;0/5,1/5;0/50,1/80;0/75,1/78;0/72,1/116;0/831,1/831
8459.96;130;155;2;2;0/7742.22,1/7303.38;0/94.89,1/99.47;0/8459.96,1/8459.96;0/8459.96,1/8459.96;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/11;0/3,1/2;0/5,1/5;0/50,1/80;0/76,1/79;0/72,1/116;0/837,1/837
8519.96;130;156;2;2;0/7802.22,1/7363.38;0/95.42,1/99.82;0/8519.96,1/8519.96;0/8519.96,1/8519.96;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/7;0/3,1/2;0/5,1/5;0/50,1/80;0/76,1/80;0/72,1/116;0/843,1/843
8579.96;131;157;2;2;0/7860.18,1/7423.38;0/95.73,1/100.18;0/8579.96,1/8579.96;0/8579.96,1/8579.96;0/1,1/10;0/2,1/0;0/4,1/14;0/9,1/7;0/3,1/2;0/5,1/5;0/51,1/80;0/77,1/80;0/73,1/116;0/849,1/848
8639.96;135;158;2;2;0/7882.22,1/7443.38;0/96.18,1/100.62;0/8639.96,1/8639.96;0/8639.96,1/8639.96;0/1,1/8;0/0,1/0;0/1,1/10;0/9,1/10;0/3,1/2;0/5,1/5;0/53,1/82;0/77,1/81;0/76,1/120;0/855,1/854
8699.96;138;159;2;2;0/7937.64,1/7470.53;0/96.62,1/101.07;0/8699.96,1/8699.96;0/8699.96,1/8699.96;0/0,1/5;0/0,1/0;0/0,1/7;0/12,1/13;0/3,1/2;0/5,1/5;0/54,1/84;0/78,1/81;0/77,1/124;0/861,1/860
8759.96;139;161;2;2;0/7992.22,1/7503.38;0/97.02,1/101.42;0/8759.96,1/8759.96;0/8759.96,1/8759.96;0/1,1/4;0/0,1/0;0/1,1/5;0/11,1/9;0/3,1/2;0/5,1/5;0/54,1/85;0/79,1/82;0/77,1/126;0/867,1/866
8819.96;142;161;2;2;0/8042.22,1/7546.67;0/97.42,1/101.78;0/8819.96,1/8819.96;0/8819.96,1/8819.96;0/0,1/2;0/0,1/0;0/0,1/3;0/12,1/7;0/3,1/2;0/5,1/5;0/55,1/87;0/79,1/82;0/78,1/128;0/873,1/872
8879.96;144;163;2;2;0/8102.22,1/7589.02;0/97.82,1/102.27;0/8879.96,1/8879.96;0/8879.96,1/8879.96;0/0,1/0;0/0,1/0;0/1,1/1;0/9,1/8;0/3,1/2;0/5,1/5;0/55,1/89;0/80,1/83;0/78,1/130;0/879,1/878
8939.96;146;164;2;2;0/8152.22,1/7633.38;0/98.18,1/102.71;0/8939.96,1/8939.96;0/8939.96,1/8939.96;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/10;0/3,1/2;0/5,1/5;0/56,1/90;0/80,1/84;0/79,1/131;0/885,1/884
8999.96;146;165;2;2;0/8212.22,1/7693.38;0/98.71,1/103.11;0/8999.96,1/8999.96;0/8999.96,1/8999.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/10;0/3,1/2;0/5,1/5;0/56,1/90;0/81,1/84;0/79,1/131;0/891,1/890
9059.96;146;167;2;2;0/8272.22,1/7753.38;0/99.11,1/103.51;0/9059.96,1/9059.96;0/9059.96,1/9059.96;0/0,1/0;0/0,1/0;0/1,1/0;0/8,1/10;0/3,1/2;0/5,1/5;0/56,1/90;0/82,1/85;0/79,1/131;0/897,1/896
9119.96;147;168;2;2;0/8322.22,1/7813.38;0/99.6,1/103.91;0/9119.96,1/9119.96;0/9119.96,1/9119.96;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/8;0/3,1/2;0/5,1/5;0/57,1/90;0/83,1/85;0/80,1/131;0/903,1/902
9179.96;147;168;2;2;0/8382.22,1/7873.38;0/99.96,1/104.36;0/9179.96,1/9179.96;0/9179.96,1/9179.96;0/0,1/1;0/0,1/0;0/0,1/1;0/10,1/10;0/3,1/2;0/5,1/5;0/57,1/90;0/83,1/85;0/80,1/131;0/909,1/908
9239.96;148;169;2;2;0/8442.22,1/7923.69;0/100.31,1/104.76;0/9239.96,1/9239.96;0/9239.96,1/9239.96;0/0,1/0;0/0,1/0;0/0,1/0;0/14,1/8;0/3,1/2;0/5,1/5;0/57,1/91;0/83,1/86;0/80,1/132;0/914,1/914
9299.96;148;171;2;2;0/8502.22,1/7983.38;0/100.62,1/105.2;0/9299.96,1/9299.96;0/9299.96,1/9299.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/9;0/3,1/2;0/5,1/5;0/57,1/91;0/84,1/87;0/80,1/132;0/920,1/920
9360;148;171;2;2;0/8562.27,1/8043.42;0/101.07,1/105.6;0/9360,1/9360;0/9360,1/9360;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/7;0/3,1/2;0/5,1/5;0/57,1/91;0/84,1/87;0/80,1/132;0/926,1/926
9420;148;172;2;2;0/8622.27,1/8103.42;0/101.42,1/106.09;0/9420,1/9420;0/9420,1/9420;0/1,1/0;0/0,1/0;0/1,1/0;0/10,1/6;0/3,1/2;0/5,1/5;0/57,1/91;0/85,1/87;0/80,1/132;0/932,1/932
9480;149;173;2;2;0/8672.27,1/8163.42;0/101.82,1/106.58;0/9480,1/9480;0/9480,1/9480;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/8;0/3,1/2;0/5,1/5;0/58,1/91;0/85,1/88;0/81,1/132;0/938,1/938
9540;149;174;2;2;0/8732.27,1/8223.42;0/102.22,1/107.02;0/9540,1/9540;0/9540,1/9540;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/9;0/3,1/2;0/5,1/5;0/58,1/91;0/85,1/89;0/81,1/132;0/944,1/944
9600;149;175;2;2;0/8792.27,1/8283.42;0/102.71,1/107.42;0/9600,1/9600;0/9600,1/9600;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/7;0/3,1/2;0/5,1/5;0/58,1/91;0/86,1/89;0/81,1/132;0/950,1/950
9660;149;177;2;2;0/8852.27,1/8343.42;0/103.07,1/107.91;0/9660,1/9660;0/9660,1/9660;0/1,1/0;0/0,1/1;0/1,1/0;0/8,1/6;0/3,1/2;0/5,1/5;0/58,1/91;0/87,1/90;0/81,1/132;0/956,1/956
9720;150;178;2;2;0/8904.31,1/8403.42;0/103.51,1/108.4;0/9720,1/9720;0/9720,1/9720;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/6;0/3,1/2;0/5,1/5;0/59,1/91;0/87,1/91;0/82,1/132;0/962,1/962
9780;151;180;2;2;0/8962.27,1/8462.49;0/103.87,1/108.84;0/9780,1/9780;0/9780,1/9780;0/5,1/6;0/0,1/0;0/11,1/9;0/7,1/5;0/3,1/2;0/5,1/5;0/59,1/92;0/88,1/92;0/82,1/133;0/968,1/968
9840;154;180;2;2;0/8972.27,1/8483.42;0/104.36,1/109.38;0/9840,1/9840;0/9840,1/9840;0/4,1/3;0/0,1/0;0/6,1/6;0/10,1/12;0/3,1/2;0/5,1/5;0/61,1/93;0/88,1/92;0/87,1/136;0/974,1/974
9900;158;182;2;2;0/9012.27,1/8513.42;0/104.76,1/109.73;0/9900,1/9900;0/9900,1/9900;0/2,1/2;0/0,1/0;0/4,1/3;0/8,1/9;0/3,1/2;0/5,1/5;0/63,1/95;0/89,1/93;0/89,1/139;0/980,1/980
9960;163;183;2;2;0/9042.27,1/8553.69;0/105.2,1/110.09;0/9960,1/9960;0/9960,1/9960;0/0,1/1;0/0,1/0;0/1,1/1;0/7,1/9;0/3,1/2;0/5,1/5;0/66,1/97;0/90,1/93;0/92,1/141;0/986,1/985
10020;165;184;2;2;0/9092.27,1/8603.42;0/105.64,1/110.49;0/10020,1/10020;0/10020,1/10020;0/0,1/0;0/0,1/0;0/0,1/1;0/6,1/8;0/3,1/2;0/5,1/5;0/67,1/98;0/90,1/94;0/93,1/142;0/992,1/991
10080;166;185;2;2;0/9152.27,1/8653.42;0/106.13,1/110.93;0/10080,1/10080;0/10080,1/10080;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/12;0/3,1/2;0/5,1/5;0/67,1/99;0/91,1/94;0/93,1/143;0/998,1/997
10140;166;186;2;2;0/9212.27,1/8713.42;0/106.58,1/111.29;0/10140,1/10140;0/10140,1/10140;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/8;0/3,1/2;0/5,1/5;0/67,1/99;0/92,1/94;0/93,1/143;0/1004,1/1003
10200;166;187;2;2;0/9272.27,1/8773.42;0/106.98,1/111.73;0/10200,1/10200;0/10200,1/10200;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/9;0/3,1/2;0/5,1/5;0/67,1/99;0/93,1/94;0/93,1/143;0/1010,1/1009
10260;166;188;2;2;0/9332.27,1/8833.42;0/107.42,1/112.18;0/10260,1/10260;0/10260,1/10260;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/10;0/3,1/2;0/5,1/5;0/67,1/99;0/93,1/95;0/93,1/143;0/1016,1/1015
10320;166;190;2;2;0/9392.27,1/8893.42;0/107.87,1/112.58;0/10320,1/10320;0/10320,1/10320;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/8;0/3,1/2;0/5,1/5;0/67,1/99;0/94,1/96;0/93,1/143;0/1022,1/1021
10380;166;191;2;2;0/9452.27,1/8953.42;0/108.18,1/113.02;0/10380,1/10380;0/10380,1/10380;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/9;0/3,1/2;0/5,1/5;0/67,1/99;0/94,1/97;0/93,1/143;0/1028,1/1027
10440;166;192;2;2;0/9512.27,1/9013.42;0/108.67,1/113.42;0/10440,1/10440;0/10440,1/10440;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/7;0/3,1/2;0/5,1/5;0/67,1/99;0/95,1/97;0/93,1/143;0/1034,1/1033
10500;166;194;2;2;0/9572.27,1/9073.42;0/109.02,1/113.87;0/10500,1/10500;0/10500,1/10500;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/7;0/3,1/2;0/5,1/5;0/67,1/99;0/96,1/98;0/93,1/143;0/1040,1/1039
10560;166;195;2;2;0/9632.27,1/9133.42;0/109.51,1/114.31;0/10560,1/10560;0/10560,1/10560;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/8;0/3,1/2;0/5,1/5;0/67,1/99;0/96,1/99;0/93,1/143;0/1046,1/1045
10620;166;196;2;2;0/9692.27,1/9193.42;0/109.82,1/114.76;0/10620,1/10620;0/10620,1/10620;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/12;0/3,1/2;0/5,1/5;0/67,1/99;0/97,1/99;0/93,1/143;0/1052,1/1051
10680;166;197;2;2;0/9752.27,1/9253.42;0/110.18,1/115.16;0/10680,1/10680;0/10680,1/10680;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/13;0/3,1/2;0/5,1/5;0/67,1/99;0/97,1/100;0/93,1/143;0/1057,1/1057
10740;166;197;2;2;0/9812.27,1/9313.42;0/110.67,1/115.51;0/10740,1/10740;0/10740,1/10740;0/0,1/0;0/0,1/0;0/0,1/0;0/16,1/10;0/3,1/2;0/5,1/5;0/67,1/99;0/97,1/100;0/93,1/143;0/1063,1/1063
10800;167;199;2;2;0/9870.18,1/9373.42;0/110.98,1/115.91;0/10800,1/10800;0/10800,1/10800;0/2,1/14;0/0,1/3;0/6,1/18;0/11,1/8;0/3,1/2;0/5,1/5;0/68,1/99;0/98,1/101;0/94,1/143;0/1069,1/1069
10860;171;200;2;2;0/9882.27,1/9393.42;0/111.33,1/116.36;0/10860,1/10860;0/10860,1/10860;0/1,1/13;0/0,1/0;0/3,1/15;0/7,1/11;0/3,1/2;0/5,1/5;0/70,1/101;0/98,1/102;0/98,1/147;0/1075,1/1075
10920;175;201;2;2;0/9922.27,1/9416.8;0/111.78,1/116.8;0/10920,1/10920;0/10920,1/10920;0/0,1/10;0/0,1/0;0/1,1/12;0/6,1/11;0/3,1/2;0/5,1/5;0/72,1/103;0/99,1/102;0/100,1/151;0/1081,1/1081
10980;177;202;2;2;0/9972.27,1/9453.42;0/112.22,1/117.16;0/10980,1/10980;0/10980,1/10980;0/0,1/6;0/0,1/0;0/0,1/10;0/12,1/11;0/3,1/2;0/5,1/5;0/73,1/104;0/99,1/103;0/101,1/153;0/1087,1/1087
11040;179;203;2;2;0/10032.27,1/9473.42;0/112.49,1/117.6;0/11040,1/11040;0/11040,1/11040;0/1,1/5;0/0,1/0;0/1,1/6;0/6,1/10;0/3,1/2;0/5,1/5;0/73,1/106;0/100,1/103;0/101,1/157;0/1093,1/1093
11100;182;204;2;2;0/10082.27,1/9518.76;0/112.98,1/117.96;0/11100,1/11100;0/11100,1/11100;0/0,1/3;0/0,1/0;0/0,1/4;0/12,1/7;0/3,1/2;0/5,1/5;0/74,1/108;0/100,1/104;0/102,1/159;0/1099,1/1099
11160;184;205;2;2;0/10142.27,1/9562.31;0/113.33,1/118.4;0/11160,1/11160;0/11160,1/11160;0/0,1/2;0/0,1/0;0/1,1/3;0/9,1/11;0/3,1/2;0/5,1/5;0/74,1/110;0/101,1/104;0/102,1/161;0/1105,1/1105
