#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/20,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.81;1;None/0,ParkPod/0,RepositionPod/0,Insert/7,Extract/13,Rest/0
119.89;2;None/0,ParkPod/1,RepositionPod/0,Insert/7,Extract/12,Rest/0
180;0;None/0,ParkPod/0,RepositionPod/0,Insert/7,Extract/13,Rest/0
239.96;2;None/0,ParkPod/2,RepositionPod/0,Insert/7,Extract/11,Rest/0
299.72;1;None/0,ParkPod/1,RepositionPod/0,Insert/6,Extract/13,Rest/0
359.96;0;None/0,ParkPod/1,RepositionPod/0,Insert/7,Extract/12,Rest/0
419.88;1;None/0,ParkPod/1,RepositionPod/0,Insert/6,Extract/13,Rest/0
480;0;None/0,ParkPod/1,RepositionPod/0,Insert/6,Extract/13,Rest/0
539.84;1;None/0,ParkPod/0,RepositionPod/0,Insert/7,Extract/13,Rest/0
599.86;0;None/0,ParkPod/5,RepositionPod/0,Insert/5,Extract/10,Rest/0
659.98;0;None/0,ParkPod/2,RepositionPod/0,Insert/6,Extract/12,Rest/0
719.89;0;None/0,ParkPod/2,RepositionPod/0,Insert/7,Extract/11,Rest/0
779.78;0;None/0,ParkPod/3,RepositionPod/0,Insert/6,Extract/11,Rest/0
839.78;0;None/0,ParkPod/2,RepositionPod/0,Insert/5,Extract/13,Rest/0
899.97;0;None/0,ParkPod/3,RepositionPod/0,Insert/6,Extract/11,Rest/0
959.59;0;None/0,ParkPod/6,RepositionPod/0,Insert/5,Extract/9,Rest/0
1019.95;1;None/0,ParkPod/2,RepositionPod/0,Insert/7,Extract/11,Rest/0
1079.86;0;None/0,ParkPod/7,RepositionPod/0,Insert/3,Extract/10,Rest/0
1139.79;1;None/0,ParkPod/3,RepositionPod/0,Insert/6,Extract/11,Rest/0
1199.94;1;None/0,ParkPod/7,RepositionPod/0,Insert/4,Extract/9,Rest/0
1259.79;0;None/0,ParkPod/6,RepositionPod/0,Insert/7,Extract/7,Rest/0
1319.87;0;None/0,ParkPod/4,RepositionPod/0,Insert/4,Extract/12,Rest/0
1379.95;0;None/0,ParkPod/3,RepositionPod/0,Insert/6,Extract/11,Rest/0
1439.86;2;None/0,ParkPod/1,RepositionPod/0,Insert/7,Extract/12,Rest/0
1499.62;0;None/0,ParkPod/9,RepositionPod/0,Insert/4,Extract/7,Rest/0
1559.88;1;None/0,ParkPod/3,RepositionPod/0,Insert/5,Extract/12,Rest/0
1619.88;1;None/0,ParkPod/2,RepositionPod/0,Insert/7,Extract/11,Rest/0
1679.99;0;None/0,ParkPod/4,RepositionPod/0,Insert/6,Extract/10,Rest/0
1739.64;0;None/0,ParkPod/7,RepositionPod/0,Insert/4,Extract/9,Rest/0
1799.98;1;None/0,ParkPod/1,RepositionPod/0,Insert/7,Extract/12,Rest/0
1859.79;0;None/0,ParkPod/8,RepositionPod/0,Insert/4,Extract/8,Rest/0
1919.81;0;None/0,ParkPod/2,RepositionPod/0,Insert/5,Extract/13,Rest/0
1979.75;0;None/0,ParkPod/4,RepositionPod/0,Insert/4,Extract/12,Rest/0
2039.8;1;None/0,ParkPod/3,RepositionPod/0,Insert/7,Extract/10,Rest/0
2099.81;2;None/0,ParkPod/4,RepositionPod/0,Insert/5,Extract/11,Rest/0
2159.87;1;None/0,ParkPod/3,RepositionPod/0,Insert/5,Extract/12,Rest/0
2219.87;0;None/0,ParkPod/3,RepositionPod/0,Insert/5,Extract/12,Rest/0
2279.91;1;None/0,ParkPod/7,RepositionPod/0,Insert/4,Extract/9,Rest/0
2339.71;1;None/0,ParkPod/3,RepositionPod/0,Insert/6,Extract/11,Rest/0
2399.76;0;None/0,ParkPod/6,RepositionPod/0,Insert/5,Extract/9,Rest/0
2459.97;0;None/0,ParkPod/3,RepositionPod/0,Insert/5,Extract/12,Rest/0
2520;1;None/0,ParkPod/4,RepositionPod/0,Insert/5,Extract/11,Rest/0
2579.66;0;None/0,ParkPod/5,RepositionPod/0,Insert/5,Extract/10,Rest/0
2639.99;0;None/0,ParkPod/3,RepositionPod/0,Insert/5,Extract/12,Rest/0
2699.74;0;None/0,ParkPod/3,RepositionPod/0,Insert/5,Extract/12,Rest/0
2759.71;1;None/0,ParkPod/4,RepositionPod/0,Insert/6,Extract/10,Rest/0
2819.75;0;None/0,ParkPod/4,RepositionPod/0,Insert/4,Extract/12,Rest/0
2879.87;1;None/0,ParkPod/5,RepositionPod/0,Insert/5,Extract/10,Rest/0
2939.92;1;None/0,ParkPod/5,RepositionPod/0,Insert/4,Extract/11,Rest/0
2999.86;1;None/0,ParkPod/3,RepositionPod/0,Insert/4,Extract/13,Rest/0
3059.97;0;None/0,ParkPod/4,RepositionPod/0,Insert/5,Extract/11,Rest/0
3119.72;1;None/0,ParkPod/5,RepositionPod/0,Insert/4,Extract/11,Rest/0
3179.85;1;None/0,ParkPod/6,RepositionPod/0,Insert/5,Extract/9,Rest/0
3239.96;2;None/0,ParkPod/3,RepositionPod/0,Insert/5,Extract/12,Rest/0
3299.88;0;None/0,ParkPod/6,RepositionPod/0,Insert/7,Extract/7,Rest/0
3359.96;0;None/0,ParkPod/3,RepositionPod/0,Insert/6,Extract/11,Rest/0
3419.96;0;None/0,ParkPod/3,RepositionPod/0,Insert/5,Extract/12,Rest/0
3479.91;0;None/0,ParkPod/4,RepositionPod/0,Insert/5,Extract/11,Rest/0
3539.69;1;None/0,ParkPod/1,RepositionPod/0,Insert/7,Extract/12,Rest/0
3599.85;0;None/0,ParkPod/5,RepositionPod/0,Insert/5,Extract/10,Rest/0
3659.98;0;None/0,ParkPod/0,RepositionPod/0,Insert/7,Extract/13,Rest/0
3719.96;0;None/0,ParkPod/5,RepositionPod/0,Insert/6,Extract/9,Rest/0
3779.95;0;None/0,ParkPod/4,RepositionPod/0,Insert/6,Extract/10,Rest/0
3839.6;1;None/0,ParkPod/4,RepositionPod/0,Insert/4,Extract/12,Rest/0
3899.91;1;None/0,ParkPod/3,RepositionPod/0,Insert/6,Extract/11,Rest/0
3959.93;1;None/0,ParkPod/2,RepositionPod/0,Insert/6,Extract/12,Rest/0
4019.96;1;None/0,ParkPod/2,RepositionPod/0,Insert/5,Extract/13,Rest/0
4079.66;1;None/0,ParkPod/4,RepositionPod/0,Insert/5,Extract/11,Rest/0
4139.79;1;None/0,ParkPod/2,RepositionPod/0,Insert/5,Extract/13,Rest/0
4199.65;0;None/0,ParkPod/5,RepositionPod/0,Insert/4,Extract/11,Rest/0
4259.82;1;None/0,ParkPod/2,RepositionPod/0,Insert/7,Extract/11,Rest/0
4319.99;0;None/0,ParkPod/5,RepositionPod/0,Insert/4,Extract/11,Rest/0
4379.89;0;None/0,ParkPod/2,RepositionPod/0,Insert/7,Extract/11,Rest/0
4439.92;1;None/0,ParkPod/5,RepositionPod/0,Insert/5,Extract/10,Rest/0
4499.86;1;None/0,ParkPod/3,RepositionPod/0,Insert/6,Extract/11,Rest/0
4559.8;0;None/0,ParkPod/1,RepositionPod/0,Insert/7,Extract/12,Rest/0
4619.94;1;None/0,ParkPod/7,RepositionPod/0,Insert/2,Extract/11,Rest/0
4679.96;0;None/0,ParkPod/4,RepositionPod/0,Insert/6,Extract/10,Rest/0
4739.98;2;None/0,ParkPod/6,RepositionPod/0,Insert/4,Extract/10,Rest/0
4799.89;0;None/0,ParkPod/6,RepositionPod/0,Insert/4,Extract/10,Rest/0
4859.69;1;None/0,ParkPod/8,RepositionPod/0,Insert/5,Extract/7,Rest/0
4919.98;0;None/0,ParkPod/1,RepositionPod/0,Insert/6,Extract/13,Rest/0
4979.88;0;None/0,ParkPod/4,RepositionPod/0,Insert/4,Extract/12,Rest/0
5039.81;3;None/0,ParkPod/3,RepositionPod/0,Insert/6,Extract/11,Rest/0
