#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;100;0;0;0;0;0;0.5
59.81;200;100;58.55;59.81;59.8;59.81;0.44;0.5
119.89;200;100;110.29;102.18;119.88;119.89;0.45;0.49
180;200;100;160.27;134.79;179.98;172.75;0.46;0.47
239.96;200;100;210.97;183.91;239.93;231.71;0.47;0.47
299.72;200;100;251.16;218.5;299.63;279.22;0.46;0.46
359.96;200;100;299.1;244.41;358.71;320.41;0.47;0.45
419.88;200;100;353.54;270.6;416.84;368.63;0.47;0.45
480;200;100;396.89;309.62;473.89;412.88;0.46;0.46
539.84;200;100;441.08;342.2;527.9;470.23;0.45;0.46
599.86;200;100;474.32;339.99;573.2;469.69;0.46;0.42
659.98;200;100;507.43;371.23;620.24;500.93;0.48;0.42
719.89;200;100;535.13;393.19;652.08;529.78;0.48;0.43
779.78;200;100;556.47;402.83;693.64;559.64;0.46;0.41
839.78;200;100;571.44;428.5;702.16;598.81;0.47;0.39
899.97;200;100;638.26;464;763.5;654.12;0.48;0.37
959.59;200;100;695.78;474.94;820.52;686.37;0.48;0.39
1019.95;200;100;754.34;504.81;883.12;708.64;0.47;0.39
1079.86;200;100;798.67;524.58;933.09;767.86;0.48;0.4
1139.79;200;100;850.34;538.94;989.18;736.83;0.48;0.37
1199.94;200;100;906.09;568.74;1049.67;733.73;0.47;0.38
1259.79;200;100;750.17;602.63;1145.29;802.04;0.45;0.38
1319.87;200;100;844.2;601.31;1199.5;823.02;0.45;0.39
1379.95;200;100;871.32;626.64;1261.6;908.96;0.44;0.38
1439.86;200;100;895.44;651.88;1321.52;966.66;0.44;0.41
1499.62;200;100;948.21;692.95;1378.22;1083.05;0.43;0.39
1559.88;200;100;1018.99;729.18;1433.02;1106.93;0.43;0.38
1619.88;200;100;1008.16;661.34;1470.03;1024.65;0.44;0.4
1679.99;200;100;1008.39;675.6;1482.48;1003.33;0.46;0.39
1739.64;200;100;1038.91;727.26;1545.39;1068.13;0.47;0.38
1799.98;200;100;1078.47;705.03;1604.11;1050.09;0.47;0.38
1859.79;200;100;1118.23;701.02;1672.36;1023.57;0.45;0.37
1919.81;200;100;1158.68;732.75;1739.09;1073.57;0.44;0.37
1979.75;200;100;1112.41;746.75;1828.61;1069.3;0.44;0.38
2039.8;200;100;1175.14;726.75;1887.45;1113.64;0.44;0.38
2099.81;199;100;1143.69;760.9;1954.48;1160.09;0.44;0.38
2159.87;194;100;1185.65;810.34;2015.18;1221.31;0.44;0.37
2219.87;191;100;1228.68;775.43;2063.48;1194.93;0.44;0.36
2279.91;184;100;1267.92;764.53;2097.4;1175.08;0.44;0.36
2339.71;180;100;1287.19;805.79;2150.91;1174.89;0.44;0.34
2399.76;174;100;1301.88;745.31;2206.1;1137.65;0.46;0.36
2459.97;170;100;1352.88;768.69;2244.1;1211.45;0.46;0.38
2520;165;100;1372.41;797.56;2303.44;1279.68;0.46;0.37
2579.66;162;100;1448.09;832.99;2370.77;1275.23;0.46;0.35
2639.99;162;100;1562.79;867.71;2438.07;1310.9;0.46;0.35
2699.74;152;100;1523.68;880.6;2429.77;1304.54;0.47;0.35
2759.71;147;100;1525.44;882.84;2446.52;1369.41;0.47;0.35
2819.75;142;100;1590.58;904.25;2496.9;1362.29;0.46;0.36
2879.87;138;100;1620.72;912.35;2539.21;1399.98;0.45;0.34
2939.92;134;100;1664.82;945.55;2592.87;1472.92;0.45;0.35
2999.86;128;100;1642.02;928.53;2607.26;1487.49;0.45;0.37
3059.97;121;100;1660.67;939;2639.42;1455.3;0.45;0.35
3119.72;117;100;1726.44;951.92;2702.95;1459.2;0.45;0.37
3179.85;114;100;1771.71;926.52;2758.72;1452.89;0.45;0.35
3239.96;111;100;1809.87;942.47;2825.11;1477.71;0.46;0.34
3299.88;104;100;1810.71;944.78;2842.61;1446.16;0.45;0.35
3359.96;100;100;1843.57;946.79;2868.17;1480.17;0.45;0.35
3419.96;94;100;1871.3;979.39;2926.53;1503.57;0.46;0.36
3479.91;93;100;1961.66;997.83;2998.02;1436.39;0.46;0.36
3539.69;90;100;2017.29;1040.22;3037.68;1490.47;0.46;0.35
3599.85;77;100;1882.5;1028.66;3035.28;1531.41;0.46;0.36
3659.98;74;100;1927.9;1019.28;3096.99;1542.06;0.46;0.36
3719.96;73;100;2025.16;1065.62;3161.49;1546.69;0.46;0.35
3779.95;73;100;2125.42;990.13;3235.13;1535.73;0.46;0.35
3839.6;63;100;2097.78;1029.84;3269.04;1643.29;0.45;0.33
3899.91;63;100;2186.79;1031.34;3340.41;1568.75;0.45;0.34
3959.93;58;100;2226.96;1020.89;3408.64;1597.89;0.45;0.32
4019.96;54;100;2283.42;1040.04;3462.94;1582.9;0.45;0.32
4079.66;54;100;2375.69;1028;3535.28;1538.2;0.45;0.34
4139.79;47;100;2344.5;1059.39;3537.67;1616.36;0.45;0.33
4199.65;44;100;2409.91;1055.09;3612.53;1547.52;0.44;0.34
4259.82;43;100;2485.64;1090.13;3670.39;1607.88;0.44;0.35
4319.99;40;100;2563.14;1094.78;3758.27;1649.03;0.45;0.32
4379.89;38;100;2615.59;1114.08;3840.36;1679.78;0.45;0.32
4439.92;36;100;2661.32;1114.76;3906.73;1647.97;0.45;0.32
4499.86;33;100;2730.2;1161.35;3976.37;1643.68;0.45;0.34
4559.8;33;100;2809.23;1175.24;4029.85;1622.12;0.46;0.34
4619.94;31;100;2925.92;1172.96;4075.77;1654.21;0.46;0.33
4679.96;29;100;2982.95;1137.56;4120.96;1640.5;0.46;0.36
4739.98;29;100;3065.38;1155.84;4190.69;1678.47;0.46;0.34
4799.89;29;100;3113.02;1184;4247.66;1679.21;0.46;0.32
4859.69;29;100;3149.16;1131.97;4289.2;1674.21;0.46;0.34
4919.98;29;100;3220.62;1138.7;4345.92;1646.63;0.47;0.34
4979.88;28;100;3244.33;1152.49;4403.35;1603.21;0.47;0.33
5039.81;27;100;3271.66;1198.73;4466.26;1619.33;0.47;0.33
5099.91;27;100;3321.13;1182.22;4523.55;1622.48;0.47;0.34
5159.98;27;100;3470.35;1159.1;4607.24;1637.48;0.48;0.34
5219.85;26;100;3484.17;1121.16;4655.11;1673.25;0.48;0.32
5279.88;26;100;3505.36;1165.98;4708.19;1701.41;0.48;0.32
5339.9;26;100;3600.35;1136.74;4769.37;1710.46;0.49;0.32
5399.98;26;100;3701.28;1148.48;4826.76;1755.01;0.47;0.31
5459.85;25;100;3714.21;1151.57;4884.67;1721.47;0.47;0.31
5519.98;25;100;3834.84;1188.34;4952.5;1780;0.48;0.33
5579.99;25;100;3902.42;1156.78;5039.97;1674.38;0.48;0.34
5639.83;25;100;4001.07;1119.72;5109.17;1636.09;0.48;0.34
5700;25;100;4060.75;1177.55;5170.27;1706.55;0.48;0.33
5759.96;24;100;4055.14;1158.96;5218.45;1660.34;0.49;0.37
5819.96;23;100;4035.19;1165.65;5270.42;1668.39;0.48;0.37
5879.94;21;100;3997.24;1175.93;5320.2;1692.78;0.47;0.36
5939.91;20;100;4024.97;1216.98;5366.87;1752.14;0.47;0.33
5999.81;20;100;4149.29;1221.31;5451.22;1791.95;0.47;0.34
6059.85;20;100;4243.92;1217.51;5503.58;1702.3;0.49;0.35
6120;19;100;4235.06;1233.77;5574.21;1698.07;0.5;0.37
6180;19;100;4267.69;1220.08;5642.16;1676.64;0.5;0.35
6239.97;19;100;4325.69;1237.28;5708.28;1760.2;0.48;0.32
6299.99;19;100;4494.51;1239.29;5770.01;1816.44;0.5;0.32
6359.94;19;100;4645.95;1234.05;5868.7;1777.91;0.51;0.32
6419.88;19;100;4761.9;1193.65;5947.72;1739.13;0.49;0.33
6479.79;19;100;4826.36;1219.15;6013.17;1787.35;0.49;0.32
6539.8;19;100;4946.49;1210.62;6136.77;1791.62;0.5;0.31
6599.98;18;100;4868.33;1226.58;6237.85;1783.76;0.48;0.33
6659.69;18;100;4945.08;1215.22;6327.67;1789.46;0.46;0.33
6719.98;18;100;5347.85;1182.64;6402.47;1749.91;0.47;0.35
6779.86;18;100;5442.52;1185.2;6430.6;1706.11;0.47;0.36
6839.68;17;100;5097.89;1227.62;6522.73;1696.33;0.44;0.39
6899.98;16;100;4832.57;1244.61;6670.7;1738.13;0.44;0.37
6959.89;15;100;4686.54;1254.54;6687.12;1695.68;0.45;0.37
7019.91;14;100;4103.78;1279.26;6617.56;1719.63;0.45;0.36
7079.88;13;100;3081.42;1234.57;6568.51;1700.96;0.46;0.36
7139.92;13;100;3876.7;1192.47;6716.54;1606.24;0.47;0.36
7199.85;13;100;4170.87;1229.29;6747.99;1653.68;0.43;0.36
