#TimeStamp;Bot;Pod;InputStation;TurnoverTime;ThroughputTime
35.8;10;212;0;35.8;35.75
46.06;10;212;0;46.06;46.02
48.14;18;91;3;48.14;48.1
53.69;15;54;5;53.69;53.65
56.1;10;212;0;56.1;56.06
58.17;18;91;3;58.17;58.12
58.73;0;359;4;58.73;58.68
63.4;6;159;1;63.4;63.35
63.96;15;54;5;63.96;63.92
68.21;18;91;3;68.21;68.17
68.96;0;359;4;68.96;68.91
73.68;6;159;1;73.68;73.63
74;15;54;5;74;73.96
78.97;0;359;4;78.97;78.92
83.72;6;159;1;83.72;83.68
84.05;15;54;5;84.05;84
85.68;2;1158;0;85.68;85.64
95.89;2;1158;0;95.89;95.84
98.02;4;8;2;98.02;97.98
105.93;2;1158;0;105.93;105.89
108.02;4;8;2;108.02;107.98
115.97;2;1158;0;115.97;115.93
118.05;4;8;2;118.05;118.01
128.1;4;8;2;128.1;128.05
130.93;10;290;0;130.93;130.88
138.12;4;8;2;138.12;138.07
140.97;10;290;0;140.97;140.93
151.02;10;290;0;151.02;150.97
156.23;18;547;3;156.23;156.19
160.78;15;692;5;160.78;160.74
166.58;18;547;3;166.58;166.54
170.58;0;971;4;170.58;91.57
170.82;15;692;5;170.82;170.77
176.62;18;547;3;176.62;176.58
176.87;6;277;1;176.87;176.83
180.62;0;971;4;180.58;101.61
180.86;15;692;5;180.86;180.82
187.25;6;277;1;187.25;187.21
190.67;0;971;4;190.62;111.65
203.83;4;797;2;203.83;203.79
213.87;4;797;2;213.87;213.82
223.91;4;797;2;223.91;223.87
233.96;4;797;2;233.96;233.91
234;10;305;0;233.96;103.03
244.04;10;305;0;244;113.07
258.72;2;1021;0;258.67;257.83
268.99;2;1021;0;268.99;268.1
279.03;2;1021;0;278.99;278.15
280.87;15;784;5;280.87;280.83
285.62;0;990;4;285.62;285.58
287.69;18;995;3;287.69;287.65
291.25;15;784;5;291.25;291.2
295.88;0;990;4;295.88;295.84
297.92;18;995;3;297.92;297.87
301.29;15;784;5;301.29;301.25
303.73;4;521;2;303.73;303.69
305.93;0;990;4;305.93;305.88
307.96;18;995;3;307.96;307.92
313.82;4;521;2;313.82;313.78
323.87;4;521;2;323.87;323.82
347;6;314;1;346.95;346.11
357.25;6;314;1;357.2;356.36
374.61;2;488;0;374.61;374.57
384.66;2;488;0;384.66;384.61
388.46;0;135;4;387.57;174.55
398.48;0;135;4;397.59;184.57
401.1;10;14;0;400.22;157.02
411.01;4;81;2;410.96;234.34
411.09;15;867;5;411.09;411.05
411.18;10;14;0;410.3;167.1
421.05;4;81;2;421.01;244.38
421.14;15;867;5;421.14;421.09
427.05;18;1166;3;427.05;427
431.18;15;867;5;431.18;431.14
435.47;6;611;1;435.47;435.43
437.09;18;1166;3;437.09;437.05
445.75;6;611;1;445.75;445.71
447.09;18;1166;3;447.09;447.05
488.73;0;221;4;488.73;488.68
491.77;10;952;0;491.77;491.73
498.81;0;221;4;498.81;498.77
502.06;10;952;0;502.06;502.02
534.66;6;626;1;534.66;534.61
543.59;2;573;0;543.54;427.57
544.79;6;626;1;544.79;544.75
553.88;2;573;0;553.84;437.86
559.23;18;1176;3;559.19;480.22
563.3;4;294;2;563.25;349.39
569.36;18;1176;3;569.31;490.35
573.52;4;294;2;573.52;359.61
579.4;18;1176;3;579.36;500.39
588.03;15;289;5;587.98;407.36
598.03;15;289;5;597.99;417.37
607.61;0;254;4;607.61;607.57
617.66;0;254;4;617.66;617.61
638.16;10;1118;0;638.12;582.02
645.44;18;225;3;645.44;645.4
647.41;4;677;2;647.41;647.36
648.36;10;1118;0;648.32;592.22
655.46;18;225;3;655.46;655.41
657.41;4;677;2;657.41;657.37
667.59;2;1192;0;666.71;388.52
673.92;6;678;1;673.87;496.66
677.97;2;1192;0;677.09;398.9
683.66;0;640;4;683.66;683.62
683.96;6;678;1;683.92;506.71
693.71;0;640;4;693.71;693.66
