#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
77.41;1;77.41;77.41;-3522.59
81.68;10;81.68;81.68;-7118.32
84.09;2;84.09;84.09;-3515.91
88.68;11;88.68;88.68;-7111.32
89.35;6;89.35;89.35;-7110.65
90.06;9;90.06;90.06;-7109.94
97.71;1;97.71;97.71;-3502.29
106.98;4;106.98;106.98;-3493.02
108.77;11;108.77;108.77;-7091.23
109.43;6;109.43;109.43;-7090.57
110.52;9;110.52;110.52;-7089.48
114.39;2;114.39;114.39;-3485.61
114.88;5;114.88;114.88;-7085.12
120.6;8;120.6;120.6;-7079.4
121.6;0;121.6;121.6;-3478.4
125.05;3;125.05;125.05;-3474.95
134.45;2;134.45;20.01;-7065.55
137.07;4;137.07;137.07;-7062.93
137.97;1;137.97;40.17;-7062.03
140.65;8;140.65;140.65;-7059.35
142.05;0;142.05;142.05;-3457.95
144.96;5;144.96;144.96;-7055.04
149.73;6;149.73;60.34;-7050.27
152.51;7;152.51;152.51;-7047.49
155.26;3;155.26;155.26;-3444.74
160.65;8;160.65;40;-3439.35
163.02;7;163.02;163.02;-7036.98
165.13;5;165.13;165.13;-7034.87
168.87;11;168.87;168.87;-7031.13
169.91;6;169.91;60.27;-7030.09
172.99;7;172.99;20.1;-3427.01
182.94;7;182.94;19.87;-3417.06
191.95;0;107.78;49.86;-3492.22
203.32;7;203.32;20.12;-6996.68
210.54;8;210.54;49.81;-6989.46
212.34;10;212.34;130.53;-6987.66
214.34;9;214.34;214.34;-6985.66
215.21;5;215.21;70.14;-6984.79
215.36;3;77.35;60.05;-7122.65
234.29;9;234.29;144.11;-6965.71
235.25;5;235.25;19.99;-6964.75
243.3;7;243.3;243.3;-6956.7
252.58;11;252.58;252.58;-6947.42
254.82;2;254.82;254.82;-3345.18
263.24;7;263.24;59.79;-3336.76
264.64;9;187.19;30.19;-7012.81
265.01;2;265.01;130.51;-3334.99
283.58;8;283.58;283.58;-6916.42
288.28;5;288.28;288.28;-6911.72
293.6;7;132.86;50.18;-3467.14
295.23;1;295.23;217.78;-6904.77
305.38;1;305.38;305.38;-3294.62
308.28;5;308.28;143.1;-6891.72
313.87;8;313.87;103.05;-3286.13
316.51;3;316.51;191.42;-6883.49
318.63;5;318.63;318.63;-6881.37
321.41;6;232.4;171.52;-6967.6
326.63;3;219.58;110.9;-3380.42
333.59;7;333.59;39.95;-6866.41
335.69;1;124.87;40.07;-7075.13
338.52;5;338.52;49.99;-6861.48
341.46;6;341.46;341.46;-6858.54
342.13;11;342.13;89.5;-6857.87
354.26;4;354.26;217.15;-6845.74
355.54;1;355.54;49.84;-6844.46
355.94;11;355.94;246.89;-6844.06
358.79;5;205.9;50.17;-6994.1
364.26;4;364.26;364.26;-3235.74
366.26;11;366.26;197.04;-6833.74
368.58;5;368.58;49.91;-6831.42
374.87;0;374.87;374.87;-3225.13
376.5;10;376.5;376.5;-6823.5
385.16;0;385.16;193.03;-3214.84
387.3;9;387.3;276.74;-6812.7
392.66;2;392.66;392.66;-3207.34
403.04;2;167.72;137.99;-7032.28
406.26;11;406.26;63.9;-6793.74
428.52;7;428.52;428.52;-6771.48
438.26;3;438.26;438.26;-3161.74
438.68;7;195.26;104.99;-3404.74
443.18;2;178.12;40.09;-7021.88
448.76;7;448.76;19.93;-6751.24
458.93;7;140.25;20.06;-7059.75
466.77;11;466.77;466.77;-6733.24
486.78;5;486.78;117.84;-6713.22
489.44;8;200.91;175.52;-3399.09
496.5;5;496.5;157.76;-6703.5
516.71;5;516.71;516.71;-6683.29
517.5;10;517.5;305.08;-3082.5
527.79;10;244.17;150.99;-3355.83
537.21;11;537.21;537.21;-6662.79
545.34;2;545.34;152.54;-6654.66
547.17;5;331.91;60.34;-6868.09
547.52;11;547.52;141.01;-6652.48
547.92;10;181.46;30.14;-7018.54
553.92;9;240.01;166.58;-3359.99
554.59;4;554.59;200.28;-6645.41
554.88;1;554.88;416.87;-3045.12
557.88;10;557.88;30.05;-6642.12
564.72;4;564.72;457.67;-6635.28
565.34;1;565.34;565.34;-3034.66
567.23;5;567.23;70.36;-6632.77
568.15;10;568.15;20.19;-6631.85
573.52;6;573.52;403.47;-3026.48
574.76;4;574.76;20.13;-6625.24
575.85;2;211.4;132.59;-3388.6
578.31;10;467.75;20.06;-6732.25
583.94;6;583.94;583.94;-6616.06
585.47;1;585.47;30.55;-6614.53
587.42;5;418.2;70.51;-6781.8
588.49;10;467.85;20.15;-6732.15
592.86;3;419.7;266.18;-3180.3
598.75;7;598.75;598.75;-6601.25
598.8;10;263.06;20.41;-6936.94
604.32;6;265.57;262.53;-6934.43
608.9;10;60.94;20.11;-7139.06
610.81;0;610.81;235.9;-6589.19
614.43;6;614.43;40.87;-6585.57
615.61;1;615.61;29.81;-6584.39
617.57;5;617.57;50.12;-6582.43
620.99;0;531.6;499.34;-6668.4
627.55;5;627.55;40.06;-6572.45
637.59;5;23.11;19.98;-3576.89
641.14;0;641.14;641.14;-2958.86
645.53;4;339.83;80.69;-6860.17
646.83;8;646.83;157.34;-6553.17
666.92;8;666.92;666.92;-6533.08
681.25;0;681.25;39.94;-6518.75
685.3;11;685.3;318.84;-6514.7
695.74;11;492.3;228.9;-6707.7
696.85;8;433.39;413.23;-6766.61
698.1;7;129.75;99.3;-3470.25
698.96;9;232.12;144.8;-3367.88
707.26;8;707.26;60.37;-6492.74
708.37;7;708.37;708.37;-6491.63
717.71;8;717.71;50.73;-6482.29
725.9;10;150.97;116.95;-3449.03
728.67;1;583.59;392.92;-6616.41
732.47;2;591.78;477.6;-6608.22
738.65;7;738.65;30.23;-6461.35
743.86;5;743.86;385.03;-6456.14
747.82;8;50.77;40.36;-7149.23
