idx;queue_wait_sec;picking_time_sec
0;5.55587524177944;123.466666666681
1;5.55587524177946;173.466666666689
2;55.6861111111202;106.177777777788
3;80.6354617641558;145.911111111068
4;47.8354617641417;126.755555555494
5;45.3465728752302;96.5777777777311
6;63.1687950974438;106.622222222171
7;35.0799062085685;116.311111111143
8;54.7527777777501;96.0888888889654
9;65.5083333333876;176.133333333474
10;59.1243506530814;76.044444444505
11;106.23546176423;136.088888888997
12;17.0638888889046;126.133333333434
13;97.346572875334;106.088888888973
14;92.041666666742;116.044444444537
15;22.6799062086079;106.133333333418
16;86.486111111182;136.177777777886
17;71.6132395419802;116.088888888981
18;80.1910173197648;106.088888888973
19;74.6638888889504;106.088888888973
20;76.0861111111738;116.133333333426
21;73.9083333333942;156.222222222347
22;61.6861111111623;126.133333333434
23;101.835461764226;186.088888889037
24;99.2416666667477;116.044444444537
25;129.257683986471;126.088888888989
26;64.3527777778311;76.0888888889494
27;73.3910173197594;96.0444444445209
28;63.7888888889429;116.088888888981
29;33.1972222222507;96.0444444445209
30;62.146572875306;15.9111111111238
31;77.5194444445099;96.1777777778543
32;4.72435065303807;5.86666666667134
33;74.279906208649;73.2000000000583
34;5.60031968623935;56.1333333331349
35;33.524350653061;123.733333332856
36;16.9910173196099;96.4444444440278
37;86.1021284304225;76.3999999996699
38;66.1910173193974;106.533333332873
39;43.7749999997995;55.3777777775385
40;88.2354617637466;126.622222221675
41;25.9083333332101;56.3111111108678
42;106.944444443965;55.9555555553138
43;4.81323954188474;126.666666666119
44;26.6194444443181;56.2666666664236
45;101.477777777322;126.711111110564
46;14.724350652953;96.4444444440278
47;103.063888888432;76.3111111107814
48;66.8576839860611;36.088888888733
49;49.1194444442117;204.977777776892
50;4.79722222219016;123.777777777243
51;174.724350652262;96.4444444440278
52;69.6132395416048;136.666666666076
53;62.1021284305261;106.577777777317
54;110.991017319204;86.3999999996267
55;75.2576839860249;166.799999999279
56;41.2416666664772;136.711111110521
57;131.035461763562;96.488888888472
58;103.346572874792;96.5333333329163
59;75.5243506526904;46.2222222220225
60;73.3749999996717;86.444444444071
61;15.3749999999222;86.3999999996267
62;40.946572875062;126.711111110564
63;61.7749999997218;76.3999999996699
64;75.2576839860249;105.644444443988
65;14.6799062085088;116.088888888387
66;58.3687950972089;86.3999999996267
67;68.3194444441315;96.4444444440278
68;45.0799062083775;86.444444444071
69;73.2083333329992;116.622222221718
70;40.9333333331565;86.3999999996267
71;50.8444444442248;146.711111110477
72;27.7910173195633;76.3555555552257
73;101.597222221772;86.2222222222426
74;45.9083333331237;126.26666666718
75;53.9972222224133;116.13333333402
76;78.2638888893671;116.088888889575
